event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
1767,-211,-0.40598544,-2.5361712,1,2,48.14812,308.8768,-1.0,50.625523,-2.5496442,-0.4005402,52.0,38.0,1.0,36.0,0.034706682,0.029588033,34.813877,0.0054122317,0.003037721,-0.013473034,0.005445241928100586,0.014531803123984301,True
1767,211,2.7238348,2.555288,2,2,48.14812,308.8768,-1.0,49.823036,2.55461,2.710126,52.0,25.0,1.0,29.0,0.028666284,0.022235705,24.24081,0.0045500165,0.002854058,-0.00067806244,0.013708829879760742,0.013725588706622237,True
1772,-211,0.029547246,-2.4826431,1,2,31.415756,190.88136,-1.0,26.180508,-2.4720974,0.02335107,48.0,29.0,1.0,29.0,0.045227274,0.03548356,27.170002,0.0077892966,0.0031476032,0.010545731,0.006196176633238792,0.01223131370403355,True
1772,211,-3.1310616,2.4987504,2,2,31.415756,190.88136,-1.0,37.440514,2.49929,-3.138569,44.0,23.0,1.0,17.0,0.034117628,0.02715135,15.519229,0.0058087385,0.0031821772,0.00053954124,0.0075075626373291016,0.007526925103117732,True
1785,-211,2.931057,-1.5719941,1,2,27.553423,69.90145,-1.0,27.35534,-1.5762875,2.9305904,46.0,18.0,1.0,21.0,0.021782212,0.019342808,20.707636,0.009876344,0.0027175073,-0.004293442,0.0004665851593017578,0.004318720176671923,True
1785,211,-0.26642027,1.59396,2,2,27.553423,69.90145,-1.0,23.942698,1.5916877,-0.2616604,47.0,33.0,1.0,13.0,0.016260853,0.02058195,32.768753,0.007518614,0.0028299156,-0.0022723675,0.004759877920150757,0.005274475491488963,True
1800,-211,0.5936192,-2.2195985,1,2,62.513218,289.7936,-1.0,63.627937,-2.2242653,0.5952107,51.0,37.0,1.0,29.0,0.03439341,0.03200927,21.207718,0.0076009827,0.0033100885,-0.0046668053,0.0015914440155029297,0.004930696221663086,True
1803,211,-2.706809,-2.4212267,2,2,46.823795,260.29816,-1.0,51.599968,-2.4089963,-2.7102728,50.0,34.0,1.0,36.0,0.042463914,0.02458535,29.430279,0.007955931,0.0034028057,0.012230396,0.0034637451171875,0.012711417317712744,True
1803,-211,0.44879076,2.380022,1,2,46.823795,260.29816,-1.0,53.439358,2.3591568,0.4495721,47.0,33.0,1.0,36.0,0.03776061,0.021995824,21.991276,0.0075536985,0.002492546,-0.020865202,0.000781327486038208,0.020879826018207863,True
1805,-211,-0.6129387,-2.3641655,1,2,51.15078,268.5866,-1.0,48.7382,-2.3620381,-0.6132264,50.0,36.0,1.0,29.0,0.024610333,0.026992,34.231987,0.004776627,0.0035789495,0.002127409,0.00028771162033081055,0.002146775929957469,True
1805,211,2.515066,2.3210397,2,2,51.15078,268.5866,-1.0,59.968533,2.3292704,2.5109036,38.0,22.0,1.0,29.0,0.023768803,0.010846288,9.7678795,0.004614001,0.0027646448,0.008230686,0.004162311553955078,0.009223287404550886,True
1806,211,-0.5094048,-2.7460227,2,2,26.331093,205.64998,-1.0,29.985666,-2.725824,-0.51292664,52.0,30.0,1.0,29.0,0.04481171,0.039162323,15.513332,0.006124908,0.00318783,0.020198584,0.003521859645843506,0.02050332381846068,True
1806,-211,2.6497557,2.7429018,1,2,26.331093,205.64998,-1.0,25.40732,2.7056198,2.6316648,48.0,22.0,5.0,29.0,0.074570365,0.018328596,38.739677,0.010415267,0.0029677316,-0.03728199,0.01809096336364746,0.041439470845731824,True
1807,211,-2.8722973,2.5755935,2,2,59.30334,398.429,-1.0,58.863987,2.5765939,-2.8849201,50.0,33.0,1.0,15.0,0.03492443,0.033472724,32.478523,0.0054994146,0.0036554667,0.0010004044,0.012622833251953125,0.01266241399520404,True
1816,211,-0.5026662,-2.052042,2,2,45.97443,183.62161,-1.0,44.287228,-2.0472684,-0.5115512,51.0,28.0,1.0,19.0,0.027185299,0.027232097,16.539503,0.007414404,0.0028267128,0.004773617,0.008885025978088379,0.01008618380107497,True
