entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
20,0,57327,-211,0.4173127,-1.8694013,1,2,9.027167,30.060968,-1.0
20,1,57327,211,-2.8494263,1.8774278,2,2,9.027167,30.060968,-1.0
26,0,57331,-211,-2.9350598,1.4717073,1,2,67.15871,153.79886,-1.0
26,1,57331,211,0.18057191,-1.4688314,2,2,67.15871,153.79886,-1.0
29,0,57335,-211,2.050809,-2.867513,1,2,6.836192,60.814377,-1.0
29,1,57335,211,-1.1502165,2.8839781,2,2,6.836192,60.814377,-1.0
30,0,57317,-211,2.1788821,-1.6321998,1,2,71.033775,191.78773,-1.0
30,1,57317,211,-0.9828882,1.6685843,2,2,71.033775,191.78773,-1.0
31,0,57337,-211,1.233491,-1.4645505,1,2,98.03841,226.53867,-1.0
33,0,57338,-211,-0.90362847,2.5465837,1,2,24.467657,158.83926,-1.0
34,0,57342,-211,1.2919915,1.4693428,1,2,24.783087,56.282505,-1.0
34,1,57342,211,-1.9206799,-1.4529948,2,2,24.783087,56.282505,-1.0
36,0,57341,-211,-0.14186639,-1.5201101,1,2,38.739494,94.24581,-1.0
36,1,57341,211,2.95793,1.5543882,2,2,38.739494,94.24581,-1.0
39,0,57347,-211,1.0893197,-1.4582165,1,2,64.803955,147.62889,-1.0
42,0,57350,-211,2.0198104,-3.0508873,1,2,32.301334,348.28973,-1.0
42,1,57350,211,-1.1321616,3.0872889,2,2,32.301334,348.28973,-1.0
49,1,57307,211,2.0265002,-2.1541927,2,2,86.53493,383.6176,-1.0
50,1,57344,211,-0.48766476,1.4783559,2,2,54.29274,125.898796,-1.0
53,0,57339,-211,0.098722026,2.708476,1,2,61.09459,458.27612,-1.0
53,1,57339,211,-3.0507786,-2.6989973,2,2,61.09459,458.27612,-1.0
57,1,57326,211,0.7195453,-2.162428,2,2,89.93827,397.4459,-1.0
59,1,57321,211,-0.40663987,2.5648348,2,2,99.20719,656.49054,-1.0
60,0,57319,-211,-1.058584,-2.9227302,1,2,83.318886,767.57495,-1.0
64,0,57367,-211,-2.5757768,1.4723344,1,2,61.249043,141.01039,-1.0
65,0,57373,-211,-0.4570535,3.1047273,1,2,45.767242,507.01913,-1.0
65,1,57373,211,2.6774316,-3.0875196,2,2,45.767242,507.01913,-1.0
66,0,57365,-211,-2.2264879,-2.2706816,1,2,21.411856,105.26485,-1.0
66,1,57365,211,0.8803161,2.279786,2,2,21.411856,105.26485,-1.0
70,0,57357,-211,-1.427082,-2.5695803,1,2,21.79411,146.7753,-1.0
73,1,57381,211,2.2873788,-1.4627786,2,2,5.8505282,13.143809,-1.0
74,1,57361,211,-0.72773844,-1.7872792,2,2,59.871487,181.7256,-1.0
79,0,57332,-211,0.6814769,2.472886,1,2,88.19358,543.4769,-1.0
81,0,57358,-211,-1.2326382,-2.1632805,1,2,48.402336,211.98676,-1.0
86,0,57374,-211,-2.3933198,1.8585808,1,2,52.345615,166.878,-1.0
86,1,57374,211,0.725625,-1.7965388,2,2,52.345615,166.878,-1.0
93,0,57389,-211,-0.16389573,-2.8999918,1,2,20.30746,182.32095,-1.0
93,1,57389,211,2.9578707,2.8698936,2,2,20.30746,182.32095,-1.0
96,1,57387,211,-0.5874764,2.5334723,2,2,26.483795,165.60808,-1.0
98,0,57401,-211,-1.2289009,-1.9268744,1,2,61.154827,215.16202,-1.0
98,1,57401,211,1.8953017,1.9337482,2,2,61.154827,215.16202,-1.0
99,0,57405,-211,-0.8341456,-1.4789296,1,2,83.23419,190.72864,-1.0
99,1,57405,211,2.286514,1.4630206,2,2,83.23419,190.72864,-1.0
102,0,57372,-211,2.7655592,2.6540327,1,2,97.865,685.7691,-1.0
102,1,57372,211,-0.3813786,-2.6162736,2,2,97.865,685.7691,-1.0
108,0,57407,-211,-1.8901151,1.5227207,1,2,78.64964,188.30013,-1.0
109,1,57388,211,-2.18002,2.4854343,2,2,87.5287,529.2784,-1.0
111,0,57406,-211,1.9156702,-2.059058,1,2,74.023834,295.14313,-1.0
111,1,57406,211,-1.238518,2.0611756,2,2,74.023834,295.14313,-1.0
118,0,57394,-211,0.7258901,-2.556514,1,2,86.064545,556.6658,-1.0
118,1,57394,211,-2.422123,2.5514653,2,2,86.064545,556.6658,-1.0
119,0,57416,-211,2.0711894,-2.3149834,1,2,38.802616,196.72835,-1.0
119,1,57416,211,-1.0890058,2.2983427,2,2,38.802616,196.72835,-1.0
122,0,57370,-211,-2.7876804,2.841888,1,2,76.45873,664.35144,-1.0
128,0,57425,-211,-0.38945895,1.8422053,1,2,60.89491,197.51973,-1.0
128,1,57425,211,2.7330432,-1.8481928,2,2,60.89491,197.51973,-1.0
129,0,57436,-211,1.2494944,-3.0157003,1,2,55.80256,583.3246,-1.0
129,1,57436,211,-1.8981481,3.0603595,2,2,55.80256,583.3246,-1.0
131,0,57426,-211,-2.6790345,1.737484,1,2,53.858562,157.93694,-1.0
131,1,57426,211,0.43837953,-1.7396679,2,2,53.858562,157.93694,-1.0
133,0,57424,-211,0.5556039,-2.2307794,1,2,57.79353,278.48312,-1.0
133,1,57424,211,-2.5991306,2.2792253,2,2,57.79353,278.48312,-1.0
142,1,57400,211,2.3142843,-2.9671576,2,2,90.87019,883.3922,-1.0
144,0,57437,-211,2.2169938,2.229483,1,2,39.5803,188.96573,-1.0
144,1,57437,211,-0.9439917,-2.2612739,2,2,39.5803,188.96573,-1.0
145,0,57449,-211,0.43798414,-1.8128885,1,2,49.444656,158.39046,-1.0
145,1,57449,211,-2.7274554,1.8516957,2,2,49.444656,158.39046,-1.0
146,1,57454,211,0.52092505,1.9808378,2,2,7.793494,28.615435,-1.0
150,0,57458,-211,-2.5814202,-2.1713288,1,2,2.0680811,9.089315,-1.0
150,1,57458,211,0.15482405,2.1627383,2,2,2.0680811,9.089315,-1.0
153,0,57461,-211,1.7204993,-2.0378528,1,2,4.424379,17.408646,-1.0
153,1,57461,211,-1.6341434,2.0587537,2,2,4.424379,17.408646,-1.0
154,1,57419,211,1.381908,2.727851,2,2,51.12884,394.95877,-1.0
157,0,57444,-211,-1.4707723,-2.6566873,1,2,46.21711,336.81375,-1.0
157,1,57444,211,1.6601564,2.6928313,2,2,46.21711,336.81375,-1.0
159,0,57429,-211,-1.2694099,2.3559573,1,2,65.783165,354.27606,-1.0
159,1,57429,211,1.8618822,-2.3804624,2,2,65.783165,354.27606,-1.0
165,0,57467,-211,-1.991485,-1.4758593,1,2,74.78424,170.04004,-1.0
165,1,57467,211,1.1265755,1.4489757,2,2,74.78424,170.04004,-1.0
167,1,57430,211,-1.0267599,-2.8224652,2,2,67.68776,573.0424,-1.0
168,0,57457,-211,-1.2640773,1.9959642,1,2,47.536945,178.79106,-1.0
168,1,57457,211,1.8566954,-2.0034802,2,2,47.536945,178.79106,-1.0
178,0,57450,-211,1.4484706,2.711008,1,2,66.78813,500.75235,-1.0
178,1,57450,211,-1.7003027,-2.6955702,2,2,66.78813,500.75235,-1.0
183,0,57482,-211,-1.4429958,2.3607597,1,2,49.872677,263.0689,-1.0
183,1,57482,211,1.6846564,-2.333415,2,2,49.872677,263.0689,-1.0
185,1,57483,211,-0.4363693,1.8503196,2,2,69.5188,226.72131,-1.0
186,1,57486,211,-1.6178049,2.0754123,2,2,63.667885,256.95776,-1.0
188,0,57496,-211,2.8543043,-3.0513844,1,2,76.28785,810.0376,-1.0
188,1,57496,211,-0.2916887,3.0556006,2,2,76.28785,810.0376,-1.0
191,0,57463,-211,3.0423896,-2.5791967,1,2,77.86502,520.4072,-1.0
191,1,57463,211,-0.106160745,2.5951483,2,2,77.86502,520.4072,-1.0
192,0,57466,-211,-1.9245131,2.966048,1,2,55.471107,548.1849,-1.0
192,1,57466,211,1.2105,-2.996852,2,2,55.471107,548.1849,-1.0
193,1,57469,211,2.1405077,2.2399836,2,2,74.03459,348.3012,-1.0
195,0,57491,-211,1.8619728,-1.6029898,1,2,59.192448,155.90417,-1.0
204,0,57500,-211,-3.0700014,-2.5112774,1,2,10.011238,61.4077,-1.0
204,1,57500,211,0.012369835,2.4896526,2,2,10.011238,61.4077,-1.0
208,0,57493,-211,-0.72072315,-1.7583992,1,2,59.94816,177.02116,-1.0
209,0,57501,-211,-0.84791255,2.0333474,1,2,41.975464,164.674,-1.0
209,1,57501,211,2.271169,-2.0535567,2,2,41.975464,164.674,-1.0
213,0,57473,-211,0.29078108,2.900625,1,2,70.069695,637.20013,-1.0
