event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
1767,-211,-0.40598544,-2.5361712,1,2,48.14812,308.8768,-1.0,36.96829,-2.5460236,-0.4023615,46.0,12.0,3.0,36.0,0.027773513,0.02223883,28.81479,0.004360703,0.0028794773,-0.009852409,0.0036239326000213623,0.01049775484720678,True
1767,211,2.7238348,2.555288,2,2,48.14812,308.8768,-1.0,46.278545,2.5596051,2.720663,50.0,21.0,3.0,29.0,0.031138374,0.030212589,23.281918,0.0049153585,0.0038259083,0.004317045,0.003171682357788086,0.005356906638841514,True
1772,-211,0.029547246,-2.4826431,1,2,31.415756,190.88136,-1.0,22.065174,-2.4794707,0.030935556,43.0,25.0,3.0,29.0,0.047816627,0.03833397,25.124798,0.008081773,0.003037755,0.0031723976,0.0013883095234632492,0.0034628759324969575,True
1772,211,-3.1310616,2.4987504,2,2,31.415756,190.88136,-1.0,30.45695,2.4977646,-3.1337423,42.0,14.0,3.0,21.0,0.025411323,0.025089834,13.697042,0.0042230673,0.003306809,-0.0009858608,0.0026807785034179688,0.0028563079128475985,True
1785,-211,2.931057,-1.5719941,1,2,27.553423,69.90145,-1.0,22.897154,-1.5768658,2.9331505,43.0,9.0,3.0,21.0,0.017734217,0.011237802,19.672321,0.0080723055,0.0031606068,-0.004871726,0.0020935535430908203,0.005302516552536613,True
1785,211,-0.26642027,1.59396,2,2,27.553423,69.90145,-1.0,19.215612,1.5948546,-0.26616848,43.0,10.0,3.0,13.0,0.011872609,0.015107737,29.355585,0.0054377886,0.0032842837,0.0008945465,0.0002517998218536377,0.0009293097474320518,True
1800,-211,0.5936192,-2.2195985,1,2,62.513218,289.7936,-1.0,51.33512,-2.221662,0.59560347,40.0,22.0,1.0,29.0,0.028777868,0.024043998,14.649627,0.0063996622,0.0034734588,-0.0020635128,0.001984238624572754,0.002862741334269077,True
1803,211,-2.706809,-2.4212267,2,2,46.823795,260.29816,-1.0,41.75613,-2.416741,-2.7124448,47.0,13.0,3.0,36.0,0.035593804,0.026330782,28.3343,0.006426899,0.003327435,0.0044858456,0.005635738372802734,0.007203079715650002,True
1803,-211,0.44879076,2.380022,1,2,46.823795,260.29816,-1.0,42.207817,2.3736222,0.44445175,40.0,11.0,3.0,36.0,0.029867519,0.018542906,17.330046,0.0058465037,0.0032066589,-0.00639987,0.004339009523391724,0.007732097852514362,True
1805,-211,-0.6129387,-2.3641655,1,2,51.15078,268.5866,-1.0,41.301964,-2.3647249,-0.6127861,48.0,24.0,1.0,17.0,0.024155367,0.026238095,29.021812,0.0046136645,0.0035147676,-0.00055933,0.000152587890625,0.0005797698666232299,True
1805,211,2.515066,2.3210397,2,2,51.15078,268.5866,-1.0,57.936325,2.3276148,2.5140336,36.0,12.0,1.0,29.0,0.020302473,0.021258557,9.495345,0.0040212367,0.0031281766,0.0065751076,0.0010323524475097656,0.00665565870393415,True
1806,211,-0.5094048,-2.7460227,2,2,26.331093,205.64998,-1.0,21.868097,-2.731106,-0.5170944,32.0,16.0,3.0,29.0,0.034590915,0.028204827,10.442151,0.004700643,0.0029608407,0.014916658,0.0076895952224731445,0.016782031306403145,True
