event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
8001,211,-1.3718852,-2.5775516,2,2,66.127045,447.599,-1.0,75.62066,-2.5808327,-1.3667512,35.0,9.0,5.0,33.0,0.02304933,0.02054888,10.313554,0.003520705,0.0032864097,-0.58113945,0.0,-0.0032811165,0.005133986473083496,0.006092909179569193,True
8001,-211,1.7778312,2.6229157,1,2,66.127045,447.599,-1.0,57.67884,2.616024,1.7770184,47.0,7.0,3.0,47.0,0.019390626,0.027329182,22.352436,0.002897284,0.002305853,-0.46740022,0.0,-0.0068917274,0.0008127689361572266,0.006939488608388758,True
8004,-211,0.10379553,-2.843925,1,2,98.83396,863.40497,-1.0,143.61711,-2.8479364,0.10794023,41.0,10.0,1.0,31.0,0.029826155,0.0340254,11.750964,0.003513004,0.003237091,-0.4283726,0.0,-0.0040113926,0.00414469838142395,0.005767997578352813,True
8004,211,-3.0419943,2.8708568,2,2,98.83396,863.40497,-1.0,116.95611,2.8589797,-3.0393949,40.0,9.0,7.0,33.0,0.03572154,0.03758837,23.11291,0.004152347,0.0033868265,-0.49967623,0.0,-0.01187706,0.002599477767944336,0.012158200268289225,True
8007,211,-2.6688666,-2.4857419,2,2,57.314846,348.83585,-1.0,45.98955,-2.4837608,-2.672984,35.0,18.0,7.0,31.0,0.027943974,0.026584158,18.39708,0.0047753253,0.0043061795,-0.73314375,0.0,0.00198102,0.004117250442504883,0.0045690470872906345,True
8016,211,-0.054700296,-2.2888892,2,2,98.44733,499.45245,-1.0,70.67175,-2.2878995,-0.054116447,34.0,22.0,5.0,30.0,0.022720922,0.021365989,18.30202,0.004768514,0.0039035594,-0.75031906,0.0,0.0009896755,0.0005838498473167419,0.0011490597138176038,True
8016,-211,3.0942113,2.3260412,1,2,98.44733,499.45245,-1.0,63.584747,2.3274012,3.0907474,33.0,19.0,5.0,33.0,0.023934368,0.027301285,18.37277,0.0047912607,0.004302266,-0.73016447,0.0,0.0013599396,0.0034639835357666016,0.003721373077809385,True
8018,211,2.7047424,-2.423623,2,2,19.25338,109.8724,-1.0,9.686755,-2.4328277,2.7043617,44.0,4.0,5.0,31.0,0.026526164,0.019320076,49.1508,0.0047535934,0.0033364256,-0.68397015,0.0,-0.009204626,0.0003807544708251953,0.009212497873211628,True
8023,211,0.82186353,-2.5495794,2,2,9.890613,62.672874,-1.0,5.910259,-2.5461812,0.81931376,18.0,5.0,15.0,23.0,0.027216865,0.02266548,10.621282,0.004362751,0.003956444,-0.61488134,0.0,0.00339818,0.00254976749420166,0.004248404646301661,True
8027,-211,1.6949699,-2.6124048,1,2,60.965893,421.9123,-1.0,42.862656,-2.6119998,1.6960241,32.0,7.0,21.0,41.0,0.024762616,0.026763612,25.499836,0.0037074287,0.0032744436,-0.6096278,0.0,0.00040507317,0.0010541677474975586,0.0011293156819911355,True
8029,-211,-1.3768358,2.7293084,1,2,37.444084,292.84735,-1.0,21.965649,2.734056,-1.3798165,36.0,12.0,7.0,29.0,0.034161944,0.032028154,18.713211,0.0044759335,0.003910163,-0.47037113,0.0,0.004747629,0.0029807090759277344,0.005605765794473954,True
8031,-211,0.16970076,1.5379438,1,2,32.391064,78.49827,-1.0,17.496832,1.5377389,0.17047359,22.0,8.0,13.0,31.0,0.00991626,0.008525134,11.455865,0.0049011265,0.0031880268,-0.56777394,0.0,-0.00020492077,0.0007728338241577148,0.0007995402686683928,True
8031,211,-3.0222569,-1.527814,2,2,32.391064,78.49827,-1.0,28.676277,-1.5287744,-3.0217986,26.0,10.0,17.0,27.0,0.008042571,0.009505993,18.598064,0.004010444,0.0034051228,-0.60197276,0.0,-0.00096035004,0.0004582405090332031,0.0010640754470229755,True
8033,211,1.0596768,-2.7484665,2,2,8.608867,67.27833,-1.0,9.63854,-2.7549815,1.0605181,14.0,5.0,19.0,23.0,0.026957352,0.026067713,7.6076965,0.0034946094,0.0029198625,-0.28724435,0.0,-0.006515026,0.0008413791656494141,0.006569131119056217,True
8038,-211,-1.0544218,2.5624397,1,2,34.443447,225.48598,-1.0,19.25059,2.5671487,-1.0467639,49.0,6.0,3.0,33.0,0.017354874,0.024314897,52.979313,0.0026927064,0.0024060886,-0.5183946,0.0,0.0047090054,0.007657885551452637,0.008989880055544717,True
8038,211,2.0709972,-2.5699985,2,2,34.443447,225.48598,-1.0,35.467075,-2.568663,2.0705972,36.0,6.0,5.0,30.0,0.021360097,0.021865359,10.90773,0.003313159,0.002939388,-0.5941579,0.0,0.0013356209,0.0004000663757324219,0.0013942511396526712,True
8039,211,2.6917202,2.068501,2,2,8.428687,33.562748,-1.0,8.537267,2.0686464,2.690232,23.0,4.0,5.0,23.0,0.010796995,0.0106602525,4.8611116,0.0028567712,0.0026596128,-0.5319749,0.0,0.00014543533,0.0014882087707519531,0.0014952982249374692,True
8041,-211,0.3013177,-1.7911295,1,2,67.79326,207.96991,-1.0,61.73886,-1.7895447,0.303796,35.0,15.0,1.0,29.0,0.014722226,0.012905246,12.507917,0.0052554337,0.0037222477,-0.5560702,0.0,0.0015847683,0.002478301525115967,0.0029416779127394307,True
