entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
0,0,794212,11,1.3030723,2.0592093,1,2,35.704853,144.07256,0.2283579
0,1,794212,-11,-1.8642918,-2.0859547,2,2,35.704853,144.07256,0.34730652
1,0,794206,11,1.8557998,1.5847245,1,2,38.743687,99.91628,0.62257
1,1,794206,-11,-1.3248774,-1.6169305,2,2,38.743687,99.91628,0.89197654
2,0,794204,11,0.20593159,2.5313356,1,2,48.790207,305.61496,0.78452057
2,1,794204,-11,-2.947628,-2.5117955,2,2,48.790207,305.61496,0.94393694
3,0,794203,11,1.4852623,2.0896363,1,2,37.06757,152.34076,0.8142876
3,1,794203,-11,-1.6806548,-2.0931826,2,2,37.06757,152.34076,0.905134
4,0,794205,11,1.4793044,1.8004394,1,2,55.422504,172.32925,0.36460087
4,1,794205,-11,-1.6843107,-1.8008909,2,2,55.422504,172.32925,0.45644796
5,0,794207,11,-2.9745061,1.8760498,1,2,43.184475,142.21796,0.11932738
5,1,794207,-11,0.14052863,-1.8465275,2,2,43.184475,142.21796,0.23094456
6,0,794208,11,-1.7074846,2.6633484,1,2,8.091562,57.954094,0.3291912
6,1,794208,-11,1.3714606,-2.651151,2,2,8.091562,57.954094,0.5262344
7,0,794201,11,1.41815,2.0563204,1,2,40.584484,158.34756,0.4078592
7,1,794201,-11,-1.746979,-2.01952,2,2,40.584484,158.34756,0.4913346
8,0,794216,11,-2.269283,1.9698155,1,2,8.366033,29.59834,0.2442525
8,1,794216,-11,0.74557096,-1.904843,2,2,8.366033,29.59834,0.057523023
9,0,794215,11,-0.894227,2.0295548,1,2,14.959917,59.09291,0.537802
9,1,794215,-11,2.1844485,-2.0721912,2,2,14.959917,59.09291,0.9709649
10,0,794210,11,-2.4293346,2.65068,1,2,45.289387,325.1456,0.18005534
10,1,794210,-11,0.7011425,-2.6683335,2,2,45.289387,325.1456,0.97365576
11,0,794211,11,2.0154662,2.5718994,1,2,24.756983,163.58249,0.7545514
11,1,794211,-11,-1.1483366,-2.5793183,2,2,24.756983,163.58249,0.2667131
13,0,794217,11,3.1214306,2.4963925,1,2,18.22465,110.77624,0.82316864
13,1,794217,-11,-0.053073674,-2.4858224,2,2,18.22465,110.77624,0.9834327
14,0,794209,11,2.3072627,2.5801344,1,2,65.12041,431.49734,0.45692477
14,1,794209,-11,-0.84274495,-2.576729,2,2,65.12041,431.49734,0.96514815
15,1,794222,-11,0.22806439,-2.0310707,2,2,15.852759,62.155224,0.15073347
16,0,794223,11,-2.1306205,1.7097299,1,2,21.739128,61.846916,0.6056912
16,1,794223,-11,0.9488116,-1.7031271,2,2,21.739128,61.846916,0.6954117
17,0,794219,11,-2.1983664,1.6847614,1,2,34.613213,95.95554,0.20493066
17,1,794219,-11,0.9029978,-1.6725187,2,2,34.613213,95.95554,0.956738
18,0,794220,11,-2.3897266,2.123563,1,2,45.220463,190.31831,0.37948668
18,1,794220,-11,0.7324252,-2.1082776,2,2,45.220463,190.31831,0.7197284
19,1,794214,-11,2.318274,-1.9613906,2,2,98.20646,352.81946,0.21619816
20,0,794225,11,-0.16253532,1.5840826,1,2,57.206806,148.10426,0.8045529
21,0,794226,11,0.59755206,1.967613,1,2,31.055916,113.72566,0.35403597
21,1,794226,-11,-2.5769458,-1.9764161,2,2,31.055916,113.72566,0.9290832
22,0,794213,11,-2.4006815,2.6801283,1,2,56.605076,407.9813,0.23710376
22,1,794213,-11,0.7320291,-2.6470048,2,2,56.605076,407.9813,0.9988296
23,0,794221,11,-1.2267338,2.5746386,1,2,38.265556,256.30063,0.4957452
23,1,794221,-11,1.9006361,-2.6042614,2,2,38.265556,256.30063,0.78833425
24,0,794202,11,-2.3445435,2.5695927,1,2,86.990906,577.95496,0.793641
24,1,794202,-11,0.79076934,-2.5928042,2,2,86.990906,577.95496,0.9363013
25,0,794231,11,1.958928,2.200874,1,2,7.131122,32.264885,0.25407007
25,1,794231,-11,-1.296967,-2.1807368,2,2,7.131122,32.264885,0.07583564
26,0,794232,11,0.015391649,1.8834903,1,2,12.961936,42.520435,0.20472077
26,1,794232,-11,3.0681303,-1.8319628,2,2,12.961936,42.520435,0.096092455
27,0,794224,11,-2.285068,2.0892162,1,2,51.68546,206.1137,0.6340744
27,1,794224,-11,0.8385212,-2.0322878,2,2,51.68546,206.1137,0.34016696
28,0,794229,11,3.0896738,2.1574311,1,2,40.389557,174.92812,0.90643954
28,1,794229,-11,-0.073067404,-2.133458,2,2,40.389557,174.92812,0.39377478
