event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
5010,211,-1.6393918,-1.8104203,2,2,6.4031205,19.429977,-1.0,6.025102,-1.8037786,-1.6404256,32,6,3,31,0.014986569,0.013320838,11.54073,0.00534474,0.0033890333,0.0066416264,0.001033782958984375,0.00672160022971769,True
5011,-211,-1.118808,-2.3080568,1,2,37.738014,191.01234,-1.0,44.44995,-2.308255,-1.1189326,38,7,1,31,0.019448332,0.017689167,10.500733,0.0039573116,0.0027382027,-0.00019812584,0.0001245737075805664,0.00023403516144440115,True
5012,211,-2.8217194,2.7351706,2,2,60.74054,467.34116,-1.0,56.61886,2.72593,-2.8211129,40,22,1,23,0.034568984,0.031657796,16.293589,0.004688408,0.0032461807,-0.009240627,0.000606536865234375,0.009260511736042441,True
5012,-211,0.32761142,-2.7235596,1,2,60.74054,467.34116,-1.0,64.04106,-2.7255409,0.33444506,52,14,1,37,0.032412097,0.03612001,35.35199,0.004336065,0.002695118,-0.0019812584,0.0068336427211761475,0.007115058498038081,True
5013,-211,-0.62847286,-2.9639068,1,2,95.06916,921.8458,-1.0,87.226105,-2.9449577,-0.63059443,44,26,1,33,0.032479834,0.03000881,19.875988,0.0035454223,0.0025932684,0.018949032,0.002121567726135254,0.019067429066874704,True
5013,211,2.509121,2.9605992,2,2,95.06916,921.8458,-1.0,62.850758,2.9379025,2.4935527,48,31,1,37,0.040111672,0.030423224,33.53888,0.004445601,0.0029427013,-0.022696733,0.015568256378173828,0.027522941442622333,True
5015,-211,1.3866221,-1.9174517,1,2,48.073215,166.71927,-1.0,34.628674,-1.9171937,1.3869866,37,23,1,17,0.014243929,0.015194041,17.420185,0.00449085,0.0034877697,0.0002580881,0.00036454200744628906,0.0004466546190127591,True
5015,211,-1.7775357,1.9131283,2,2,48.073215,166.71927,-1.0,46.10025,1.9104251,-1.7779282,36,13,9,27,0.023807678,0.017766096,15.962978,0.007815523,0.0034256026,-0.0027031898,0.00039255619049072266,0.0027315445263934443,True
5017,-211,-0.13652413,-2.6681514,1,2,93.750885,693.75946,-1.0,131.9578,-2.6612275,-0.12984356,41,13,1,33,0.031548567,0.02715492,14.894914,0.0045086974,0.003150813,0.006923914,0.0066805630922317505,0.009621356944694064,True
5017,211,2.9998415,2.7124233,2,2,93.750885,693.75946,-1.0,86.23663,2.7067163,3.0004425,46,30,1,29,0.034631915,0.03218527,28.777761,0.0047162757,0.0035311335,-0.0057070255,0.0006010532379150391,0.005738589139735004,True
5021,211,-1.6184839,-2.5398972,2,2,52.451653,333.8426,-1.0,46.84128,-2.5355954,-1.6103318,47,13,1,31,0.040179767,0.025000876,34.242535,0.0064797294,0.0033837953,0.0043017864,0.008152127265930176,0.009217512993460108,True
5021,-211,1.534064,2.535509,1,2,52.451653,333.8426,-1.0,41.667118,2.5365765,1.5359867,45,18,1,27,0.033037063,0.026980778,24.254423,0.005433225,0.0030703978,0.0010674,0.001922607421875,0.00219903659728554,True
5024,-211,-2.405229,-2.5184107,1,2,84.34571,537.7974,-1.0,63.34767,-2.5184176,-2.4084284,46,21,1,13,0.028576253,0.026275635,12.5769615,0.0047436375,0.0035291142,-6.914139e-06,0.003199338912963867,0.003199346384079111,True
5025,-211,-2.7819948,-1.4557018,1,2,98.4219,222.49147,-1.0,93.603386,-1.4656745,-2.8012536,7,7,42,43,0.01427771,1.8427932e-07,11.539518,0.007975996,2.08316e-08,-0.009972692,0.019258737564086914,0.02168763587165474,True
5025,211,0.34153986,1.4559481,2,2,98.4219,222.49147,-1.0,15.601644,1.4181125,0.33765113,5,5,41,43,5.9411956e-05,0.01158099,6.277835,6.359115e-08,0.0,-0.037835598,0.003888726234436035,0.03803491328645549,True
5039,-211,0.65891427,-2.1957352,1,2,30.734535,136.67274,-1.0,23.164976,-2.1919725,0.6640355,38,12,3,23,0.023097686,0.019100687,22.935463,0.005420398,0.0028940458,0.003762722,0.0051212310791015625,0.0063549260029691825,True
5039,211,-2.5096836,2.149813,2,2,30.734535,136.67274,-1.0,28.076292,2.1460564,-2.5117607,38,21,1,27,0.02478778,0.024251731,14.628327,0.0060872417,0.004075762,-0.0037565231,0.0020771026611328125,0.004292530897800501,True
5042,-211,1.2685655,1.8576088,1,2,22.8078,75.991646,-1.0,16.887968,1.8579524,1.2678272,34,12,7,23,0.030605284,0.017547736,14.706688,0.010352389,0.00408031,0.00034356117,0.0007383823394775391,0.0008143971749041332,True
5042,211,-1.9226724,-1.8895699,2,2,22.8078,75.991646,-1.0,18.256504,-1.883438,-1.9280977,34,18,1,13,0.02596552,0.017331842,13.810074,0.00852035,0.0039859843,0.0061318874,0.0054253339767456055,0.008187447179652576,True
5043,-211,-3.1321867,1.7078495,1,2,93.09019,257.799,-1.0,62.817474,1.7070539,-3.1302722,45,29,1,35,0.019484134,0.022013612,25.918222,0.00782828,0.0041773217,-0.0007956028,0.0019145011901855469,0.0020732338556328626,True
5051,-211,-2.468227,2.4322405,1,2,69.10811,399.44016,-1.0,63.566353,2.4247558,-2.464826,46,14,3,39,0.035937082,0.02854768,29.908417,0.006631124,0.0034218177,-0.0074846745,0.0034008026123046875,0.008221058936013872,True
5051,211,0.6642533,-2.4477699,2,2,69.10811,399.44016,-1.0,37.1635,-2.4439938,0.6673136,46,22,1,11,0.040091965,0.022223944,34.690155,0.007248181,0.0042364444,0.0037760735,0.003060281276702881,0.004860458004019945,True
5052,-211,-0.7605067,2.4350243,1,2,59.936646,343.30325,-1.0,40.57109,2.425733,-0.7698199,40,15,3,29,0.028408812,0.030153269,17.365957,0.0052067754,0.0036104838,-0.009291172,0.009313225746154785,0.013155304990714163,True
5052,211,2.3704638,-2.4265327,2,2,59.936646,343.30325,-1.0,53.639412,-2.4186218,2.367459,47,13,3,44,0.027790718,0.025522064,36.224937,0.0051094303,0.0038161264,0.007910967,0.003004789352416992,0.008462396767297254,True
5053,211,-0.48789978,1.9499514,2,2,78.168846,285.27258,-1.0,102.89407,1.9537927,-0.48703077,44,10,3,33,0.020043606,0.016407581,21.532377,0.006055393,0.002781024,0.003841281,0.0008690059185028076,0.003938351242669755,True
5053,-211,2.6668103,-1.9872478,1,2,78.168846,285.27258,-1.0,61.819363,-1.9874845,2.6668975,42,25,1,13,0.02024014,0.017842274,20.184978,0.0058310395,0.0034501422,-0.00023663044,8.726119995117188e-05,0.0002522072204301955,True
5055,-211,-1.4775474,-1.831887,1,2,71.46148,227.5323,-1.0,69.90535,-1.8290629,-1.4738513,41,16,3,29,0.023010144,0.015701262,18.066301,0.008034035,0.0029535764,0.002824068,0.0036960840225219727,0.004651494164285108,True
5061,-211,0.27111778,-1.5690471,1,2,32.14026,80.51353,-1.0,22.154268,-1.5753857,0.26812127,44,15,3,25,0.02368315,0.026756799,35.52631,0.010952739,0.0028771302,-0.0063385963,0.002996504306793213,0.007011194139684187,True
5074,-211,0.8787139,1.662095,1,2,29.42911,80.72656,-1.0,24.224087,1.6619946,0.8785637,30,14,1,13,0.012139053,0.01009448,5.617607,0.0050818087,0.0038342862,-0.00010037422,0.00015020370483398438,0.00018065474626525365,True
5074,211,-2.3107655,-1.6725469,2,2,29.42911,80.72656,-1.0,20.810678,-1.673174,-2.311708,37,12,7,17,0.015586828,0.016355447,29.4442,0.0065152957,0.003248145,-0.0006271601,0.0009424686431884766,0.001132067526918538,True
5075,211,-2.2888982,2.258343,2,2,78.65102,383.83536,-1.0,94.247406,2.2570102,-2.2996624,44,30,1,30,0.0281488,0.027503295,19.372055,0.00620797,0.003365931,-0.0013327599,0.010764122009277344,0.01084631603206883,True
5075,-211,0.86227524,-2.2771065,1,2,78.65102,383.83536,-1.0,75.07477,-2.2767162,0.8639872,46,10,1,35,0.023824068,0.016360398,30.393572,0.005033624,0.0035047072,0.0003902912,0.0017119646072387695,0.0017558901013888662,True
5076,211,2.1146548,1.7271014,2,2,58.400436,172.03957,-1.0,57.71512,1.722945,2.1149507,35,18,7,30,0.017641194,0.013904183,17.83323,0.006998835,0.0035792622,-0.0041564703,0.00029587745666503906,0.004166987908699822,True
5076,-211,-1.004704,-1.7600772,1,2,58.400436,172.03957,-1.0,36.766903,-1.7567282,-1.0050584,42,16,1,15,0.01594285,0.015619148,21.313156,0.006054515,0.0038042306,0.0033490658,0.00035440921783447266,0.0033677659419701486,True
5082,211,1.3949854,1.9704783,2,2,62.94529,226.31592,-1.0,40.470432,1.9692931,1.3924904,45,27,1,29,0.029313467,0.021677325,29.075022,0.008787281,0.0037043015,-0.0011851788,0.0024950504302978516,0.002762231937808971,True
5082,-211,-1.7300328,-1.9356583,1,2,62.94529,226.31592,-1.0,57.939617,-1.9354333,-1.7305397,42,14,5,29,0.01945895,0.019553237,34.38057,0.005934223,0.003733728,0.00022506714,0.0005068778991699219,0.0005545993342737246,True
5085,-211,1.3216083,-2.8714595,1,2,59.684265,532.50714,-1.0,65.55671,-2.8672953,1.3309162,33,17,3,17,0.039588302,0.025045605,7.3211675,0.004686446,0.0032262825,0.004164219,0.009307861328125,0.010196911363001127,True
5088,211,-2.1477149,-1.7016246,2,2,17.91683,50.71537,-1.0,12.140169,-1.6975049,-2.152385,41,8,3,27,0.017550882,0.01827517,25.167048,0.0071152505,0.0029329946,0.004119754,0.004670143127441406,0.00622756842586875,True
5088,-211,1.0697528,1.7005463,1,2,17.91683,50.71537,-1.0,14.290944,1.6990205,1.0636454,37,11,1,11,0.018116718,0.01411668,24.630987,0.007157444,0.0037735896,-0.0015257597,0.006107449531555176,0.006295147529577962,True
5089,211,2.5674405,2.9542105,2,2,85.72674,825.6727,-1.0,43.263412,2.9379199,2.5831833,45,12,1,33,0.026988264,0.020929307,20.223658,0.0028984048,0.0025884954,-0.016290665,0.015742778778076172,0.02265437784404508,True
5089,-211,-0.5698149,-2.9567428,1,2,85.72674,825.6727,-1.0,66.144806,-2.9426012,-0.5735956,38,24,1,13,0.038436867,0.034813263,12.913851,0.00426666,0.003074138,0.01414156,0.003780663013458252,0.014638207683175072,True
