event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
17506,211,0.28145033,-2.6770391,2,2,29.66727,216.13043,-1.0,22.779955,-2.6617723,0.2721787,49.0,15.0,1.0,23.0,0.04684201,0.028857041,25.299528,0.0068727583,0.0039076307,0.015266895,0.009271621704101562,0.01786172074566992,True
17506,-211,-2.8433955,2.6714733,1,2,29.66727,216.13043,-1.0,17.794065,2.6498835,-2.8298857,41.0,11.0,3.0,41.0,0.033360064,0.02695978,31.795675,0.0047364673,0.00227057,-0.021589756,0.013509750366210938,0.025468233784834326,True
17511,-211,-2.1474404,-2.1734405,1,2,96.25028,424.51752,-1.0,77.77382,-2.1634989,-2.1393862,48.0,29.0,3.0,33.0,0.034070764,0.029040925,25.028944,0.0084030265,0.0035095103,0.009941578,0.008054256439208984,0.012794765254944846,True
17511,211,0.9854357,2.1547437,2,2,96.25028,424.51752,-1.0,85.46211,2.1573167,0.9880939,41.0,24.0,1.0,23.0,0.024058348,0.0315936,15.4109,0.005698187,0.003656924,0.0025730133,0.0026581883430480957,0.0036995084454885473,True
17513,-211,2.4823074,2.2206583,1,2,39.015842,182.06625,-1.0,54.15911,2.2210689,2.4835782,39.0,13.0,3.0,29.0,0.016674861,0.01579242,10.370156,0.0037297301,0.0028202687,0.0004105568,0.0012707710266113281,0.0013354459489354337,True
17515,211,0.49054837,-2.6201305,2,2,71.68986,492.09174,-1.0,48.299484,-2.6204455,0.49562088,44.0,27.0,1.0,37.0,0.03263947,0.03178673,28.916904,0.004813696,0.003978967,-0.00031495094,0.005072504281997681,0.0050822725022746556,True
17515,-211,-2.6436942,2.6081398,1,2,71.68986,492.09174,-1.0,56.927185,2.61055,-2.6560402,42.0,11.0,1.0,29.0,0.02702814,0.015335651,18.419697,0.004003405,0.002663896,0.0024101734,0.012346029281616211,0.01257908481812323,True
17520,211,-3.0686488,1.4830086,2,2,78.37408,177.56444,-1.0,49.246258,1.4858521,-3.0697489,42.0,14.0,1.0,7.0,0.014215221,0.0153103,25.619293,0.007568053,0.003925056,0.0028434992,0.0011000633239746094,0.0030488731116675148,True
17525,-211,-2.6717746,2.404151,1,2,47.350098,263.44644,-1.0,34.797462,2.4035187,-2.66917,51.0,17.0,1.0,43.0,0.026943699,0.028032552,47.198498,0.0049558803,0.0029634063,-0.0006322861,0.0026047229766845703,0.0026803670386408187,True
17525,211,0.45599878,-2.3983788,2,2,47.350098,263.44644,-1.0,29.645695,-2.4110575,0.46300665,40.0,14.0,1.0,13.0,0.0384972,0.020333882,15.484462,0.0068516573,0.0043555917,-0.012678623,0.007007867097854614,0.014486465595471823,True
17526,211,-2.1101465,1.6963185,2,2,58.81365,167.01321,-1.0,37.199036,1.6928746,-2.1166377,44.0,17.0,1.0,35.0,0.015709344,0.015924295,31.176664,0.006476926,0.0027441005,-0.0034439564,0.006491184234619141,0.00734821806150416,True
17526,-211,1.0543785,-1.7123879,1,2,58.81365,167.01321,-1.0,45.561825,-1.712774,1.0527222,48.0,21.0,3.0,13.0,0.021457117,0.020477487,22.985619,0.008577161,0.003672652,-0.0003861189,0.0016562938690185547,0.001700704905878459,True
17530,211,-0.67792726,2.5765693,2,2,29.89645,196.31679,-1.0,15.053492,2.5743089,-0.66636205,48.0,12.0,3.0,29.0,0.03808199,0.029144406,22.115746,0.005938241,0.0037359605,-0.0022604465,0.011565208435058594,0.011784042798970157,True
17532,211,0.052511893,2.4093556,2,2,12.560529,70.35938,-1.0,4.171322,2.4235735,0.03390612,44.0,7.0,1.0,13.0,0.042620182,0.04091313,35.41627,0.007514099,0.0031940043,0.014217854,0.018605772405862808,0.023416279159783907,True
17534,211,2.8042014,-2.8867393,2,2,36.73802,331.20663,-1.0,33.00103,-2.8930423,2.7926764,39.0,12.0,3.0,33.0,0.030477079,0.01949795,17.253618,0.0033841503,0.0028834536,-0.006303072,0.01152491569519043,0.01313592009305465,True
17534,-211,-0.32651606,2.8912504,1,2,36.73802,331.20663,-1.0,18.07478,2.8903627,-0.35226917,52.0,15.0,1.0,13.0,0.040329967,0.02867899,24.833982,0.004521573,0.0039470284,-0.00088763237,0.025753110647201538,0.02576840311760254,True
17536,211,2.8080697,2.4434166,2,2,35.754047,208.55553,-1.0,23.52331,2.4443073,2.8100357,49.0,11.0,1.0,25.0,0.025605042,0.020846667,25.287775,0.0045387396,0.0029435914,0.0008907318,0.0019659996032714844,0.0021583691992158012,True
17538,-211,1.2339096,-1.7588228,1,2,93.54462,272.35748,-1.0,91.73199,-1.7573454,1.2340686,32.0,20.0,5.0,15.0,0.014864279,0.021246888,10.928435,0.0056687696,0.0032701318,0.0014773607,0.0001590251922607422,0.0014858949190725075,True
17538,211,-1.9217328,1.7039583,2,2,93.54462,272.35748,-1.0,89.754906,1.7063235,-1.9220105,42.0,17.0,3.0,32.0,0.019387659,0.020777848,19.317411,0.007684217,0.003513097,0.0023652315,0.0002777576446533203,0.002381484706997439,True
17540,-211,1.5010971,-1.8957298,1,2,17.813778,60.230015,-1.0,9.712027,-1.8928764,1.5081239,38.0,7.0,1.0,29.0,0.018454976,0.017631669,13.870719,0.0059179906,0.0041814824,0.0028533936,0.007026791572570801,0.0075840394633918005,True
17540,211,-1.7028474,1.8820751,2,2,17.813778,60.230015,-1.0,12.049686,1.8707904,-1.7107723,42.0,9.0,1.0,37.0,0.02936311,0.019590244,18.931908,0.009947025,0.0025513263,-0.011284709,0.007924914360046387,0.01378944965502942,True
17541,-211,-2.9784987,1.8429791,1,2,67.61101,217.6169,-1.0,49.938206,1.8434888,-2.9787028,36.0,13.0,5.0,29.0,0.018949218,0.017906314,14.170925,0.0064164167,0.0038594387,0.0005097389,0.0002040863037109375,0.0005490764865531727,True
17541,211,0.14573428,-1.8311989,2,2,67.61101,217.6169,-1.0,45.4339,-1.8279521,0.1432256,43.0,19.0,9.0,30.0,0.020748258,0.017692475,49.194847,0.0073219803,0.0024462943,0.0032467842,0.002508684992790222,0.004103060793275456,True
17547,211,-0.40042466,-1.5610445,2,2,49.435474,123.603584,-1.0,47.22593,-1.562799,-0.40037674,34.0,8.0,11.0,32.0,0.010431167,0.016262138,12.380193,0.005002532,0.0029339404,-0.0017545223,4.792213439941406e-05,0.001755176645857103,True
17547,-211,2.7728763,1.5729377,1,2,49.435474,123.603584,-1.0,37.869495,1.5700762,2.774544,15.0,15.0,29.0,32.0,0.022961922,0.021525875,18.704063,0.011156984,0.0032144485,-0.0028614998,0.0016677379608154297,0.0033120281861733123,True
17548,-211,-0.04701866,2.899401,1,2,65.554726,584.44867,-1.0,28.72972,2.8938668,-0.06694173,46.0,13.0,3.0,30.0,0.03331113,0.012848633,25.858656,0.0036896304,0.0032483912,-0.005534172,0.019923072308301926,0.02067742415440201,True
17548,211,3.0883787,-2.8566098,2,2,65.554726,584.44867,-1.0,62.555,-2.8454947,3.0787714,41.0,14.0,3.0,35.0,0.04566737,0.03760812,25.361122,0.0055836258,0.0033527818,0.011115074,0.009607315063476562,0.014691677077546638,True
17553,211,1.7328823,-2.0431957,2,2,45.684475,182.55055,-1.0,31.569666,-2.0481708,1.7254308,48.0,7.0,5.0,46.0,0.01812576,0.011111202,26.279413,0.004960126,0.0,-0.0049750805,0.007451415061950684,0.008959632347198786,True
17554,-211,0.80563074,-2.1828427,1,2,50.022934,228.13278,-1.0,30.211615,-2.1882532,0.81068766,42.0,25.0,1.0,31.0,0.027540648,0.018253895,24.145515,0.0062866854,0.0031382416,-0.005410433,0.005056917667388916,0.007405754515527328,True
17554,211,-2.3520696,2.2141428,2,2,50.022934,228.13278,-1.0,31.56845,2.2098978,-2.3523922,41.0,20.0,1.0,11.0,0.026066752,0.019485319,17.878439,0.005844172,0.003906383,-0.004245043,0.00032258033752441406,0.004257281520415076,True
17562,-211,-1.4412541,-2.4166577,1,2,57.965458,330.30515,-1.0,41.23101,-2.4145308,-1.4412824,52.0,27.0,1.0,17.0,0.03147522,0.027374541,32.605404,0.005888066,0.003353299,0.0021269321,2.8252601623535156e-05,0.0021271197659129513,True
17562,211,1.689217,2.434489,2,2,57.965458,330.30515,-1.0,49.314907,2.4196422,1.6947846,50.0,16.0,3.0,32.0,0.041356195,0.032630157,24.49294,0.007818056,0.0034350497,-0.014846802,0.005567669868469238,0.015856433085660992,True
17577,211,0.09449988,2.170833,2,2,63.19059,278.1697,-1.0,31.337805,2.1734328,0.097604126,42.0,18.0,1.0,34.0,0.022105891,0.021372292,20.940723,0.005228213,0.0038212815,0.0025997162,0.0031042471528053284,0.004049058487620542,True
17577,-211,-3.0338702,-2.1533933,1,2,63.19059,278.1697,-1.0,47.637703,-2.1529038,-3.033751,37.0,22.0,9.0,19.0,0.018073833,0.018570302,17.726353,0.0044049695,0.0032842068,0.00048947334,0.00011920928955078125,0.0005037807143197379,True
17579,211,2.8736877,-2.637142,2,2,74.451164,523.25806,-1.0,44.86855,-2.6351476,2.8929687,42.0,23.0,1.0,29.0,0.035050523,0.037014287,22.68001,0.005051752,0.0042647994,0.0019943714,0.01928091049194336,0.019383782568920975,True
17581,211,-2.1357942,2.4907303,2,2,57.14633,344.56494,-1.0,44.317375,2.4857473,-2.141671,50.0,21.0,1.0,37.0,0.031181157,0.023770863,39.358387,0.0053410335,0.0032208043,-0.0049829483,0.005876779556274414,0.007704953655677609,True
17581,-211,1.0163504,-2.4750745,1,2,57.14633,344.56494,-1.0,62.39108,-2.4766917,1.0154512,39.0,17.0,1.0,19.0,0.022062587,0.021211294,8.027661,0.0037621579,0.0033460904,-0.0016171932,0.000899195671081543,0.0018503693456927896,True
17582,211,2.6966078,-1.8451043,2,2,5.3121185,16.965992,-1.0,4.272668,-1.8439684,2.6789868,34.0,4.0,1.0,29.0,0.022700842,0.019805573,11.488698,0.00783372,0.0024383997,0.0011359453,0.01762104034423828,0.01765761689949655,True
17589,-211,-1.8407727,-2.3545666,1,2,18.609694,100.22595,-1.0,14.5293,-2.348495,-1.8449652,38.0,11.0,1.0,3.0,0.03247447,0.025914608,23.274162,0.006457927,0.0038042422,0.0060715675,0.004192471504211426,0.007378397606673723,True
