event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
254,211,-0.23434629,-1.7020586,2,2,73.27885,208.17972,-1.0,43.21101,-1.6971953,-0.23640864,49,14,3,42,0.022270653,0.01857494,26.292383,0.009031862,7.5457276e-05,0.004863262,0.0020623505115509033,0.005282481273287118,True
254,-211,2.9256833,1.7074847,1,2,73.27885,208.17972,-1.0,48.440685,1.7085929,2.9262452,46,12,7,36,0.01718289,0.020093827,32.80804,0.0068769096,0.0027607456,0.0011081696,0.0005619525909423828,0.0012425097498883228,True
255,211,2.8505535,1.4452571,2,2,84.033104,186.97342,-1.0,23.656584,1.4413508,2.8722036,14,12,39,42,0.01563963,0.02186987,24.744259,0.008675985,1.5180117e-08,-0.00390625,0.021650075912475586,0.021999649453535743,True
256,-211,-2.1592343,1.682644,1,2,88.03451,247.51784,-1.0,61.492622,1.6844112,-2.159616,34,16,9,29,0.018838128,0.018475374,16.779613,0.0077240034,0.0038977938,0.0017671585,0.00038170814514160156,0.0018079132450223613,True
256,211,0.96681696,-1.7048439,2,2,88.03451,247.51784,-1.0,54.856316,-1.7045839,0.9638254,44,20,1,29,0.017194657,0.017577779,25.546535,0.0068869763,0.0035682204,0.00025999546,0.0029915571212768555,0.00300283393635882,True
261,211,-0.054392356,-1.9336104,2,2,41.465565,146.00278,-1.0,27.71436,-1.9309038,-0.05655084,31,18,3,31,0.01627587,0.01569416,14.36982,0.005000838,0.0038604727,0.002706647,0.0021584853529930115,0.0034619353763989686,True
261,-211,3.1128428,1.9286599,1,2,41.465565,146.00278,-1.0,22.536242,1.9279138,3.1157308,35,17,1,29,0.028591113,0.022043422,15.253326,0.0088505745,0.0044318656,-0.00074613094,0.0028879642486572266,0.0029827921268265937,True
262,-211,-1.4049048,-1.5919284,1,2,50.07367,128.00856,-1.0,36.61486,-1.5934713,-1.4048585,40,19,1,30,0.013915264,0.014266171,21.437374,0.00630149,0.0037472316,-0.0015429258,4.6372413635253906e-05,0.0015436225308616363,True
268,211,-1.4001838,1.5072266,2,2,5.688733,13.143665,-1.0,12.019276,1.5340948,-1.3873429,40,4,1,31,0.015852338,0.013746689,11.921271,0.007942097,0.0012671306,0.026868224,0.012840867042541504,0.029779008495555884,True
270,-211,1.4418778,2.2155137,1,2,4.4778795,20.056961,-1.0,4.888666,2.2407894,1.4457754,42,5,1,42,0.037833404,0.030615179,39.53155,0.008252119,0.002229092,0.025275707,0.003897547721862793,0.02557444548805134,True
270,211,-1.8831695,-2.148169,2,2,4.4778795,20.056961,-1.0,6.6392903,-2.140699,-1.8734345,25,13,3,21,0.02431423,0.030480705,8.29212,0.0058949403,0.0035456289,0.007470131,0.00973498821258545,0.012270812954232121,True
272,211,-2.586267,-2.307151,2,2,92.44214,476.56476,-1.0,60.005505,-2.3100934,-2.5900803,50,30,1,33,0.02518298,0.021211568,29.450521,0.005150977,0.003856462,-0.0029423237,0.0038132667541503906,0.004816458491642417,True
