entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
30,0,14121,-211,1.1234101,-1.6982027,1,2,23.351889,66.504585,-1.0
30,1,14121,211,-2.0758357,1.7169303,2,2,23.351889,66.504585,-1.0
35,0,14127,-211,1.7745049,1.9024847,1,2,50.631405,172.78618,-1.0
35,1,14127,211,-1.3888277,-1.8944452,2,2,50.631405,172.78618,-1.0
38,0,14136,-211,3.0138884,2.007126,1,2,33.85551,128.02759,-1.0
39,0,14156,-211,-1.035389,-1.5087773,1,2,33.14117,77.06766,-1.0
39,1,14156,211,2.0545988,1.4664941,2,2,33.14117,77.06766,-1.0
43,0,14152,-211,2.027298,2.591289,1,2,23.078783,153.18062,-1.0
43,1,14152,211,-1.1379995,-2.569138,2,2,23.078783,153.18062,-1.0
44,0,14147,-211,0.7929232,-2.1713698,1,2,33.299526,148.7145,-1.0
44,1,14147,211,-2.3734202,2.1824229,2,2,33.299526,148.7145,-1.0
46,0,14163,-211,-1.6018679,-1.5777396,1,2,29.420786,73.460014,-1.0
47,0,14149,-211,-0.50868547,-2.292028,1,2,40.267612,198.04892,-1.0
47,1,14149,211,2.6144063,2.2595105,2,2,40.267612,198.04892,-1.0
50,1,14159,211,2.7019608,1.4507133,2,2,70.85761,161.32104,-1.0
51,0,14164,-211,-2.0505602,-1.7883942,1,2,25.044111,76.59086,-1.0
51,1,14164,211,1.0414766,1.7780617,2,2,25.044111,76.59086,-1.0
70,0,14150,-211,0.33153474,2.61673,1,2,63.920383,442.84683,-1.0
70,1,14150,211,-2.8182607,-2.6302893,2,2,63.920383,442.84683,-1.0
78,0,14198,-211,0.1499144,-1.6863539,1,2,17.811583,49.254677,-1.0
78,1,14198,211,-3.06985,1.6660013,2,2,17.811583,49.254677,-1.0
79,0,14172,-211,2.564175,1.982157,1,2,28.537544,106.14765,-1.0
80,0,14178,-211,0.86767435,1.9756048,1,2,68.971886,254.35728,-1.0
80,1,14178,211,-2.2885747,-1.9829824,2,2,68.971886,254.35728,-1.0
81,0,14158,-211,0.43732402,2.5089295,1,2,53.039806,325.4438,-1.0
83,0,14190,-211,-1.4451057,1.717203,1,2,84.64913,248.3309,-1.0
83,1,14190,211,1.681088,-1.7613778,2,2,84.64913,248.3309,-1.0
86,1,14207,211,0.937364,-2.6876714,2,2,2.7305615,20.042774,-1.0
88,0,14200,-211,-1.8044752,2.8822172,1,2,29.40106,267.64288,-1.0
88,1,14200,211,1.3236228,-2.9155593,2,2,29.40106,267.64288,-1.0
89,0,14166,-211,-2.2200394,2.9190586,1,2,61.1033,553.434,-1.0
92,0,14201,-211,-1.5524014,2.5969293,1,2,54.672012,364.6974,-1.0
93,1,14195,211,1.8727748,-2.7444148,2,2,76.24945,590.17395,-1.0
94,1,14203,211,2.053318,-2.0338235,2,2,79.810356,306.78543,-1.0
95,0,14199,-211,0.10304925,2.9943714,1,2,80.25265,795.80725,-1.0
95,1,14199,211,-3.0430522,-2.9752674,2,2,80.25265,795.80725,-1.0
96,1,14212,211,2.539662,-2.4517229,2,2,35.41278,204.4307,-1.0
99,0,14219,-211,-2.2199645,-3.0630527,1,2,76.40634,818.9018,-1.0
99,1,14219,211,0.9171717,3.062673,2,2,76.40634,818.9018,-1.0
100,0,14213,-211,0.5139031,1.6393745,1,2,68.006195,178.60887,-1.0
100,1,14213,211,-2.649407,-1.6018133,2,2,68.006195,178.60887,-1.0
101,1,14216,211,-1.3505514,2.1104138,2,2,19.97943,83.9958,-1.0
102,0,14208,-211,-2.6148708,2.4537554,1,2,76.17108,451.1823,-1.0
102,1,14208,211,0.51864254,-2.476047,2,2,76.17108,451.1823,-1.0
104,0,14214,-211,-0.65161335,1.5009866,1,2,82.49468,191.1784,-1.0
104,1,14214,211,2.4691377,-1.4663149,2,2,82.49468,191.1784,-1.0
105,0,14209,-211,-2.7482443,-1.9951502,1,2,68.88287,260.97177,-1.0
105,1,14209,211,0.37908593,2.0195537,2,2,68.88287,260.97177,-1.0
111,0,14225,-211,1.7119176,1.7188901,1,2,15.135503,43.57499,-1.0
111,1,14225,211,-1.5175202,-1.7196307,2,2,15.135503,43.57499,-1.0
116,0,14124,-211,-0.50664437,-2.8996432,1,2,95.61201,875.51624,-1.0
116,1,14124,211,2.630807,2.9097192,2,2,95.61201,875.51624,-1.0
117,0,14236,-211,2.1505659,-2.0464747,1,2,7.1245217,27.579285,-1.0
117,1,14236,211,-1.125673,2.0143604,2,2,7.1245217,27.579285,-1.0
121,0,14215,-211,0.07632275,-2.1177049,1,2,89.92575,378.3158,-1.0
121,1,14215,211,-3.07501,2.1132243,2,2,89.92575,378.3158,-1.0
125,0,14221,-211,1.6723781,2.5332935,1,2,32.688927,204.8193,-1.0
125,1,14221,211,-1.4869125,-2.5104864,2,2,32.688927,204.8193,-1.0
127,0,14235,-211,1.0406212,-1.7392638,1,2,67.44172,200.16743,-1.0
127,1,14235,211,-2.1200209,1.763675,2,2,67.44172,200.16743,-1.0
128,0,14248,-211,-0.4462773,-1.4957328,1,2,26.452633,62.49799,-1.0
128,1,14248,211,2.63186,1.5142628,2,2,26.452633,62.49799,-1.0
129,1,14237,211,-3.130191,1.8576623,2,2,46.67221,155.5473,-1.0
130,0,14220,-211,2.8216596,-2.7438347,1,2,38.89727,298.79996,-1.0
130,1,14220,211,-0.3320642,2.711906,2,2,38.89727,298.79996,-1.0
134,0,14244,-211,-0.5323992,-1.863585,1,2,42.50055,142.23509,-1.0
134,1,14244,211,2.582759,1.89272,2,2,42.50055,142.23509,-1.0
142,0,14262,-211,-2.8124003,-3.0161357,1,2,6.066739,64.11629,-1.0
142,1,14262,211,0.27299538,3.0828056,2,2,6.066739,64.11629,-1.0
144,1,14246,211,1.9682938,-1.6982638,2,2,86.42276,244.52237,-1.0
145,0,14222,-211,0.86727697,2.4612732,1,2,64.38468,381.2622,-1.0
152,0,14234,-211,2.7232072,-2.8495045,1,2,51.34121,445.51877,-1.0
152,1,14234,211,-0.4265412,2.8516142,2,2,51.34121,445.51877,-1.0
153,0,14264,-211,2.1347594,-2.5619323,1,2,20.885757,136.47528,-1.0
161,0,14249,-211,2.0912871,2.2640786,1,2,58.71751,286.69836,-1.0
161,1,14249,211,-1.0630407,-2.272322,2,2,58.71751,286.69836,-1.0
162,0,14255,-211,-2.410834,1.8602711,1,2,96.542625,322.2576,-1.0
162,1,14255,211,0.7191143,-1.8905643,2,2,96.542625,322.2576,-1.0
163,0,14283,-211,0.5635496,3.0416453,1,2,28.960215,301.57837,-1.0
163,1,14283,211,-2.5899343,-3.026308,2,2,28.960215,301.57837,-1.0
164,0,14268,-211,2.6949122,-1.6019024,1,2,70.08909,180.1951,-1.0
166,0,14247,-211,0.26889455,2.9367113,1,2,61.25324,586.3397,-1.0
166,1,14247,211,-2.8788676,-2.9620352,2,2,61.25324,586.3397,-1.0
168,0,14284,-211,1.9373091,1.545254,1,2,42.399456,103.17476,-1.0
168,1,14284,211,-1.2424636,-1.529456,2,2,42.399456,103.17476,-1.0
169,0,14273,-211,1.6691983,1.9416374,1,2,81.976814,285.91483,-1.0
169,1,14273,211,-1.4854901,-1.9012152,2,2,81.976814,285.91483,-1.0
173,0,14272,-211,-1.7778059,2.516599,1,2,59.81994,373.16058,-1.0
173,1,14272,211,1.3539901,-2.5180686,2,2,59.81994,373.16058,-1.0
179,0,14281,-211,0.8548217,1.8343915,1,2,96.900604,306.46243,-1.0
179,1,14281,211,-2.2991102,-1.8030447,2,2,96.900604,306.46243,-1.0
182,0,14302,-211,-0.41362858,3.0181718,1,2,4.48779,46.082676,-1.0
182,1,14302,211,2.6497774,-3.022022,2,2,4.48779,46.082676,-1.0
186,1,14304,211,-0.32960042,-1.4481302,2,2,20.908619,47.30635,-1.0
189,0,14309,-211,2.7820344,-3.0691228,1,2,46.22292,492.06662,-1.0
189,1,14309,211,-0.36687383,3.0431962,2,2,46.22292,492.06662,-1.0
195,0,14282,-211,-0.3698955,2.1285818,1,2,90.16403,383.86493,-1.0
201,0,14310,-211,-1.7159437,-2.6419334,1,2,15.862301,113.26385,-1.0
203,0,14321,-211,-2.0328002,1.5555599,1,2,24.51112,59.589268,-1.0
203,1,14321,211,1.0426542,-1.5176877,2,2,24.51112,59.589268,-1.0
204,0,14252,-211,1.995298,-2.9008677,1,2,84.40044,761.8681,-1.0
205,1,14322,211,-3.120546,3.085113,2,2,34.831345,385.8315,-1.0
212,0,14289,-211,-0.050927736,-2.8762257,1,2,54.979435,485.95282,-1.0
212,1,14289,211,3.0832553,2.8619986,2,2,54.979435,485.95282,-1.0
213,0,14329,-211,-1.7273676,-1.4819801,1,2,42.525894,98.34632,-1.0
213,1,14329,211,1.3737001,1.4803796,2,2,42.525894,98.34632,-1.0
220,0,14324,-211,-2.8709495,-1.6580703,1,2,98.59002,268.18976,-1.0
220,1,14324,211,0.25623977,1.6584134,2,2,98.59002,268.18976,-1.0
224,0,14330,-211,2.3159647,-1.8936559,1,2,43.044292,143.49565,-1.0
224,1,14330,211,-0.85182005,1.8546872,2,2,43.044292,143.49565,-1.0
225,0,14332,-211,-2.1884472,-1.9079974,1,2,50.534912,177.94125,-1.0
225,1,14332,211,0.932137,1.9549258,2,2,50.534912,177.94125,-1.0
227,1,14288,211,-0.909587,-2.735419,2,2,88.204185,687.48566,-1.0
228,1,14323,211,0.69458956,2.1447105,2,2,52.444843,224.86601,-1.0
