entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
0,0,546532,11,1.0955229,2.48155,1,2,19.175112,117.00773,0.9608206
0,1,546532,-11,-2.077209,-2.5087051,2,2,19.175112,117.00773,0.045741506
1,0,546530,11,-1.9953355,2.0528655,1,2,13.975383,53.668835,0.9214119
1,1,546530,-11,1.0768257,-1.9911436,2,2,13.975383,53.668835,0.46917993
2,0,546528,11,-0.7642434,1.8072593,1,2,28.215748,88.87476,0.7382711
2,1,546528,-11,2.3346572,-1.8215203,2,2,28.215748,88.87476,0.22267073
3,0,546526,11,2.654273,2.273869,1,2,49.932926,245.82246,0.3496483
3,1,546526,-11,-0.50225854,-2.2793527,2,2,49.932926,245.82246,0.14731285
4,1,546521,-11,-2.695623,-2.13182,2,2,40.027,174.01608,0.68905336
5,0,546522,11,2.7677703,1.8715794,1,2,5.9090824,19.826672,0.9906266
5,1,546522,-11,-0.56395507,-1.89285,2,2,5.9090824,19.826672,0.68962735
6,0,546523,11,-0.1605491,1.6534545,1,2,28.15045,75.67087,0.36494792
6,1,546523,-11,2.9297974,-1.6376903,2,2,28.15045,75.67087,0.8895822
7,0,546529,11,-1.529903,2.4286187,1,2,54.62489,309.13342,0.6370887
7,1,546529,-11,1.5998213,-2.4085608,2,2,54.62489,309.13342,0.8607804
8,0,546531,11,0.6306788,1.69041,1,2,67.9275,189.89906,0.4193821
8,1,546531,-11,-2.5311983,-1.6847463,2,2,67.9275,189.89906,0.44747397
9,0,546524,11,1.1731675,2.449355,1,2,27.570547,159.20268,0.032420404
9,1,546524,-11,-1.9914128,-2.4287863,2,2,27.570547,159.20268,0.15251331
10,0,546534,11,0.0011615807,1.7529633,1,2,53.08624,157.78369,0.24523163
10,1,546534,-11,3.1185222,-1.7528272,2,2,53.08624,157.78369,0.31312552
11,1,546536,-11,0.046395205,-2.4909582,2,2,15.447147,94.13764,0.13583794
12,0,546527,11,2.520681,1.9632093,1,2,96.77682,349.85715,0.77897936
12,1,546527,-11,-0.63158566,-1.9539477,2,2,96.77682,349.85715,0.31204763
13,0,546525,11,2.2606492,2.2108133,1,2,99.66876,460.43582,0.8288402
13,1,546525,-11,-0.8889706,-2.2122777,2,2,99.66876,460.43582,0.1379401
14,0,546538,11,-1.8166705,2.5416172,1,2,11.04277,69.38233,0.12382451
14,1,546538,-11,1.2724087,-2.5081215,2,2,11.04277,69.38233,0.73254645
15,0,546535,11,-1.8218966,1.8026617,1,2,84.11185,267.34045,0.12052818
15,1,546535,-11,1.3054839,-1.8454908,2,2,84.11185,267.34045,0.79642075
16,0,546541,11,1.8507848,2.6053538,1,2,29.808424,205.02228,0.992619
16,1,546541,-11,-1.3085268,-2.6270897,2,2,29.808424,205.02228,0.5516984
17,1,546545,-11,-0.03532997,-1.9221985,2,2,35.369514,121.67331,0.17289191
18,0,546537,11,1.8897153,2.6886117,1,2,23.250813,171.91568,0.056205552
18,1,546537,-11,-1.2729776,-2.689839,2,2,23.250813,171.91568,0.38969076
19,0,546544,11,0.76008886,2.4497108,1,2,31.263592,179.89847,0.52607256
19,1,546544,-11,-2.4018178,-2.4214292,2,2,31.263592,179.89847,0.16398515
20,0,546547,11,2.8008761,2.413548,1,2,7.7245345,44.212605,0.9637254
20,1,546547,-11,-0.4233584,-2.4473855,2,2,7.7245345,44.212605,0.5843658
21,0,546543,11,-2.9850204,2.5971022,1,2,33.44993,228.02829,0.20647599
21,1,546543,-11,0.14060958,-2.6173112,2,2,33.44993,228.02829,0.5613397
22,0,546533,11,1.4505537,2.61828,1,2,90.081604,615.18134,0.6570764
22,1,546533,-11,-1.6969687,-2.5997002,2,2,90.081604,615.18134,0.296252
23,0,546542,11,1.2381219,2.0371585,1,2,93.5102,362.5636,0.96720433
23,1,546542,-11,-1.913791,-2.02532,2,2,93.5102,362.5636,0.75042295
24,0,546549,11,0.05491344,2.0234828,1,2,28.365402,107.600174,0.09509724
24,1,546549,-11,-3.1213465,-1.993965,2,2,28.365402,107.600174,0.625643
25,0,546548,11,-2.2754173,1.7317837,1,2,52.50512,152.43954,0.021424832
25,1,546548,-11,0.84100527,-1.724148,2,2,52.50512,152.43954,0.069836825
26,0,546551,11,-0.3223086,2.239256,1,2,14.638653,67.64767,0.05231042
26,1,546551,-11,2.764823,-2.1855156,2,2,14.638653,67.64767,0.3975098
27,0,546553,11,1.3872914,2.0969296,1,2,19.827742,83.08034,0.43049303
27,1,546553,-11,-1.7988721,-2.126104,2,2,19.827742,83.08034,0.8987332
28,0,546539,11,2.4018838,2.3513215,1,2,97.428734,522.7421,0.9495337
29,0,546554,11,-0.6707587,2.1226807,1,2,17.117182,71.90475,0.99443173
29,1,546554,-11,2.419352,-2.1054738,2,2,17.117182,71.90475,0.9843079
30,1,546540,-11,2.1319318,-2.7044587,2,2,73.75237,565.82794,0.61384696
31,0,546557,11,-2.3039098,1.7408803,1,2,8.87999,25.764217,0.6929156
31,1,546557,-11,0.6888529,-1.7154962,2,2,8.87999,25.764217,0.9362123
32,0,546546,11,3.1073806,2.0143788,1,2,93.112686,353.06433,0.8255819
32,1,546546,-11,-0.04478374,-2.0019271,2,2,93.112686,353.06433,0.43129894
33,0,546560,11,-0.57818,1.7095083,1,2,23.345455,65.22673,0.10382551
33,1,546560,-11,2.504313,-1.6652211,2,2,23.345455,65.22673,0.30302915
34,0,546562,11,2.0667098,2.3340464,1,2,6.321495,33.163692,0.5138004
34,1,546562,-11,-1.1853651,-2.3498998,2,2,6.321495,33.163692,0.8874678
35,0,546552,11,-0.48182166,2.1437962,1,2,66.61228,284.71677,0.61204666
35,1,546552,-11,2.6467872,-2.1199303,2,2,66.61228,284.71677,0.730516
36,0,546558,11,0.40832967,1.8442764,1,2,65.189285,210.4193,0.3119087
36,1,546558,-11,-2.751248,-1.8358629,2,2,65.189285,210.4193,0.9831822
37,0,546556,11,-1.2861172,2.3844178,1,2,46.818493,254.9692,0.735779
37,1,546556,-11,1.8411661,-2.3745723,2,2,46.818493,254.9692,0.6649726
38,1,546550,-11,0.09357671,-2.5743957,2,2,71.19285,473.9242,0.7905754
39,0,546565,11,-0.15204433,1.6408956,1,2,53.874092,141.00269,0.220127
39,1,546565,-11,2.9619179,-1.5930785,2,2,53.874092,141.00269,0.35021555
40,0,546567,11,-1.4716774,1.7525731,1,2,27.776388,82.588,0.6195745
40,1,546567,-11,1.6236073,-1.754128,2,2,27.776388,82.588,0.8755341
41,0,546564,11,0.6526151,1.7147782,1,2,99.55895,285.85672,0.8133521
41,1,546564,-11,-2.502411,-1.7174027,2,2,99.55895,285.85672,0.47894508
42,0,546559,11,2.195101,2.582035,1,2,63.098732,430.4079,0.8068649
42,1,546559,-11,-0.954875,-2.6341996,2,2,63.098732,430.4079,0.1202436
43,0,546555,11,-1.2109853,2.5562186,1,2,88.436424,575.64594,0.19766375
43,1,546555,-11,1.9242569,-2.564608,2,2,88.436424,575.64594,0.51296115
44,0,546568,11,-1.5571474,2.4490938,1,2,22.12573,130.77255,0.6930976
44,1,546568,-11,1.5565579,-2.4764276,2,2,22.12573,130.77255,0.0
45,0,546569,11,-2.8423057,2.0574145,1,2,40.172276,160.53722,0.83048046
45,1,546569,-11,0.27614284,-2.0675778,2,2,40.172276,160.53722,0.53643733
46,0,546561,11,-2.087834,2.8008373,1,2,86.26895,711.83307,0.883978
46,1,546561,-11,1.0486276,-2.7988226,2,2,86.26895,711.83307,0.69578
47,0,546566,11,-2.851842,2.3323164,1,2,53.055725,280.4033,0.01764345
47,1,546566,-11,0.27667865,-2.3659163,2,2,53.055725,280.4033,0.7013613
48,0,546573,11,0.9818896,1.8706713,1,2,53.127575,177.03804,0.06771131
48,1,546573,-11,-2.1809967,-1.876377,2,2,53.127575,177.03804,0.12349271
49,0,546563,11,0.92384297,2.693406,1,2,81.504684,602.0264,0.6199891
50,0,546572,11,2.8485014,1.6766126,1,2,95.85791,266.4587,0.55018294
50,1,546572,-11,-0.30758822,-1.6863344,2,2,95.85791,266.4587,0.82949466
51,0,546570,11,-0.13555633,2.6013467,1,2,52.392838,362.57407,0.8586581
51,1,546570,-11,2.9960434,-2.643816,2,2,52.392838,362.57407,0.17610651
52,0,546576,11,-3.0166183,1.711561,1,2,42.4342,121.960434,0.7570022
52,1,546576,-11,0.09350856,-1.722856,2,2,42.4342,121.960434,0.35519263
53,0,546578,11,2.0451727,2.3531413,1,2,14.231546,75.447296,0.88774705
53,1,546578,-11,-1.1449215,-2.351263,2,2,14.231546,75.447296,0.33834273
