entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
0,0,77546,-11,1.5941695,-1.6167052,1,2,19.769976,52.09609,0.104786396
0,1,77546,11,-1.4729362,1.6317028,2,2,19.769976,52.09609,0.10417537
2,0,77552,-11,0.966978,1.6927187,1,2,7.2285113,20.165585,0.35677168
2,1,77552,11,-1.9839542,-1.6807835,2,2,7.2285113,20.165585,0.5501349
5,0,77555,-11,0.858566,-2.2381501,1,2,7.463542,35.52497,0.47653985
5,1,77555,11,-2.179754,2.2470074,2,2,7.463542,35.52497,0.19051506
8,0,77551,-11,2.8949084,-1.8279443,1,2,38.77151,122.325066,0.22606654
8,1,77551,11,-0.21574645,1.8043449,2,2,38.77151,122.325066,0.29545885
9,0,77553,-11,2.603179,-1.5389864,1,2,46.84962,113.67064,0.10224252
12,0,77550,-11,1.773856,1.7662107,1,2,98.79093,296.35352,0.87176114
12,1,77550,11,-1.3548609,-1.759173,2,2,98.79093,296.35352,0.28602877
14,0,77547,-11,-1.4881331,-1.5585135,1,2,94.504616,236.86247,0.17608538
14,1,77547,11,1.6700296,1.5808051,2,2,94.504616,236.86247,0.8593144
17,0,77556,-11,2.2335634,2.9655662,1,2,31.525894,304.91498,0.16079213
17,1,77556,11,-0.8961053,-2.953855,2,2,31.525894,304.91498,0.0
18,0,77568,-11,1.3579392,-2.425708,1,2,10.356157,57.798172,0.5189415
18,1,77568,11,-1.7205881,2.3838768,2,2,10.356157,57.798172,0.6661582
20,0,77571,-11,2.3718727,1.794454,1,2,18.514519,56.25438,0.082758725
20,1,77571,11,-0.70217866,-1.7587326,2,2,18.514519,56.25438,0.65877366
21,0,77565,-11,-2.5789685,-1.7982688,1,2,53.431576,166.97054,0.6241244
22,1,77560,11,-2.9806242,2.7820196,2,2,39.18835,315.7167,0.54849696
26,0,77566,-11,-2.0905843,-2.884206,1,2,22.65929,204.24275,0.13103354
26,1,77566,11,1.0687164,2.8934317,2,2,22.65929,204.24275,0.90649974
27,0,77569,-11,-2.8469026,1.6536497,1,2,52.757965,144.49179,0.53487533
27,1,77569,11,0.32136083,-1.6776292,2,2,52.757965,144.49179,0.42308846
28,0,77576,-11,-0.17883259,-2.387097,1,2,11.691746,63.181385,0.7088225
28,1,77576,11,3.0204952,2.3566248,2,2,11.691746,63.181385,0.0
33,0,77554,-11,-0.048763227,2.6286683,1,2,78.7537,545.0933,0.23788342
33,1,77554,11,3.0994847,-2.6164124,2,2,78.7537,545.0933,0.98874515
34,0,77548,-11,-1.8157238,2.6233525,1,2,97.25548,659.593,0.62716365
34,1,77548,11,1.3313249,-2.5810108,2,2,97.25548,659.593,0.8119802
36,0,77587,-11,-1.996832,-1.819058,1,2,18.637918,58.061203,0.5363503
36,1,77587,11,1.2100438,1.7868413,2,2,18.637918,58.061203,0.6799187
37,0,77572,-11,-2.3905244,2.9019501,1,2,30.489864,274.45462,0.8295618
39,0,77573,-11,-3.0352936,-1.9591137,1,2,62.858337,226.3748,0.2323687
39,1,77573,11,0.12281597,1.9501259,2,2,62.858337,226.3748,0.91801625
40,0,77578,-11,-0.954472,1.675883,1,2,67.35069,184.2407,0.18481715
