event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
757,11,2.2695355,-2.2215257,2,2,65.81026,302.59515,0.6118973,63.69698,-2.2199757,2.272005,21.0,11.0,1.0,9.0,0.016678356,0.016593799,4.751178,0.0037556712,0.003565822,0.06562418,1.0,0.0015499592,0.0024695396423339844,0.0029156473477383016,True
759,-11,1.2067282,2.2735927,1,2,55.32189,267.15662,0.9596774,54.949696,2.274529,1.2043974,25.0,13.0,3.0,13.0,0.018268455,0.01960715,5.2038617,0.0038645398,0.0036810425,0.07690291,1.0,0.00093626976,0.002330780029296875,0.002511799476213511,True
759,11,-1.9211587,-2.240547,2,2,55.32189,267.15662,0.5728191,58.668465,-2.2405832,-1.9202873,25.0,13.0,1.0,9.0,0.016389484,0.015739692,5.4817367,0.003602108,0.003399764,0.17458433,1.0,-3.6239624e-05,0.0008714199066162109,0.0008721731273069389,True
760,-11,-0.5128947,1.9722502,1,2,83.72962,304.10907,0.061031695,79.88504,1.9714504,-0.51376456,25.0,13.0,3.0,11.0,0.012830893,0.012900518,5.8603024,0.0037834593,0.003589512,0.07690291,1.0,-0.0007997751,0.0008698701858520508,0.001181657469128313,True
763,11,2.4736152,-2.0132046,2,2,51.160458,191.93025,0.6946201,49.117176,-2.0126302,2.4738212,21.0,11.0,1.0,7.0,0.012257591,0.014483752,4.614833,0.0034505199,0.0033362007,0.07549782,1.0,0.00057435036,0.00020599365234375,0.0006101735142202474,True
763,-11,-0.68737453,1.9812224,1,2,51.160458,191.93025,0.1967923,49.097515,1.9817933,-0.6899952,21.0,11.0,3.0,9.0,0.014155535,0.013529274,4.7751784,0.0041184877,0.0039079348,-0.26607943,0.0,0.0005708933,0.002620697021484375,0.0026821580882006135,True
765,-11,-3.1295438,2.3780696,1,2,24.38639,131.17479,0.8188179,19.817945,2.3806682,-3.118875,19.0,8.0,1.0,5.0,0.022016462,0.028024206,4.545247,0.0041697016,0.0036212003,-0.23547024,0.0,0.002598524,0.010668754577636719,0.010980648962887661,True
767,-11,-1.9563545,-1.957847,1,2,89.49159,320.0297,0.26550186,82.20978,-1.9587945,-1.9612876,25.0,11.0,3.0,9.0,0.012792672,0.017240325,4.78106,0.0038258773,0.003593148,-0.096146286,1.0,-0.00094747543,0.00493311882019043,0.005023282889796079,True
767,11,1.1968728,1.936824,2,2,89.49159,320.0297,0.9895158,90.408226,1.9377049,1.1947606,23.0,12.0,3.0,11.0,0.0120839905,0.013917139,4.756029,0.0036984647,0.003500764,0.035216525,1.0,0.00088095665,0.002112269401550293,0.002288616753307053,True
769,11,-1.6908484,-2.5908518,2,2,21.346548,142.9849,0.8130583,25.006691,-2.5933728,-1.6927606,29.0,10.0,3.0,7.0,0.031741064,0.027489964,6.7102213,0.004785347,0.0042652786,-0.46509346,0.0,-0.002521038,0.001912236213684082,0.0031642187007895994,True
769,-11,1.4254059,2.587958,1,2,21.346548,142.9849,0.4302149,23.960054,2.5865343,1.4171851,19.0,10.0,3.0,9.0,0.022120211,0.034085467,4.7900743,0.0033593443,0.0031764233,-0.10079757,1.0,-0.0014238358,0.008220791816711426,0.008343184424978377,True
771,-11,-0.5110875,-1.5579649,1,2,78.75903,195.20238,0.24955283,67.04035,-1.5583155,-0.5134436,21.0,11.0,1.0,9.0,0.0076550534,0.008063816,4.7538238,0.0036643199,0.0033737433,0.07549782,1.0,-0.00035059452,0.002356112003326416,0.002382053796636784,True
771,11,2.6505954,1.5567806,2,2,78.75903,195.20238,0.11335615,78.87431,1.5567672,2.6522117,27.0,14.0,3.0,15.0,0.008011413,0.008539376,6.580854,0.0038608985,0.003642067,0.005763039,1.0,-1.335144e-05,0.0016162395477294922,0.0016162946936144971,True
772,11,1.8904678,1.6014923,2,2,87.63502,226.60228,0.96601593,84.513054,1.6021885,1.8904891,23.0,12.0,1.0,9.0,0.008260382,0.011656622,4.735246,0.0037578982,0.0036279005,0.12014599,1.0,0.00069618225,2.1338462829589844e-05,0.0006965091934574326,True
772,-11,-1.2683067,-1.6054986,1,2,87.63502,226.60228,0.49376395,81.132706,-1.6059492,-1.267769,19.0,10.0,3.0,9.0,0.007721187,0.009425239,3.9107325,0.0035004455,0.0033401302,-0.10079757,1.0,-0.0004506111,0.0005377531051635742,0.0007015901785414035,True
774,-11,2.5238643,-2.8529577,1,2,46.377247,395.00793,0.5836579,47.81083,-2.8481588,2.5287194,21.0,11.0,3.0,9.0,0.03418521,0.03450573,5.4144855,0.0039742975,0.0036877969,0.030487299,0.0,0.004798889,0.004855155944824219,0.006826556703055144,True
774,11,-0.6086395,2.8110576,2,2,46.377247,395.00793,0.42861867,51.73273,2.809187,-0.60944,23.0,12.0,3.0,9.0,0.038010146,0.04107694,5.0312304,0.0046602054,0.0038657526,0.067829534,0.0,-0.0018706322,0.0008005499839782715,0.002034734626035542,True
775,-11,1.6624417,2.6629026,1,2,74.426605,538.7581,0.03344757,78.17838,2.6634536,1.6658894,23.0,12.0,3.0,9.0,0.03055161,0.030577116,5.081827,0.0042398116,0.0037773335,-0.08167933,0.0,0.00055098534,0.0034476518630981445,0.003491402040720292,True
775,11,-1.4725314,-2.672716,2,2,74.426605,538.7581,0.11280099,77.1798,-2.6750925,-1.4665594,25.0,13.0,3.0,11.0,0.029618448,0.0306129,5.7369885,0.004159152,0.0037257622,0.07690291,0.0,-0.0023765564,0.005972027778625488,0.006427529548305887,True
776,-11,-0.71054685,2.4350119,1,2,74.67981,425.4071,0.075735226,75.691414,2.4330544,-0.7123246,25.0,13.0,1.0,11.0,0.02451469,0.022695934,5.029888,0.004359946,0.003804765,0.18603861,1.0,-0.0019574165,0.0017777681350708008,0.002644227449357416,True
776,11,2.4396071,-2.415472,2,2,74.67981,425.4071,0.46240446,74.38298,-2.4151752,2.4427338,23.0,12.0,1.0,9.0,0.02208794,0.026914498,5.247488,0.0040183635,0.003719542,0.12014599,1.0,0.00029683113,0.0031266212463378906,0.0031406797255325524,True
777,-11,1.0388368,1.7824352,1,2,74.90003,221.754,0.76657265,72.32819,1.7820225,1.0349169,21.0,11.0,1.0,9.0,0.009523019,0.014791376,4.04788,0.003490291,0.0034078562,0.07549782,1.0,-0.00041270256,0.00391995906829834,0.003941624347970717,True
777,11,-2.085567,-1.7163541,2,2,74.90003,221.754,0.52648985,75.76594,-1.7183461,-2.0845428,21.0,11.0,1.0,7.0,0.009656386,0.0157791,4.603337,0.0038064648,0.0036263508,0.06562418,1.0,-0.0019919872,0.0010242462158203125,0.0022398869105072798,True
780,11,1.4540956,2.0141337,2,2,40.088512,148.3248,0.6725898,39.257828,2.012599,1.4516034,21.0,11.0,1.0,9.0,0.012722799,0.017079908,4.567337,0.0035639813,0.003380815,0.07549782,1.0,-0.0015347004,0.002492189407348633,0.0029268264867615412,True
782,11,-1.462237,-2.5852115,2,2,11.954985,79.40895,0.15401657,12.137767,-2.5907829,-1.4599338,17.0,9.0,1.0,11.0,0.03545169,0.031048195,4.5164495,0.0052609975,0.0042673745,-0.40122417,0.0,-0.0055713654,0.0023032426834106445,0.006028684665305001,True
783,11,1.8974878,2.838209,2,2,28.71037,244.80804,0.94041944,31.231472,2.8496354,1.8924855,19.0,10.0,3.0,9.0,0.042903893,0.045677923,4.5979366,0.00494063,0.0045523173,-0.28999102,0.0,0.011426449,0.005002260208129883,0.012473425118537967,True
783,-11,-1.2587788,-2.827652,1,2,28.71037,244.80804,0.28312176,34.097298,-2.834439,-1.2613084,23.0,12.0,3.0,9.0,0.040157128,0.042646375,6.057052,0.0047494886,0.0042861034,-0.13905244,0.0,-0.0067870617,0.002529621124267578,0.007243147847520211,True
787,11,-0.931263,2.5649672,2,2,98.73883,642.4628,0.8894446,101.1509,2.5652719,-0.92928416,29.0,15.0,1.0,11.0,0.025234912,0.023282489,6.1813736,0.003940976,0.0035587142,0.24565427,1.0,0.00030469894,0.0019788742065429688,0.0020021949385241487,True
787,-11,2.2046092,-2.5551002,1,2,98.73883,642.4628,0.94737834,100.597725,-2.5568175,2.2023716,29.0,15.0,1.0,15.0,0.024324665,0.027995553,7.0338764,0.0038301842,0.003546807,0.18115827,1.0,-0.001717329,0.002237558364868164,0.0028206180812683445,True
792,-11,0.1817174,-1.7170191,1,2,59.942276,173.5894,0.3444521,60.092533,-1.7174764,0.1810275,21.0,11.0,1.0,7.0,0.009859023,0.01002083,4.3639364,0.0038718272,0.0036650638,0.06562418,1.0,-0.00045728683,0.0006898939609527588,0.0008276864905049458,True
792,11,-2.9378502,1.7335391,2,2,59.942276,173.5894,0.17289697,55.97276,1.7341923,-2.9367676,21.0,11.0,1.0,13.0,0.008958054,0.01095789,4.7336583,0.0034716788,0.0033128683,0.1415837,1.0,0.0006531477,0.0010826587677001953,0.0012644176160390322,True
794,11,2.8548605,2.7501817,2,2,60.406406,467.99234,0.5946761,65.58906,2.7531466,2.8497658,31.0,12.0,3.0,9.0,0.03245837,0.030516116,6.500097,0.0041761054,0.0035170135,0.12203041,1.0,0.0029649734,0.005094766616821289,0.0058947191991938225,True
796,11,0.17626834,-2.9333224,2,2,43.68076,412.68436,0.040769815,50.89465,-2.927454,0.17262888,33.0,12.0,3.0,11.0,0.035552833,0.04302093,6.8274817,0.003938552,0.0032933436,0.1814977,1.0,0.005868435,0.0036394596099853516,0.0069053744352032395,True
796,-11,-2.9740267,2.9389122,1,2,43.68076,412.68436,0.20149232,47.743027,2.938568,-2.9700418,21.0,11.0,3.0,9.0,0.03560107,0.03673582,5.081016,0.0038791762,0.0032745025,0.07663855,0.0,-0.000344038,0.003984928131103516,0.003999751787566281,True
797,-11,-2.1538134,1.5418674,1,2,82.20717,195.79254,0.081857,78.46231,1.5413418,-2.154873,23.0,10.0,1.0,7.0,0.0080084,0.008551873,4.74262,0.0039182426,0.0037674527,-0.055741865,0.0,-0.00052559376,0.0010595321655273438,0.0011827329341974014,True
797,11,1.0080034,-1.4864604,2,2,82.20717,195.79254,0.8340262,8.655203,-1.4964842,1.0134633,11.0,6.0,1.0,3.0,0.011946734,0.014540705,2.7226772,0.0061903493,0.004331095,-999.0,1.0,-0.010023713,0.005459904670715332,0.011414262371304955,True
798,-11,-1.6468188,2.6677217,1,2,56.09217,409.67007,0.19038738,61.167744,2.6672263,-1.6443874,30.0,14.0,1.0,13.0,0.029386183,0.030682296,5.539484,0.004129968,0.0038660655,0.15155932,0.0,-0.0004954338,0.0024313926696777344,0.002481355470635107,True
