entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
0,0,335683,11,0.31855357,2.1916194,1,2,21.86142,98.96131,0.84850997
0,1,335683,-11,-2.8603022,-2.1899414,2,2,21.86142,98.96131,0.06649305
1,0,335682,11,0.27793667,1.7776356,1,2,5.8229847,17.770393,0.72865313
1,1,335682,-11,-3.0780058,-1.7877983,2,2,5.8229847,17.770393,0.19980513
2,0,335684,11,0.57535875,1.9451418,1,2,10.5708685,38.336876,0.09651099
2,1,335684,-11,-2.663872,-1.9797313,2,2,10.5708685,38.336876,0.94684964
3,0,335689,11,1.1458194,2.1966798,1,2,25.232927,116.656975,0.8264206
3,1,335689,-11,-2.0274155,-2.2283256,2,2,25.232927,116.656975,0.95806104
4,0,335691,11,-0.76120883,2.2525582,1,2,19.327606,92.17506,0.68987423
4,1,335691,-11,2.3404636,-2.2358959,2,2,19.327606,92.17506,0.41298878
5,0,335686,11,-1.3606892,1.7327355,1,2,77.33729,226.0126,0.3343783
5,1,335686,-11,1.7639805,-1.7371209,2,2,77.33729,226.0126,0.43410516
6,0,335681,11,-1.8107919,1.6660558,1,2,97.33146,263.09106,0.657465
6,1,335681,-11,1.3160443,-1.6370304,2,2,97.33146,263.09106,0.29545647
7,0,335694,11,1.5547796,1.5968783,1,2,40.123646,105.2611,0.14589664
7,1,335694,-11,-1.6238052,-1.6421518,2,2,40.123646,105.2611,0.7234323
8,0,335685,11,-1.8748938,2.5143647,1,2,63.7323,396.7831,0.998166
8,1,335685,-11,1.2574698,-2.5163074,2,2,63.7323,396.7831,0.9595349
9,0,335690,11,-2.2507055,2.592067,1,2,56.249336,376.3023,0.59017664
10,1,335696,-11,0.19590117,-2.6575527,2,2,13.338715,96.96552,0.80157584
11,0,335693,11,-1.6073451,2.5804212,1,2,41.96603,280.69693,0.8168338
11,1,335693,-11,1.521215,-2.5955048,2,2,41.96603,280.69693,0.010399972
12,0,335687,11,2.4653764,2.315124,1,2,95.398056,485.04428,0.10571068
12,1,335687,-11,-0.68377614,-2.303944,2,2,95.398056,485.04428,0.8711871
13,0,335688,11,-0.45443973,2.4570186,1,2,81.02956,487.8548,0.081018016
13,1,335688,-11,2.6796553,-2.5063844,2,2,81.02956,487.8548,0.19851159
14,0,335695,11,-3.1360657,1.8029566,1,2,95.14476,297.59937,0.7021785
14,1,335695,-11,-0.0072432095,-1.8108816,2,2,95.14476,297.59937,0.3464459
15,0,335701,11,-3.0573146,1.6155645,1,2,19.947502,52.536064,0.84127635
15,1,335701,-11,0.0102123,-1.6317054,2,2,19.947502,52.536064,0.039674662
16,0,335692,11,-0.4723043,2.5142617,1,2,66.91635,420.0163,0.610542
16,1,335692,-11,2.6605535,-2.5330167,2,2,66.91635,420.0163,0.1763174
17,0,335698,11,-0.97956896,2.0470743,1,2,35.87056,143.6048,0.3663603
17,1,335698,-11,2.1361575,-2.0819516,2,2,35.87056,143.6048,0.16415823
18,0,335705,11,-0.48976043,2.2914846,1,2,19.832617,100.11889,0.031770024
18,1,335705,-11,2.615192,-2.313191,2,2,19.832617,100.11889,0.96159416
19,1,335699,-11,-2.0305605,-1.7206364,2,2,89.06979,254.19023,0.14121844
20,0,335697,11,1.2780714,2.1939461,1,2,66.09558,297.67493,0.35735995
20,1,335697,-11,-1.8759514,-2.1771178,2,2,66.09558,297.67493,0.11416169
21,0,335700,11,2.524647,2.5015059,1,2,40.507442,250.30078,0.17644873
21,1,335700,-11,-0.6315127,-2.5139756,2,2,40.507442,250.30078,0.53028446
22,0,335703,11,0.6163502,1.6455872,1,2,96.477165,260.28857,0.64324963
22,1,335703,-11,-2.5401323,-1.6531827,2,2,96.477165,260.28857,0.9041933
23,0,335702,11,2.332309,2.2325845,1,2,52.89651,253.45114,0.98672235
24,0,335704,11,-1.5547271,2.3594058,1,2,59.154648,312.45047,0.93195194
24,1,335704,-11,1.5750957,-2.3374407,2,2,59.154648,312.45047,0.9714163
25,0,335706,11,0.25779393,2.5958498,1,2,44.161873,292.3657,0.55737203
25,1,335706,-11,-2.8962328,-2.559578,2,2,44.161873,292.3657,0.2116303
26,0,335710,11,0.84105843,2.5912979,1,2,28.53686,191.12012,0.987361
26,1,335710,-11,-2.3195312,-2.5872004,2,2,28.53686,191.12012,0.6865369
27,0,335707,11,2.5550528,2.0675497,1,2,69.83587,285.99826,0.29846254
27,1,335707,-11,-0.5995172,-2.1083872,2,2,69.83587,285.99826,0.01811097
28,0,335711,11,-2.7216692,1.9775796,1,2,55.632076,203.10149,0.33544847
29,0,335708,11,0.38144484,2.0487845,1,2,99.917755,396.37433,0.4460435
29,1,335708,-11,-2.769532,-2.0610244,2,2,99.917755,396.37433,0.7536237
30,0,335712,11,-0.8299377,2.3635988,1,2,49.85231,268.5463,0.054293822
30,1,335712,-11,2.297994,-2.3731942,2,2,49.85231,268.5463,0.97082454
31,0,335714,11,2.2748501,1.8735696,1,2,64.21656,214.70822,0.40679747
31,1,335714,-11,-0.88427496,-1.8804948,2,2,64.21656,214.70822,0.081343226
32,0,335718,11,-1.5308323,1.7958145,1,2,12.6870985,39.486137,0.851082
32,1,335718,-11,1.5145386,-1.8082523,2,2,12.6870985,39.486137,0.9379502
33,0,335713,11,2.9288552,2.7359364,1,2,33.352436,261.11804,0.9806372
33,1,335713,-11,-0.22663333,-2.757974,2,2,33.352436,261.11804,0.03257996
34,0,335715,11,1.181859,2.3166502,1,2,56.619507,296.0232,0.16316417
