event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
22817,211,1.3130388,-2.1659412,2,2,56.631863,250.83795,-1.0,30.140244,-2.1669843,1.3162593,23.0,9.0,13.0,27.0,0.01692837,0.01519671,10.301632,0.0040176515,0.0035773935,-0.6496594,0.0,-0.0010430813,0.0032204389572143555,0.0033851507476673945,True
22820,211,2.754642,-2.1790824,2,2,15.861749,72.18539,-1.0,6.899854,-2.1812441,2.7590115,25.0,8.0,1.0,13.0,0.024110345,0.02128883,5.296668,0.0057058143,0.0042476114,-0.29980564,0.0,-0.0021617413,0.004369497299194336,0.004875000702748876,True
22828,-211,-0.18423016,2.8690252,1,2,66.434105,568.5355,-1.0,59.20207,2.8695114,-0.18127322,38.0,17.0,3.0,27.0,0.03703491,0.039008662,21.540606,0.00421431,0.0036096708,-0.5482426,0.0,0.00048613548,0.0029569417238235474,0.0029966367924248306,True
22828,211,2.9509916,-2.8051574,2,2,66.434105,568.5355,-1.0,68.97719,-2.8090765,2.9590068,48.0,18.0,3.0,29.0,0.03058721,0.027642572,26.030634,0.0036991911,0.0029266146,-0.5523604,0.0,-0.0039191246,0.008015155792236328,0.00892200985218094,True
22829,-211,1.8006915,-1.6984335,1,2,55.242805,158.56447,-1.0,29.088799,-1.7008218,1.8015405,33.0,13.0,3.0,13.0,0.01006188,0.01055753,14.312059,0.0040580155,0.0037103554,-0.0020347133,1.0,-0.002388239,0.0008490085601806641,0.0025346598498927134,True
22829,211,-1.3651353,1.7334654,2,2,55.242805,158.56447,-1.0,22.09115,1.7350341,-1.3663384,23.0,12.0,1.0,3.0,0.013647619,0.01774171,5.763428,0.0052860645,0.0046374756,-0.50304085,0.0,0.001568675,0.0012030601501464844,0.0019768902588508715,True
22830,-211,0.2143582,-1.7381637,1,2,29.275637,86.21116,-1.0,23.885805,-1.7402786,0.21523148,31.0,10.0,3.0,17.0,0.009687902,0.008684548,7.357346,0.0037108709,0.003442972,-0.02558926,0.0,-0.002114892,0.0008732825517654419,0.002288097568729604,True
22830,211,-2.9716153,1.7480775,2,2,29.275637,86.21116,-1.0,20.786655,1.7454785,-2.9666877,29.0,7.0,5.0,29.0,0.010916466,0.014153625,8.875662,0.004057188,0.0034418039,-0.61809236,0.0,-0.002599001,0.004927635192871094,0.0055710317155268025,True
22831,211,3.069959,2.101078,2,2,72.22044,292.6611,-1.0,39.350857,2.1032176,3.0704792,40.0,17.0,3.0,13.0,0.014766549,0.016040953,20.250889,0.0037797887,0.003481773,-0.30617815,0.0,0.0021395683,0.0005202293395996094,0.0022019062133197933,True
22833,-211,-2.7316113,2.1405413,1,2,40.90066,176.73753,-1.0,25.451496,2.1413116,-2.7346742,41.0,15.0,1.0,11.0,0.019379131,0.022799129,17.876238,0.004702075,0.0039768484,-0.2444542,0.0,0.0007703304,0.0030629634857177734,0.0031583467644960323,True
22835,-211,1.1144354,1.784353,1,2,87.63437,267.12625,-1.0,64.59202,1.7837125,1.1207987,16.0,9.0,35.0,43.0,0.0064176745,0.0071155904,31.819197,0.0023292403,0.002195909,-0.5541363,0.0,-0.0006405115,0.006363272666931152,0.006395427586758814,True
22835,211,-2.0414486,-1.7749548,2,2,87.63437,267.12625,-1.0,88.38901,-1.7745296,-2.0426402,27.0,8.0,5.0,27.0,0.009338925,0.0106088985,5.054319,0.0034191587,0.003265208,-0.60212266,0.0,0.00042521954,0.0011916160583496094,0.0012652116361171085,True
22836,-211,-2.3349361,2.6983924,1,2,45.597206,340.38574,-1.0,38.2805,2.6976786,-2.3386185,35.0,11.0,5.0,33.0,0.023216614,0.026594352,15.148382,0.003152354,0.002898952,-0.47966656,0.0,-0.0007138252,0.003682374954223633,0.003750924120336862,True
22842,-211,2.1459146,-1.684648,1,2,71.24731,199.12325,-1.0,65.92894,-1.684384,2.1478634,17.0,11.0,17.0,23.0,0.010645191,0.011711066,7.2454267,0.004344567,0.0037899204,-0.5892732,0.0,0.00026404858,0.0019488334655761719,0.001966640162110172,True
22842,211,-1.0150764,1.6898928,2,2,71.24731,199.12325,-1.0,53.163536,1.6898375,-1.0168017,14.0,11.0,29.0,37.0,0.011462238,0.009513958,16.138657,0.0046905424,0.0040214784,-0.63980675,0.0,-5.531311e-05,0.001725316047668457,0.0017262024807417784,True
22843,211,-1.0353396,1.8344023,2,2,26.73067,85.31531,-1.0,9.860559,1.8316277,-1.0348886,13.0,5.0,37.0,39.0,0.008961837,0.011832511,30.646753,0.0030912352,0.0023902727,-0.6335887,0.0,-0.0027745962,0.00045096874237060547,0.002811006413804193,True
22843,-211,2.1506646,-1.8221787,1,2,26.73067,85.31531,-1.0,8.797801,-1.824933,2.1522307,11.0,6.0,25.0,27.0,0.010712548,0.011557565,11.50323,0.0037219794,0.0030159203,-0.5995415,0.0,-0.0027543306,0.001566171646118164,0.003168474531723925,True
22849,211,0.5382277,2.7329965,2,2,96.95469,724.82007,-1.0,81.19333,2.7230191,0.53764004,41.0,23.0,5.0,36.0,0.030424595,0.029247059,25.454386,0.004026581,0.003642677,-0.6510858,0.0,-0.009977341,0.0005876421928405762,0.009994630914527439,True
22849,-211,-2.5983863,-2.6687133,1,2,96.95469,724.82007,-1.0,94.33711,-2.6688366,-2.5995543,31.0,17.0,1.0,13.0,0.028031027,0.027922885,6.5091214,0.0039393473,0.0036427712,-0.30532476,0.0,-0.0001232624,0.0011680126190185547,0.0011744986584796382,True
22851,211,1.1386704,-2.9066968,2,2,20.362541,188.38101,-1.0,15.165294,-2.9008436,1.1338371,44.0,12.0,5.0,29.0,0.03434567,0.048996374,36.7147,0.0037996427,0.003161231,-0.433027,0.0,0.005853176,0.004833340644836426,0.007590840140366524,True
22851,-211,-1.9836794,2.9233694,1,2,20.362541,188.38101,-1.0,19.316353,2.9160137,-1.9913623,21.0,11.0,5.0,13.0,0.033368837,0.035350148,4.9227133,0.0036761065,0.0033625343,0.088236086,1.0,-0.00735569,0.007682919502258301,0.010636419819690397,True
22855,211,-2.204594,2.0954802,2,2,20.10871,84.04829,-1.0,22.312628,2.0968442,-2.219106,5.0,5.0,40.0,43.0,0.00671398,0.016054118,10.340957,0.0017645819,0.00026468624,-0.6624755,0.0,0.0013639927,0.014512062072753906,0.01457602214624517,True
22855,-211,0.9810815,-2.1223884,1,2,20.10871,84.04829,-1.0,8.389666,-2.1225903,0.98019874,33.0,7.0,3.0,29.0,0.019250987,0.018930977,14.948059,0.004792834,0.004046252,-0.60500026,0.0,-0.00020194054,0.0008827447891235352,0.0009055486419879763,True
22860,-211,-0.27126974,-2.107905,1,2,13.386429,54.750256,-1.0,9.868376,-2.1127126,-0.27328065,28.0,9.0,5.0,11.0,0.01742591,0.015329046,13.015669,0.0043982766,0.0036634845,-0.15098225,0.0,-0.0048077106,0.002010911703109741,0.005211319213643574,True
22862,-211,2.6978378,2.4680858,1,2,60.751152,360.2009,-1.0,73.93033,2.4726822,2.7022595,38.0,9.0,7.0,35.0,0.021283872,0.01862852,11.031016,0.003646792,0.003105242,-0.53651625,0.0,0.004596472,0.004421710968017578,0.006378015421110633,True
22865,-211,2.161678,2.2218843,1,2,50.86029,236.5537,-1.0,34.724884,2.2198718,2.1636767,39.0,14.0,3.0,23.0,0.019271575,0.01832281,17.66671,0.004342701,0.0037616484,-0.44873667,0.0,-0.0020124912,0.0019986629486083984,0.0028363311620496013,True
22865,211,-0.99547,-2.2151027,2,2,50.86029,236.5537,-1.0,61.24463,-2.215411,-1.0016165,32.0,7.0,7.0,35.0,0.012428396,0.014922013,7.170088,0.0028066253,0.0027153972,-0.554619,0.0,-0.00030827522,0.006146490573883057,0.006154216439792502,True
22868,211,-2.2600543,-2.412128,2,2,10.919445,61.59614,-1.0,8.207625,-2.4134264,-2.2624044,30.0,9.0,5.0,13.0,0.01770934,0.016185105,15.494734,0.0032252811,0.002826135,0.0116712535,1.0,-0.0012984276,0.0023500919342041016,0.002684929474745416,True
22870,211,-1.518251,-2.1024735,2,2,35.20084,147.294,-1.0,19.785542,-2.109634,-1.5153824,29.0,11.0,1.0,11.0,0.021425957,0.01860281,7.361572,0.005407122,0.0042952006,-0.295577,0.0,-0.007160425,0.0028685331344604492,0.007713635521088498,True
22870,-211,1.6485094,2.1174657,1,2,35.20084,147.294,-1.0,24.680788,2.1183739,1.6482033,21.0,11.0,7.0,21.0,0.012835821,0.012443227,4.251055,0.0032271156,0.003124382,-0.09649988,0.0,0.00090813637,0.00030612945556640625,0.0009583459219313551,True
22873,211,0.011103232,2.3154988,2,2,78.74206,396.70334,-1.0,50.91034,2.3149493,0.011341046,13.0,13.0,29.0,33.0,0.021343613,0.022044336,14.201872,0.0043269326,0.003820798,-0.6186715,0.0,-0.0005495548,0.00023781321942806244,0.0005988035010148858,True
22873,-211,-3.1212547,-2.2850738,1,2,78.74206,396.70334,-1.0,71.25317,-2.28442,-3.120299,43.0,8.0,1.0,29.0,0.017921891,0.020561447,18.532503,0.0037513645,0.0034682816,-0.49889797,0.0,0.00065374374,0.0009555816650390625,0.0011578070656385801,True
22879,-211,-0.13353817,2.9848254,1,2,88.736176,890.6635,-1.0,12.7276535,2.9386888,-0.11882311,48.0,3.0,5.0,52.0,0.035127867,0.036757015,69.233,0.0039756186,0.0016411073,-0.5400399,0.0,-0.046136618,0.014715060591697693,0.04842644503015633,True
22894,-211,0.33846298,-2.8054993,1,2,71.257545,592.14825,-1.0,64.19458,-2.8053472,0.3415216,38.0,13.0,3.0,31.0,0.026666377,0.030147744,12.411438,0.0032852057,0.0030595716,-0.35018766,0.0,0.00015211105,0.00305861234664917,0.0030623924078506857,True
22896,-211,-0.8796751,1.84228,1,2,51.286182,164.55368,-1.0,35.916664,1.8406211,-0.87739843,21.0,11.0,7.0,13.0,0.011058006,0.01261099,5.360187,0.0037834123,0.0035237307,-0.13791585,0.0,-0.0016589165,0.0022766590118408203,0.0028169451755183893,True
22896,211,2.238915,-1.8253304,2,2,51.286182,164.55368,-1.0,31.98074,-1.828641,2.2331655,29.0,9.0,15.0,36.0,0.012098976,0.01191783,16.826763,0.004152702,0.0033811138,-0.60096,0.0,-0.0033106804,0.00574946403503418,0.006634526441545321,True
22897,-211,-0.2942646,-2.6345453,1,2,55.566128,393.4192,-1.0,45.41587,-2.6345649,-0.29666057,36.0,10.0,5.0,33.0,0.029263884,0.027842138,12.056799,0.0042523975,0.0039251293,-0.6803547,0.0,-1.9550323e-05,0.0023959577083587646,0.0023960374695300994,True
22897,211,2.838114,2.6564338,2,2,55.566128,393.4192,-1.0,39.961166,2.6578693,2.841588,37.0,19.0,3.0,29.0,0.032697387,0.03227477,18.541708,0.004592487,0.0038817734,-0.70246875,0.0,0.0014355183,0.003473997116088867,0.003758905238794944,True
22898,211,1.6323748,2.9238398,2,2,17.918255,162.5291,-1.0,7.5750995,2.904636,1.6359409,33.0,6.0,7.0,39.0,0.042760678,0.044249855,27.363176,0.0047946568,0.0034540398,-0.4766167,0.0,-0.019203901,0.003566145896911621,0.019532209922966493,True
22898,-211,-1.4869256,-2.867278,1,2,17.918255,162.5291,-1.0,16.130745,-2.8646836,-1.4841664,35.0,14.0,1.0,21.0,0.053998303,0.06520409,14.829978,0.0062642894,0.0053699105,-0.41700888,0.0,0.002594471,0.002759218215942383,0.003787421892313282,True
22900,211,0.94105625,-1.6479098,2,2,96.55463,257.56616,-1.0,48.406105,-1.6270872,0.9162738,34.0,4.0,11.0,41.0,0.0011281333,0.00012555066,9.370431,0.00048692542,7.910302e-09,-0.6624755,0.0,0.020822525,0.02478247880935669,0.03236894809366817,True
