event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
3004,211,1.3799882,1.8254697,2,2,69.34437,216.18698,-1.0,48.182995,1.8241456,1.3799945,28.0,15.0,3.0,11.0,0.012739716,0.014138148,9.951877,0.004405679,0.00383299,-0.24053101,0.0,-0.0013241768,6.318092346191406e-06,0.0013241918611149425,True
3005,211,2.954754,-2.0745006,2,2,48.350197,194.20204,-1.0,45.868446,-2.0743644,2.958093,14.0,10.0,21.0,27.0,0.012767335,0.013979137,7.3482165,0.003359646,0.0032233617,-0.5773657,0.0,0.00013613701,0.0033388137817382812,0.0033415880587310998,True
3005,-211,-0.16771658,2.0609918,1,2,48.350197,194.20204,-1.0,32.5036,2.0617175,-0.16657124,33.0,10.0,3.0,27.0,0.013930379,0.016579572,10.611719,0.0037113398,0.0034375964,-0.5378921,0.0,0.00072574615,0.0011453330516815186,0.0013559112362022596,True
3006,211,2.6072984,-2.3529327,2,2,59.54564,309.14413,-1.0,51.259632,-2.3542683,2.6049244,27.0,12.0,7.0,27.0,0.016959077,0.01930785,7.6707983,0.0032957038,0.0029348752,-0.431278,0.0,-0.0013356209,0.002373933792114258,0.0027238657795076978,True
3006,-211,-0.52247757,2.3091946,1,2,59.54564,309.14413,-1.0,41.667217,2.3106651,-0.5216729,34.0,17.0,15.0,33.0,0.02144919,0.019984737,44.961025,0.0043323343,0.0035058549,-0.71309096,0.0,0.0014705658,0.0008046627044677734,0.0016763191307229647,True
3015,-211,-0.6441635,-2.52781,1,2,38.958523,247.59943,-1.0,36.735466,-2.5253127,-0.6488408,50.0,6.0,1.0,45.0,0.026906306,0.023114288,33.462803,0.004361034,0.0035729478,-0.56441444,0.0,0.0024974346,0.004677295684814453,0.005302289555275101,True
3015,211,2.4826837,2.54471,2,2,38.958523,247.59943,-1.0,26.277899,2.543903,2.4831643,39.0,7.0,3.0,27.0,0.027797898,0.030887675,24.916435,0.004432202,0.0036636663,-0.58567077,0.0,-0.0008068085,0.00048065185546875,0.0009391305107064008,True
3018,-211,0.55767876,2.3693929,1,2,15.644798,83.34399,-1.0,16.167,2.3715916,0.560625,21.0,7.0,7.0,23.0,0.01474594,0.016688801,3.8348227,0.0028199558,0.0026739312,-0.44535995,0.0,0.0021986961,0.0029462575912475586,0.0036762342508548833,True
3024,211,-0.7568329,-2.1063468,2,2,46.68752,193.79039,-1.0,55.533688,-2.1094882,-0.7599611,31.0,7.0,3.0,29.0,0.011160712,0.015008678,7.146163,0.002846379,0.0025655169,-0.46740022,0.0,-0.0031414032,0.003128230571746826,0.00443331033923159,True
3024,-211,2.4038548,2.0969281,1,2,46.68752,193.79039,-1.0,15.209441,2.098487,2.4060292,46.0,8.0,3.0,48.0,0.018512757,0.019621676,57.023617,0.0047160164,0.0040615597,-0.60500026,0.0,0.0015587807,0.00217437744140625,0.0026753905201632906,True
