entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
1,0,85551,-11,-2.4737334,-2.5849059,1,2,13.547554,88.99318,0.37504196
1,1,85551,11,0.7086403,2.5547793,2,2,13.547554,88.99318,0.85584944
7,0,85548,-11,-2.964678,-1.8803422,1,2,45.28607,152.97363,0.9960432
7,1,85548,11,0.2014767,1.8952621,2,2,45.28607,152.97363,0.86505073
8,0,85557,-11,0.62761337,1.4453372,1,2,56.8194,128.79599,0.84436387
8,1,85557,11,-2.4829192,-1.4726887,2,2,56.8194,128.79599,0.96512663
10,0,85545,-11,-1.6859686,-2.2343438,1,2,34.48593,159.71748,0.003605408
10,1,85545,11,1.4786568,2.1944025,2,2,34.48593,159.71748,0.5677474
12,0,85559,-11,-0.34068298,-2.056079,1,2,6.0308948,23.75655,0.85599756
12,1,85559,11,2.9570448,2.04115,2,2,6.0308948,23.75655,0.08829917
14,0,85564,-11,-1.8720076,-2.682769,1,2,21.908659,163.96284,0.44400004
16,1,85546,11,0.8164045,-2.0035229,2,2,83.21146,311.16385,0.6391951
17,0,85556,-11,3.0238733,2.811938,1,2,33.80749,280.56815,0.32810324
17,1,85556,11,-0.104838885,-2.7993793,2,2,33.80749,280.56815,0.6987451
22,0,85549,-11,0.36922535,-2.8270524,1,2,45.06155,384.39917,0.9196258
22,1,85549,11,-2.763019,2.8396878,2,2,45.06155,384.39917,0.021477923
23,0,85563,-11,2.4017906,2.107586,1,2,71.10174,293.80408,0.9822281
23,1,85563,11,-0.7272645,-2.0864978,2,2,71.10174,293.80408,0.4294773
24,0,85566,-11,-2.1159205,2.2576423,1,2,56.951206,272.9684,0.54791
24,1,85566,11,1.0390677,-2.240935,2,2,56.951206,272.9684,0.8998386
26,1,85552,11,-0.79792815,-2.9312346,2,2,51.349377,485.17584,0.11251222
27,0,85573,-11,-2.0520272,2.0926027,1,2,29.786804,122.63883,0.3587038
27,1,85573,11,1.1197417,-2.0939517,2,2,29.786804,122.63883,0.041535575
30,0,85562,-11,-0.5097896,-2.229414,1,2,82.452354,390.47357,0.6727056
30,1,85562,11,2.641205,2.2445514,2,2,82.452354,390.47357,0.38971937
31,0,85579,-11,-1.6821548,-2.5656438,1,2,9.984718,64.44479,0.9712291
31,1,85579,11,1.5157394,2.5384998,2,2,9.984718,64.44479,0.1465564
33,0,85572,-11,0.37598065,-1.5899163,1,2,96.01491,245.08217,0.728159
33,1,85572,11,-2.749698,1.5890015,2,2,96.01491,245.08217,0.19993603
35,0,85587,-11,-1.2796352,1.7676405,1,2,11.546978,34.768433,0.3900214
35,1,85587,11,1.9713678,-1.7665973,2,2,11.546978,34.768433,0.8025402
36,0,85575,-11,1.5440735,-3.007423,1,2,64.97474,648.8937,0.0
36,1,85575,11,-1.5919632,2.976623,2,2,64.97474,648.8937,0.8338486
38,0,85583,-11,-0.6132659,-2.3750243,1,2,38.026638,207.84985,0.9739273
38,1,85583,11,2.5458424,2.391475,2,2,38.026638,207.84985,0.5307578
39,0,85590,-11,1.5182343,1.6922286,1,2,18.493057,51.74908,0.21365172
39,1,85590,11,-1.549077,-1.6853875,2,2,18.493057,51.74908,0.72682756
40,0,85574,-11,-2.940414,2.2177043,1,2,95.338974,441.92307,0.13345575
40,1,85574,11,0.20950459,-2.2123096,2,2,95.338974,441.92307,0.7630183
48,0,85589,-11,-3.0322683,1.6507268,1,2,65.02068,180.88617,0.14678715
48,1,85589,11,0.1305683,-1.7152054,2,2,65.02068,180.88617,0.46754202
49,0,85602,-11,-0.7799985,1.6173006,1,2,21.388958,54.569534,0.40484345
49,1,85602,11,2.4331086,-1.561894,2,2,21.388958,54.569534,0.74543977
51,0,85600,-11,-0.14415538,-1.7020575,1,2,40.125954,113.14432,0.053311385
51,1,85600,11,3.0313787,1.6915638,2,2,40.125954,113.14432,0.008789984
53,0,85598,-11,-2.6978176,-1.9668742,1,2,50.228226,187.50407,0.10836907
53,1,85598,11,0.46362722,2.017733,2,2,50.228226,187.50407,0.14829183
55,0,85578,-11,-0.23004903,-2.4607468,1,2,97.759415,574.38885,0.055971302
55,1,85578,11,2.9178524,2.4525194,2,2,97.759415,574.38885,0.10583303
56,0,85585,-11,-0.1440001,-2.4457045,1,2,85.41446,501.23685,0.96299225
56,1,85585,11,3.004855,2.4651394,2,2,85.41446,501.23685,0.3744291
57,0,85599,-11,-1.1280403,-1.9208795,1,2,71.852066,257.0912,0.97785026
57,1,85599,11,2.0280924,1.9756663,2,2,71.852066,257.0912,0.02491659
59,1,85576,11,-2.501255,2.8940213,2,2,76.66428,690.2123,0.87115973
63,0,85607,-11,-3.0516107,-1.8386043,1,2,51.546146,168.11295,0.84045774
63,1,85607,11,0.11242128,1.8634686,2,2,51.546146,168.11295,0.07772057
64,0,85604,-11,-2.3391192,2.7731328,1,2,29.96987,248.19324,0.6306402
64,1,85604,11,0.8170306,-2.834852,2,2,29.96987,248.19324,0.9938791
66,0,85582,-11,0.06629161,-2.9146647,1,2,74.5148,704.21014,0.97341365
66,1,85582,11,-3.0701253,2.9586596,2,2,74.5148,704.21014,0.0
67,0,85611,-11,1.9902797,2.3073483,1,2,23.218117,116.30467,0.7572133
67,1,85611,11,-1.1198473,-2.281534,2,2,23.218117,116.30467,0.18021448
72,0,85622,-11,-2.2326298,-2.6991482,1,2,3.3121755,24.533758,0.79999924
72,1,85622,11,1.0565113,2.6847193,2,2,3.3121755,24.533758,0.69743294
73,0,85624,-11,-1.4901143,1.4606239,1,2,5.8293185,12.950964,0.64922255
74,0,85623,-11,-1.2794251,2.2541177,1,2,6.7059817,32.29781,0.30429846
74,1,85623,11,1.9757078,-2.255321,2,2,6.7059817,32.29781,0.35874727
76,0,85606,-11,-0.48076177,2.0917366,1,2,67.978294,278.14285,0.7056487
76,1,85606,11,2.6741202,-2.0819333,2,2,67.978294,278.14285,0.9539955
77,0,85628,-11,-0.71507263,2.913713,1,2,8.889025,81.68677,0.4842343
77,1,85628,11,2.47062,-2.9029765,2,2,8.889025,81.68677,0.28913933
79,0,85627,-11,1.9990921,-1.5718515,1,2,66.00977,166.67851,0.9814826
79,1,85627,11,-1.1190383,1.5835761,2,2,66.00977,166.67851,0.44874102
81,0,85615,-11,2.753644,-2.0172987,1,2,92.545166,355.4238,0.762156
81,1,85615,11,-0.37748244,2.0254562,2,2,92.545166,355.4238,0.6559198
87,0,85608,-11,-0.31888643,2.8578897,1,2,74.03833,641.4273,0.9824323
87,1,85608,11,2.828304,-2.8400192,2,2,74.03833,641.4273,0.9962432
90,0,85612,-11,1.5091426,2.5889544,1,2,99.3543,651.79205,0.7541065
90,1,85612,11,-1.6268728,-2.5481203,2,2,99.3543,651.79205,0.9954159
91,0,85620,-11,-1.5362867,2.5095224,1,2,92.191956,574.4914,0.9097671
91,1,85620,11,1.6115993,-2.523045,2,2,92.191956,574.4914,0.88631195
92,0,85631,-11,0.87832695,2.1701262,1,2,87.94533,395.76743,0.95130366
94,0,85640,-11,1.4136007,2.6852472,1,2,38.996536,285.26294,0.7413593
94,1,85640,11,-1.7152741,-2.6715753,2,2,38.996536,285.26294,0.74297726
96,0,85642,-11,-1.977429,-2.6234572,1,2,39.11164,273.34973,0.71128166
96,1,85642,11,1.177361,2.641282,2,2,39.11164,273.34973,0.4489003
99,0,85651,-11,0.14231735,-3.0711124,1,2,64.03506,695.4193,0.0
100,0,85629,-11,-0.58295536,2.8113267,1,2,91.16866,766.0461,0.039753687
100,1,85629,11,2.563322,-2.8249595,2,2,91.16866,766.0461,0.61322933
101,1,85626,11,3.107254,-2.9552622,2,2,81.589584,788.9113,0.05452401
104,0,85643,-11,2.3703923,-2.4066193,1,2,74.573784,406.3333,0.7131568
104,1,85643,11,-0.7622113,2.3541176,2,2,74.573784,406.3333,0.07011271
105,0,85652,-11,-2.5916958,-1.4958398,1,2,92.51809,215.12923,0.5144226
105,1,85652,11,0.56838626,1.4786073,2,2,92.51809,215.12923,0.5400354
106,0,85645,-11,1.5295042,-2.2593737,1,2,68.65964,332.21555,0.22894312
106,1,85645,11,-1.6010677,2.2584689,2,2,68.65964,332.21555,0.29759583
111,0,85656,-11,0.74429107,1.8708925,1,2,72.525505,239.96423,0.8671824
111,1,85656,11,-2.3816175,-1.8612295,2,2,72.525505,239.96423,0.12013873
114,0,85639,-11,-1.7325392,-2.8927846,1,2,94.980385,855.81757,0.9154874
114,1,85639,11,1.4133261,2.884117,2,2,94.980385,855.81757,0.6743517
115,0,85655,-11,-1.3785621,2.9661765,1,2,38.268635,374.3445,0.42327264
115,1,85655,11,1.7727462,-2.9759955,2,2,38.268635,374.3445,0.89795405
117,0,85663,-11,-0.8404431,-2.3769143,1,2,38.350513,208.25441,0.5004818
119,0,85657,-11,2.4667645,-2.0163841,1,2,97.42611,369.47018,0.7502075
119,1,85657,11,-0.6647641,2.000233,2,2,97.42611,369.47018,0.6929472
124,0,85670,-11,-0.17535558,2.6022415,1,2,9.67838,64.62924,0.9701633
124,1,85670,11,3.022325,-2.5708067,2,2,9.67838,64.62924,0.92803997
127,0,85679,-11,-2.3747978,-1.8340628,1,2,6.249861,20.317314,0.07221721
127,1,85679,11,0.95241207,1.8639897,2,2,6.249861,20.317314,0.2723295
130,0,85647,-11,2.3422523,-2.7564554,1,2,98.044235,770.1977,0.63466305
130,1,85647,11,-0.79464155,2.7441843,2,2,98.044235,770.1977,0.75321406
131,0,85683,-11,-1.4332026,1.561753,1,2,20.658457,51.24236,0.7840398
131,1,85683,11,1.7849641,-1.555171,2,2,20.658457,51.24236,0.35643116
132,0,85674,-11,-0.89264727,1.4885474,1,2,96.89022,226.82298,0.9744884
132,1,85674,11,2.2664447,-1.5008055,2,2,96.89022,226.82298,0.9884097
133,1,85682,11,-1.400082,2.5647178,2,2,21.200218,138.3858,0.28910688
139,0,85648,-11,-1.7282852,2.9080172,1,2,92.79028,834.06323,0.19901744
139,1,85648,11,1.4175743,-2.8644788,2,2,92.79028,834.06323,0.2784864
146,0,85695,-11,-1.6382427,-1.5030034,1,2,34.44923,80.98414,0.9788694
146,1,85695,11,1.5523746,1.495709,2,2,34.44923,80.98414,0.90016365
149,0,85701,-11,-1.5485522,3.0489209,1,2,55.87215,591.7421,0.074760765
149,1,85701,11,1.5990499,-3.0529184,2,2,55.87215,591.7421,0.52405185
151,0,85681,-11,-2.5990033,-2.0030386,1,2,97.640884,368.44577,0.20994182
151,1,85681,11,0.55268973,2.0031812,2,2,97.640884,368.44577,0.40669844
152,0,85704,-11,2.7663646,-1.8527544,1,2,6.7869363,22.328936,0.91078186
152,1,85704,11,-0.20656723,1.8697901,2,2,6.7869363,22.328936,0.27142623
153,0,85659,-11,-0.4640714,2.9337947,1,2,92.18015,861.35803,0.28401548
153,1,85659,11,2.6816475,-2.916358,2,2,92.18015,861.35803,0.49327707
155,0,85666,-11,2.3033993,2.9448798,1,2,75.26966,715.1455,0.12535834
155,1,85666,11,-0.83308685,-2.938682,2,2,75.26966,715.1455,0.112999216
156,0,85692,-11,-1.1253419,-2.1023884,1,2,66.034515,273.50034,0.5711777
156,1,85692,11,2.0297518,2.0963755,2,2,66.034515,273.50034,0.49784368
157,0,85697,-11,-1.8500266,-1.836875,1,2,69.22894,221.02206,0.4103596
157,1,85697,11,1.3086548,1.8202459,2,2,69.22894,221.02206,0.2671796
163,0,85715,-11,-0.48566788,2.5408616,1,2,10.317375,67.66436,0.21488997
163,1,85715,11,2.7095575,-2.5961964,2,2,10.317375,67.66436,0.9638165
164,0,85686,-11,1.2763613,-2.3402102,1,2,92.64193,477.80392,0.46727118
164,1,85686,11,-1.8575668,2.3082092,2,2,92.64193,477.80392,0.24367234
165,0,85709,-11,2.357337,1.471779,1,2,73.612785,165.34753,0.4661006
167,0,85700,-11,-0.92741513,-2.8033674,1,2,39.95772,334.26843,0.852673
167,1,85700,11,2.2249668,2.8241084,2,2,39.95772,334.26843,0.7726658
168,1,85719,11,-0.78615844,-2.1681623,2,2,4.1675816,18.394398,0.74666154
169,0,85714,-11,0.5756324,2.0831327,1,2,38.035084,151.4205,0.16483903
169,1,85714,11,-2.5414834,-2.0346377,2,2,38.035084,151.4205,0.12291059
172,0,85718,-11,-0.39259765,2.961745,1,2,6.145578,59.740597,0.438766
172,1,85718,11,2.80935,-2.9681082,2,2,6.145578,59.740597,0.0
173,0,85703,-11,2.736153,-2.1661797,1,2,93.24529,412.10065,0.81223035
173,1,85703,11,-0.39650726,2.1660848,2,2,93.24529,412.10065,0.6087346
176,0,85708,-11,-2.0845542,-2.259077,1,2,69.35626,335.1806,0.860958
176,1,85708,11,1.0679673,2.256295,2,2,69.35626,335.1806,0.7106131
178,0,85722,-11,1.7712958,-2.6601906,1,2,24.955835,179.53238,0.8445204
178,1,85722,11,-1.3501439,2.6629035,2,2,24.955835,179.53238,0.6510031
180,0,85711,-11,0.69931036,-2.1604922,1,2,82.80877,364.13547,0.21567759
180,1,85711,11,-2.4322016,2.1614203,2,2,82.80877,364.13547,0.99838114
182,0,85731,-11,1.0015295,-2.474221,1,2,24.538631,141.87613,0.11573396
182,1,85731,11,-2.1143887,2.4075723,2,2,24.538631,141.87613,0.040898398
183,0,85735,-11,2.3855574,-1.7081338,1,2,2.7049704,7.738888,0.33411887
184,0,85730,-11,1.5738364,1.7347176,1,2,71.06683,212.4944,0.96567935
184,1,85730,11,-1.549863,-1.7844946,2,2,71.06683,212.4944,0.56996125
185,0,85732,-11,0.5400232,2.0423365,1,2,45.24963,178.55771,0.48259526
185,1,85732,11,-2.5808334,-2.0565717,2,2,45.24963,178.55771,0.41170755
186,0,85717,-11,-1.7587413,-2.3057587,1,2,90.55594,456.0632,0.0023729622
186,1,85717,11,1.3908713,2.2938945,2,2,90.55594,456.0632,0.99760664
188,0,85728,-11,1.2826436,-2.782213,1,2,36.17942,291.89297,0.92333007
188,1,85728,11,-1.8465182,2.772187,2,2,36.17942,291.89297,0.45536053
190,0,85736,-11,-1.49341,-1.7551599,1,2,40.223953,117.51291,0.79240185
190,1,85736,11,1.6806872,1.7145414,2,2,40.223953,117.51291,0.24920218
191,0,85733,-11,-0.94450784,-2.6754346,1,2,31.784649,235.35155,0.2503946
191,1,85733,11,2.212472,2.7061327,2,2,31.784649,235.35155,0.5858896
192,0,85725,-11,0.267129,2.7775044,1,2,58.623123,486.8663,0.8406006
192,1,85725,11,-2.8670418,-2.8361034,2,2,58.623123,486.8663,0.0009424099
194,0,85742,-11,-2.289871,-2.2591867,1,2,28.08717,133.70099,0.16597697
194,1,85742,11,0.87919545,2.2256157,2,2,28.08717,133.70099,0.90735936
195,0,85743,-11,-2.497086,-1.5122535,1,2,49.286644,117.04534,0.6353459
195,1,85743,11,0.67832243,1.5087374,2,2,49.286644,117.04534,0.9336901
196,0,85738,-11,-2.158742,-1.6048952,1,2,80.899445,211.62256,0.67126876
200,0,85744,-11,1.1472198,1.6697626,1,2,44.29987,123.86676,0.2582108
200,1,85744,11,-1.9633703,-1.706199,2,2,44.29987,123.86676,0.8901909
201,0,85751,-11,1.3599666,1.8509747,1,2,3.5959744,11.469961,0.16899656
201,1,85751,11,-1.4521636,-1.8131905,2,2,3.5959744,11.469961,0.2942075
202,0,85740,-11,-0.20668335,2.5918288,1,2,40.639233,272.2712,0.94069564
202,1,85740,11,2.948276,-2.587381,2,2,40.639233,272.2712,0.894316
203,0,85739,-11,1.1752266,-1.8320427,1,2,99.47765,325.86322,0.057510402
204,0,85746,-11,0.41127345,-1.7424936,1,2,80.30519,239.45552,0.22291152
204,1,85746,11,-2.7143943,1.7703494,2,2,80.30519,239.45552,0.80179304
205,1,85747,11,-0.09245415,-1.5630378,2,2,64.742516,161.15805,0.39634573
206,0,85734,-11,-0.30394208,-2.4983618,1,2,90.926636,561.3698,0.81178695
206,1,85734,11,2.844144,2.5154169,2,2,90.926636,561.3698,0.34046826
207,0,85756,-11,1.2279661,-2.1618571,1,2,26.005705,115.06322,0.048758946
207,1,85756,11,-1.881635,2.1728406,2,2,26.005705,115.06322,0.076880656
209,0,85755,-11,-2.530326,1.9878774,1,2,53.627483,196.56161,0.3394297
209,1,85755,11,0.63023007,-1.9582188,2,2,53.627483,196.56161,0.2930482
210,0,85752,-11,-1.1911277,2.5231972,1,2,45.287212,280.89548,0.37251803
210,1,85752,11,1.9634322,-2.500041,2,2,45.287212,280.89548,0.8444744
212,0,85753,-11,-0.39790323,2.5920691,1,2,57.22141,384.5153,0.9801617
212,1,85753,11,2.753152,-2.593178,2,2,57.22141,384.5153,0.4484367
213,0,85757,-11,1.1969463,-2.3795304,1,2,50.237366,276.16302,0.35193047
213,1,85757,11,-1.9314451,2.398583,2,2,50.237366,276.16302,0.76597023
214,0,85764,-11,1.6490183,-1.6451192,1,2,38.531666,102.50918,0.96167785
214,1,85764,11,-1.4547797,1.6236603,2,2,38.531666,102.50918,0.61023384
215,0,85762,-11,1.0740669,-1.7900536,1,2,95.47812,293.27185,0.9769782
215,1,85762,11,-2.0546193,1.7854311,2,2,95.47812,293.27185,0.7872919
216,0,85758,-11,1.7463969,-2.3991115,1,2,67.500206,372.3158,0.74811137
216,1,85758,11,-1.3853725,2.38582,2,2,67.500206,372.3158,0.15809515
218,0,85765,-11,0.97956234,-1.6362333,1,2,77.560005,211.06174,0.97100985
218,1,85765,11,-2.1437662,1.6816955,2,2,77.560005,211.06174,0.7139678
219,0,85760,-11,-2.430129,-2.5630271,1,2,57.594303,368.98724,0.36976704
219,1,85760,11,0.72126585,2.5260131,2,2,57.594303,368.98724,0.07471889
220,0,85754,-11,-1.3080676,-2.9717371,1,2,78.685455,780.13635,0.58509
221,0,85773,-11,1.6153367,-2.4527051,1,2,9.067663,52.765495,0.18126051
221,1,85773,11,-1.4572526,2.4413695,2,2,9.067663,52.765495,0.7340454
222,0,85770,-11,2.895432,2.2596521,1,2,33.12036,165.00307,0.7440591
222,1,85770,11,-0.22397685,-2.318786,2,2,33.12036,165.00307,0.067691855
223,0,85761,-11,0.15381601,-2.4678528,1,2,88.25842,520.899,0.17821437
223,1,85761,11,-2.980792,2.4545546,2,2,88.25842,520.899,0.03568633
224,0,85766,-11,0.99916714,-2.420477,1,2,58.307045,331.99777,0.77705234
224,1,85766,11,-2.1314764,2.4290543,2,2,58.307045,331.99777,0.75849044
226,0,85778,-11,3.0408928,3.100532,1,2,97.74702,1074.2445,0.4802136
226,1,85778,11,-0.097382925,-3.0757468,2,2,97.74702,1074.2445,0.048853744
228,0,85769,-11,-0.67887133,2.9150076,1,2,24.269148,224.37056,0.33969668
228,1,85769,11,2.4788523,-2.9136186,2,2,24.269148,224.37056,0.18273677
229,0,85782,-11,-0.72429395,-2.0368328,1,2,11.756006,45.622715,0.6653513
229,1,85782,11,2.4986906,2.028045,2,2,11.756006,45.622715,0.8177108
230,0,85771,-11,-1.4839417,2.5267851,1,2,40.517437,253.09668,0.21031822
230,1,85771,11,1.6720021,-2.5107327,2,2,40.517437,253.09668,0.3710485
231,1,85767,11,1.3632894,2.3804555,2,2,92.515594,499.46863,0.23281153
