event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
17913,-211,0.43814778,-1.8423706,1,2,76.722534,249.69577,-1.0,38.824856,-1.8424056,0.43903202,38.0,21.0,3.0,31.0,0.012467809,0.012178132,20.62543,0.004255373,0.003933323,-0.70246875,0.0,-3.4928322e-05,0.0008842349052429199,0.0008849244913078183,True
17913,211,-2.718583,1.8551137,2,2,76.722534,249.69577,-1.0,27.451103,1.833156,-2.6962252,28.0,8.0,25.0,45.0,0.0060832547,0.0013600826,37.13475,0.002099364,0.0010577731,-0.588162,0.0,-0.021957755,0.022357940673828125,0.0313372068075706,True
17915,211,1.5245637,-1.7112273,2,2,50.237682,143.22964,-1.0,24.051123,-1.7107884,1.521981,35.0,8.0,3.0,29.0,0.011382819,0.012016291,16.767878,0.004550557,0.0035188617,-0.5565973,0.0,0.0004389286,0.0025826692581176758,0.0026197020472462293,True
17915,-211,-1.5902296,1.705938,1,2,50.237682,143.22964,-1.0,25.579702,1.7076437,-1.5864462,21.0,9.0,19.0,29.0,0.008817445,0.010003544,10.62947,0.0035309459,0.0032677476,-0.5839678,0.0,0.0017057657,0.0037834644317626953,0.0041502096226195585,True
17917,211,-0.99755096,2.5157998,2,2,74.359055,464.01758,-1.0,75.68626,2.52095,-1.0012205,41.0,10.0,5.0,29.0,0.022741515,0.02206916,38.740814,0.003699056,0.0032198029,-0.57176375,0.0,0.005150318,0.0036695003509521484,0.00632384452692554,True
17917,-211,2.151953,-2.5195713,1,2,74.359055,464.01758,-1.0,66.86472,-2.5173674,2.1517577,31.0,8.0,15.0,23.0,0.02255998,0.02088914,18.595991,0.0036989655,0.0033560586,-0.52838016,0.0,0.0022039413,0.0001952648162841797,0.0022125744736903002,True
17918,211,1.3633621,2.8245726,2,2,26.30705,220.56136,-1.0,24.089823,2.8245494,1.3648766,26.0,11.0,7.0,17.0,0.035195865,0.034162723,6.7891464,0.004183797,0.0035884273,0.015543652,0.0,-2.3126602e-05,0.0015145540237426758,0.0015147305801901509,True
17918,-211,-1.7617129,-2.8073452,1,2,26.30705,220.56136,-1.0,15.906011,-2.8078322,-1.754655,45.0,7.0,3.0,34.0,0.035677534,0.023340654,32.583363,0.0043987827,0.0024942127,-0.495723,0.0,-0.00048708916,0.007057905197143555,0.0070746930406085295,True
17920,-211,2.883516,2.4594808,1,2,7.541038,45.18352,-1.0,6.002128,2.4371822,2.8699331,17.0,9.0,11.0,27.0,0.034463886,0.021789238,6.268687,0.0061851284,0.0031425774,-0.53651625,0.0,-0.022298574,0.013582944869995117,0.026109822290615568,True
17928,211,2.9041164,1.941839,2,2,65.4355,229.33379,-1.0,36.618458,1.9393142,2.9031107,37.0,8.0,3.0,27.0,0.0131868115,0.016449332,21.093363,0.004033627,0.0036002486,-0.57659864,0.0,-0.0025247335,0.0010056495666503906,0.002717647993307633,True
