event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
17913,-211,0.43814778,-1.8423706,1,2,76.722534,249.69577,-1.0,50.969345,-1.8423189,0.43824345,39,26,3,31,0.02311094,0.020412855,24.790438,0.0079102535,0.0037861257,5.173683e-05,9.566545486450195e-05,0.00010875927089296181,True
17913,211,-2.718583,1.8551137,2,2,76.722534,249.69577,-1.0,88.006836,1.8517662,-2.7026217,50,10,3,52,0.025377577,0.035739437,64.29312,0.008558625,0.0021211447,-0.003347516,0.015961408615112305,0.01630866117099261,True
17915,-211,-1.5902296,1.705938,1,2,50.237682,143.22964,-1.0,36.063286,1.7050657,-1.5877117,50,14,1,29,0.023203725,0.014964455,30.101345,0.009316911,0.003151361,-0.0008722544,0.0025179386138916016,0.002664740613636897,True
17915,211,1.5245637,-1.7112273,2,2,50.237682,143.22964,-1.0,35.85998,-1.7126234,1.5185654,39,21,1,29,0.021061497,0.018129503,18.792397,0.008315997,0.0041770837,-0.00139606,0.00599825382232666,0.006158573893226146,True
17917,-211,2.151953,-2.5195713,1,2,74.359055,464.01758,-1.0,57.698723,-2.5073862,2.1580925,48,13,5,23,0.021668134,0.02117099,28.640717,0.0036663858,0.0022613297,0.012185097,0.006139516830444336,0.013644421885246163,True
17917,211,-0.99755096,2.5157998,2,2,74.359055,464.01758,-1.0,78.01355,2.518905,-1.0006416,46,13,1,29,0.021765811,0.02219583,40.295757,0.0035955247,0.0029555399,0.0031051636,0.0030906200408935547,0.0043810926787535365,True
17918,211,1.3633621,2.8245726,2,2,26.30705,220.56136,-1.0,27.618797,2.8262298,1.3623761,49,19,1,17,0.043662485,0.044189453,17.913002,0.0051620128,0.0034208128,0.0016572475,0.0009859800338745117,0.001928373923865786,True
17918,-211,-1.7617129,-2.8073452,1,2,26.30705,220.56136,-1.0,18.041615,-2.7975204,-1.7616122,46,9,3,34,0.035801947,0.024852652,36.559704,0.0043746745,0.0026568233,0.009824753,0.00010073184967041016,0.009825269003866563,True
17920,-211,2.883516,2.4594808,1,2,7.541038,45.18352,-1.0,7.701633,2.4304485,2.8716736,50,12,1,27,0.040162724,0.016214726,42.97749,0.0073281294,0.0024280122,-0.02903223,0.011842489242553711,0.03135466375476472,True
17920,211,-0.33881938,-2.494329,2,2,7.541038,45.18352,-1.0,6.983105,-2.4926724,-0.36269453,44,8,1,37,0.040795982,0.037857022,37.202106,0.006860531,0.0020433555,0.0016565323,0.023875147104263306,0.02393254580002023,True
