entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
8,0,82028,-11,0.08798991,1.4763703,1,2,33.330807,78.517105,0.99516237
8,1,82028,11,-3.0030797,-1.5277656,2,2,33.330807,78.517105,0.13662426
10,0,82019,-11,-2.343718,-2.793546,1,2,12.377276,102.507515,0.51032424
11,0,82026,-11,-1.5358917,1.9856402,1,2,35.40872,128.73929,0.4271037
11,1,82026,11,1.6346961,-1.9439266,2,2,35.40872,128.73929,0.010636523
12,0,82030,-11,-1.9427183,1.5430783,1,2,71.34284,173.18774,0.7840019
12,1,82030,11,1.2216146,-1.5262853,2,2,71.34284,173.18774,0.78118724
14,0,82024,-11,-2.6003036,-2.2142227,1,2,58.64781,273.9003,0.85124546
14,1,82024,11,0.5547355,2.2312634,2,2,58.64781,273.9003,0.8260379
16,0,82035,-11,0.9403108,-1.660332,1,2,79.99172,218.06914,0.37817657
16,1,82035,11,-2.183613,1.6608142,2,2,79.99172,218.06914,0.83337873
22,0,82036,-11,-0.96017104,-2.0563054,1,2,63.73654,256.3088,0.58127254
22,1,82036,11,2.1958654,2.0817726,2,2,63.73654,256.3088,0.024357485
24,0,82034,-11,1.4470733,-2.3860726,1,2,56.76184,311.24527,0.9837458
24,1,82034,11,-1.6828059,2.3868265,2,2,56.76184,311.24527,0.74333805
25,0,82023,-11,-2.5811129,2.9696052,1,2,41.065456,402.46658,0.009467178
25,1,82023,11,0.5694612,-2.9763708,2,2,41.065456,402.46658,0.013130766
28,0,82041,-11,-0.68466896,-2.4233325,1,2,29.202719,166.75839,0.26655254
28,1,82041,11,2.4788222,2.4320762,2,2,29.202719,166.75839,0.4250791
33,0,82056,-11,2.3939323,-1.7850313,1,2,4.0908365,12.661989,0.9100985
33,1,82056,11,-0.44815144,1.8140056,2,2,4.0908365,12.661989,0.63244855
35,0,82045,-11,0.6263138,-1.8265748,1,2,75.41115,242.91368,0.21232837
35,1,82045,11,-2.49973,1.8493618,2,2,75.41115,242.91368,0.786784
41,0,82048,-11,1.914063,1.7281024,1,2,97.26312,283.29684,0.19982058
41,1,82048,11,-1.214022,-1.7346432,2,2,97.26312,283.29684,0.07092752
42,0,82032,-11,1.6758863,-2.9888442,1,2,54.904366,545.14703,0.42093596
42,1,82032,11,-1.4591051,2.983296,2,2,54.904366,545.14703,0.45558774
46,0,82069,-11,1.975288,-1.7324822,1,2,5.469431,16.000265,0.51680267
46,1,82069,11,-0.9276212,1.7440569,2,2,5.469431,16.000265,0.83072186
47,0,82059,-11,-0.95340973,-2.4723873,1,2,42.324863,259.20978,0.9091805
