event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
51006,-211,1.5347469,-1.6666658,1,2,27.736185,77.81682,-1.0,13.184592,-1.6737151,1.5467403,8.0,8.0,36.0,41.0,0.012809232,0.010295617,12.954751,0.0053093387,0.0009329305,-0.68627346,0.0,-0.007049322,0.011993408203125,0.013911677926778812,True
51006,211,-1.6561922,1.7170422,2,2,27.736185,77.81682,-1.0,11.482704,1.7167068,-1.6594452,34.0,12.0,1.0,29.0,0.0141739035,0.010498981,14.021989,0.005630698,0.0036369853,-0.43830606,0.0,-0.00033545494,0.0032529830932617188,0.003270233787109258,True
51008,211,-1.9018179,-1.6524899,2,2,87.859604,234.67436,-1.0,49.57791,-1.6505849,-1.901714,39.0,9.0,5.0,11.0,0.009401394,0.007878935,41.869476,0.004016075,0.0025267464,-0.19360162,1.0,0.0019049644,0.00010395050048828125,0.0019077985352147732,True
51012,-211,1.557199,2.5064316,1,2,92.34236,564.105,-1.0,67.84133,2.508108,1.557619,35.0,16.0,3.0,15.0,0.024549961,0.026406176,10.35293,0.0040617217,0.003679679,-0.080594845,0.0,0.001676321,0.00041997432708740234,0.0017281292119109052,True
51013,-211,2.322732,-1.8738761,1,2,97.562386,318.74207,-1.0,44.069775,-1.8730074,2.3255877,32.0,9.0,17.0,29.0,0.013696766,0.014835492,37.579697,0.00451163,0.003973392,-0.72749907,0.0,0.0008686781,0.0028557777404785156,0.002984973721489745,True
51013,211,-0.8306992,1.8321289,2,2,97.562386,318.74207,-1.0,54.927975,1.8317767,-0.82904077,28.0,11.0,7.0,19.0,0.010899067,0.0113259675,16.426449,0.0037575022,0.0034991738,-0.23396742,0.0,-0.00035214424,0.0016584396362304688,0.0016954136939768562,True
51015,-211,-1.2831726,2.3257198,1,2,34.901047,177.63231,-1.0,12.261961,2.330589,-1.2829053,34.0,6.0,9.0,25.0,0.015063161,0.018716767,35.416733,0.0030159422,0.0024890446,-0.6321455,0.0,0.0048692226,0.00026726722717285156,0.004876552240150142,True
51020,211,2.726706,-2.2594168,2,2,51.933506,255.55225,-1.0,30.565466,-2.2597404,2.7219076,40.0,8.0,5.0,33.0,0.0135361245,0.0140459025,21.281742,0.002925595,0.0024428791,-0.655061,0.0,-0.000323534,0.004798412322998047,0.004809307130795176,True
51020,-211,-0.40055594,2.2931454,1,2,51.933506,255.55225,-1.0,39.339825,2.2924063,-0.40044153,23.0,12.0,3.0,9.0,0.022201141,0.024313817,5.4302545,0.0046128407,0.0042886124,-0.43853518,0.0,-0.0007390976,0.0001144111156463623,0.0007479005004917502,True
51024,211,0.3976412,1.7029821,2,2,87.49294,250.65353,-1.0,52.65808,1.7041906,0.39794728,37.0,12.0,1.0,9.0,0.0107727675,0.011063525,14.298368,0.0043253778,0.003691018,0.12014599,1.0,0.0012085438,0.00030606985092163086,0.0012466983431653083,True
