event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
51006,-211,1.5347469,-1.6666658,1,2,27.736185,77.81682,-1.0,28.844202,-1.6623691,1.5504491,49.0,31.0,1.0,41.0,0.0306743,0.03605556,21.951231,0.01309077,0.00092299446,0.0042966604,0.015702247619628906,0.016279492350825566,True
51006,211,-1.6561922,1.7170422,2,2,27.736185,77.81682,-1.0,28.779203,1.7199998,-1.6577361,48.0,28.0,1.0,29.0,0.03889351,0.028302053,21.788921,0.014937629,0.0034357826,0.0029575825,0.001543879508972168,0.0033362941155105205,True
51008,211,-1.9018179,-1.6524899,2,2,87.859604,234.67436,-1.0,72.4181,-1.6494843,-1.9012042,52.0,38.0,1.0,40.0,0.017125739,0.019731129,47.573334,0.0073329173,0.0017262945,0.0030056238,0.0006136894226074219,0.003067635752743188,True
51012,-211,1.557199,2.5064316,1,2,92.34236,564.105,-1.0,51.602493,2.5052752,1.5384687,49.0,28.0,1.0,17.0,0.02922547,0.010121811,19.169052,0.0048963567,0.0030027863,-0.0011563301,0.0187302827835083,0.018765942354977562,True
51013,-211,2.322732,-1.8738761,1,2,97.562386,318.74207,-1.0,77.000946,-1.8705428,2.3253489,52.0,38.0,1.0,29.0,0.02238028,0.029158127,45.76211,0.007413402,0.0032862832,0.0033333302,0.00261688232421875,0.004237825316724498,True
51013,211,-0.8306992,1.8321289,2,2,97.562386,318.74207,-1.0,99.01142,1.8204081,-0.8330771,50.0,31.0,1.0,32.0,0.035681415,0.023095569,19.891542,0.012814262,0.0031841118,-0.011720777,0.0023778676986694336,0.011959550735967503,True
51015,-211,-1.2831726,2.3257198,1,2,34.901047,177.63231,-1.0,32.701374,2.3333502,-1.2865484,52.0,38.0,1.0,42.0,0.046144575,0.050184093,40.36867,0.009343651,0.0035211109,0.007630348,0.0033757686614990234,0.008343741779600726,True
51020,211,2.726706,-2.2594168,2,2,51.933506,255.55225,-1.0,55.622272,-2.246109,2.7167926,51.0,37.0,1.0,33.0,0.039872747,0.03204639,29.616346,0.008978044,0.002947905,0.01330781,0.009913444519042969,0.016594402070927508,True
51020,-211,-0.40055594,2.2931454,1,2,51.933506,255.55225,-1.0,58.47934,2.2928877,-0.40011874,51.0,28.0,1.0,9.0,0.032356936,0.03317444,22.563515,0.0065925634,0.0034677254,-0.00025773048,0.00043720006942749023,0.0005075124659501548,True
51024,211,0.3976412,1.7029821,2,2,87.49294,250.65353,-1.0,76.10342,1.7046127,0.39668703,51.0,26.0,1.0,9.0,0.01858135,0.02299098,30.203709,0.0074453126,0.003274025,0.0016306639,0.0009541809558868408,0.0018893189103606454,True
