event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
51006,-211,1.5347469,-1.6666658,1,2,27.736185,77.81682,-1.0,25.366793,-1.6626701,1.5398616,49,31,1,41,0.027617361,0.025165927,23.748102,0.011981101,0.001049735,0.003995657,0.0051146745681762695,0.006490390696270857,True
51006,211,-1.6561922,1.7170422,2,2,27.736185,77.81682,-1.0,23.529613,1.7179954,-1.6616014,40,26,1,29,0.022125224,0.0215029,20.30693,0.008692786,0.0037521482,0.0009531975,0.00540924072265625,0.0054925832383394555,True
51008,211,-1.9018179,-1.6524899,2,2,87.859604,234.67436,-1.0,72.55389,-1.6494129,-1.9018933,52,38,1,40,0.017025907,0.018921817,47.524178,0.0073012714,0.0017433749,0.0030770302,7.534027099609375e-05,0.0030779523500681235,True
51012,-211,1.557199,2.5064316,1,2,92.34236,564.105,-1.0,52.08031,2.5056224,1.5383273,49,28,1,17,0.030645177,0.010500713,19.226671,0.005122087,0.0030872994,-0.00080919266,0.018871665000915527,0.01888900560282845,True
51013,-211,2.322732,-1.8738761,1,2,97.562386,318.74207,-1.0,77.449814,-1.8696259,2.326426,52,38,1,29,0.022620225,0.027022326,45.579296,0.0075068083,0.0032712128,0.004250169,0.0036940574645996094,0.005631162848648165,True
51013,211,-0.8306992,1.8321289,2,2,97.562386,318.74207,-1.0,83.80437,1.8293054,-0.83101785,50,29,1,19,0.018091494,0.02204563,19.762905,0.0063049737,0.0037030801,-0.002823472,0.0003186464309692383,0.0028413956882876556,True
51015,-211,-1.2831726,2.3257198,1,2,34.901047,177.63231,-1.0,26.93409,2.3381789,-1.2800732,51,37,1,25,0.039130826,0.027507652,38.93953,0.0077658813,0.00374888,0.01245904,0.0030994415283203125,0.012838777357776839,True
51020,211,2.726706,-2.2594168,2,2,51.933506,255.55225,-1.0,50.374012,-2.2548268,2.7226872,51,37,1,33,0.026626445,0.02066817,29.03363,0.0057895994,0.0029487913,0.0045900345,0.0040187835693359375,0.006100740696006013,True
51020,-211,-0.40055594,2.2931454,1,2,51.933506,255.55225,-1.0,56.754677,2.2922797,-0.39754358,51,27,1,9,0.031134252,0.026049057,21.937391,0.006367124,0.003354166,-0.00086569786,0.003012359142303467,0.0031342846693098265,True
51024,211,0.3976412,1.7029821,2,2,87.49294,250.65353,-1.0,74.45769,1.7031084,0.3984994,52,26,1,9,0.019730723,0.0155214695,29.079561,0.008029249,0.0033293674,0.00012636185,0.0008581876754760742,0.0008674407199901493,True
51030,-211,0.4127457,2.7263057,1,2,88.99077,690.65314,-1.0,91.56983,2.7149904,0.40716588,51,37,1,29,0.04313025,0.034735333,33.462955,0.0059648035,0.0028630744,-0.011315346,0.005579829216003418,0.012616320498971474,True
51030,211,-2.7340822,-2.7499914,2,2,88.99077,690.65314,-1.0,81.94538,-2.738833,-2.7299862,52,34,1,29,0.030277025,0.028689358,23.591187,0.0040086373,0.0024247286,0.011158466,0.004096031188964844,0.011886498167109641,True
51031,211,-1.8473366,-2.451128,2,2,27.376131,159.92241,-1.0,22.630869,-2.442266,-1.8610911,44,26,1,7,0.035445046,0.027332265,20.144806,0.0064552655,0.0035696817,0.008862019,0.013754487037658691,0.01636219088277136,True
51031,-211,1.3169527,2.450428,1,2,27.376131,159.92241,-1.0,34.026173,2.43946,1.3080633,47,20,1,21,0.019813618,0.019264229,12.030395,0.0035639287,0.002222321,-0.01096797,0.008889436721801758,0.014118018504910792,True
51032,-211,1.5456674,-2.7064195,1,2,49.74007,369.21155,-1.0,56.076283,-2.6940863,1.5526817,52,32,1,42,0.03834434,0.028983692,32.34989,0.005177078,0.0034556151,0.012333155,0.007014274597167969,0.014188261012845071,True
51032,211,-1.605729,2.6800423,2,2,49.74007,369.21155,-1.0,40.395557,2.6895282,-1.5970055,42,28,1,29,0.036034394,0.024670172,20.240383,0.0048513995,0.002825461,0.00948596,0.00872349739074707,0.012887313169752298,True
51033,211,3.0191748,-2.5717096,2,2,40.755527,264.11166,-1.0,31.873283,-2.5737908,3.044712,51,37,1,15,0.044812437,0.024687953,39.775715,0.0069371085,0.0036977797,-0.0020811558,0.02553725242614746,0.025621913878318654,True
51033,-211,-0.108695835,2.5404015,1,2,40.755527,264.11166,-1.0,37.160313,2.529208,-0.11369932,49,35,1,33,0.041078683,0.023707675,36.77352,0.006559436,0.0033234814,-0.011193514,0.005003482103347778,0.012260896710218771,True
51034,-211,2.828466,-2.0878348,1,2,14.833127,61.396,-1.0,21.862633,-2.136646,2.8377113,47,33,1,31,0.036935255,0.03316595,30.161755,0.009055396,0.003320209,-0.048811197,0.00924539566040039,0.04967907272880279,True
51035,211,2.9136891,2.9755445,2,2,62.571945,613.3345,-1.0,43.397243,2.9490647,2.9259927,52,38,1,50,0.04117608,0.035804257,59.156116,0.004406696,0.002644275,-0.026479721,0.012303590774536133,0.029198527348531397,True
51035,-211,-0.22203109,-2.970721,1,2,62.571945,613.3345,-1.0,45.456345,-2.9630184,-0.2409892,52,31,1,29,0.031195978,0.021364076,18.535759,0.0032994656,0.0025079644,0.007702589,0.018958106637001038,0.020463129927015815,True
51036,-211,0.78194565,2.4069595,1,2,18.185505,102.75343,-1.0,30.18075,2.4234962,0.79518616,45,26,1,29,0.0399388,0.04177106,17.204443,0.007204091,0.0028780813,0.016536713,0.013240516185760498,0.021184289449161772,True
