entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
19,0,13866,-211,-0.38494465,-2.142169,1,2,27.79822,121.197205,-1.0
25,0,13873,-211,0.37241077,2.131354,1,2,31.657608,132.96802,-1.0
25,1,13873,211,-2.796966,-2.096626,2,2,31.657608,132.96802,-1.0
28,0,13893,-211,0.04691845,1.5134501,1,2,4.545589,10.8438,-1.0
28,1,13893,211,2.8237047,-1.5275297,2,2,4.545589,10.8438,-1.0
30,1,13868,211,1.2622694,-1.5431453,2,2,78.29625,191.71548,-1.0
34,0,13886,-211,0.51290727,2.0903323,1,2,18.912937,79.518585,-1.0
34,1,13886,211,-2.6751258,-2.1401963,2,2,18.912937,79.518585,-1.0
39,0,13908,-211,-2.632623,-3.0740929,1,2,31.54938,343.70148,-1.0
39,1,13908,211,0.49850294,3.0844502,2,2,31.54938,343.70148,-1.0
41,0,13874,-211,-0.5564619,2.395127,1,2,65.14715,363.12427,-1.0
41,1,13874,211,2.5751038,-2.4111447,2,2,65.14715,363.12427,-1.0
49,0,13898,-211,-2.7244825,-1.9234831,1,2,72.459274,255.91063,-1.0
49,1,13898,211,0.40248966,1.9452217,2,2,72.459274,255.91063,-1.0
51,1,13907,211,-1.8744179,-2.357489,2,2,21.801588,114.967865,-1.0
53,0,13879,-211,-1.3278067,-2.0755315,1,2,76.479256,308.52985,-1.0
53,1,13879,211,1.8017625,2.0689282,2,2,76.479256,308.52985,-1.0
58,0,13909,-211,0.27573922,-1.6656994,1,2,91.313545,254.59346,-1.0
58,1,13909,211,-2.8809521,1.7041316,2,2,91.313545,254.59346,-1.0
62,0,13923,-211,2.409114,-1.9671584,1,2,35.60732,129.7508,-1.0
62,1,13923,211,-0.7612675,1.9665644,2,2,35.60732,129.7508,-1.0
64,0,13917,-211,0.30610445,-1.6421474,1,2,76.020035,205.82039,-1.0
