event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
13866,-211,-0.38494465,-2.142169,1,2,27.79822,121.197205,-1.0,15.007324,-2.1406126,-0.38010958,4,4,40,42,0.010905985,0.016199287,6.321348,0.002662071,0.0023445846,-0.6863542,0,0.0015563965,0.004835069179534912,0.005079396025854183,True
13868,211,1.2622694,-1.5431453,2,2,78.29625,191.71548,-1.0,47.516014,-1.5441232,1.2623321,7,7,31,33,0.007939049,0.008509793,6.2890787,0.0038755988,0.0036363313,-0.686489,0,-0.0009778738,6.270408630371094e-05,0.0009798821159854852,True
13873,211,-2.796966,-2.096626,2,2,31.657608,132.96802,-1.0,11.695979,-2.104197,-2.8018317,31,7,15,37,0.019474324,0.013056992,21.986551,0.004894681,0.0035138312,-0.65560395,0,-0.007570982,0.0048656463623046875,0.008999682386221184,True
13873,-211,0.37241077,2.131354,1,2,31.657608,132.96802,-1.0,14.542774,2.12702,0.3801416,29,7,11,33,0.01385737,0.020044714,19.469126,0.0034557604,0.002878106,-0.60237867,0,-0.0043342113,0.007730811834335327,0.008862891126959246,True
13874,211,2.5751038,-2.4111447,2,2,65.14715,363.12427,-1.0,43.175007,-2.4102073,2.5730565,43,10,1,41,0.01813779,0.018064084,35.92836,0.0033192348,0.0030268321,-0.5308002,0,0.00093746185,0.002047300338745117,0.002251726760268069,True
13874,-211,-0.5564619,2.395127,1,2,65.14715,363.12427,-1.0,27.835522,2.393944,-0.5577516,29,12,5,29,0.027139788,0.025477473,10.770254,0.005097329,0.0045353477,-0.6345352,0,-0.001183033,0.0012897253036499023,0.001750130970277585,True
13879,-211,-1.3278067,-2.0755315,1,2,76.479256,308.52985,-1.0,43.16188,-2.0765243,-1.3267621,37,14,9,15,0.015734173,0.016368587,20.488758,0.004126062,0.0035201185,0.04817607,0,-0.000992775,0.001044631004333496,0.0014411301340013667,True
13879,211,1.8017625,2.0689282,2,2,76.479256,308.52985,-1.0,41.834995,2.070841,1.7971009,27,15,5,13,0.01783785,0.018487064,9.7534485,0.0047052824,0.0042287554,-0.350637,0,0.0019128323,0.00466156005859375,0.005038756729435765,True
13886,211,-2.6751258,-2.1401963,2,2,18.912937,79.518585,-1.0,11.7770815,-2.1399918,-2.675884,15,8,7,11,0.013614092,0.014152959,4.048868,0.003312337,0.0032136787,-0.15712026,0,0.00020456314,0.0007581710815429688,0.0007852830492824118,True
13886,-211,0.51290727,2.0903323,1,2,18.912937,79.518585,-1.0,11.712443,2.095589,0.51699036,29,6,7,33,0.013158973,0.011075914,11.842582,0.0033811368,0.0030404313,-0.60237867,0,0.005256653,0.004083096981048584,0.006656131004806788,True
13887,211,2.2912605,-2.642515,2,2,76.21239,539.0924,-1.0,42.826427,-2.6406476,2.289447,34,13,7,36,0.028875655,0.02789075,27.897964,0.0041969013,0.0036298668,-0.5241832,0,0.0018672943,0.0018134117126464844,0.0026029310565997025,True
13887,-211,-0.84357285,2.6464443,1,2,76.21239,539.0924,-1.0,52.529602,2.6441913,-0.8436363,17,13,27,37,0.021539172,0.023016369,17.856768,0.0031048767,0.0028956055,-0.41992506,0,-0.0022530556,6.341934204101562e-05,0.0022539479138588246,True
13893,211,2.8237047,-1.5275297,2,2,4.545589,10.8438,-1.0,1.5608062,-1.5230532,2.810495,1,1,25,25,0.004898905,0.008164642,3.0517578e-05,0.0024694602,0.0024694568,-0.6352617,0,0.0044765472,0.013209819793701172,0.013947717167509976,True
13897,-211,-0.8684095,2.6594908,1,2,50.102535,358.9816,-1.0,31.203493,2.6597486,-0.8655881,33,13,3,29,0.037619796,0.030828647,15.56217,0.0052673295,0.004325178,-0.5947417,0,0.00025773048,0.0028213858604431152,0.0028331331023966635,True
13897,211,2.2631574,-2.655404,2,2,50.102535,358.9816,-1.0,39.807663,-2.6590886,2.2635827,29,16,3,11,0.030113913,0.035631664,9.194436,0.0042568254,0.004004552,-0.3239194,0,-0.0036845207,0.0004253387451171875,0.0037089898580896807,True
