event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
13866,-211,-0.38494465,-2.142169,1,2,27.79822,121.197205,-1.0,19.322931,-2.1330667,-0.38552886,43,7,3,42,0.021032972,0.019822253,22.476704,0.0052215643,0.002300502,0.0091023445,0.0005842149257659912,0.009121073537931434,True
13868,211,1.2622694,-1.5431453,2,2,78.29625,191.71548,-1.0,64.49153,-1.5411042,1.2602234,42,11,9,33,0.012489796,0.01206326,26.281422,0.0062117227,0.0035290583,0.0020411015,0.0020459890365600586,0.002890011459024714,True
13873,-211,0.37241077,2.131354,1,2,31.657608,132.96802,-1.0,18.627552,2.1287277,0.38390613,40,16,1,33,0.02008387,0.026159408,21.595886,0.0049605235,0.0032511055,-0.002626419,0.011495351791381836,0.011791572835085978,True
13873,211,-2.796966,-2.096626,2,2,31.657608,132.96802,-1.0,18.08308,-2.0982487,-2.8006294,48,14,3,37,0.02752982,0.017998202,37.089405,0.007118858,0.0030704348,-0.0016226768,0.003663301467895508,0.0040066017773359094,True
13874,211,2.5751038,-2.4111447,2,2,65.14715,363.12427,-1.0,56.952877,-2.4103086,2.573822,44,21,1,41,0.021632664,0.021316059,36.977337,0.00394276,0.0031549407,0.00083613396,0.00128173828125,0.0015303506184918233,True
13874,-211,-0.5564619,2.395127,1,2,65.14715,363.12427,-1.0,33.62296,2.3978078,-0.5494944,42,20,3,29,0.033043515,0.024007862,17.670973,0.0060426,0.0043981187,0.0026807785,0.006967484951019287,0.007465414919953755,True
13879,-211,-1.3278067,-2.0755315,1,2,76.479256,308.52985,-1.0,51.278316,-2.0765238,-1.3273978,40,22,7,15,0.01740579,0.01574238,25.858538,0.0045720157,0.0035889363,-0.0009922981,0.0004088878631591797,0.0010732403532946375,True
13879,211,1.8017625,2.0689282,2,2,76.479256,308.52985,-1.0,54.931065,2.0713823,1.8012542,40,23,1,13,0.02337584,0.02840705,16.465261,0.006083296,0.003992447,0.0024540424,0.0005083084106445312,0.0025061328086834244,True
13886,211,-2.6751258,-2.1401963,2,2,18.912937,79.518585,-1.0,14.597269,-2.1397464,-2.6766064,32,13,1,11,0.015191281,0.019244108,7.337115,0.003702342,0.003304731,0.00044989586,0.0014805793762207031,0.0015474241735941917,True
13886,-211,0.51290727,2.0903323,1,2,18.912937,79.518585,-1.0,14.983547,2.0947084,0.5143099,36,7,1,33,0.016960762,0.015426591,16.004694,0.004384186,0.0034801771,0.004376173,0.0014026165008544922,0.00459545675996232,True
13887,-211,-0.84357285,2.6464443,1,2,76.21239,539.0924,-1.0,61.20986,2.639924,-0.84435105,46,16,3,37,0.028135259,0.023844715,20.838493,0.004107816,0.0030390832,-0.0065202713,0.0007781982421875,0.0065665462335087596,True
13887,211,2.2912605,-2.642515,2,2,76.21239,539.0924,-1.0,53.92907,-2.6419277,2.2917411,43,28,3,36,0.033762697,0.037810653,32.601547,0.004871686,0.003688525,0.00058722496,0.00048065185546875,0.0007588539781781296,True
13893,211,2.8237047,-1.5275297,2,2,4.545589,10.8438,-1.0,3.2389624,-1.5235837,2.8121934,20,3,13,25,0.009152445,0.026990661,7.7174196,0.0045672473,0.002503441,0.003946066,0.01151132583618164,0.012168897216589694,True
13897,211,2.2631574,-2.655404,2,2,50.102535,358.9816,-1.0,48.712357,-2.6555195,2.265484,46,22,1,11,0.03024989,0.028081922,24.344597,0.004345898,0.0034635297,-0.00011539459,0.0023267269134521484,0.0023295866675681373,True
13897,-211,-0.8684095,2.6594908,1,2,50.102535,358.9816,-1.0,41.00115,2.642632,-0.85728323,47,23,1,29,0.04915767,0.04285945,25.848019,0.0072991406,0.0039745597,-0.016858816,0.011126279830932617,0.020199351163370783,True
13898,211,0.40248966,1.9452217,2,2,72.459274,255.91063,-1.0,50.380157,1.9462274,0.4039993,39,26,3,11,0.026438935,0.021675652,31.159819,0.007961043,0.004110866,0.0010057688,0.001509636640548706,0.0018139938265970081,True
13898,-211,-2.7244825,-1.9234831,1,2,72.459274,255.91063,-1.0,53.534576,-1.9241692,-2.723442,46,16,1,38,0.022909073,0.017087813,18.107052,0.0071578464,0.0031296497,-0.00068604946,0.0010404586791992188,0.0012462817146813101,True
13907,211,-1.8744179,-2.357489,2,2,21.801588,114.967865,-1.0,15.592624,-2.3569217,-1.8729292,36,14,1,11,0.03127763,0.027160611,15.440677,0.006125044,0.0037730746,0.0005674362,0.0014886856079101562,0.0015931631118608013,True
13909,211,-2.8809521,1.7041316,2,2,91.313545,254.59346,-1.0,61.708744,1.7021778,-2.8892171,51,6,1,44,0.017441351,0.020428848,19.07788,0.007022452,0.0003974353,-0.0019538403,0.008265018463134766,0.00849282178572321,True
