entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
0,0,31827,-211,-1.8953941,-1.5856029,1,2,18.77289,47.21504,-1.0
0,1,31827,211,1.1631122,1.5618039,2,2,18.77289,47.21504,-1.0
3,0,31818,-211,0.93121946,-1.7727215,1,2,22.736416,70.10132,-1.0
3,1,31818,211,-2.2646308,1.8113854,2,2,22.736416,70.10132,-1.0
16,1,31828,211,-1.6618211,-3.0404234,2,2,78.745125,843.7988,-1.0
18,0,31820,-211,1.6022509,1.9199889,1,2,49.67079,173.46042,-1.0
21,0,31842,-211,-1.4799448,1.7343198,1,2,51.913357,150.76207,-1.0
30,1,31841,211,0.9640737,-2.4856658,2,2,37.34144,225.58788,-1.0
31,0,31845,-211,-1.8718189,1.8291774,1,2,39.070404,125.9929,-1.0
31,1,31845,211,1.239698,-1.8491088,2,2,39.070404,125.9929,-1.0
40,0,31857,-211,1.7754123,-2.1478403,1,2,9.248256,40.822357,-1.0
43,0,31839,-211,0.73013484,2.2818632,1,2,73.83919,367.62628,-1.0
43,1,31839,211,-2.4214182,-2.294352,2,2,73.83919,367.62628,-1.0
44,0,31868,-211,1.1277637,1.4642007,1,2,61.24659,138.68002,-1.0
44,1,31868,211,-2.0427923,-1.4511905,2,2,61.24659,138.68002,-1.0
45,1,31826,211,1.6462005,-2.5718365,2,2,64.50484,423.74564,-1.0
47,0,31836,-211,2.5136414,2.8781815,1,2,57.777637,520.757,-1.0
47,1,31836,211,-0.6349958,-2.8994112,2,2,57.777637,520.757,-1.0
51,0,31870,-211,-2.477222,1.4639876,1,2,75.25885,169.19827,-1.0
53,0,31867,-211,2.777087,-2.7841587,1,2,15.196605,120.91576,-1.0
57,0,31860,-211,3.1077192,-2.7802668,1,2,24.138023,194.29079,-1.0
57,1,31860,211,-0.052505463,2.7694588,2,2,24.138023,194.29079,-1.0
58,0,31871,-211,0.24463186,-1.9678571,1,2,27.5627,99.694305,-1.0
65,0,31864,-211,0.90896285,-1.625175,1,2,90.21051,236.34937,-1.0
68,0,31882,-211,-0.37007374,1.5873013,1,2,48.04457,124.093636,-1.0
68,1,31882,211,2.7400517,-1.6176196,2,2,48.04457,124.093636,-1.0
72,0,31878,-211,2.720647,-1.7285892,1,2,69.22737,201.18663,-1.0
72,1,31878,211,-0.4399957,1.7293899,2,2,69.22737,201.18663,-1.0
73,0,31887,-211,0.08358393,1.781079,1,2,20.866453,64.38804,-1.0
73,1,31887,211,-3.1171002,-1.8045089,2,2,20.866453,64.38804,-1.0
76,0,31832,-211,0.4611456,-2.7852087,1,2,94.48931,780.0995,-1.0
76,1,31832,211,-2.6850553,2.8158202,2,2,94.48931,780.0995,-1.0
82,0,31905,-211,-1.8799391,-1.7415558,1,2,11.162167,32.46929,-1.0
82,1,31905,211,1.1436191,1.7195982,2,2,11.162167,32.46929,-1.0
87,0,31893,-211,-0.17395556,-1.862397,1,2,43.40132,143.49191,-1.0
87,1,31893,211,2.9413152,1.8681421,2,2,43.40132,143.49191,-1.0
91,0,31877,-211,-1.1968606,2.3019013,1,2,63.791695,319.01767,-1.0
91,1,31877,211,1.9331896,-2.2834415,2,2,63.791695,319.01767,-1.0
94,0,31855,-211,-0.9940427,2.2603934,1,2,81.1688,387.1319,-1.0
94,1,31855,211,2.1380265,-2.2283003,2,2,81.1688,387.1319,-1.0
96,0,31920,-211,-0.80419624,1.4886267,1,2,80.722374,184.82558,-1.0
97,0,31921,-211,-1.2889891,2.6102319,1,2,8.492433,58.154236,-1.0
97,1,31921,211,1.7901505,-2.613483,2,2,8.492433,58.154236,-1.0
98,0,31912,-211,-1.9775308,2.0836515,1,2,52.199535,217.6355,-1.0
98,1,31912,211,1.1470451,-2.1293256,2,2,52.199535,217.6355,-1.0
100,0,31902,-211,-0.8820051,1.909098,1,2,83.14001,285.69257,-1.0
100,1,31902,211,2.2464519,-1.9022479,2,2,83.14001,285.69257,-1.0
101,1,31914,211,-1.0153158,1.7901442,2,2,69.60966,212.26358,-1.0
108,0,31919,-211,2.960255,-2.580138,1,2,38.395706,255.67738,-1.0
108,1,31919,211,-0.19561228,2.586753,2,2,38.395706,255.67738,-1.0
109,0,31906,-211,3.0982985,2.2048953,1,2,74.84472,344.1331,-1.0
109,1,31906,211,-0.054022945,-2.208556,2,2,74.84472,344.1331,-1.0
112,0,31916,-211,1.5184432,-1.8486729,1,2,85.768295,277.76346,-1.0
113,1,31894,211,2.7549174,-2.0976753,2,2,92.84889,387.93808,-1.0
120,0,31930,-211,1.3240274,2.0685432,1,2,41.915287,168.209,-1.0
120,1,31930,211,-1.8396928,-2.0651104,2,2,41.915287,168.209,-1.0
122,0,31944,-211,0.8344875,1.6711907,1,2,8.250511,22.001589,-1.0
122,1,31944,211,-2.4836106,-1.6061453,2,2,8.250511,22.001589,-1.0
131,0,31955,-211,-1.4548504,3.099832,1,2,48.74462,542.0598,-1.0
131,1,31955,211,1.679943,-3.0999727,2,2,48.74462,542.0598,-1.0
132,0,31954,-211,-1.6041913,-3.0789564,1,2,17.410692,187.4133,-1.0
132,1,31954,211,1.5181519,3.0556407,2,2,17.410692,187.4133,-1.0
134,0,31934,-211,-2.831902,-2.1347983,1,2,36.91188,159.95567,-1.0
134,1,31934,211,0.28656402,2.1572275,2,2,36.91188,159.95567,-1.0
136,0,31958,-211,0.4188644,1.5849901,1,2,51.8646,129.2615,-1.0
136,1,31958,211,-2.7531476,-1.5425061,2,2,51.8646,129.2615,-1.0
137,0,31949,-211,-2.7892077,1.6172955,1,2,52.963806,137.48883,-1.0
137,1,31949,211,0.32401353,-1.5983349,2,2,52.963806,137.48883,-1.0
141,0,31939,-211,0.980124,-2.6303542,1,2,43.223915,298.0869,-1.0
141,1,31939,211,-2.1736076,2.607473,2,2,43.223915,298.0869,-1.0
142,0,31960,-211,0.37819797,-2.6826565,1,2,8.995633,65.613754,-1.0
142,1,31960,211,-2.818766,2.6685648,2,2,8.995633,65.613754,-1.0
143,0,31956,-211,2.0346243,-1.8535022,1,2,76.68361,255.07408,-1.0
143,1,31956,211,-1.1217719,1.8901212,2,2,76.68361,255.07408,-1.0
148,0,31941,-211,-0.84148526,-2.2905564,1,2,66.13773,326.2431,-1.0
148,1,31941,211,2.2888665,2.2668314,2,2,66.13773,326.2431,-1.0
153,1,31975,211,1.4200168,1.7783281,2,2,5.6646576,16.853466,-1.0
158,0,31982,-211,-0.6765858,3.0663059,1,2,77.71153,833.8954,-1.0
158,1,31982,211,2.4605758,-3.061847,2,2,77.71153,833.8954,-1.0
161,1,31964,211,1.3007364,-2.5197606,2,2,13.903841,86.993614,-1.0
164,0,31968,-211,-3.0402217,1.5522815,1,2,73.051125,176.6836,-1.0
164,1,31968,211,0.07898194,-1.5095012,2,2,73.051125,176.6836,-1.0
169,1,31929,211,2.5308826,-2.8131804,2,2,65.79947,548.20886,-1.0
173,0,31976,-211,0.42980856,1.9223163,1,2,30.981014,108.283676,-1.0
174,0,31998,-211,1.0246302,3.0164213,1,2,45.505253,464.25186,-1.0
174,1,31998,211,-2.1247883,-3.0102654,2,2,45.505253,464.25186,-1.0
175,1,31978,211,-1.2248588,1.7606037,2,2,59.396687,179.23695,-1.0
179,0,31999,-211,3.1071503,-1.5532031,1,2,16.772938,42.32266,-1.0
179,1,31999,211,-0.12710011,1.6020007,2,2,16.772938,42.32266,-1.0
184,0,31983,-211,-2.4441078,-1.6837895,1,2,83.42122,234.41164,-1.0
184,1,31983,211,0.6810415,1.7024202,2,2,83.42122,234.41164,-1.0
191,0,31984,-211,1.2506807,-2.864601,1,2,30.59447,267.963,-1.0
191,1,31984,211,-1.9043838,2.8552406,2,2,30.59447,267.963,-1.0
200,0,31985,-211,-1.053293,-1.5941807,1,2,91.464066,234.56538,-1.0
203,1,32017,211,-1.2205324,2.8117008,2,2,12.717202,105.45978,-1.0
204,0,32024,-211,-1.158272,-2.6472306,1,2,8.130526,57.529842,-1.0
208,0,32025,-211,0.3944626,-2.37674,1,2,29.992884,167.00443,-1.0
208,1,32025,211,-2.7690125,2.4280798,2,2,29.992884,167.00443,-1.0
215,0,32032,-211,2.3376565,2.49429,1,2,27.033417,166.34093,-1.0
215,1,32032,211,-0.8258481,-2.512724,2,2,27.033417,166.34093,-1.0
217,0,31988,-211,-2.1917558,2.1160722,1,2,82.4118,359.30963,-1.0
217,1,31988,211,0.9394956,-2.1897726,2,2,82.4118,359.30963,-1.0
219,1,31994,211,-1.8767854,2.196772,2,2,80.33873,369.59863,-1.0
222,0,32028,-211,-1.2246093,1.7002294,1,2,64.92529,181.39545,-1.0
222,1,32028,211,1.8957304,-1.6738243,2,2,64.92529,181.39545,-1.0
223,0,32014,-211,-2.6730852,-2.3194516,1,2,89.8175,452.51526,-1.0
223,1,32014,211,0.46040973,2.2813215,2,2,89.8175,452.51526,-1.0
224,0,32029,-211,1.1184313,2.2497056,1,2,66.85066,327.91562,-1.0
224,1,32029,211,-2.0343652,-2.2966635,2,2,66.85066,327.91562,-1.0
225,0,32003,-211,-1.2894081,2.209764,1,2,99.688705,458.27155,-1.0
234,0,32043,-211,0.21206264,-2.230449,1,2,64.14334,313.07687,-1.0
234,1,32043,211,-2.9412687,2.3067355,2,2,64.14334,313.07687,-1.0
235,0,32039,-211,-2.8642235,2.4869335,1,2,67.66205,406.06216,-1.0
237,1,32041,211,-2.3082938,1.7949224,2,2,98.168686,306.64355,-1.0
238,0,32058,-211,0.04875107,-2.2645204,1,2,28.740606,139.26944,-1.0
238,1,32058,211,-3.1192179,2.2564049,2,2,28.740606,139.26944,-1.0
243,0,32061,-211,1.2896162,-1.4671364,1,2,78.6077,179.0104,-1.0
243,1,32061,211,-1.8743759,1.4609138,2,2,78.6077,179.0104,-1.0
248,0,32070,-211,0.42755607,2.0760741,1,2,10.206765,41.629257,-1.0
248,1,32070,211,-2.803195,-2.0916674,2,2,10.206765,41.629257,-1.0
252,0,32046,-211,-0.36518082,-2.07144,1,2,96.05057,394.3769,-1.0
252,1,32046,211,2.766983,2.1097863,2,2,96.05057,394.3769,-1.0
254,0,32047,-211,0.027165676,2.9303052,1,2,58.180374,544.2481,-1.0
255,0,32053,-211,2.9444447,-2.0101368,1,2,65.7069,248.75793,-1.0
268,0,32085,-211,2.681433,1.668696,1,2,37.972523,105.94039,-1.0
268,1,32085,211,-0.49655184,-1.7025003,2,2,37.972523,105.94039,-1.0
269,0,32068,-211,1.6964445,1.9930778,1,2,79.812836,298.49384,-1.0
269,1,32068,211,-1.4577037,-1.9946138,2,2,79.812836,298.49384,-1.0
270,0,32077,-211,1.3239484,2.1392517,1,2,71.47832,308.8267,-1.0
270,1,32077,211,-1.829614,-2.1465008,2,2,71.47832,308.8267,-1.0
274,0,32097,-211,-0.5154819,-2.1777613,1,2,4.784573,21.281181,-1.0
274,1,32097,211,2.4526763,2.1700552,2,2,4.784573,21.281181,-1.0
276,0,32098,-211,-2.3799744,-2.2053013,1,2,10.930636,50.158432,-1.0
276,1,32098,211,0.6881205,2.2044814,2,2,10.930636,50.158432,-1.0
279,0,32103,-211,-1.5037634,1.9805764,1,2,10.494411,39.70146,-1.0
279,1,32103,211,1.5438792,-2.032368,2,2,10.494411,39.70146,-1.0
281,0,32089,-211,0.021123935,-2.308774,1,2,47.17566,239.132,-1.0
281,1,32089,211,-3.1358163,2.3040707,2,2,47.17566,239.132,-1.0
284,0,32107,-211,3.0918636,-1.4883273,1,2,97.18864,227.84718,-1.0
284,1,32107,211,-0.0672005,1.5042213,2,2,97.18864,227.84718,-1.0
287,0,32092,-211,1.925701,-1.6756566,1,2,87.46745,243.25899,-1.0
287,1,32092,211,-1.231781,1.6884019,2,2,87.46745,243.25899,-1.0
289,0,32081,-211,-3.123848,2.6875968,1,2,78.45056,590.0956,-1.0
289,1,32081,211,0.011597137,-2.7258108,2,2,78.45056,590.0956,-1.0
291,0,32054,-211,-1.3659735,-2.6632373,1,2,91.48658,662.89136,-1.0
