entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
6,0,438331,-211,0.65840274,1.4818941,1,2,2.42338,5.383542,-1.0
13,0,438333,-211,0.45852974,-2.3828208,1,2,7.0964193,38.74325,-1.0
15,0,438340,-211,-0.69049513,2.3689017,1,2,3.245928,17.450035,-1.0
15,1,438340,211,2.241335,-2.3673084,2,2,3.245928,17.450035,-1.0
16,0,438343,-211,-0.71522236,2.4845223,1,2,4.703222,27.979815,-1.0
22,0,438350,-211,0.5410877,-1.4880369,1,2,71.15807,161.5711,-1.0
23,1,438334,211,-1.2567676,2.0269506,2,2,89.36682,347.66998,-1.0
28,0,438346,-211,1.3666675,2.3733416,1,2,25.84005,139.5149,-1.0
28,1,438346,211,-1.8011521,-2.3681302,2,2,25.84005,139.5149,-1.0
30,0,438321,-211,2.3825212,-1.8382751,1,2,71.36233,225.28986,-1.0
30,1,438321,211,-0.77589756,1.795636,2,2,71.36233,225.28986,-1.0
32,0,438358,-211,2.3467388,-1.9310511,1,2,32.562714,116.16586,-1.0
32,1,438358,211,-0.82710046,1.9587451,2,2,32.562714,116.16586,-1.0
36,0,438323,-211,-1.4390916,2.5365145,1,2,68.59514,433.76254,-1.0
36,1,438323,211,1.6941181,-2.525744,2,2,68.59514,433.76254,-1.0
42,0,438351,-211,-1.7380153,-1.9045886,1,2,88.02106,304.24136,-1.0
42,1,438351,211,1.391208,1.919038,2,2,88.02106,304.24136,-1.0
45,0,438336,-211,2.3842156,-2.6939728,1,2,57.109455,418.4,-1.0
45,1,438336,211,-0.7660477,2.6660826,2,2,57.109455,418.4,-1.0
48,0,438326,-211,-0.85701966,2.4441967,1,2,89.30075,520.20984,-1.0
53,1,438372,211,-0.72016805,-2.8283753,2,2,12.126984,104.38803,-1.0
57,0,438364,-211,-2.7012115,1.8306577,1,2,86.73338,275.36176,-1.0
57,1,438364,211,0.42659336,-1.8146584,2,2,86.73338,275.36176,-1.0
59,0,438373,-211,2.7243292,1.9444932,1,2,62.191776,219.93968,-1.0
59,1,438373,211,-0.43435544,-1.9269382,2,2,62.191776,219.93968,-1.0
60,0,438347,-211,0.47753072,-2.3996232,1,2,79.62314,444.7751,-1.0
63,0,438356,-211,0.022548186,2.9365232,1,2,75.91666,723.44025,-1.0
63,1,438356,211,-3.124054,-2.9530778,2,2,75.91666,723.44025,-1.0
64,0,438387,-211,1.9539605,-1.4779708,1,2,81.79177,190.1826,-1.0
64,1,438387,211,-1.2086229,1.4964381,2,2,81.79177,190.1826,-1.0
69,0,438382,-211,0.7289934,2.2657967,1,2,63.852806,316.9647,-1.0
69,1,438382,211,-2.424215,-2.3047233,2,2,63.852806,316.9647,-1.0
73,0,438401,-211,-2.5357513,-2.1813824,1,2,6.06448,27.0094,-1.0
74,0,438397,-211,2.5665817,2.3864577,1,2,23.647352,129.17143,-1.0
74,1,438397,211,-0.60335064,-2.3787239,2,2,23.647352,129.17143,-1.0
76,0,438388,-211,0.6655032,-1.524524,1,2,79.85323,192.87093,-1.0
81,0,438383,-211,0.0544205,-2.9300463,1,2,44.14679,418.36594,-1.0
81,1,438383,211,-3.0958195,2.948422,2,2,44.14679,418.36594,-1.0
85,0,438391,-211,2.2629633,2.7094195,1,2,43.417046,327.8868,-1.0
85,1,438391,211,-0.8896929,-2.7116938,2,2,43.417046,327.8868,-1.0
89,0,438385,-211,-2.2171683,2.559002,1,2,85.78054,550.5572,-1.0
89,1,438385,211,0.91783637,-2.533492,2,2,85.78054,550.5572,-1.0
91,0,438409,-211,-1.9826448,-2.2358577,1,2,47.18307,228.07455,-1.0
91,1,438409,211,1.1427987,2.2805128,2,2,47.18307,228.07455,-1.0
94,0,438394,-211,-3.1415572,-2.553882,1,2,59.843822,387.6157,-1.0
94,1,438394,211,-0.0093184775,2.5569484,2,2,59.843822,387.6157,-1.0
99,0,438427,-211,-1.9239563,3.0261056,1,2,24.730719,262.26385,-1.0
99,1,438427,211,1.2039317,-3.079064,2,2,24.730719,262.26385,-1.0
100,0,438402,-211,1.3921975,-2.7399397,1,2,20.504559,157.36006,-1.0
101,0,438421,-211,-1.2146454,-1.8083166,1,2,71.04217,220.05434,-1.0
101,1,438421,211,1.9096433,1.7850841,2,2,71.04217,220.05434,-1.0
102,0,438429,-211,-1.1485252,2.664122,1,2,23.421022,167.0155,-1.0
102,1,438429,211,1.9713495,-2.641344,2,2,23.421022,167.0155,-1.0
105,0,438430,-211,-1.0718088,-2.380262,1,2,4.1282377,22.50387,-1.0
105,1,438430,211,1.9072104,2.3828058,2,2,4.1282377,22.50387,-1.0
107,0,438435,-211,-0.78060055,1.8873973,1,2,10.21336,34.50874,-1.0
107,1,438435,211,2.2517986,-1.8895583,2,2,10.21336,34.50874,-1.0
110,0,438418,-211,0.8087858,1.9172415,1,2,56.727047,197.82175,-1.0
110,1,438418,211,-2.3517647,-1.9248846,2,2,56.727047,197.82175,-1.0
113,0,438413,-211,-1.4265724,-1.8798344,1,2,71.665115,242.78128,-1.0
113,1,438413,211,1.6995265,1.9018674,2,2,71.665115,242.78128,-1.0
117,0,438408,-211,-0.5370219,2.7808478,1,2,97.66454,786.43353,-1.0
117,1,438408,211,2.599998,-2.7696636,2,2,97.66454,786.43353,-1.0
122,0,438428,-211,-0.8138829,-2.0845864,1,2,87.99659,354.00525,-1.0
122,1,438428,211,2.3172224,2.0543585,2,2,87.99659,354.00525,-1.0
125,0,438423,-211,-1.9346195,-2.1492972,1,2,44.64796,193.30109,-1.0
125,1,438423,211,1.187849,2.140702,2,2,44.64796,193.30109,-1.0
127,0,438452,-211,-2.499386,-1.6834857,1,2,11.65421,32.24544,-1.0
127,1,438452,211,0.52245975,1.6706154,2,2,11.65421,32.24544,-1.0
128,0,438448,-211,-2.7007294,-1.6470468,1,2,39.870533,108.69794,-1.0
129,0,438419,-211,0.19542201,-2.3678713,1,2,91.479164,493.9513,-1.0
129,1,438419,211,-2.9535637,2.373714,2,2,91.479164,493.9513,-1.0
139,1,438466,211,-0.47097725,-1.5222725,2,2,2.2662444,5.308095,-1.0
144,0,438455,-211,-0.35456434,-2.6295717,1,2,41.759834,291.59796,-1.0
144,1,438455,211,2.774591,2.633287,2,2,41.759834,291.59796,-1.0
145,0,438434,-211,3.1002245,-3.0624945,1,2,80.70581,864.5423,-1.0
145,1,438434,211,-0.045539733,3.062209,2,2,80.70581,864.5423,-1.0
147,0,438470,-211,-1.6083056,-2.1174507,1,2,21.692104,89.99886,-1.0
147,1,438470,211,1.4921325,2.0852592,2,2,21.692104,89.99886,-1.0
148,0,438441,-211,-0.32934827,2.4187644,1,2,67.08153,381.6201,-1.0
148,1,438441,211,2.802655,-2.428967,2,2,67.08153,381.6201,-1.0
149,0,438475,-211,-1.0153873,2.7417428,1,2,11.49541,89.600586,-1.0
149,1,438475,211,2.0857732,-2.7432334,2,2,11.49541,89.600586,-1.0
150,0,438476,-211,2.9669034,-1.7989722,1,2,21.794664,69.708374,-1.0
150,1,438476,211,-0.22903915,1.8632876,2,2,21.794664,69.708374,-1.0
155,0,438477,-211,0.5027488,3.0985842,1,2,89.2766,982.25287,-1.0
155,1,438477,211,-2.6425612,-3.0798752,2,2,89.2766,982.25287,-1.0
157,0,438467,-211,1.4861856,-1.819083,1,2,78.35636,242.28738,-1.0
157,1,438467,211,-1.6711249,1.7711421,2,2,78.35636,242.28738,-1.0
158,1,438473,211,-0.33975863,2.700834,2,2,30.046864,222.19623,-1.0
159,0,438472,-211,1.4947975,1.5930395,1,2,93.636215,237.68327,-1.0
161,0,438485,-211,2.454875,-2.2657373,1,2,24.851154,120.0548,-1.0
161,1,438485,211,-0.7173492,2.2490184,2,2,24.851154,120.0548,-1.0
164,0,438453,-211,3.0366645,2.6678295,1,2,98.327705,726.2583,-1.0
164,1,438453,211,-0.109954156,-2.7088704,2,2,98.327705,726.2583,-1.0
169,0,438458,-211,-2.122942,-2.7656898,1,2,89.784355,710.65735,-1.0
169,1,438458,211,1.0136085,2.7501984,2,2,89.784355,710.65735,-1.0
173,0,438479,-211,1.63051,1.8307965,1,2,77.276695,246.80867,-1.0
173,1,438479,211,-1.5264167,-1.8270388,2,2,77.276695,246.80867,-1.0
176,0,438489,-211,-2.6523983,-2.0073771,1,2,56.006283,215.12582,-1.0
176,1,438489,211,0.47186676,2.0359,2,2,56.006283,215.12582,-1.0
184,1,438511,211,-1.7695124,-1.478384,2,2,14.37547,33.316307,-1.0
185,0,438488,-211,2.997793,2.2336667,1,2,40.63974,195.01604,-1.0
185,1,438488,211,-0.16264068,-2.267558,2,2,40.63974,195.01604,-1.0
186,0,438483,-211,0.7495176,-1.8426772,1,2,97.598335,323.0364,-1.0
186,1,438483,211,-2.4037395,1.890813,2,2,97.598335,323.0364,-1.0
188,0,438516,-211,-1.8508943,1.6829846,1,2,3.7957537,10.408041,-1.0
188,1,438516,211,0.91921306,-1.6614021,2,2,3.7957537,10.408041,-1.0
194,0,438510,-211,-0.032424122,-1.986019,1,2,46.220783,175.8145,-1.0
