entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
8,0,21806,-11,1.3571243,2.27861,1,2,11.172839,53.60997,0.8275706
9,1,21804,11,-2.211849,-1.9023956,2,2,18.994083,64.8547,0.39553654
10,0,21813,-11,-3.140609,-3.0911467,1,2,58.11201,633.6532,0.5534893
10,1,21813,11,0.0067364657,3.0693111,2,2,58.11201,633.6532,0.8929897
12,0,21808,-11,-2.2281308,1.6062092,1,2,88.85343,233.0919,0.47060418
12,1,21808,11,0.9301005,-1.6322385,2,2,88.85343,233.0919,0.6452725
13,0,21810,-11,-1.6444731,2.4979517,1,2,27.651339,170.3639,0.6906048
13,1,21810,11,1.5184176,-2.5116508,2,2,27.651339,170.3639,0.6355414
15,1,21811,11,1.2481471,2.4346507,2,2,46.89739,266.08823,0.41605586
16,0,21815,-11,-0.45031342,2.1617477,1,2,57.487183,251.5223,0.005922974
16,1,21815,11,2.7059515,-2.149895,2,2,57.487183,251.5223,0.58638364
18,0,21800,-11,-2.5334241,-2.350707,1,2,84.73249,442.19672,0.3910373
18,1,21800,11,0.61641335,2.32171,2,2,84.73249,442.19672,0.6621574
19,0,21812,-11,-2.3794003,1.9045851,1,2,81.50649,278.603,0.75857574
19,1,21812,11,0.775685,-1.8957195,2,2,81.50649,278.603,0.9976995
20,0,21820,-11,-0.7924128,-1.5482552,1,2,20.768536,51.157757,0.3920574
20,1,21820,11,2.4259849,1.5534298,2,2,20.768536,51.157757,0.760399
21,1,21802,11,1.629965,1.986134,2,2,94.93853,356.4128,0.46469823
22,0,21825,-11,-1.5632988,3.0043821,1,2,37.18852,376.03455,0.74365973
25,0,21818,-11,-1.4610664,1.6445185,1,2,93.71674,251.30458,0.54220843
25,1,21818,11,1.6959211,-1.6411054,2,2,93.71674,251.30458,0.7970514
26,0,21819,-11,1.3258541,-2.054189,1,2,49.327568,198.57967,0.418465
26,1,21819,11,-1.7970636,2.0862384,2,2,49.327568,198.57967,0.9144743
28,0,21832,-11,-2.972669,-1.9222767,1,2,9.463632,32.929398,0.53784186
28,1,21832,11,0.28268027,1.9162513,2,2,9.463632,32.929398,0.9900451
32,0,21828,-11,2.1576037,-2.745585,1,2,15.983969,123.94994,0.94459
34,0,21830,-11,1.0418994,1.5345683,1,2,79.419586,193.05515,0.047048938
34,1,21830,11,-2.0793054,-1.5376662,2,2,79.419586,193.05515,0.11376178
35,0,21822,-11,-2.4545982,2.6032104,1,2,44.390873,303.06024,0.63883704
35,1,21822,11,0.69894165,-2.6141074,2,2,44.390873,303.06024,0.81872773
36,0,21823,-11,-0.6402433,2.519235,1,2,55.540016,341.22894,0.069265
36,1,21823,11,2.5120041,-2.4848955,2,2,55.540016,341.22894,0.26967895
37,0,21824,-11,-1.2507291,1.7889993,1,2,97.910255,292.08966,0.88871735
44,0,21845,-11,0.16109768,1.6699938,1,2,16.312675,45.232838,0.96502733
44,1,21845,11,-2.8953996,-1.6882796,2,2,16.312675,45.232838,0.30175635
47,0,21848,-11,0.23966247,-2.0401256,1,2,24.337877,94.12884,0.59984297
47,1,21848,11,-2.8624618,2.0174015,2,2,24.337877,94.12884,0.0034515697
48,0,21834,-11,-0.86145455,-2.4184337,1,2,56.193233,320.40512,0.39656532
50,0,21817,-11,-0.19086464,-2.8971846,1,2,78.31355,722.6281,0.99726474
50,1,21817,11,2.9557335,2.9278,2,2,78.31355,722.6281,0.27431524
51,0,21844,-11,-1.1739299,-2.7409904,1,2,37.02437,285.32526,0.81960976
51,1,21844,11,1.9803493,2.7210534,2,2,37.02437,285.32526,0.49408507
53,0,21836,-11,-3.0368738,2.5446866,1,2,66.35316,424.599,0.4272135
53,1,21836,11,0.113273464,-2.5416,2,2,66.35316,424.599,0.32957014
54,0,21838,-11,-2.5341406,1.8423003,1,2,99.04948,323.6017,0.39643455
54,1,21838,11,0.6191252,-1.8633391,2,2,99.04948,323.6017,0.6844386
55,0,21855,-11,0.6083442,1.9189069,1,2,13.722235,48.069107,0.502851
55,1,21855,11,-2.4553537,-1.9331254,2,2,13.722235,48.069107,0.8666387
56,0,21851,-11,1.6608487,1.7560706,1,2,86.73421,260.59644,0.6120665
56,1,21851,11,-1.4661657,-1.7727305,2,2,86.73421,260.59644,0.50105757
57,0,21860,-11,-0.91547394,1.5823668,1,2,44.86638,111.97088,0.9729548
57,1,21860,11,2.2611198,-1.5479034,2,2,44.86638,111.97088,0.094507076
59,0,21863,-11,-0.424912,-2.5490913,1,2,3.6053376,23.466547,0.17964014
59,1,21863,11,2.8713303,2.573757,2,2,3.6053376,23.466547,0.68145466
60,0,21857,-11,0.530207,1.54154,1,2,77.84691,192.41624,0.2051936
60,1,21857,11,-2.590991,-1.5674571,2,2,77.84691,192.41624,0.41955155
61,0,21859,-11,-1.9981235,1.6896213,1,2,87.07582,239.94215,0.092250034
61,1,21859,11,1.1595082,-1.654934,2,2,87.07582,239.94215,0.22105451
62,0,21858,-11,2.61488,-2.1516097,1,2,63.8459,278.12592,0.13859797
62,1,21858,11,-0.5134493,2.1510172,2,2,63.8459,278.12592,0.34138846
63,0,21856,-11,2.040708,-2.1080043,1,2,64.113716,268.2381,0.036018692
63,1,21856,11,-1.0870945,2.1115453,2,2,64.113716,268.2381,0.55985826
64,1,21853,11,-0.27692348,-2.6811004,2,2,52.229588,392.6754,0.3846034
65,0,21865,-11,0.56917375,1.6406602,1,2,74.4419,200.66301,0.051526114
65,1,21865,11,-2.5531461,-1.6562909,2,2,74.4419,200.66301,0.4749922
67,0,21867,-11,0.03799422,1.6753429,1,2,47.933746,133.51488,0.5979372
67,1,21867,11,-3.0747929,-1.6920829,2,2,47.933746,133.51488,0.16161373
69,0,21864,-11,-0.5061034,-2.3985963,1,2,46.817318,257.94812,0.97151923
69,1,21864,11,2.6496215,2.3841019,2,2,46.817318,257.94812,0.5743842
74,0,21868,-11,2.961628,-1.5426091,1,2,71.783,174.89038,0.53322464
75,0,21866,-11,-2.9372308,2.1002698,1,2,47.45946,195.97562,0.9831741
75,1,21866,11,0.22322711,-2.0923097,2,2,47.45946,195.97562,0.351778
81,0,21881,-11,3.058277,-1.4959794,1,2,40.408436,95.84896,0.6397536
81,1,21881,11,-0.042002387,1.5226947,2,2,40.408436,95.84896,0.8387672
82,0,21861,-11,1.3297654,-2.0877502,1,2,97.79881,397.17645,0.8962404
82,1,21861,11,-1.8024939,2.0705395,2,2,97.79881,397.17645,0.08858018
83,0,21846,-11,-0.6757606,-2.9308093,1,2,81.07407,736.89355,0.0618728
83,1,21846,11,2.470732,2.8646808,2,2,81.07407,736.89355,0.61428577
85,0,21885,-11,-0.49970102,2.5726533,1,2,14.026911,92.288345,0.81201416
85,1,21885,11,2.6812005,-2.5699995,2,2,14.026911,92.288345,0.4694438
86,1,21890,11,1.1775056,3.0922375,2,2,81.41035,904.8214,0.041309237
90,0,21887,-11,0.27638373,1.4473608,1,2,81.98377,181.54375,0.8408033
91,0,21882,-11,1.2013872,-1.6704623,1,2,89.602554,249.55156,0.037468605
91,1,21882,11,-1.9247932,1.6968038,2,2,89.602554,249.55156,0.55726475
92,0,21886,-11,-1.2216225,-1.6891053,1,2,62.659573,174.4568,0.33798093
92,1,21886,11,1.9420013,1.6773245,2,2,62.659573,174.4568,0.29064056
93,1,21873,11,-1.88969,2.453666,2,2,59.45158,346.23242,0.94218224
97,0,21883,-11,-2.8550842,2.356669,1,2,54.087948,282.39398,0.82616985
97,1,21883,11,0.2994304,-2.3168414,2,2,54.087948,282.39398,0.42251462
98,0,21898,-11,0.6116832,-1.6630673,1,2,37.02675,101.58623,0.16899842
98,1,21898,11,-2.4919772,1.6718966,2,2,37.02675,101.58623,0.96307343
102,0,21892,-11,2.3609376,-2.3431404,1,2,57.906624,306.15103,0.87166315
102,1,21892,11,-0.76867056,2.355567,2,2,57.906624,306.15103,0.15183465
103,0,21903,-11,-1.4494792,-2.1839683,1,2,24.244839,110.15631,0.4609535
103,1,21903,11,1.7254859,2.2052593,2,2,24.244839,110.15631,0.790971
106,0,21894,-11,-2.2756643,-2.4727688,1,2,65.23936,396.72836,0.16538766
107,0,21877,-11,1.3615254,-2.5609982,1,2,80.930504,520.8022,0.9368289
107,1,21877,11,-1.7731869,2.5368261,2,2,80.930504,520.8022,0.97158265
108,0,21900,-11,-2.2257972,-2.050141,1,2,53.432076,212.70323,0.3308457
108,1,21900,11,0.9332316,2.0669029,2,2,53.432076,212.70323,0.7907181
109,0,21905,-11,-1.5846602,-1.9773409,1,2,34.426876,129.18176,0.47139516
109,1,21905,11,1.5857491,2.017744,2,2,34.426876,129.18176,0.4698383
110,0,21910,-11,-0.41534653,-1.720478,1,2,25.39841,73.0979,0.26445255
110,1,21910,11,2.7786152,1.716967,2,2,25.39841,73.0979,0.25313744
111,0,21915,-11,-0.7013515,-3.0112596,1,2,67.89702,693.39905,0.0012166415
112,0,21912,-11,0.0075269514,2.8540092,1,2,10.454973,91.17976,0.6937762
112,1,21912,11,-3.0945072,-2.8573227,2,2,10.454973,91.17976,0.4687409
116,0,21895,-11,2.12776,2.269549,1,2,91.01021,438.60944,0.77184296
116,1,21895,11,-1.0055151,-2.2403698,2,2,91.01021,438.60944,0.98530316
119,0,21909,-11,-0.12740484,-2.6426387,1,2,37.332813,264.83594,0.20322157
