event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
8004,-11,-0.32941017,-1.5909352,1,2,74.27246,190.33981,0.5388532,84.997375,-1.59186,-0.32980254,41,13,1,9,0.0089545725,0.0105769355,7.164513,0.004138735,0.0034054434,-0.00092482567,0.0003923773765563965,0.0010046205863133042,True
8004,11,2.832671,1.5966551,2,2,74.27246,190.33981,0.6471783,60.218018,1.5979478,2.8189628,27,12,1,9,0.008795157,0.015271457,4.593564,0.0039895508,0.003067172,0.0012927055,0.013708114624023438,0.013768932207977584,True
8005,11,0.52001715,-2.063613,2,2,70.29845,287.4601,0.7513919,82.35615,-2.0626018,0.5178423,27,14,1,9,0.013811789,0.014975429,5.366276,0.0036907822,0.003332728,0.0010111332,0.002174854278564453,0.0023984122690009135,True
8005,-11,-2.6344392,2.109339,1,2,70.29845,287.4601,0.38230202,79.94485,2.107358,-2.6351576,27,14,1,11,0.016545275,0.016788546,5.539713,0.0043158215,0.0029677441,-0.00198102,0.0007183551788330078,0.002107243280337745,True
8007,-11,-2.0901735,-2.4859521,1,2,71.792,436.5904,0.56800896,84.5936,-2.4867268,-2.0860927,41,14,1,9,0.024018474,0.023096493,7.544688,0.004062615,0.0031990276,-0.00077462196,0.004080772399902344,0.004153642084501605,True
8007,11,1.0596851,2.4971666,2,2,71.792,436.5904,0.07580853,83.4978,2.4954677,1.0631468,40,14,1,9,0.024679946,0.022970978,7.815739,0.004157532,0.0034359086,-0.0016989708,0.0034617185592651367,0.0038561635267100104,True
8010,-11,2.7915595,2.2926116,1,2,30.581774,158.30084,0.8906022,31.670942,2.2922504,2.7967603,42,15,1,11,0.018981036,0.01609078,15.990212,0.003994466,0.003070449,-0.00036120415,0.005200862884521484,0.005213390756470105,True
8010,11,-0.3268915,-2.364345,2,2,30.581774,158.30084,0.89066833,37.47225,-2.364051,-0.3288781,29,12,1,9,0.01965221,0.02347046,7.8962584,0.0037951728,0.003294796,0.0002939701,0.001986593008041382,0.002008225635733043,True
8011,11,-2.8278592,-1.9884297,2,2,65.79311,245.62604,0.06412866,83.11931,-1.9912875,-2.8305511,45,15,1,9,0.018243356,0.016332837,10.619598,0.0051288893,0.0034692753,-0.0028578043,0.002691984176635742,0.0039260443018316014,True
8011,-11,0.29857403,1.995608,1,2,65.79311,245.62604,0.09057888,72.91955,1.9971622,0.30225056,32,14,1,11,0.0148983495,0.013304001,5.70884,0.004247601,0.003447648,0.0015542507,0.0036765336990356445,0.003991565516824604,True
8012,-11,-2.329568,1.9699662,1,2,74.69497,278.30008,0.2158373,77.13239,1.9712951,-2.3295147,38,13,1,7,0.012760006,0.014169608,6.7978897,0.0037812842,0.0033636917,0.0013289452,5.316734313964844e-05,0.0013300082723165113,True
8012,11,0.8254114,-2.0103383,2,2,74.69497,278.30008,0.9868094,81.31992,-2.0104387,0.82738805,41,16,1,15,0.015267904,0.013978938,8.234918,0.004289952,0.0034126819,-0.00010037422,0.0019766688346862793,0.0019792156695070708,True
8016,11,0.11030073,2.1885302,2,2,77.34061,342.24918,0.69418305,84.75349,2.1870947,0.10861494,33,15,1,7,0.017827276,0.018279765,5.8847365,0.0041088867,0.003666281,-0.0014355183,0.0016857907176017761,0.0022141822362214503,True
8016,-11,-3.0420542,-2.146846,1,2,77.34061,342.24918,0.08842501,91.56396,-2.1479838,-3.0428255,27,14,1,9,0.01674754,0.015117612,5.496076,0.004080442,0.0032799214,-0.0011377335,0.0007712841033935547,0.0013745241332734823,True
8017,-11,2.886413,2.659976,1,2,57.620163,411.52737,0.2491671,51.64808,2.662098,2.8704216,32,15,1,9,0.029266348,0.014293827,7.241389,0.004259495,0.0030013262,0.0021219254,0.0159914493560791,0.016131615533355837,True
8017,11,-0.24637394,-2.64849,2,2,57.620163,411.52737,0.4997899,68.089035,-2.649914,-0.23577195,37,15,1,9,0.031288646,0.030909354,11.686216,0.004543991,0.0033493757,-0.0014240742,0.010601982474327087,0.010697196809408801,True
8018,-11,0.6924431,1.8511953,1,2,4.6287065,14.5981655,0.38187084,4.2209277,1.8497878,0.6659211,34,9,1,7,0.017989375,0.012933602,12.631168,0.0060676015,0.0033814884,-0.0014075041,0.02652198076248169,0.026559302161226178,True
