entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
3,0,454238,-211,-2.1711354,3.1080167,1,2,56.996506,610.33887,-1.0
3,1,454238,211,0.9644658,-3.0180054,2,2,56.996506,610.33887,-1.0
9,0,454240,-211,-1.4186535,1.6015908,1,2,23.188913,59.262974,-1.0
9,1,454240,211,1.656938,-1.5804328,2,2,23.188913,59.262974,-1.0
11,0,454241,-211,1.0676241,-1.9869336,1,2,43.69958,164.5194,-1.0
11,1,454241,211,-2.0966358,2.0147479,2,2,43.69958,164.5194,-1.0
12,0,454247,-211,-1.2173563,-3.0085287,1,2,29.914343,304.73056,-1.0
12,1,454247,211,1.9124066,3.0151324,2,2,29.914343,304.73056,-1.0
13,0,454249,-211,1.7980139,-3.027694,1,2,80.66224,826.92194,-1.0
13,1,454249,211,-1.3479902,3.0087974,2,2,80.66224,826.92194,-1.0
15,0,454230,-211,-1.584235,2.0466576,1,2,34.224056,130.46866,-1.0
20,0,454239,-211,2.1278405,2.197217,1,2,35.732536,163.48668,-1.0
25,0,454231,-211,1.8960907,2.6371403,1,2,29.536419,206.54974,-1.0
25,1,454231,211,-1.2630521,-2.6287289,2,2,29.536419,206.54974,-1.0
37,0,454273,-211,2.682953,3.0108504,1,2,46.92634,479.02087,-1.0
37,1,454273,211,-0.4662485,-3.016972,2,2,46.92634,479.02087,-1.0
38,0,454245,-211,1.628272,2.7567415,1,2,28.736174,227.59799,-1.0
42,0,454278,-211,-1.7813855,3.0881395,1,2,34.86493,386.9165,-1.0
42,1,454278,211,1.3508681,-3.1076412,2,2,34.86493,386.9165,-1.0
43,0,454268,-211,3.0177433,2.7910073,1,2,8.894708,72.49784,-1.0
43,1,454268,211,-0.17385182,-2.784134,2,2,8.894708,72.49784,-1.0
48,0,454248,-211,-2.7133536,-2.8282595,1,2,25.21514,213.77043,-1.0
48,1,454248,211,0.41131803,2.8259828,2,2,25.21514,213.77043,-1.0
49,0,454236,-211,0.8760269,-2.2245762,1,2,93.5394,432.8558,-1.0
49,1,454236,211,-2.2741213,2.2021337,2,2,93.5394,432.8558,-1.0
53,1,454255,211,0.69672227,-2.9018385,2,2,19.060875,172.78705,-1.0
59,0,454295,-211,-0.025242196,-3.060518,1,2,14.524509,157.11165,-1.0
59,1,454295,211,3.0933592,3.0839095,2,2,14.524509,157.11165,-1.0
60,0,454285,-211,-0.6187948,1.6397853,1,2,68.469345,183.59177,-1.0
60,1,454285,211,2.5016537,-1.6457317,2,2,68.469345,183.59177,-1.0
61,0,454261,-211,2.4518661,-2.7713788,1,2,55.112144,452.17648,-1.0
61,1,454261,211,-0.6977738,2.8173976,2,2,55.112144,452.17648,-1.0
62,0,454229,-211,0.93473965,-2.7720766,1,2,73.29959,593.7798,-1.0
62,1,454229,211,-2.2129474,2.790552,2,2,73.29959,593.7798,-1.0
71,0,454296,-211,1.423598,-2.271026,1,2,57.13603,279.01523,-1.0
