event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
83363,-211,-0.40167242,-1.5525334,1,2,47.096004,116.080086,-1.0,46.04577,-1.5502148,-0.3955177,46,32,1,15,0.016524473,0.026380872,25.962872,0.007974747,0.0036325755,0.0023186207,0.0061547160148620605,0.006576969745456779,True
83363,211,2.7059882,1.5501282,2,2,47.096004,116.080086,-1.0,54.231754,1.5530294,2.7026756,51,37,1,44,0.026871234,0.019156456,26.942371,0.0129653495,0.0010013438,0.0029011965,0.0033125877380371094,0.004403428093783175,True
83369,-211,-1.9313077,-1.4562272,1,2,43.95501,99.26315,-1.0,43.19263,-1.4649812,-1.9110769,29,9,21,43,0.016219106,0.00055359554,14.532456,0.009016872,2.0956351e-08,-0.008754015,0.020230770111083984,0.022043521467092413,True
83385,211,2.9445448,1.7442589,2,2,70.133835,208.3387,-1.0,60.21717,1.7463143,2.9433067,49,31,1,11,0.01629956,0.015262719,31.50245,0.006183398,0.0032891813,0.0020554066,0.001238107681274414,0.0023995013530675262,True
83386,-211,-0.8066667,-2.1067367,1,2,61.704674,250.70807,-1.0,76.24031,-2.0990613,-0.80652654,43,29,1,25,0.021648804,0.020518348,18.168545,0.005586756,0.0028344772,0.0076754093,0.00014013051986694336,0.007676688393408971,True
83386,211,2.3201084,2.0532174,2,2,61.704674,250.70807,-1.0,86.013245,2.0601842,2.3143582,52,36,1,32,0.024971044,0.03207996,26.76591,0.0065936986,0.0029872493,0.0069668293,0.005750179290771484,0.009033342180458445,True
83392,211,1.74428,-2.1555338,2,2,8.60563,38.071335,-1.0,8.326733,-2.1518872,1.7518351,42,19,1,9,0.027524747,0.02270526,15.146722,0.0067425994,0.0027824568,0.0036466122,0.007555127143859863,0.008389143365217393,True
83392,-211,-1.300366,2.1797156,1,2,8.60563,38.071335,-1.0,6.4712987,2.1935713,-1.2909107,42,21,1,15,0.03409283,0.024344787,19.031088,0.007647536,0.0021253715,0.013855696,0.009455323219299316,0.01677448779186434,True
83394,-211,-2.8018396,2.0203195,1,2,92.92665,361.57904,-1.0,95.26614,2.026635,-2.8002324,51,33,1,29,0.03723778,0.02906062,32.228443,0.010212089,0.0031700293,0.0063154697,0.0016071796417236328,0.0065167618732989195,True
83397,-211,-1.2057258,2.4620152,1,2,48.389187,284.97098,-1.0,49.076283,2.4625149,-1.2057838,45,31,1,21,0.031391915,0.02205958,21.195705,0.0055604805,0.0039439052,0.00049972534,5.805492401123047e-05,0.0005030862663956881,True
83398,211,0.09744628,-2.5951033,2,2,58.391186,393.732,-1.0,62.68649,-2.6028125,0.09386152,50,36,1,42,0.0337462,0.03221997,41.426636,0.005046777,0.0038837637,-0.0077092648,0.003584757447242737,0.008501955703497462,True
83398,-211,-3.0348833,2.5971212,1,2,58.391186,393.732,-1.0,55.14726,2.611876,-3.0415225,52,31,1,21,0.041694645,0.022686323,24.136494,0.0059707025,0.003228465,0.014754772,0.006639242172241211,0.016179704529542364,True
83401,211,-1.9113196,2.7062027,2,2,59.005585,445.41754,-1.0,62.47976,2.704562,-1.9150099,51,34,1,23,0.03684045,0.027427336,29.637508,0.0050601205,0.0033998885,-0.0016407967,0.0036902427673339844,0.004038577146204656,True
83404,211,0.4278391,1.4773897,2,2,45.910156,107.01263,-1.0,5.7126102,1.4521586,0.39297855,19,5,27,43,0.025197476,0.01338409,11.905952,0.014064315,2.052634e-08,-0.025231123,0.03486055135726929,0.043033331304232335,True
83404,-211,-2.6764946,-1.5026187,1,2,45.910156,107.01263,-1.0,37.435337,-1.4702889,-2.64256,28,4,17,42,0.0015307586,0.008803464,6.412403,0.00085062825,1.8934118e-08,0.032329798,0.033934593200683594,0.04686973960463441,True
83405,-211,-0.57819164,2.605337,1,2,17.669477,120.10479,-1.0,18.781326,2.6285582,-0.5898144,49,32,1,27,0.048210755,0.039481957,26.296888,0.006991419,0.0037219129,0.023221254,0.011622786521911621,0.025967591313664985,True
83405,211,2.5330763,-2.6031737,2,2,17.669477,120.10479,-1.0,21.89539,-2.6172416,2.525415,52,25,1,17,0.040811665,0.030805055,19.941874,0.0058875824,0.0029223873,-0.014067888,0.007661342620849609,0.016018790539086964,True
83411,211,2.3302069,-1.4764466,2,2,97.64164,224.43306,-1.0,81.29444,-1.4703429,2.3332922,51,11,1,44,0.00017053205,0.01248736,18.864044,7.9484234e-05,1.1946407e-08,0.006103754,0.0030853748321533203,0.006839250779328825,True
83412,211,2.2336917,2.9436202,2,2,18.929424,185.32979,-1.0,23.289577,2.9380853,2.2362938,52,31,1,32,0.031112064,0.03705166,24.888823,0.003405757,0.0022103838,-0.0055348873,0.002602100372314453,0.006116036763025764,True
83414,-211,-0.2824823,2.6294906,1,2,55.749123,385.62482,-1.0,52.000816,2.6349883,-0.279232,52,38,1,39,0.039544813,0.027090779,30.629639,0.0057294276,0.003475559,0.005497694,0.003250300884246826,0.006386634075523793,True
83414,211,2.8496585,-2.6143436,2,2,55.749123,385.62482,-1.0,53.09468,-2.6185682,2.8316581,52,38,1,23,0.034986705,0.03713012,40.76653,0.0050617824,0.0033499533,-0.004224539,0.018000364303588867,0.01848945223670702,True
83415,211,2.4637084,-2.11947,2,2,19.407606,82.078476,-1.0,20.35945,-2.1425834,2.476077,39,25,1,29,0.036524713,0.026103688,16.74961,0.008840379,0.004045688,-0.02311349,0.01236867904663086,0.026214835984267076,True
83416,-211,1.3335923,1.8714483,1,2,87.16512,291.15863,-1.0,97.61301,1.8770578,1.3374385,46,32,1,27,0.020208979,0.021563029,24.343939,0.0065994337,0.0036285773,0.0056095123,0.0038461685180664062,0.006801444026065904,True
83416,211,-1.8209659,-1.8806131,2,2,87.16512,291.15863,-1.0,77.70527,-1.881582,-1.8189183,49,26,1,13,0.018896135,0.017230438,16.334497,0.0061760866,0.0032493644,-0.0009689331,0.0020475387573242188,0.0022652254469739037,True
83417,-211,-2.830281,1.7385762,1,2,57.136147,165.66476,-1.0,49.824448,1.7432938,-2.8335698,40,26,1,23,0.022800475,0.013325132,15.738991,0.008553424,0.0034715896,0.0047175884,0.003288745880126953,0.005750781721353659,True
83417,211,0.28816357,-1.7146709,2,2,57.136147,165.66476,-1.0,98.16032,-1.7194122,0.2881709,46,32,1,40,0.011492786,0.012274241,21.088053,0.004558415,0.0015583953,-0.004741311,7.331371307373047e-06,0.004741316823882371,True
83418,-211,-1.3931739,2.3917484,1,2,47.13335,260.35437,-1.0,42.126804,2.402589,-1.3969768,50,36,1,35,0.03036326,0.025752926,34.348858,0.0055555166,0.003469183,0.010840654,0.0038028955459594727,0.011488333425626773,True
83421,-211,0.5502163,2.9065053,1,2,56.207302,519.0524,-1.0,50.13492,2.896379,0.54283345,52,38,1,42,0.049640857,0.0402679,46.8137,0.0056017106,0.0036975255,-0.010126352,0.007382869720458984,0.012531950185539091,True
83421,211,-2.598413,-2.9198656,2,2,56.207302,519.0524,-1.0,43.03579,-2.9215188,-2.5895996,52,36,1,39,0.03188172,0.042008664,33.984222,0.003506282,0.0026171694,-0.0016531944,0.00881338119506836,0.008967092053986585,True
83422,-211,3.0310404,-1.7647097,1,2,83.0231,248.69266,-1.0,84.09533,-1.7689157,3.0349534,45,28,1,23,0.02082817,0.0201773,18.021778,0.007760832,0.003836292,-0.004205942,0.003912925720214844,0.005744644283746475,True
83422,211,-0.12590943,1.7576072,2,2,83.0231,248.69266,-1.0,66.78192,1.757382,-0.12717149,44,28,1,11,0.020707594,0.016373988,18.525024,0.00785154,0.0038247905,-0.00022518635,0.0012620538473129272,0.001281986273259416,True
83424,-211,-1.7982638,1.871283,1,2,8.457578,28.07826,-1.0,5.0347877,1.9040929,-1.7627074,39,25,1,27,0.028914606,0.030698705,22.32793,0.009001142,0.0034606592,0.032809854,0.03555643558502197,0.04838126347320903,True
83425,-211,0.2730939,2.637939,1,2,21.600893,151.11832,-1.0,30.424612,2.627865,0.2810724,49,27,1,23,0.048807513,0.031239286,16.162146,0.0071033034,0.0028880918,-0.0100739,0.007978498935699463,0.012850677360935897,True
83425,211,-2.8925588,-2.6287858,2,2,21.600893,151.11832,-1.0,26.606224,-2.5810642,-2.8939703,52,34,1,36,0.0640792,0.048820015,34.89707,0.009866919,0.0034389643,0.047721624,0.00141143798828125,0.047742493680636364,True
83427,-211,0.33624923,-1.588979,1,2,24.67771,62.93931,-1.0,33.195644,-1.5899622,0.34756464,44,23,1,34,0.018421711,0.0113757,23.669052,0.008474271,0.0031492144,-0.0009832382,0.011315405368804932,0.01135804367213257,True
83427,211,-2.867529,1.5884324,2,2,24.67771,62.93931,-1.0,29.566174,1.5849671,-2.8721204,46,30,1,36,0.019572087,0.013514544,22.56324,0.009269655,0.0026841813,-0.0034652948,0.004591464996337891,0.005752375114105493,True
83428,-211,-0.2956995,2.2993717,1,2,13.016613,65.33454,-1.0,18.225195,2.2942114,-0.28341222,48,31,1,39,0.02953093,0.026715713,32.28624,0.0061265994,0.0030670483,-0.0051603317,0.012287288904190063,0.01332690853981769,True
83428,211,2.7896943,-2.293626,2,2,13.016613,65.33454,-1.0,17.051682,-2.277272,2.805539,47,30,1,35,0.035285126,0.04059638,35.975582,0.007576525,0.003001995,0.016354084,0.01584458351135254,0.022770746133429172,True
