entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
15,0,388803,-211,-1.8361192,-3.0402749,1,2,68.436424,736.79584,-1.0
15,1,388803,211,1.3005347,3.0952709,2,2,68.436424,736.79584,-1.0
20,1,388799,211,-2.1990807,2.521613,2,2,12.638819,79.99027,-1.0
22,0,388792,-211,1.4405633,2.255792,1,2,35.675514,171.51039,-1.0
22,1,388792,211,-1.7224221,-2.248918,2,2,35.675514,171.51039,-1.0
25,1,388783,211,1.5125225,-2.458065,2,2,27.037197,158.3438,-1.0
26,0,388802,-211,2.1282253,-1.5320507,1,2,54.764954,135.12103,-1.0
26,1,388802,211,-1.0425088,1.5733798,2,2,54.764954,135.12103,-1.0
27,0,388793,-211,0.5737524,-2.19743,1,2,58.34009,267.4969,-1.0
27,1,388793,211,-2.5816045,2.2103426,2,2,58.34009,267.4969,-1.0
29,0,388811,-211,2.3544416,-2.0594294,1,2,37.109543,146.9762,-1.0
32,0,388794,-211,-0.2476822,2.0098774,1,2,73.29885,277.6672,-1.0
32,1,388794,211,2.8804832,-2.004406,2,2,73.29885,277.6672,-1.0
34,0,388814,-211,2.877565,2.1864896,1,2,26.480719,118.43559,-1.0
34,1,388814,211,-0.29515222,-2.17038,2,2,26.480719,118.43559,-1.0
36,1,388813,211,-0.5680091,-1.9904784,2,2,43.11154,159.60814,-1.0
37,0,388823,-211,2.9211922,1.6930128,1,2,4.157497,11.782566,-1.0
37,1,388823,211,-0.5468906,-1.7198012,2,2,4.157497,11.782566,-1.0
42,0,388817,-211,-3.0218792,1.8182317,1,2,82.94736,261.0473,-1.0
42,1,388817,211,0.105181895,-1.8085887,2,2,82.94736,261.0473,-1.0
44,0,388789,-211,-1.1160314,-2.4273074,1,2,85.23111,491.6535,-1.0
44,1,388789,211,2.0181243,2.4487283,2,2,85.23111,491.6535,-1.0
47,0,388808,-211,1.3790128,2.7242148,1,2,66.705894,499.33408,-1.0
47,1,388808,211,-1.769873,-2.679576,2,2,66.705894,499.33408,-1.0
51,0,388832,-211,-1.5749271,1.5702983,1,2,30.263456,75.15635,-1.0
51,1,388832,211,1.5143481,-1.5491065,2,2,30.263456,75.15635,-1.0
53,0,388815,-211,-1.3142917,-2.6484556,1,2,95.45726,694.1256,-1.0
53,1,388815,211,1.8220991,2.6968687,2,2,95.45726,694.1256,-1.0
60,0,388827,-211,-1.0204444,-2.2704914,1,2,51.636417,258.37607,-1.0
60,1,388827,211,2.1069593,2.3164823,2,2,51.636417,258.37607,-1.0
62,0,388825,-211,1.0588919,2.794387,1,2,55.29241,450.21805,-1.0
62,1,388825,211,-2.0907035,-2.7785847,2,2,55.29241,450.21805,-1.0
63,0,388841,-211,0.6161221,-1.6339433,1,2,59.742653,161.20338,-1.0
63,1,388841,211,-2.5495057,1.6654325,2,2,59.742653,161.20338,-1.0
64,0,388824,-211,1.9629852,-2.2678766,1,2,60.481228,291.46042,-1.0
64,1,388824,211,-1.1911955,2.2418668,2,2,60.481228,291.46042,-1.0
65,1,388844,211,1.0473372,2.7514472,2,2,22.191677,172.78401,-1.0
66,1,388839,211,-0.03656356,-2.0664372,2,2,55.095303,222.5553,-1.0
71,0,388848,-211,-1.490826,-1.5119491,1,2,85.5545,200.94702,-1.0
71,1,388848,211,1.6309384,1.4848883,2,2,85.5545,200.94702,-1.0
81,0,388869,-211,-3.0825062,3.0626645,1,2,93.09722,995.7394,-1.0
81,1,388869,211,0.055443738,-3.0589316,2,2,93.09722,995.7394,-1.0
84,1,388864,211,-1.4813588,-1.6277869,2,2,22.612423,58.651024,-1.0
86,0,388830,-211,-1.1763152,-2.802787,1,2,90.37452,739.24115,-1.0
86,1,388830,211,1.9603611,2.7794566,2,2,90.37452,739.24115,-1.0
87,0,388874,-211,1.390317,1.7396727,1,2,4.509333,13.225465,-1.0
87,1,388874,211,-2.0407448,-1.7443031,2,2,4.509333,13.225465,-1.0
90,0,388876,-211,-2.783259,-2.0380359,1,2,2.2288954,8.758767,-1.0
93,0,388878,-211,0.1770148,-3.0640566,1,2,56.241077,601.6952,-1.0
93,1,388878,211,-2.9706023,3.0580738,2,2,56.241077,601.6952,-1.0
96,0,388881,-211,-1.7018168,2.0087574,1,2,9.669224,36.376003,-1.0
96,1,388881,211,1.3371506,-1.9920697,2,2,9.669224,36.376003,-1.0
98,0,388862,-211,-1.0640123,2.9207168,1,2,24.365097,223.62653,-1.0
98,1,388862,211,2.061378,-2.8934772,2,2,24.365097,223.62653,-1.0
101,0,388855,-211,-2.6526446,-2.4015048,1,2,35.426815,197.27571,-1.0
102,0,388861,-211,-2.764358,-2.9603586,1,2,53.164368,516.02747,-1.0
102,1,388861,211,0.37025267,2.9661632,2,2,53.164368,516.02747,-1.0
107,0,388875,-211,-0.5460695,-2.217448,1,2,87.56304,407.97095,-1.0
107,1,388875,211,2.5865004,2.2230937,2,2,87.56304,407.97095,-1.0
108,0,388888,-211,2.0837212,3.0165322,1,2,27.349232,279.21875,-1.0
110,0,388886,-211,-1.1075721,2.996118,1,2,18.641876,183.43921,-1.0
110,1,388886,211,2.0142632,-2.9583323,2,2,18.641876,183.43921,-1.0
113,0,388899,-211,2.1873891,-1.6925262,1,2,62.043396,172.93459,-1.0
113,1,388899,211,-0.97648525,1.6763381,2,2,62.043396,172.93459,-1.0
117,0,388895,-211,-2.1732998,-1.7871199,1,2,38.519493,117.201485,-1.0
117,1,388895,211,0.9357877,1.7684816,2,2,38.519493,117.201485,-1.0
121,1,388907,211,-0.811229,2.2134054,2,2,4.6146216,20.946112,-1.0
122,0,388892,-211,0.63187605,1.717792,1,2,85.62071,245.86667,-1.0
122,1,388892,211,-2.5253496,-1.7146534,2,2,85.62071,245.86667,-1.0
128,0,388850,-211,-0.6173808,-2.7015514,1,2,63.05561,489.27185,-1.0
128,1,388850,211,2.5167873,2.775598,2,2,63.05561,489.27185,-1.0
131,0,388919,-211,-2.8174317,-1.920017,1,2,38.953922,136.6887,-1.0
131,1,388919,211,0.29670006,1.9351516,2,2,38.953922,136.6887,-1.0
134,0,388914,-211,-1.6820096,-1.8803747,1,2,53.854084,183.21616,-1.0
136,0,388900,-211,-0.14652143,-2.3645608,1,2,79.50091,425.80957,-1.0
136,1,388900,211,2.9864814,2.3605297,2,2,79.50091,425.80957,-1.0
138,0,388925,-211,-1.1506977,3.022263,1,2,95.605095,992.5965,-1.0
138,1,388925,211,1.9871782,-3.0396504,2,2,95.605095,992.5965,-1.0
142,0,388893,-211,-0.1202778,2.9650865,1,2,46.75557,453.2859,-1.0
142,1,388893,211,3.0133498,-2.9590607,2,2,46.75557,453.2859,-1.0
147,0,388913,-211,2.6636267,2.7326381,1,2,42.88154,335.32565,-1.0
147,1,388913,211,-0.48876867,-2.758937,2,2,42.88154,335.32565,-1.0
149,0,388936,-211,-0.69418925,1.5201113,1,2,11.3724165,27.386488,-1.0
149,1,388936,211,2.3028462,-1.5331352,2,2,11.3724165,27.386488,-1.0
150,0,388926,-211,-2.2759395,-1.6524713,1,2,60.83168,163.38985,-1.0
150,1,388926,211,0.84189075,1.636783,2,2,60.83168,163.38985,-1.0
158,0,388871,-211,0.88261557,-2.902966,1,2,93.0971,863.4318,-1.0
162,0,388934,-211,0.8210212,1.7138242,1,2,76.55687,217.93217,-1.0
162,1,388934,211,-2.3382244,-1.7000809,2,2,76.55687,217.93217,-1.0
164,0,388935,-211,1.0920017,-1.6863788,1,2,67.55192,189.32663,-1.0
165,0,388940,-211,-0.48626405,1.8717355,1,2,42.869213,143.88686,-1.0
171,0,388959,-211,-0.3408505,-3.0881388,1,2,86.716515,950.67004,-1.0
171,1,388959,211,2.7968612,3.0830355,2,2,86.716515,950.67004,-1.0
174,0,388946,-211,1.187346,2.3462646,1,2,42.02646,219.53122,-1.0
174,1,388946,211,-1.9709771,-2.3279495,2,2,42.02646,219.53122,-1.0
175,0,388918,-211,-0.92475915,2.9281278,1,2,86.53323,809.3436,-1.0
175,1,388918,211,2.2124178,-2.9238229,2,2,86.53323,809.3436,-1.0
177,0,388905,-211,-0.8134319,2.9816875,1,2,76.61493,752.5719,-1.0
177,1,388905,211,2.3234265,-2.9688575,2,2,76.61493,752.5719,-1.0
181,0,388950,-211,-1.7786899,-2.0011394,1,2,65.64751,243.83664,-1.0
181,1,388950,211,1.3476394,1.972531,2,2,65.64751,243.83664,-1.0
190,0,388974,-211,1.8003764,-1.4582722,1,2,46.657253,104.930725,-1.0
197,0,388979,-211,-2.5084767,-1.7969831,1,2,4.5514836,14.293708,-1.0
199,0,388947,-211,-2.5461638,-2.4476259,1,2,45.81443,271.3812,-1.0
200,0,388988,-211,-1.1024973,-2.9963167,1,2,46.91708,480.63867,-1.0
200,1,388988,211,2.0316596,3.0391343,2,2,46.91708,480.63867,-1.0
203,0,388963,-211,1.709705,1.7957726,1,2,91.14079,282.2388,-1.0
203,1,388963,211,-1.445352,-1.7969279,2,2,91.14079,282.2388,-1.0
206,0,388994,-211,-2.4600737,2.3469446,1,2,2.9107335,14.911938,-1.0
206,1,388994,211,0.43554512,-2.2931955,2,2,2.9107335,14.911938,-1.0
209,0,388986,-211,1.8303407,-2.2791092,1,2,32.952133,161.7923,-1.0
209,1,388986,211,-1.333952,2.2686992,2,2,32.952133,161.7923,-1.0
213,0,388953,-211,-1.9553508,2.8627129,1,2,62.851673,553.7329,-1.0
213,1,388953,211,1.1798164,-2.868932,2,2,62.851673,553.7329,-1.0
215,0,388960,-211,-1.5323789,-2.9444911,1,2,42.64461,404.0839,-1.0
221,0,388990,-211,3.0412595,1.6527376,1,2,55.49772,149.19705,-1.0
221,1,388990,211,-0.1263341,-1.6384466,2,2,55.49772,149.19705,-1.0
224,0,389004,-211,0.42313334,-2.299291,1,2,9.846144,49.924034,-1.0
224,1,389004,211,-2.7919514,2.3146093,2,2,9.846144,49.924034,-1.0
