event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
50641,-211,0.9371271,1.4698219,1,2,88.780464,200.79248,-1.0,10.997354,1.4702578,0.9686577,10.0,3.0,41.0,50.0,4.7520782e-08,5.4664042e-08,33.119743,3.908599e-08,1.9248116e-08,-999.0,1.0,0.00043582916,0.031530559062957764,0.03153357102964456,True
50642,-211,0.35891533,-2.0346408,1,2,26.298225,103.156494,-1.0,15.825109,-2.0350013,0.358458,30.0,10.0,3.0,11.0,0.015799414,0.016065368,11.364803,0.004339335,0.0037850055,-0.16303092,0.0,-0.0003604889,0.00045731663703918457,0.0005823149899160697,True
50642,211,-2.8187351,2.0520144,2,2,26.298225,103.156494,-1.0,14.826925,2.0479171,-2.8120959,28.0,11.0,5.0,29.0,0.014456392,0.0157061,12.694216,0.0038974653,0.0035340698,-0.604769,0.0,-0.0040972233,0.006639242172241211,0.007801716169295143,True
50652,211,-0.9111103,2.825585,2,2,45.183517,384.91837,-1.0,39.98184,2.8513002,-0.9194255,40.0,9.0,3.0,37.0,0.04455746,0.0404925,28.970737,0.0050983136,0.0036304002,-0.5023558,0.0,0.025715351,0.008315205574035645,0.02702631960546636,True
50652,-211,2.2398994,-2.8384311,1,2,45.183517,384.91837,-1.0,36.869507,-2.830087,2.2442498,29.0,8.0,7.0,27.0,0.033904582,0.032003768,15.246927,0.0040619075,0.0027668676,-0.48374656,0.0,0.008344173,0.004350423812866211,0.00941017636372412,True
50655,-211,2.122754,2.1291056,1,2,94.944885,409.84137,-1.0,92.30782,2.1351786,2.1237454,47.0,9.0,3.0,40.0,0.016585743,0.010183411,24.357197,0.00412156,0.0016308586,-0.483556,0.0,0.006072998,0.0009913444519042969,0.006153378673514982,True
50655,211,-1.0278453,-2.1549327,2,2,94.944885,409.84137,-1.0,82.584694,-2.1517608,-1.0235429,48.0,9.0,3.0,42.0,0.011498365,0.014500031,21.080513,0.0027416346,0.0012304947,-0.483556,0.0,0.0031719208,0.004302382469177246,0.0053452386590903045,True
50667,211,-1.183025,-2.2575126,2,2,76.46779,368.64682,-1.0,79.951584,-2.2545729,-1.1798844,40.0,6.0,11.0,46.0,0.011923588,0.013279475,14.491635,0.002567526,5.6461387e-09,-0.6305054,0.0,0.002939701,0.003140568733215332,0.004301745480886099,True
50670,-211,-1.9954374,-2.1302462,1,2,49.10162,211.09492,-1.0,32.25372,-2.1323433,-1.9941518,27.0,13.0,15.0,29.0,0.017504593,0.020314077,17.671364,0.0043025636,0.003601405,-0.5661684,0.0,-0.0020971298,0.001285552978515625,0.002459796729398238,True
50670,211,1.1286389,2.145348,2,2,49.10162,211.09492,-1.0,31.70342,2.1458268,1.1275655,36.0,11.0,1.0,29.0,0.0165938,0.019795502,14.150673,0.0040495163,0.0035907277,-0.5013629,0.0,0.0004787445,0.0010733604431152344,0.001175286749550984,True
