event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
8253,11,0.45116904,-2.3009872,2,2,58.691685,297.88434,0.3614104,64.58941,-2.3023095,0.44751477,32.0,14.0,1.0,11.0,0.019521164,0.018614117,6.419251,0.004070566,0.0033630584,-0.0013222694,0.003654271364212036,0.003886141489248354,True
8253,-11,-2.702695,2.3144832,1,2,58.691685,297.88434,0.89832515,67.31293,2.313066,-2.705494,34.0,14.0,1.0,9.0,0.02137356,0.022733992,7.9147706,0.004398756,0.0034293544,-0.00141716,0.0027990341186523438,0.0031373451451595304,True
8256,11,-1.4145124,2.927679,2,2,59.8539,547.05524,0.9447641,53.962727,2.917499,-1.4523332,38.0,14.0,1.0,13.0,0.028850717,0.03188823,16.56972,0.0031978728,0.0029299902,-0.0101799965,0.03782081604003906,0.03916690511225321,True
8258,11,0.6239169,2.4811432,2,2,31.453583,190.99086,0.41736114,38.083714,2.4831588,0.6224373,42.0,14.0,1.0,11.0,0.023750696,0.021701423,13.692975,0.0040679625,0.0033347455,0.0020155907,0.0014796257019042969,0.0025003795172294633,True
8258,-11,-2.5367093,-2.4989886,1,2,31.453583,190.99086,0.16584197,37.54532,-2.498209,-2.5384066,37.0,14.0,1.0,11.0,0.020817708,0.029055806,8.163637,0.003503697,0.0032123995,0.00077962875,0.0016973018646240234,0.0018677940499939817,True
8261,-11,2.9953494,-2.9452434,1,2,51.539368,502.62262,0.0011138417,49.356197,-2.9419556,2.9898393,30.0,15.0,3.0,13.0,0.029719029,0.008653263,6.728737,0.0032690282,0.0024138934,0.0032877922,0.005510091781616211,0.006416438950309542,True
8263,-11,-2.9672973,-1.9172281,1,2,95.71794,334.9883,0.77897966,113.17825,-1.9178737,-2.9699388,27.0,14.0,1.0,9.0,0.013008686,0.013622529,5.3494344,0.004082627,0.0034632469,-0.0006456375,0.002641439437866211,0.0027192002686605944,True
8263,11,0.1854698,1.932389,2,2,95.71794,334.9883,0.5838729,108.367424,1.9331523,0.1866941,33.0,16.0,1.0,13.0,0.0116427345,0.013590573,6.309888,0.0035811963,0.0030446548,0.0007632971,0.0012242943048477173,0.001442747020279415,True
8271,11,-1.2450644,-1.7758646,2,2,39.903416,120.532845,0.7283928,35.358566,-1.7773404,-1.2429454,25.0,13.0,1.0,9.0,0.01150708,0.027063936,4.6957674,0.00420882,0.0034276624,-0.001475811,0.0021189451217651367,0.0025822367340088857,True
8272,-11,2.0380423,-1.5809343,1,2,8.440625,21.251719,0.689108,8.224139,-1.5811883,2.0305233,19.0,10.0,1.0,7.0,0.007142535,0.010461997,4.1087008,0.0033253545,0.0026607455,-0.000254035,0.0075190067291259766,0.007523296881809933,True
8272,11,-0.91946393,1.570785,2,2,8.440625,21.251719,0.41095337,8.507624,1.5744349,-0.8808338,35.0,11.0,1.0,7.0,0.01140575,0.014218826,9.393997,0.0054334835,0.0030996595,0.0036498308,0.038630127906799316,0.0388021654976903,True
