event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
8253,11,0.45116904,-2.3009872,2,2,58.691685,297.88434,0.3614104,67.11172,-2.30314,0.4481496,41.0,19.0,1.0,9.0,0.021550382,0.014148579,7.657115,0.004550603,0.0026530377,-0.0021526814,0.0030194520950317383,0.0037082513257645023,True
8253,-11,-2.702695,2.3144832,1,2,58.691685,297.88434,0.89832515,70.72656,2.3134282,-2.7007995,48.0,28.0,1.0,9.0,0.023194946,0.017256118,11.409589,0.0047982074,0.0031606806,-0.0010550022,0.0018954277038574219,0.0021692569677514485,True
8256,11,-1.4145124,2.927679,2,2,59.8539,547.05524,0.9447641,69.93872,2.9197242,-1.4520539,52.0,27.0,1.0,13.0,0.026214126,0.031579133,20.851486,0.0028737902,0.002498815,-0.007954836,0.03754150867462158,0.03837504767933021,True
8258,-11,-2.5367093,-2.4989886,1,2,31.453583,190.99086,0.16584197,43.08645,-2.4950738,-2.5372605,46.0,24.0,1.0,11.0,0.02573391,0.033060156,11.290195,0.00440436,0.0030190195,0.003914833,0.0005512237548828125,0.003953449718334048,True
8258,11,0.6239169,2.4811432,2,2,31.453583,190.99086,0.41736114,42.179375,2.4852018,0.61844194,50.0,29.0,1.0,11.0,0.02418799,0.022017913,17.450361,0.0040642577,0.0030609425,0.0040585995,0.005474984645843506,0.00681525395637389,True
8261,-11,2.9953494,-2.9452434,1,2,51.539368,502.62262,0.0011138417,62.82565,-2.9397619,2.9873974,52.0,33.0,1.0,13.0,0.04179267,0.018022124,19.37253,0.0047244458,0.0023208566,0.0054814816,0.007951974868774414,0.00965818535041922,True
8263,-11,-2.9672973,-1.9172281,1,2,95.71794,334.9883,0.77897966,118.45037,-1.9186844,-2.9694798,39.0,25.0,1.0,9.0,0.015254961,0.01595925,7.629363,0.004804094,0.00289893,-0.0014562607,0.002182483673095703,0.0026237244814956468,True
8263,11,0.1854698,1.932389,2,2,95.71794,334.9883,0.5838729,113.40824,1.9336219,0.18517904,43.0,22.0,1.0,13.0,0.014024016,0.015557921,8.127789,0.0042726775,0.0026736413,0.0012328625,0.0002907663583755493,0.001266686581006782,True
8271,11,-1.2450644,-1.7758646,2,2,39.903416,120.532845,0.7283928,39.244263,-1.7786585,-1.254005,51.0,20.0,1.0,9.0,0.01565284,0.029140335,8.986136,0.0057320492,0.0030580803,-0.0027939081,0.008940577507019043,0.009366955165068608,True
8272,-11,2.0380423,-1.5809343,1,2,8.440625,21.251719,0.689108,10.4505005,-1.5815431,2.0313272,45.0,20.0,1.0,7.0,0.010875076,0.0153890215,12.382393,0.00516421,0.00247702,-0.00060880184,0.006715059280395508,0.006742600448455769,True
8272,11,-0.91946393,1.570785,2,2,8.440625,21.251719,0.41095337,9.378376,1.5757028,-0.8828452,32.0,12.0,1.0,7.0,0.009395744,0.009472223,5.7913823,0.0044151423,0.0034008366,0.004917741,0.036618709564208984,0.03694745005400088,True
8273,11,2.906007,-2.9630034,2,2,83.28547,801.65576,0.013877168,91.01795,-2.966533,2.9143927,52.0,32.0,1.0,11.0,0.022973958,0.034246795,20.729216,0.0023857418,0.0022638491,-0.0035295486,0.008385658264160156,0.00909818543231763,True
8273,-11,-0.24006827,2.9467514,1,2,83.28547,801.65576,0.5148595,100.15483,2.9544487,-0.25343594,51.0,37.0,1.0,11.0,0.024761682,0.01651083,13.459945,0.0026622307,0.0017231714,0.007697344,0.0133676677942276,0.015425421995051692,True
