event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
8253,11,0.45116904,-2.3009872,2,2,58.691685,297.88434,0.3614104,67.00814,-2.3032706,0.4481293,41,19,1,9,0.020765044,0.014111313,7.3935738,0.0043651126,0.002653809,-0.0022833347,0.003039747476577759,0.00380179985837355,True
8253,-11,-2.702695,2.3144832,1,2,58.691685,297.88434,0.89832515,70.72656,2.3134282,-2.7007995,48,28,1,9,0.023194946,0.017256118,11.409589,0.0047982074,0.0031606806,-0.0010550022,0.0018954277038574219,0.0021692569677514485,True
8256,11,-1.4145124,2.927679,2,2,59.8539,547.05524,0.9447641,69.93872,2.9197242,-1.4520539,52,27,1,13,0.026214126,0.031579133,20.851486,0.0028737902,0.002498815,-0.007954836,0.03754150867462158,0.03837504767933021,True
8258,11,0.6239169,2.4811432,2,2,31.453583,190.99086,0.41736114,42.179375,2.4852018,0.61844194,50,29,1,11,0.02418799,0.022017913,17.450361,0.0040642577,0.0030609425,0.0040585995,0.005474984645843506,0.00681525395637389,True
8258,-11,-2.5367093,-2.4989886,1,2,31.453583,190.99086,0.16584197,43.08645,-2.4950738,-2.5372605,46,24,1,11,0.02573391,0.033060156,11.290195,0.00440436,0.0030190195,0.003914833,0.0005512237548828125,0.003953449718334048,True
8261,-11,2.9953494,-2.9452434,1,2,51.539368,502.62262,0.0011138417,62.82565,-2.9397619,2.9873974,52,33,1,13,0.04179267,0.018022124,19.37253,0.0047244458,0.0023208566,0.0054814816,0.007951974868774414,0.00965818535041922,True
8263,-11,-2.9672973,-1.9172281,1,2,95.71794,334.9883,0.77897966,117.21523,-1.918835,-2.969366,37,17,1,9,0.013007875,0.013891648,6.187912,0.004061289,0.002903608,-0.0016069412,0.002068758010864258,0.002619545724387395,True
8263,11,0.1854698,1.932389,2,2,95.71794,334.9883,0.5838729,113.062355,1.9336841,0.18534492,42,22,1,13,0.013869011,0.014762118,7.9158053,0.004221654,0.002674311,0.0012950897,0.0001248866319656372,0.0013010972515704162,True
8271,11,-1.2450644,-1.7758646,2,2,39.903416,120.532845,0.7283928,38.860485,-1.7786126,-1.2535062,51,20,1,9,0.0154591,0.026750818,8.408586,0.0056612077,0.003068315,-0.0027480125,0.008441805839538574,0.008877818343493275,True
8272,-11,2.0380423,-1.5809343,1,2,8.440625,21.251719,0.689108,10.290124,-1.5814619,2.0312514,45,15,1,7,0.01089365,0.012772867,11.63096,0.00517443,0.0024830732,-0.0005276203,0.006790876388549805,0.0068113424023423,True
