event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
8253,11,0.45116904,-2.3009872,2,2,58.691685,297.88434,0.3614104,55.89503,-2.3034742,0.4480543,27.0,14.0,1.0,9.0,0.018082328,0.017820466,5.685726,0.0037246838,0.0035302406,0.17458433,1.0,-0.0024869442,0.0031147301197052,0.0039857791093771515,True
8253,-11,-2.702695,2.3144832,1,2,58.691685,297.88434,0.89832515,56.988087,2.314508,-2.7031584,21.0,11.0,3.0,9.0,0.020025874,0.022725167,4.829959,0.004090914,0.0037135787,-0.096146286,0.0,2.4795532e-05,0.0004634857177734375,0.00046414849886470286,True
8256,11,-1.4145124,2.927679,2,2,59.8539,547.05524,0.9447641,61.028038,2.9222205,-1.4288563,25.0,13.0,3.0,13.0,0.03480682,0.04096908,5.3278813,0.0038292606,0.0035786126,0.18974757,1.0,-0.0054585934,0.014343857765197754,0.015347393820917711,True
8258,-11,-2.5367093,-2.4989886,1,2,31.453583,190.99086,0.16584197,31.023153,-2.4990466,-2.5386977,25.0,13.0,3.0,11.0,0.019412458,0.02629392,6.3557477,0.0032439376,0.0031408402,0.14254794,1.0,-5.7935715e-05,0.0019884109497070312,0.001989254798148073,True
8258,11,0.6239169,2.4811432,2,2,31.453583,190.99086,0.41736114,33.420017,2.4809299,0.619694,21.0,11.0,3.0,11.0,0.0223366,0.02328395,6.213404,0.0038202065,0.0036049255,-0.0447688,1.0,-0.00021338463,0.00422292947769165,0.004228317203468781,True
8261,-11,2.9953494,-2.9452434,1,2,51.539368,502.62262,0.0011138417,55.206345,-2.939838,2.9968944,25.0,13.0,3.0,13.0,0.031129533,0.037191406,6.611395,0.0034002722,0.0029460902,0.22956076,1.0,0.005405426,0.001544952392578125,0.005621877658870136,True
8263,11,0.1854698,1.932389,2,2,95.71794,334.9883,0.5838729,92.65951,1.9325736,0.1859899,23.0,12.0,3.0,13.0,0.011108357,0.012396219,4.912034,0.0034141454,0.0032421113,0.08638938,1.0,0.00018453598,0.0005200952291488647,0.0005518628229740318,True
8263,-11,-2.9672973,-1.9172281,1,2,95.71794,334.9883,0.77897966,98.29829,-1.9186789,-2.9688585,27.0,14.0,1.0,9.0,0.013071014,0.013391666,5.185302,0.004097364,0.003760012,0.13513157,1.0,-0.001450777,0.0015611648559570312,0.0021311944328381446,True
8271,11,-1.2450644,-1.7758646,2,2,39.903416,120.532845,0.7283928,21.990038,-1.7771568,-1.2645841,15.0,8.0,3.0,9.0,0.010871975,0.021516768,3.7192287,0.0039779567,0.0036066894,-0.27888405,1.0,-0.0012922287,0.019519686698913574,0.019562413548270728,True
8272,-11,2.0380423,-1.5809343,1,2,8.440625,21.251719,0.689108,6.860007,-1.5819148,2.0301075,13.0,7.0,1.0,7.0,0.0061060498,0.0097284755,3.3979561,0.0028425253,0.0027188559,-0.11388937,1.0,-0.0009804964,0.007934808731079102,0.007995158709360678,True
