event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
19783,-11,-0.33627984,-2.5050406,1,2,44.12209,269.34607,0.5059836,45.47155,-2.5052903,-0.33260456,21.0,11.0,1.0,9.0,0.026592033,0.025437031,5.0111465,0.004392614,0.0039895684,-0.18737671,0.0,-0.00024962425,0.0036752820014953613,0.003683749456445394,True
19783,11,2.8187733,2.4858832,2,2,44.12209,269.34607,0.99128306,45.55354,2.4906697,2.8196743,23.0,12.0,1.0,9.0,0.024733303,0.025435714,4.8538427,0.004141631,0.003804976,0.080128975,1.0,0.0047864914,0.0009009838104248047,0.004870551383816857,True
19786,-11,-0.04724534,-2.853682,1,2,28.877874,251.10109,0.9796358,34.532097,-2.8519332,-0.038096398,21.0,11.0,3.0,9.0,0.04023336,0.044733897,5.6134253,0.0047077686,0.00438353,-0.24318609,0.0,0.0017488003,0.009148940443992615,0.009314580699215548,True
19786,11,3.108757,2.851544,2,2,28.877874,251.10109,0.100500606,33.234634,2.8486083,3.111866,19.0,10.0,3.0,9.0,0.0374614,0.03366273,4.9727035,0.004350288,0.0038997848,-0.024577051,0.0,-0.002935648,0.003108978271484375,0.004275953087565352,True
19791,11,-0.5273584,-2.8621724,2,2,80.763695,701.34985,0.3338966,84.216866,-2.8713536,-0.5351007,33.0,14.0,1.0,9.0,0.038446043,0.04456605,6.113,0.004421636,0.0039582057,0.04324327,0.0,-0.009181261,0.00774228572845459,0.012009935233316223,True
19791,-11,2.6091156,2.8405385,1,2,80.763695,701.34985,0.9455756,78.96901,2.8419337,2.6043887,27.0,14.0,3.0,13.0,0.033150814,0.033540748,6.446676,0.003875553,0.0036441975,0.21598889,0.0,0.0013952255,0.004726886749267578,0.004928500036090132,True
19792,-11,-1.7593188,2.4783258,1,2,14.994266,91.31401,0.3917526,14.281106,2.4798186,-1.7586604,21.0,11.0,3.0,11.0,0.019562358,0.026179032,5.626021,0.0033488914,0.0031637975,0.03158422,1.0,0.0014927387,0.0006583929061889648,0.0016314870699683428,True
19792,11,1.4220676,-2.5079815,2,2,14.994266,91.31401,0.003918062,15.901183,-2.5104916,1.4335253,32.0,10.0,3.0,9.0,0.026169958,0.028181009,11.355296,0.004336993,0.0036897375,-0.17569253,0.0,-0.0025100708,0.011457681655883789,0.011729404262472605,True
19795,-11,1.005376,2.3765628,1,2,27.692303,151.07414,0.39453384,28.219341,2.376728,1.0022306,19.0,10.0,3.0,7.0,0.020937674,0.022091536,5.1417823,0.0039842026,0.0035532785,-0.15134355,0.0,0.00016522408,0.0031453371047973633,0.00314967371292322,True
19795,11,-2.1120422,-2.3860195,2,2,27.692303,151.07414,0.9736805,23.125443,-2.385623,-2.1066375,21.0,11.0,1.0,7.0,0.021783099,0.031199027,4.3660107,0.004112897,0.0037190071,0.06562418,1.0,0.0003964901,0.00540471076965332,0.005419234530878144,True
