entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
3,0,87271,-211,1.2050173,3.0646462,1,2,33.009182,355.1906,-1.0
3,1,87271,211,-1.9468001,-3.0690668,2,2,33.009182,355.1906,-1.0
12,0,87278,-211,-1.0380343,2.25775,1,2,16.939184,83.41417,-1.0
12,1,87278,211,2.0596447,-2.2965314,2,2,16.939184,83.41417,-1.0
14,0,87272,-211,-2.6195476,1.6343155,1,2,39.25786,103.46603,-1.0
14,1,87272,211,0.4845374,-1.6141828,2,2,39.25786,103.46603,-1.0
15,0,87280,-211,2.6088157,-2.543114,1,2,23.8703,155.23225,-1.0
15,1,87280,211,-0.55619204,2.5761528,2,2,23.8703,155.23225,-1.0
19,0,87281,-211,-2.4274592,-2.250489,1,2,70.6082,337.40555,-1.0
19,1,87281,211,0.7032829,2.2418487,2,2,70.6082,337.40555,-1.0
21,0,87288,-211,-2.2662153,-2.925766,1,2,32.44331,305.9931,-1.0
21,1,87288,211,0.86359143,2.943108,2,2,32.44331,305.9931,-1.0
23,0,87295,-211,2.4792309,-2.5140922,1,2,63.955555,401.48157,-1.0
26,1,87296,211,-1.6204451,-2.1116726,2,2,48.115402,203.15262,-1.0
27,1,87303,211,-1.9489595,1.4587293,2,2,6.6805987,14.95719,-1.0
29,1,87301,211,1.8894588,-2.6421716,2,2,11.692587,83.4164,-1.0
33,0,87290,-211,-1.1805997,2.8758364,1,2,53.30894,470.47464,-1.0
34,0,87292,-211,-0.95265675,2.524736,1,2,81.13762,510.195,-1.0
35,0,87302,-211,-2.295607,2.5273664,1,2,30.241539,187.49359,-1.0
35,1,87302,211,0.82657725,-2.4951477,2,2,30.241539,187.49359,-1.0
40,1,87270,211,0.5693366,-2.765312,2,2,69.86037,558.75146,-1.0
41,0,87316,-211,2.7263334,2.0518603,1,2,9.380499,37.94116,-1.0
41,1,87316,211,-0.51283824,-2.0993311,2,2,9.380499,37.94116,-1.0
44,1,87315,211,1.0296488,2.3368182,2,2,17.149149,90.321495,-1.0
45,1,87320,211,1.2194366,1.4623017,2,2,56.035423,124.922386,-1.0
46,1,87279,211,0.3638477,2.9302673,2,2,77.946304,733.29376,-1.0
47,0,87317,-211,2.4654577,1.8983396,1,2,85.43072,293.2234,-1.0
47,1,87317,211,-0.6889111,-1.9106076,2,2,85.43072,293.2234,-1.0
48,0,87321,-211,0.49610007,2.8146813,1,2,19.917835,166.31831,-1.0
48,1,87321,211,-2.6671944,-2.8090262,2,2,19.917835,166.31831,-1.0
50,0,87322,-211,-2.0662894,-2.203181,1,2,43.97397,201.2784,-1.0
51,0,87323,-211,-2.505409,2.6567693,1,2,17.825314,131.08102,-1.0
51,1,87323,211,0.6085857,-2.7114365,2,2,17.825314,131.08102,-1.0
52,0,87304,-211,-0.90741193,-2.7207177,1,2,74.46381,563.7471,-1.0
52,1,87304,211,2.227704,2.7054434,2,2,74.46381,563.7471,-1.0
57,0,87326,-211,-1.6864362,-2.75476,1,2,24.515997,192.7797,-1.0
57,1,87326,211,1.4364655,2.7478845,2,2,24.515997,192.7797,-1.0
65,1,87338,211,-2.1075606,2.4989367,2,2,4.2547336,25.493893,-1.0
66,0,87343,-211,0.032891672,3.0018845,1,2,17.46416,176.26996,-1.0
66,1,87343,211,-3.1291535,-3.0032501,2,2,17.46416,176.26996,-1.0
71,0,87310,-211,2.837231,-2.6101804,1,2,85.61035,588.96155,-1.0
72,0,87324,-211,-2.5454566,-1.8237302,1,2,60.77711,190.2206,-1.0
72,1,87324,211,0.5762179,1.7917194,2,2,60.77711,190.2206,-1.0
74,0,87308,-211,3.0381792,-2.7303467,1,2,67.86457,508.58795,-1.0
75,0,87351,-211,2.0561361,-1.5969032,1,2,6.5248857,17.08542,-1.0
76,0,87309,-211,0.93258154,-2.4397314,1,2,73.31056,425.97644,-1.0
76,1,87309,211,-2.2175798,2.4509842,2,2,73.31056,425.97644,-1.0
78,0,87355,-211,1.9453272,-1.5254233,1,2,5.5573506,13.382407,-1.0
79,1,87347,211,-2.0397072,1.611022,2,2,28.405312,74.11416,-1.0
82,0,87346,-211,-0.9355616,-1.4469968,1,2,81.37133,183.1727,-1.0
83,1,87330,211,-0.80427706,1.4859997,2,2,86.23906,201.56073,-1.0
89,0,87341,-211,-1.7559886,-1.9910111,1,2,47.62118,177.34695,-1.0
89,1,87341,211,1.3645821,1.9879142,2,2,47.62118,177.34695,-1.0
90,0,87348,-211,-2.63387,2.1660097,1,2,38.74092,170.13326,-1.0
90,1,87348,211,0.48606348,-2.1532922,2,2,38.74092,170.13326,-1.0
98,0,87359,-211,2.385526,-2.265896,1,2,13.20837,64.74087,-1.0
98,1,87359,211,-0.8126624,2.2786386,2,2,13.20837,64.74087,-1.0
100,0,87350,-211,0.1936698,1.7049549,1,2,55.93266,159.51054,-1.0
100,1,87350,211,-2.971955,-1.7128019,2,2,55.93266,159.51054,-1.0
101,0,87373,-211,-0.57937986,-1.533781,1,2,31.812042,76.84993,-1.0
102,0,87371,-211,-3.0551019,1.6112711,1,2,48.412525,127.064415,-1.0
102,1,87371,211,0.055941053,-1.6281668,2,2,48.412525,127.064415,-1.0
104,0,87380,-211,-0.7669985,3.057477,1,2,11.094955,118.39982,-1.0
104,1,87380,211,2.3441758,-3.0596428,2,2,11.094955,118.39982,-1.0
114,0,87378,-211,2.0369654,-1.5632532,1,2,36.45279,90.26011,-1.0
118,0,87352,-211,-2.3898165,2.409439,1,2,42.224934,236.87271,-1.0
124,0,87377,-211,-1.6645402,1.9751775,1,2,61.36769,225.72984,-1.0
125,0,87394,-211,2.036143,-1.9610806,1,2,24.897377,88.815216,-1.0
125,1,87394,211,-1.147542,1.9287362,2,2,24.897377,88.815216,-1.0
127,0,87366,-211,2.6089938,2.7360907,1,2,39.239708,297.5891,-1.0
127,1,87366,211,-0.544771,-2.6939692,2,2,39.239708,297.5891,-1.0
128,0,87362,-211,0.6707345,-2.2799969,1,2,62.724895,313.3971,-1.0
131,0,87376,-211,2.73085,2.878234,1,2,45.304665,409.59735,-1.0
131,1,87376,211,-0.41955143,-2.9056418,2,2,45.304665,409.59735,-1.0
132,0,87408,-211,-2.7043774,2.1649523,1,2,7.538832,33.336197,-1.0
132,1,87408,211,0.3267577,-2.1694045,2,2,7.538832,33.336197,-1.0
137,0,87401,-211,-1.5973932,2.2494643,1,2,54.470882,259.3233,-1.0
137,1,87401,211,1.5300109,-2.2352834,2,2,54.470882,259.3233,-1.0
139,0,87403,-211,1.309104,-1.9101622,1,2,61.67862,211.56738,-1.0
139,1,87403,211,-1.8501874,1.8974977,2,2,61.67862,211.56738,-1.0
140,0,87404,-211,-1.8188223,2.1204855,1,2,34.57208,146.9999,-1.0
140,1,87404,211,1.297686,-2.1324215,2,2,34.57208,146.9999,-1.0
143,0,87386,-211,-1.1892072,2.4912376,1,2,68.447495,411.4131,-1.0
143,1,87386,211,1.9435833,-2.4682767,2,2,68.447495,411.4131,-1.0
144,1,87407,211,0.50033957,2.0670254,2,2,40.718998,162.33995,-1.0
145,0,87413,-211,2.3675156,2.0520475,1,2,32.86368,130.1161,-1.0
145,1,87413,211,-0.8026053,-2.0537422,2,2,32.86368,130.1161,-1.0
150,0,87415,-211,-1.7887919,1.4641631,1,2,82.62551,187.78917,-1.0
151,1,87392,211,-1.4332746,2.0593276,2,2,86.79169,348.86798,-1.0
152,0,87428,-211,2.8748221,1.579471,1,2,48.096344,122.32006,-1.0
152,1,87428,211,-0.29869205,-1.5916026,2,2,48.096344,122.32006,-1.0
154,0,87426,-211,-2.8405473,-2.3158846,1,2,69.39022,348.74084,-1.0
154,1,87426,211,0.29054826,2.2798338,2,2,69.39022,348.74084,-1.0
156,0,87400,-211,-1.4364182,2.6122227,1,2,72.264565,486.60153,-1.0
156,1,87400,211,1.6976334,-2.577491,2,2,72.264565,486.60153,-1.0
163,0,87430,-211,0.704646,1.8530924,1,2,37.298954,121.10324,-1.0
163,1,87430,211,-2.4681015,-1.8394758,2,2,37.298954,121.10324,-1.0
166,0,87416,-211,-2.1374288,2.9233887,1,2,48.77535,458.44183,-1.0
166,1,87416,211,0.99643314,-2.9385023,2,2,48.77535,458.44183,-1.0
167,0,87427,-211,-2.1484766,1.8414836,1,2,79.04453,253.8717,-1.0
167,1,87427,211,0.9782513,-1.8281798,2,2,79.04453,253.8717,-1.0
169,0,87439,-211,-2.1830666,-2.5173974,1,2,20.87112,127.58538,-1.0
169,1,87439,211,0.9300151,2.4767158,2,2,20.87112,127.58538,-1.0
170,0,87444,-211,2.0733304,-2.0435057,1,2,18.15857,70.741005,-1.0
170,1,87444,211,-1.1207066,2.029042,2,2,18.15857,70.741005,-1.0
174,0,87420,-211,-1.2913395,-2.2844808,1,2,97.585014,487.7388,-1.0
174,1,87420,211,1.8427831,2.2996688,2,2,97.585014,487.7388,-1.0
176,0,87419,-211,1.29521,-2.8779507,1,2,54.615852,485.87543,-1.0
176,1,87419,211,-1.8538948,2.8732617,2,2,54.615852,485.87543,-1.0
180,0,87432,-211,1.4459385,-1.7275429,1,2,96.27123,275.54184,-1.0
180,1,87432,211,-1.7095622,1.6981287,2,2,96.27123,275.54184,-1.0
181,0,87457,-211,-1.8171142,3.02606,1,2,62.51291,651.68365,-1.0
181,1,87457,211,1.3188881,-3.0440743,2,2,62.51291,651.68365,-1.0
183,0,87445,-211,1.7914859,2.4582946,1,2,53.179718,317.05542,-1.0
183,1,87445,211,-1.3615237,-2.484775,2,2,53.179718,317.05542,-1.0
185,0,87454,-211,-1.3422163,1.5572991,1,2,59.87928,148.10538,-1.0
185,1,87454,211,1.7728723,-1.5529915,2,2,59.87928,148.10538,-1.0
188,0,87424,-211,-2.3578887,-2.5977793,1,2,72.470825,489.61203,-1.0
189,1,87461,211,1.3152031,-2.36687,2,2,35.691032,190.98402,-1.0
192,0,87453,-211,-0.4685624,-2.8049371,1,2,31.742395,260.4161,-1.0
192,1,87453,211,2.6592002,2.783278,2,2,31.742395,260.4161,-1.0
194,0,87442,-211,-2.8744466,-2.8890796,1,2,69.87834,618.8527,-1.0
194,1,87442,211,0.26134002,2.8533602,2,2,69.87834,618.8527,-1.0
195,0,87464,-211,-0.59984136,-1.6799344,1,2,83.76129,231.75177,-1.0
195,1,87464,211,2.5251784,1.6730194,2,2,83.76129,231.75177,-1.0
196,0,87465,-211,-0.34335738,-1.6214014,1,2,68.01707,179.20486,-1.0
201,0,87469,-211,-1.2933676,2.0094998,1,2,45.55045,173.67781,-1.0
201,1,87469,211,1.82678,-2.0182993,2,2,45.55045,173.67781,-1.0
202,0,87460,-211,-0.98469347,-2.9445498,1,2,48.088547,455.08463,-1.0
202,1,87460,211,2.1490054,2.9310684,2,2,48.088547,455.08463,-1.0
206,0,87458,-211,-1.9330375,2.013009,1,2,91.21301,356.69916,-1.0
206,1,87458,211,1.1981659,-2.0679898,2,2,91.21301,356.69916,-1.0
209,0,87479,-211,1.0027701,-1.7088903,1,2,8.654768,24.758102,-1.0
209,1,87479,211,-2.2935565,1.7172568,2,2,8.654768,24.758102,-1.0
211,0,87470,-211,1.1702127,2.8588233,1,2,24.29136,216.90204,-1.0
224,0,87448,-211,0.65304816,-2.9282038,1,2,68.47998,642.07635,-1.0
224,1,87448,211,-2.4942255,2.9287128,2,2,68.47998,642.07635,-1.0
226,0,87471,-211,3.022268,-2.8054526,1,2,54.83288,456.81268,-1.0
226,1,87471,211,-0.127257,2.8135874,2,2,54.83288,456.81268,-1.0
227,0,87489,-211,1.7347784,1.6651243,1,2,65.25412,176.5207,-1.0
227,1,87489,211,-1.4287038,-1.639583,2,2,65.25412,176.5207,-1.0
230,0,87506,-211,2.098867,3.060578,1,2,19.94462,212.6407,-1.0
238,0,87514,-211,-0.641534,-3.0872743,1,2,79.45242,861.9291,-1.0
238,1,87514,211,2.4959307,3.062939,2,2,79.45242,861.9291,-1.0
246,0,87485,-211,0.18615304,-2.4971385,1,2,67.506935,416.86548,-1.0
246,1,87485,211,-2.9641685,2.5170891,2,2,67.506935,416.86548,-1.0
247,0,87492,-211,-0.84640783,2.8061159,1,2,47.344315,395.38312,-1.0
248,0,87477,-211,0.9462757,-2.5886512,1,2,84.51219,570.04504,-1.0
248,1,87477,211,-2.2016876,2.6042666,2,2,84.51219,570.04504,-1.0
249,0,87502,-211,-0.47805306,-2.8011339,1,2,49.045444,407.0548,-1.0
249,1,87502,211,2.654666,2.810291,2,2,49.045444,407.0548,-1.0
250,0,87503,-211,-1.0620248,2.4671996,1,2,64.45107,385.11038,-1.0
251,0,87500,-211,-0.024625432,-2.9781864,1,2,98.87861,981.8846,-1.0
251,1,87500,211,3.1132925,2.9942462,2,2,98.87861,981.8846,-1.0
261,0,46617,-211,-0.6890712,1.7645538,1,2,2.3660433,7.1149626,-1.0
261,1,46617,211,1.9175724,-1.78851,2,2,2.3660433,7.1149626,-1.0
264,0,46604,-211,2.7503932,-1.6791413,1,2,77.98376,217.4778,-1.0
264,1,46604,211,-0.40887362,1.6907778,2,2,77.98376,217.4778,-1.0
268,0,46620,-211,-1.9035336,1.6267775,1,2,92.2554,245.22913,-1.0
268,1,46620,211,1.2222795,-1.6400094,2,2,92.2554,245.22913,-1.0
273,0,46601,-211,1.0757846,-2.4183173,1,2,36.88949,209.15508,-1.0
273,1,46601,211,-2.083209,2.4225667,2,2,36.88949,209.15508,-1.0
278,0,46625,-211,0.519954,-2.261007,1,2,27.002554,130.73035,-1.0
278,1,46625,211,-2.6496882,2.2580824,2,2,27.002554,130.73035,-1.0
279,0,46613,-211,2.3736656,2.089947,1,2,90.511345,369.5423,-1.0
279,1,46613,211,-0.7779416,-2.0792732,2,2,90.511345,369.5423,-1.0
285,0,46634,-211,-2.6528187,1.5734199,1,2,22.785114,57.271862,-1.0
287,0,46611,-211,1.4064652,2.695922,1,2,68.8486,521.60803,-1.0
287,1,46611,211,-1.7420878,-2.7319539,2,2,68.8486,521.60803,-1.0
299,0,46645,-211,-2.8079846,-2.8221085,1,2,18.310604,149.86923,-1.0
299,1,46645,211,0.30948523,2.76221,2,2,18.310604,149.86923,-1.0
304,0,46651,-211,2.314526,1.8344405,1,2,32.652767,104.10166,-1.0
304,1,46651,211,-0.86338466,-1.8197825,2,2,32.652767,104.10166,-1.0
305,0,46614,-211,-2.2680302,-2.7772732,1,2,70.14862,572.9695,-1.0
