event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
757,211,1.5485266,-2.1314943,2,2,20.707962,88.63969,-1.0,8.478975,-2.1395833,1.5426209,32.0,9.0,5.0,9.0,0.022322522,0.021838244,15.257431,0.00545492,0.004042823,-0.46929547,0.0,-0.008089066,0.005905747413635254,0.01001552946060844,True
757,-211,-1.5514768,2.135201,1,2,20.707962,88.63969,-1.0,9.003757,2.132795,-1.549157,40.0,5.0,1.0,35.0,0.011181431,0.012904517,12.626258,0.0027717042,0.0019679547,-0.6579705,0.0,-0.0024058819,0.002319812774658203,0.0033421249051139653,True
760,211,-1.9366559,-1.5560678,2,2,78.30036,193.2793,-1.0,49.605946,-1.556524,-1.9381346,38.0,12.0,5.0,19.0,0.007999692,0.008090616,20.25818,0.0038582042,0.0034761366,-0.16480622,0.0,-0.00045621395,0.0014786720275878906,0.0015474502041613642,True
760,-211,1.2252862,1.5498121,1,2,78.30036,193.2793,-1.0,46.923565,1.5506805,1.2243543,28.0,18.0,9.0,34.0,0.008355479,0.009338086,18.036987,0.0040546567,0.0035465218,-0.6352318,0.0,0.0008684397,0.0009319782257080078,0.001273880240452684,True
768,-211,2.3298895,-2.060434,1,2,24.867863,99.48316,-1.0,17.1899,-2.0494204,2.3332992,39.0,4.0,9.0,43.0,0.017019639,0.007728174,15.46336,0.0045776856,0.00039672648,-0.68627346,0.0,0.011013746,0.0034096240997314453,0.011529446686017682,True
768,211,-0.84897727,2.0668044,2,2,24.867863,99.48316,-1.0,11.738579,2.0685353,-0.84751093,17.0,9.0,11.0,19.0,0.014728616,0.015228878,4.488696,0.0038832878,0.0035214063,-0.33343184,0.0,0.0017309189,0.0014663338661193848,0.002268527097232155,True
769,-211,1.7154435,-1.6001194,1,2,19.771538,50.629997,-1.0,9.333132,-1.600709,1.7174314,17.0,6.0,5.0,9.0,0.008744344,0.009635484,3.9945936,0.003982065,0.0036871713,-0.27888405,0.0,-0.00058960915,0.001987934112548828,0.002073528630383841,True
769,211,-1.5031652,1.586269,2,2,19.771538,50.629997,-1.0,8.600873,1.5882093,-1.5040362,37.0,7.0,7.0,42.0,0.008244787,0.006862718,44.49774,0.003810809,0.0027385314,-0.6150287,0.0,0.0019402504,0.0008709430694580078,0.002126761254170787,True
777,-211,-2.5447245,1.7146527,1,2,14.100744,39.847622,-1.0,7.281103,1.7165132,-2.5382767,25.0,6.0,11.0,17.0,0.0085539315,0.0131214885,9.327559,0.0033749852,0.003190116,-0.18992527,0.0,0.0018604994,0.006447792053222656,0.00671084795669546,True
777,211,0.5005569,-1.6845286,2,2,14.100744,39.847622,-1.0,3.6207154,-1.6777362,0.4985802,23.0,5.0,3.0,5.0,0.012050744,0.012210667,6.745511,0.0049763112,0.004056579,-0.536242,0.0,0.006792426,0.001976698637008667,0.007074205853656099,True
778,211,-2.1525161,-2.4175942,2,2,78.99313,435.20847,-1.0,50.561684,-2.4142015,-2.1488836,35.0,14.0,1.0,29.0,0.023372974,0.024605988,12.27825,0.0042538517,0.0038249316,-0.43671876,0.0,0.0033926964,0.0036325454711914062,0.0049704904289153634,True
780,211,-1.8662118,1.6008205,2,2,25.278276,66.192505,-1.0,9.42619,1.6000237,-1.8678211,26.0,8.0,5.0,13.0,0.007919455,0.009006323,6.200355,0.00362123,0.003490079,-0.20678161,0.0,-0.0007967949,0.0016093254089355469,0.0017957757016784839,True
780,-211,1.3340707,-1.6340575,1,2,25.278276,66.192505,-1.0,9.7946415,-1.6340927,1.3351635,26.0,8.0,9.0,15.0,0.008999184,0.007671882,12.824734,0.0039316155,0.0025638628,-0.2259366,0.0,-3.516674e-05,0.0010927915573120117,0.0010933572551385033,True
