entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
15,0,383799,-211,-3.077263,1.5570389,1,2,10.424836,25.66475,-1.0
15,1,383799,211,-0.08921342,-1.5448179,2,2,10.424836,25.66475,-1.0
20,0,383789,-211,-0.18203743,-2.8841302,1,2,39.443684,346.815,-1.0
20,1,383789,211,2.9491086,2.8439212,2,2,39.443684,346.815,-1.0
23,0,383796,-211,-1.2024868,1.8602412,1,2,37.52932,125.27302,-1.0
23,1,383796,211,1.9090103,-1.8906709,2,2,37.52932,125.27302,-1.0
30,0,383803,-211,3.093286,2.627196,1,2,14.690489,102.2256,-1.0
30,1,383803,211,-0.083893895,-2.628758,2,2,14.690489,102.2256,-1.0
31,0,383802,-211,-1.6085509,2.1276147,1,2,49.014435,207.13702,-1.0
31,1,383802,211,1.5151718,-2.112694,2,2,49.014435,207.13702,-1.0
33,0,383800,-211,-1.1036688,2.0983095,1,2,47.01519,196.58408,-1.0
33,1,383800,211,2.0190692,-2.1201496,2,2,47.01519,196.58408,-1.0
43,0,383823,-211,-1.5864669,-2.8751826,1,2,34.440105,307.2632,-1.0
43,1,383823,211,1.5432501,2.881788,2,2,34.440105,307.2632,-1.0
44,1,383831,211,-0.7333755,-2.4912074,2,2,14.912907,93.04993,-1.0
47,0,383818,-211,2.2536867,1.5652032,1,2,79.86517,203.36307,-1.0
47,1,383818,211,-0.90716743,-1.6090268,2,2,79.86517,203.36307,-1.0
49,0,383832,-211,0.3310027,-1.5897651,1,2,36.4066,91.802315,-1.0
49,1,383832,211,-2.8533273,1.562943,2,2,36.4066,91.802315,-1.0
66,0,383854,-211,1.3504117,-2.232078,1,2,4.3205323,20.254349,-1.0
66,1,383854,211,-1.9729068,2.2237322,2,2,4.3205323,20.254349,-1.0
68,0,383856,-211,-0.88321483,-3.0386207,1,2,9.928522,103.0347,-1.0
68,1,383856,211,2.2232533,3.022489,2,2,9.928522,103.0347,-1.0
69,1,383828,211,2.6823823,2.4985917,2,2,78.36665,474.18127,-1.0
70,0,383812,-211,-0.1658656,1.9483502,1,2,99.5219,353.83447,-1.0
70,1,383812,211,2.9651337,-1.9341295,2,2,99.5219,353.83447,-1.0
71,0,383808,-211,-0.94825363,-2.8353102,1,2,84.03985,708.1504,-1.0
71,1,383808,211,2.1882753,2.8068445,2,2,84.03985,708.1504,-1.0
