event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
6,-211,-1.6420444,-1.8661853,1,2,8.201076,27.033916,-1.0,11.716042,-1.8692656,-1.6330382,40,21,1,13,0.02915181,0.046283085,24.102615,0.009570765,0.0033155729,-0.0030802488,0.009006261825561523,0.009518439230381693,True
6,211,1.3602672,1.8596137,2,2,8.201076,27.033916,-1.0,13.046003,1.8569872,1.326331,47,29,1,33,0.03937763,0.033900753,32.856884,0.012987732,0.0029119519,-0.002626419,0.033936142921447754,0.0340376243810058,True
8,211,2.1437995,2.7542214,2,2,82.653244,655.7478,-1.0,98.302765,2.7450616,2.1352947,52,38,1,44,0.025776995,0.022980073,34.2823,0.0033718382,0.0025800022,-0.009159803,0.008504867553710938,0.01249939084780665,True
8,-211,-0.9923241,-2.7663665,1,2,82.653244,655.7478,-1.0,94.17905,-2.7815368,-0.9869098,52,27,1,36,0.028150039,0.01961443,17.608515,0.0034643842,0.0020036655,-0.015170336,0.005414307117462158,0.016107570079673776,True
12,-211,1.2155102,-1.7669673,1,2,77.218575,231.89604,-1.0,54.916206,-1.7706988,1.2129096,48,32,1,17,0.028380813,0.021814639,31.494795,0.010349608,0.0034778207,-0.0037314892,0.0026006698608398438,0.004548350869796072,True
12,211,-1.9424641,1.7607591,2,2,77.218575,231.89604,-1.0,87.96479,1.7577617,-1.9456896,42,26,1,29,0.018718183,0.01663865,12.611412,0.0071327467,0.0024008248,-0.0029973984,0.0032254457473754883,0.004403169006124646,True
16,-211,-1.8103721,1.7970215,1,2,24.830982,77.435684,-1.0,18.097462,1.7886385,-1.8013049,50,33,1,40,0.028912462,0.034218784,35.56152,0.010471878,0.0028615305,-0.008383036,0.009067177772521973,0.01234864366983189,True
16,211,1.2822757,-1.8107082,2,2,24.830982,77.435684,-1.0,22.654058,-1.8107483,1.2745285,44,24,1,29,0.014531602,0.033084255,14.728664,0.0051562055,0.0028750089,-4.017353e-05,0.007747173309326172,0.007747277470008092,True
18,211,0.4665992,1.6270097,2,2,80.97799,209.89801,-1.0,70.84787,1.6257904,0.46487418,51,33,1,34,0.019959355,0.019257935,22.888128,0.00901952,0.002991765,-0.0012193918,0.00172501802444458,0.002112487535583529,True
18,-211,-2.656436,-1.5857745,1,2,80.97799,209.89801,-1.0,79.34266,-1.5876157,-2.6581218,48,34,1,32,0.021646252,0.024537582,25.095287,0.010080593,0.00329446,-0.0018411875,0.0016858577728271484,0.0024964150006661695,True
21,-211,2.9798424,-1.670299,1,2,72.80331,197.60942,-1.0,67.51347,-1.6688871,2.978631,51,37,1,29,0.017794767,0.024835637,19.360542,0.0074662133,0.0033161854,0.0014119148,0.001211404800415039,0.0018603776672397254,True
21,211,-0.18129484,1.6417288,2,2,72.80331,197.60942,-1.0,63.06667,1.6390933,-0.17913234,50,27,1,29,0.021386918,0.020312756,18.514418,0.009280932,0.0030793343,-0.002635479,0.0021625012159347534,0.0034091290237712357,True
27,-211,2.5524845,-2.0789247,1,2,72.32877,293.17853,-1.0,63.44119,-2.0795252,2.5578349,52,38,1,29,0.028313598,0.02798877,36.679836,0.0073722815,0.0040192204,-0.0006005764,0.005350351333618164,0.005383953139310901,True
27,211,-0.6017592,2.075354,2,2,72.32877,293.17853,-1.0,53.5732,2.0812552,-0.6023607,52,38,1,32,0.02787137,0.027437337,28.344818,0.007274336,0.0038895498,0.0059010983,0.0006015300750732422,0.005931677736135396,True
28,211,-0.2858659,-2.9580815,2,2,64.42545,615.7253,-1.0,59.90453,-2.9098034,-0.29481053,52,38,1,40,0.057457946,0.047945604,39.63364,0.005730008,0.002935732,0.048278093,0.00894463062286377,0.04909970086986535,True
28,-211,2.8615837,2.9374118,1,2,64.42545,615.7253,-1.0,73.30832,2.917702,2.8784456,52,38,1,31,0.032614503,0.03386539,32.155426,0.003593046,0.002138731,-0.019709826,0.016861915588378906,0.025938416061012014,True
