entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
10,1,4791,211,-0.2734134,2.8825305,2,2,6.951632,61.769848,-1.0
12,0,4799,-211,-2.3561492,1.6347588,1,2,39.252033,104.585724,-1.0
12,1,4799,211,0.7484268,-1.6371803,2,2,39.252033,104.585724,-1.0
13,0,4794,-211,-1.8425622,2.6525884,1,2,11.249865,78.86013,-1.0
14,0,4798,-211,-0.6072924,2.3262289,1,2,16.349854,84.15515,-1.0
14,1,4798,211,2.4908478,-2.317977,2,2,16.349854,84.15515,-1.0
19,1,4805,211,1.6746306,-2.8679814,2,2,17.20809,155.44646,-1.0
21,0,4812,-211,-0.064937696,-1.8150543,1,2,24.903866,79.49584,-1.0
21,1,4812,211,3.0291135,1.8420093,2,2,24.903866,79.49584,-1.0
22,0,4789,-211,-1.1848924,2.190377,1,2,37.570805,172.70609,-1.0
22,1,4789,211,1.9354409,-2.2228718,2,2,37.570805,172.70609,-1.0
25,0,4821,-211,0.6863797,3.0390134,1,2,87.05526,925.68585,-1.0
25,1,4821,211,-2.4590747,-3.0710895,2,2,87.05526,925.68585,-1.0
27,0,4815,-211,2.4810388,-2.0454857,1,2,45.80638,178.77628,-1.0
32,1,4822,211,2.4709847,1.9178643,2,2,34.6897,122.69287,-1.0
39,0,4801,-211,-2.137703,2.2903392,1,2,65.18239,325.188,-1.0
39,1,4801,211,0.99263036,-2.2899947,2,2,65.18239,325.188,-1.0
40,0,4836,-211,2.6583421,-3.00952,1,2,75.788704,779.5569,-1.0
42,0,4810,-211,3.0792046,2.431208,1,2,54.990215,313.51202,-1.0
42,1,4810,211,-0.074015416,-2.4209266,2,2,54.990215,313.51202,-1.0
43,0,4839,-211,1.7638218,1.5540819,1,2,13.460579,33.543533,-1.0
44,0,4833,-211,2.563325,-1.8359888,1,2,63.592426,204.30678,-1.0
45,0,4795,-211,-0.90123504,2.5242836,1,2,86.60342,547.167,-1.0
45,1,4795,211,2.2337117,-2.5362358,2,2,86.60342,547.167,-1.0
47,0,4820,-211,2.0198889,1.6284232,1,2,98.635605,262.87668,-1.0
47,1,4820,211,-1.1364508,-1.6440375,2,2,98.635605,262.87668,-1.0
52,1,4840,211,-1.1875817,-2.5070608,2,2,13.792868,85.11784,-1.0
57,0,4853,-211,-2.410622,3.0362642,1,2,46.849953,490.63525,-1.0
57,1,4853,211,0.7235781,-3.042973,2,2,46.849953,490.63525,-1.0
59,1,4843,211,0.9683179,-2.9629607,2,2,34.21196,333.42477,-1.0
61,0,4830,-211,-2.5060656,-2.8379834,1,2,54.918407,473.27982,-1.0
61,1,4830,211,0.62783587,2.8492577,2,2,54.918407,473.27982,-1.0
66,0,4835,-211,-2.732781,2.8469412,1,2,42.528988,374.9065,-1.0
66,1,4835,211,0.39914948,-2.886271,2,2,42.528988,374.9065,-1.0
70,0,4855,-211,0.94992256,2.3930852,1,2,28.134005,155.1805,-1.0
70,1,4855,211,-2.21524,-2.3918324,2,2,28.134005,155.1805,-1.0
72,1,4808,211,1.7865943,-2.6133356,2,2,83.943634,576.04175,-1.0
77,0,4838,-211,-1.417517,-3.0047743,1,2,58.36094,572.23535,-1.0
86,0,4882,-211,-0.29171103,-3.07913,1,2,46.167427,511.02792,-1.0
86,1,4882,211,2.8428376,3.1116421,2,2,46.167427,511.02792,-1.0
87,1,4870,211,-1.6442056,-2.724188,2,2,40.013294,305.26294,-1.0
92,0,4873,-211,-1.2667726,2.0838976,1,2,73.06811,295.47345,-1.0
92,1,4873,211,1.8622926,-2.0655727,2,2,73.06811,295.47345,-1.0
93,0,4883,-211,0.643949,2.587753,1,2,41.690434,277.88025,-1.0
94,1,4889,211,2.2433004,2.0500414,2,2,20.330683,80.0921,-1.0
99,0,4858,-211,0.31204018,-2.8729265,1,2,70.683876,626.8081,-1.0
99,1,4858,211,-2.8353062,2.8718278,2,2,70.683876,626.8081,-1.0
101,1,4844,211,2.3837595,-2.536875,2,2,86.43383,538.6135,-1.0
107,0,4896,-211,-0.90924853,2.8951113,1,2,15.530039,141.09872,-1.0
109,0,4890,-211,2.0110292,2.2348926,1,2,41.958363,201.45003,-1.0
109,1,4890,211,-1.1487755,-2.2673848,2,2,41.958363,201.45003,-1.0
110,0,4902,-211,0.78293073,1.9082377,1,2,25.720198,88.12609,-1.0
110,1,4902,211,-2.4012535,-1.8971992,2,2,25.720198,88.12609,-1.0
111,0,4847,-211,-0.046890885,-2.8609328,1,2,84.24863,742.0805,-1.0
111,1,4847,211,3.0899262,2.8702807,2,2,84.24863,742.0805,-1.0
115,0,4874,-211,0.1209825,2.9498405,1,2,61.19788,586.98114,-1.0
115,1,4874,211,-3.0267532,-2.9527624,2,2,61.19788,586.98114,-1.0
117,0,4913,-211,-0.49522164,-1.5756885,1,2,18.601257,46.9975,-1.0
117,1,4913,211,2.5631723,1.5814996,2,2,18.601257,46.9975,-1.0
118,0,4901,-211,-2.0033832,-2.2795482,1,2,59.12147,290.62338,-1.0
118,1,4901,211,1.1255698,2.2706275,2,2,59.12147,290.62338,-1.0
119,0,4908,-211,-2.320795,1.8109069,1,2,50.637016,160.32635,-1.0
119,1,4908,211,0.7972104,-1.8287272,2,2,50.637016,160.32635,-1.0
121,0,4914,-211,-2.2354822,1.6703787,1,2,45.09454,124.80413,-1.0
121,1,4914,211,0.8752554,-1.6832818,2,2,45.09454,124.80413,-1.0
123,0,4917,-211,0.39552277,1.4624898,1,2,31.446438,72.25947,-1.0
129,0,4888,-211,1.66767,-2.5224795,1,2,87.46747,553.3014,-1.0
129,1,4888,211,-1.4804316,2.5405614,2,2,87.46747,553.3014,-1.0
131,0,4905,-211,0.3340448,2.3022048,1,2,85.20858,429.1491,-1.0
131,1,4905,211,-2.8160594,-2.2974963,2,2,85.20858,429.1491,-1.0
132,0,4922,-211,0.69667184,2.89307,1,2,15.621171,142.08507,-1.0
132,1,4922,211,-2.4703522,-2.9028275,2,2,15.621171,142.08507,-1.0
133,0,4866,-211,0.4254082,2.9403706,1,2,96.52242,935.68774,-1.0
133,1,4866,211,-2.720077,-2.9840813,2,2,96.52242,935.68774,-1.0
138,0,4926,-211,1.262576,-2.6437185,1,2,23.36967,166.02242,-1.0
138,1,4926,211,-1.9008116,2.6540284,2,2,23.36967,166.02242,-1.0
145,0,4928,-211,3.1245158,-2.4875724,1,2,19.811323,117.252174,-1.0
145,1,4928,211,-0.04811609,2.4410806,2,2,19.811323,117.252174,-1.0
146,1,4920,211,2.0755172,-2.5587745,2,2,34.619385,222.63225,-1.0
153,0,4936,-211,-1.0179417,-1.447103,1,2,60.655804,134.68826,-1.0
155,0,4937,-211,-0.426504,1.5095643,1,2,52.262157,124.34921,-1.0
155,1,4937,211,2.6832638,-1.5156403,2,2,52.262157,124.34921,-1.0
156,0,4907,-211,-2.0459905,-2.8976316,1,2,67.655815,617.08,-1.0
156,1,4907,211,1.0897007,2.903768,2,2,67.655815,617.08,-1.0
157,1,4940,211,-3.0076787,-2.1641061,2,2,34.29168,154.52493,-1.0
159,1,4951,211,0.9806446,1.7677631,2,2,32.15646,96.592445,-1.0
160,0,4912,-211,-2.4132063,-2.416694,1,2,97.35965,545.4547,-1.0
160,1,4912,211,0.7217134,2.3999696,2,2,97.35965,545.4547,-1.0
163,0,4953,-211,-0.46524075,2.4926946,1,2,13.675679,82.78604,-1.0
163,1,4953,211,2.6324544,-2.481286,2,2,13.675679,82.78604,-1.0
168,0,4957,-211,-2.2164953,-2.1306431,1,2,9.250193,39.957294,-1.0
168,1,4957,211,0.8328321,2.155484,2,2,9.250193,39.957294,-1.0
180,0,4942,-211,-1.5530375,-2.6891596,1,2,62.170753,460.21445,-1.0
180,1,4942,211,1.5807457,2.6915693,2,2,62.170753,460.21445,-1.0
181,0,4960,-211,-0.71600765,-1.5881741,1,2,77.47296,195.16756,-1.0
181,1,4960,211,2.405552,1.5623229,2,2,77.47296,195.16756,-1.0
183,1,4938,211,1.8981973,2.9706662,2,2,53.15001,519.47784,-1.0
184,0,4952,-211,-1.5168732,-1.9424839,1,2,63.771618,225.1486,-1.0
184,1,4952,211,1.6081496,1.9254426,2,2,63.771618,225.1486,-1.0
186,0,4950,-211,-1.8036114,2.8066552,1,2,31.525324,255.72443,-1.0
186,1,4950,211,1.3238583,-2.7592075,2,2,31.525324,255.72443,-1.0
189,0,4979,-211,-2.5151205,2.225323,1,2,11.564323,53.476685,-1.0
189,1,4979,211,0.557772,-2.200357,2,2,11.564323,53.476685,-1.0
197,0,4977,-211,-2.8730934,1.6348867,1,2,32.637947,87.13024,-1.0
197,1,4977,211,0.22406895,-1.6412616,2,2,32.637947,87.13024,-1.0
204,0,4993,-211,0.5418024,-2.4262989,1,2,10.272072,58.904972,-1.0
204,1,4993,211,-2.6616318,2.4379537,2,2,10.272072,58.904972,-1.0
205,0,4964,-211,-0.64393735,2.3320334,1,2,41.43925,218.12625,-1.0
205,1,4964,211,2.4809072,-2.3578556,2,2,41.43925,218.12625,-1.0
211,0,5008,-211,0.22266701,-2.713629,1,2,3.660631,27.75275,-1.0
211,1,5008,211,-3.0492754,2.7166972,2,2,3.660631,27.75275,-1.0
212,1,5007,211,-0.17767736,3.029979,2,2,69.76689,733.2238,-1.0
213,0,4995,-211,-1.2076102,-1.8226398,1,2,76.74954,249.16307,-1.0
