event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
1262,-211,-0.3356312,-1.6724749,1,2,52.877586,147.60223,-1.0,34.22887,-1.6768702,-0.33192337,11,11,31,33,0.011348223,0.0076844823,13.135322,0.00471452,0.0028699501,-0.531914,0,-0.0043953657,0.0037078261375427246,0.005750409875717266,True
1262,211,2.779903,1.6996802,2,2,52.877586,147.60223,-1.0,16.17309,1.697848,2.777793,32,10,3,9,0.01193331,0.013072093,11.840157,0.0048370073,0.0041316706,-0.43723747,0,-0.0018322468,0.002110004425048828,0.0027945029756920856,True
1269,211,2.870973,1.7615143,2,2,19.817955,59.33522,-1.0,7.155278,1.7650516,2.8705606,6,6,34,37,0.009838575,0.011855284,6.398049,0.003671174,0.0028427336,-0.60237867,0,0.0035372972,0.0004124641418457031,0.003561263575386883,True
1269,-211,-0.2064683,-1.7600639,1,2,19.817955,59.33522,-1.0,4.8274717,-1.7575476,-0.19508682,6,4,39,40,0.010049015,0.005796435,11.785855,0.0038150349,0.0,-0.6851734,0,0.0025162697,0.011381477117538452,0.011656313065093927,True
1271,211,1.8764778,2.4202986,2,2,84.51052,475.5627,-1.0,59.453186,2.4182808,1.8687004,34,11,7,17,0.024609499,0.02381281,9.831306,0.0044718017,0.004163934,-0.42547515,0,-0.0020177364,0.00777745246887207,0.008034925461358755,True
1271,-211,-1.2574921,-2.405325,1,2,84.51052,475.5627,-1.0,48.648777,-2.403218,-1.2553867,37,9,5,33,0.023483803,0.021387547,12.643913,0.0043617957,0.0038876708,-0.7285904,0,0.002106905,0.0021053552627563477,0.0029785179763023055,True
1274,211,2.553131,2.4941227,2,2,15.938968,97.77906,-1.0,10.785548,2.4957151,2.5548387,30,7,3,29,0.02365633,0.03277124,12.017683,0.0039602914,0.003541822,-0.6666836,0,0.0015923977,0.0017075538635253906,0.002334838440350644,True
1274,-211,-0.5512405,-2.5067916,1,2,15.938968,97.77906,-1.0,12.844894,-2.5005035,-0.53835547,21,8,11,29,0.01822398,0.02035866,6.26866,0.003016312,0.00300116,-0.600897,0,0.0062880516,0.012885034084320068,0.014337492735331147,True
1279,211,-1.3515247,2.3852465,2,2,23.488361,129.32622,-1.0,24.576706,2.3858268,-1.3521669,8,6,25,29,0.014747626,0.0152889155,4.8417807,0.0027724025,0.0027572012,-0.600897,0,0.0005803108,0.0006421804428100586,0.0008655381971445651,True
1279,-211,1.8182594,-2.3961082,1,2,23.488361,129.32622,-1.0,17.473919,-2.4035897,1.8233432,31,7,5,30,0.023947526,0.019070083,14.736485,0.0044029797,0.0033895827,-0.60971963,0,-0.007481575,0.005083799362182617,0.00904538444228405,True
1290,-211,-0.27898854,-1.8071525,1,2,12.939977,40.44783,-1.0,1.4666395,-1.800715,-0.2681782,25,2,3,15,0.010250484,0.010329279,8.478754,0.0036589694,0.0027808626,-0.18992527,0,0.00643754,0.01081034541130066,0.012581950990020246,True
1290,211,2.7689624,1.8059542,2,2,12.939977,40.44783,-1.0,7.3167505,1.8153498,2.7554116,20,6,15,30,0.011119581,0.010037211,9.326031,0.0038975626,0.0033307988,-0.600897,0,0.009395599,0.013550758361816406,0.01648940082635903,True
1298,211,-0.48333526,1.8862945,2,2,27.2913,92.68887,-1.0,20.53933,1.8891956,-0.49126497,6,6,33,35,0.010694086,0.01153361,6.8939867,0.0034594901,0.0034300887,-0.6364883,0,0.0029010773,0.007929712533950806,0.008443730822364813,True
1298,-211,2.6987705,-1.9007205,1,2,27.2913,92.68887,-1.0,13.218315,-1.8992199,2.7001634,21,11,7,13,0.015382057,0.01476644,7.663732,0.0049145953,0.004567754,-0.5018401,0,0.0015006065,0.0013928413391113281,0.0020473951681148684,True
1305,-211,0.35905093,-2.3007574,1,2,9.888232,50.410336,-1.0,7.3942037,-2.3080368,0.3645335,24,4,13,29,0.022411602,0.015493093,12.639759,0.0045205965,0.0038045843,-0.7083547,0,-0.007279396,0.005482584238052368,0.009113085974267411,True
1305,211,-2.8550866,2.3242893,2,2,9.888232,50.410336,-1.0,2.6886966,2.3156605,-2.8686645,20,1,21,35,0.013119175,0.01757775,23.856543,0.002634432,0.0023056478,-0.6806238,0,-0.008628845,0.013577938079833984,0.016087801970484896,True
1306,211,2.103434,2.35734,2,2,88.50289,473.70148,-1.0,45.212296,2.3589895,2.1035476,40,22,5,29,0.01874807,0.016332375,25.047354,0.0036335597,0.0033353,-0.6424839,0,0.0016493797,0.00011348724365234375,0.0016532794225259115,True
1311,-211,1.0684935,-2.4166598,1,2,41.09888,230.71263,-1.0,27.828878,-2.416009,1.066452,34,10,3,9,0.024006523,0.024364328,13.489923,0.00433583,0.003987926,-0.35746992,0,0.0006508827,0.002041459083557129,0.002142709384462958,True
1312,-211,-1.8462365,2.3187826,1,2,76.57618,394.49594,-1.0,34.708973,2.3183687,-1.8477428,9,5,42,42,0.019331826,0.01572582,18.342915,0.0038623402,0.0034135394,-0.62805,0,-0.00041389465,0.0015063285827636719,0.0015621570290140342,True
1312,211,1.2860534,-2.327071,2,2,76.57618,394.49594,-1.0,55.24187,-2.3277557,1.2848182,36,12,5,30,0.019130994,0.019313404,12.556306,0.003828924,0.003553261,-0.54647106,0,-0.00068473816,0.0012352466583251953,0.0014123387177091581,True
1313,211,-2.34756,2.7923422,2,2,62.09182,502.6767,-1.0,34.69027,2.7926836,-2.3438256,39,8,5,38,0.03974355,0.03463641,19.348883,0.00491214,0.0043701,-0.55637825,0,0.0003414154,0.0037343502044677734,0.0037499247897213256,True
1316,-211,0.063680045,2.1604924,1,2,14.560027,63.938873,-1.0,12.109362,2.1605442,0.06092181,27,7,5,11,0.014232579,0.011768342,6.378043,0.0034022587,0.003194495,-0.15712026,0,5.173683e-05,0.002758234739303589,0.002758719916347412,True
1316,211,-3.1355224,-2.1589177,2,2,14.560027,63.938873,-1.0,2.0265164,-2.1497884,-3.1349611,18,2,19,35,0.0067109396,0.014690825,14.942493,0.0016179904,7.5233375e-09,-0.6851734,0,0.009129286,0.0005612373352050781,0.009146521092629246,True
1318,-211,0.40560326,2.1905596,1,2,17.14517,77.1738,-1.0,10.95744,2.1906426,0.40273172,23,7,9,15,0.016036827,0.02552607,9.988993,0.0037395088,0.003041599,-0.18992527,0,8.2969666e-05,0.0028715431690216064,0.0028727415715571023,True
1318,211,-2.783677,-2.1794891,2,2,17.14517,77.1738,-1.0,7.953542,-2.1791344,-2.7831707,25,6,7,31,0.025786957,0.025733018,12.488443,0.0060071675,0.0037654948,-0.7083547,0,0.00035476685,0.0005064010620117188,0.0006183053860486269,True
1320,211,0.8431797,1.7242291,2,2,8.406722,24.259747,-1.0,6.535048,1.7185441,0.8391756,13,7,3,5,0.014103114,0.012729619,3.6537626,0.005555276,0.0047817472,-0.7165911,0,-0.005684972,0.004004120826721191,0.006953552238706475,True
1330,-211,-2.8545482,-2.8340375,1,2,51.4115,441.78,-1.0,31.841618,-2.8421004,-2.8479373,31,13,5,29,0.041924525,0.045404058,15.134538,0.0048340205,0.0039200922,-0.47527373,0,-0.0080628395,0.006610870361328125,0.010426551962206999,True
1330,211,0.2789073,2.847402,2,2,51.4115,441.78,-1.0,55.722378,2.837585,0.27606013,36,7,3,34,0.030584045,0.026240116,14.681051,0.003656798,0.0031304916,-0.52079177,0,-0.009817123,0.0028471648693084717,0.010221656238731842,True
1335,211,2.4651914,2.4637241,2,2,43.061382,256.80438,-1.0,25.287785,2.4667313,2.4600778,33,11,11,29,0.021000165,0.01704202,31.863323,0.0036108699,0.003244498,-0.53024673,0,0.0030071735,0.0051136016845703125,0.005932285838969894,True
1335,-211,-0.6621976,-2.4798205,1,2,43.061382,256.80438,-1.0,29.133661,-2.4763486,-0.6610891,37,8,3,36,0.021831537,0.02013109,12.179541,0.0037480823,0.0034468246,-0.6364883,0,0.0034718513,0.0011084675788879395,0.003644509834637675,True
1336,211,1.4023789,-2.5869586,2,2,62.756664,421.41205,-1.0,57.38569,-2.5906105,1.4027412,33,8,5,32,0.023497296,0.022939898,12.434572,0.003529571,0.0028770524,-0.60237867,0,-0.0036518574,0.0003622770309448242,0.0036697830099912065,True
1340,-211,0.8630717,-2.1434174,1,2,65.8757,282.22943,-1.0,50.741787,-2.1417804,0.86271375,25,8,17,23,0.011601934,0.014745978,27.87404,0.0028344106,0.0026630869,-0.52202064,0,0.001636982,0.0003579258918762207,0.0016756553628061975,True
1340,211,-2.2915583,2.125069,2,2,65.8757,282.22943,-1.0,53.896507,2.125975,-2.291503,21,9,23,29,0.01376549,0.012327767,16.569645,0.003416236,0.0031227947,-0.600897,0,0.0009059906,5.53131103515625e-05,0.0009076775355415776,True
1346,-211,2.7667327,1.792247,1,2,92.57424,292.30792,-1.0,53.62394,1.7967309,2.7647834,39,22,7,36,0.011065633,0.011093806,20.9009,0.0039861295,0.0035098703,-0.70850873,0,0.004483819,0.001949310302734375,0.0048892171028257735,True
1346,211,-0.38778734,-1.8422301,2,2,92.57424,292.30792,-1.0,74.857574,-1.8405466,-0.38779664,26,14,11,21,0.009976798,0.011639846,9.068856,0.003417542,0.00315788,-0.027312959,1,0.0016834736,9.298324584960938e-06,0.0016834992486618378,True
1348,211,2.2534742,2.242921,2,2,74.54547,350.01498,-1.0,48.09905,2.2391086,2.2530494,44,6,7,40,0.011074235,0.013467275,13.6189575,0.0024416817,0.0023570019,-0.6806238,0,-0.0038125515,0.0004248619079589844,0.003836151262925251,True
1356,211,1.1713282,2.7420022,2,2,31.095146,242.6906,-1.0,21.268791,2.743844,1.1726878,9,9,32,35,0.022354249,0.02313531,9.890493,0.0029195175,0.0027629319,-0.52079177,0,0.0018417835,0.0013595819473266602,0.0022892421371075275,True
1360,-211,1.9554013,2.7573435,1,2,34.388645,266.54593,-1.0,27.152979,2.7551806,1.9549615,46,6,3,29,0.033551447,0.03862383,31.70561,0.004233166,0.0032607839,-0.52079177,0,-0.0021629333,0.00043976306915283203,0.0022071864968423375,True
1360,211,-1.1997283,-2.7166557,2,2,34.388645,266.54593,-1.0,23.930132,-2.7205691,-1.1976609,37,12,5,15,0.040158283,0.038835876,16.362123,0.0052704643,0.0041999253,-0.10408928,0,-0.0039134026,0.0020673274993896484,0.004425896783524542,True
1361,-211,2.3569198,-1.90867,1,2,33.44592,117.323784,-1.0,16.882322,-1.9138551,2.3582006,36,6,3,33,0.0108814,0.013852703,12.6959505,0.0034106981,0.0028710447,-0.60237867,0,-0.0051851273,0.0012807846069335938,0.005340969292613197,True
1361,211,-0.8165923,1.946186,2,2,33.44592,117.323784,-1.0,17.505102,1.9485779,-0.8174066,25,13,1,7,0.013663449,0.013313513,7.053112,0.004116882,0.0036862802,0.17458433,1,0.0023919344,0.0008143186569213867,0.0025267498906700074,True
1363,-211,-3.0068212,-1.9634959,1,2,31.010271,112.95842,-1.0,22.212788,-1.9646308,-3.0075922,19,10,7,15,0.013795251,0.013542275,4.8124833,0.00411244,0.0039833435,-0.37633562,0,-0.0011349916,0.0007710456848144531,0.001372121521559009,True
1363,211,0.10175306,1.969503,2,2,31.010271,112.95842,-1.0,22.701897,1.9704163,0.09741064,23,6,30,31,0.013456216,0.011232974,21.878061,0.003987933,0.003747278,-0.7083547,0,0.00091326237,0.004342421889305115,0.004437417717765338,True
1367,211,-1.9645487,1.7723436,2,2,56.691402,167.62202,-1.0,41.920784,1.7702057,-1.9663938,23,11,9,29,0.010062766,0.015704136,9.727489,0.0037127668,0.0033150192,-0.53024673,0,-0.0021378994,0.0018451213836669922,0.0028240196003262875,True
1367,-211,1.1998224,-1.7230726,1,2,56.691402,167.62202,-1.0,39.374874,-1.7262653,1.2034883,16,9,29,32,0.01001921,0.008453716,21.653791,0.0039206804,0.0025402894,-0.62582034,0,-0.0031926632,0.003665924072265625,0.004861285581932782,True
1368,-211,1.6526219,2.483571,1,2,81.7583,491.2986,-1.0,49.144726,2.482359,1.6556548,34,16,1,13,0.025095094,0.022069506,10.769296,0.004282915,0.0039288183,-0.010790162,0,-0.00121212,0.0030329227447509766,0.003266168306464711,True
1368,211,-1.4964055,-2.4753222,2,2,81.7583,491.2986,-1.0,65.12624,-2.4748538,-1.4899344,26,12,13,30,0.022961093,0.024363216,9.384194,0.0039160997,0.003729392,-0.57303655,0,0.0004684925,0.006471037864685059,0.006487974743799377,True
1369,-211,0.028532019,2.4019036,1,2,13.774338,75.87882,-1.0,8.744638,2.4002547,0.024470495,15,8,13,21,0.017750666,0.019594848,3.9517033,0.0033004533,0.0031308392,-0.25288472,0,-0.0016489029,0.004061523824930191,0.004383475394163669,True
1369,211,3.12205,-2.3806727,2,2,13.774338,75.87882,-1.0,6.469724,-2.379639,3.1216118,17,6,13,25,0.012728395,0.016092442,4.8892503,0.0024252501,0.0022307383,-0.68393934,0,0.001033783,0.0004382133483886719,0.0011228259638040533,True
1373,211,-2.9311278,-2.629689,2,2,13.496469,92.63314,-1.0,8.737966,-2.624266,-2.9421265,34,8,1,9,0.041428234,0.04605224,17.970047,0.0060901497,0.0051868595,-0.61993587,0,0.005423069,0.010998725891113281,0.012263019545849258,True
1373,-211,0.24957421,2.5987167,1,2,13.496469,92.63314,-1.0,5.465917,2.5717387,0.24921642,34,3,5,38,0.036453836,0.028986685,27.413181,0.005654464,0.0040516043,-0.7285904,0,-0.026978016,0.0003577917814254761,0.0269803883703273,True
1374,-211,-2.8516798,2.786004,1,2,3.9648628,32.971066,-1.0,1.8513256,2.7629907,-2.8654885,28,3,5,5,0.06291514,0.049658857,16.059862,0.007540642,0.0046706586,-0.39295122,0,-0.023013353,0.013808727264404297,0.026838319628279542,True
1376,211,-1.9636458,-1.8593787,2,2,26.157461,85.12254,-1.0,13.897655,-1.8608905,-1.9648062,19,10,1,7,0.012700505,0.013366962,4.7745237,0.00425301,0.0038374371,-0.055741865,0,-0.0015118122,0.0011603832244873047,0.0019057978196503963,True
1382,211,3.057172,-2.138212,2,2,92.242004,400.92078,-1.0,66.30623,-2.1405027,3.0583367,24,15,11,17,0.0147256395,0.017378494,12.709469,0.003597021,0.003454992,0.05641755,0,-0.0022907257,0.0011646747589111328,0.002569803798614322,True
1382,-211,-0.075243846,2.159904,1,2,92.242004,400.92078,-1.0,61.941967,2.1579092,-0.077259265,35,21,5,31,0.019938348,0.017496165,20.026026,0.0047418657,0.0038383955,-0.76979506,0,-0.0019948483,0.00201541930437088,0.002835724680125471,True
1386,-211,-0.88141745,1.585261,1,2,81.21525,209.43591,-1.0,43.87248,1.5878892,-0.8788857,14,8,17,21,0.007465271,0.009125583,5.5261617,0.0034571055,0.0033599164,-0.25288472,0,0.0026282072,0.002531766891479492,0.0036492898898371653,True
1386,211,2.2415981,-1.6161672,2,2,81.21525,209.43591,-1.0,40.234486,-1.6167868,2.2378492,33,16,3,19,0.010104886,0.013046026,15.028626,0.0045349062,0.0038291162,-0.30245975,0,-0.0006196499,0.0037488937377929688,0.003799759234455223,True
1387,-211,1.5718654,1.8003259,1,2,35.125175,111.01213,-1.0,6.3116684,1.8079703,1.5971683,44,2,5,42,0.013885195,0.0087782135,42.854782,0.004890544,0.001517789,-0.68627346,0,0.007644415,0.025302886962890625,0.026432426445368588,True
1387,211,-1.6038252,-1.8358188,2,2,35.125175,111.01213,-1.0,15.383295,-1.834484,-1.6031526,39,7,5,29,0.010990199,0.011974916,28.266335,0.0037976468,0.0030361803,-0.600897,0,0.0013347864,0.0006725788116455078,0.0014946628441221783,True
1390,211,0.60698605,2.9905186,2,2,87.43594,875.81067,-1.0,48.08162,2.9777966,0.6039103,42,22,7,41,0.026689705,0.02954956,35.011402,0.0028109092,0.0021925566,-0.6657688,0,-0.012722015,0.003075718879699707,0.013088533988868414,True
1392,-211,-3.0538983,-1.7759718,1,2,27.92921,85.07784,-1.0,13.144747,-1.772834,-3.0445726,17,4,21,32,0.011540083,0.014353254,7.293671,0.0042756638,0.0036258267,-0.686489,0,0.003137827,0.009325742721557617,0.009839483473685478,True
1395,-211,1.7316518,-2.8850236,1,2,19.91869,180.38078,-1.0,15.254867,-2.8958108,1.740719,31,13,3,17,0.038963426,0.050412614,11.445795,0.0043643294,0.003959224,-0.028366804,0,-0.010787249,0.009067177772521973,0.014091786432250522,True
1399,211,-2.5343132,1.6410948,2,2,10.633513,28.448523,-1.0,9.289641,1.6426462,-2.532891,13,7,7,9,0.0071263383,0.0064025624,3.7723432,0.003088512,0.0029143263,-0.2070413,0,0.0015513897,0.0014221668243408203,0.0021046064721760294,True
1401,211,-1.3296762,-1.7344813,2,2,42.481724,122.854965,-1.0,25.296425,-1.7347655,-1.3346362,14,6,29,31,0.008694265,0.0079328315,9.288678,0.003364152,0.0032375306,-0.600897,0,-0.00028419495,0.004960060119628906,0.004968195161004584,True
1403,211,0.94124556,-1.6132401,2,2,77.92403,208.63345,-1.0,43.685444,-1.611749,0.94162995,46,12,1,7,0.00955804,0.010511947,37.44617,0.004308479,0.0036114606,0.12014599,1,0.0014910698,0.00038439035415649414,0.0015398198186984768,True
1403,-211,-2.1817741,1.67005,1,2,77.92403,208.63345,-1.0,78.356255,1.6659441,-2.1797202,7,7,29,32,0.007765976,0.0082404725,6.3509655,0.0032542802,0.0032141802,-0.60237867,0,-0.0041059256,0.002053976058959961,0.0045910175837713734,True
1411,-211,1.846795,2.1400673,1,2,81.7746,358.6526,-1.0,39.025154,2.1387684,1.8486599,23,10,17,32,0.018102605,0.017941494,13.275283,0.00443177,0.0040573394,-0.7196944,0,-0.0012989044,0.0018649101257324219,0.0022726729783703985,True
1411,211,-1.3050792,-2.1768608,2,2,81.7746,358.6526,-1.0,41.663002,-2.1748183,-1.30675,15,8,37,40,0.016093547,0.017843753,33.881447,0.0038113073,0.002926047,-0.60237867,0,0.002042532,0.00167083740234375,0.0026388699106076633,True
1412,-211,-2.6066122,1.881801,1,2,64.19048,213.11485,-1.0,28.709839,1.8826693,-2.605248,44,11,1,7,0.01286322,0.013300489,32.454918,0.004180547,0.003729415,0.06562418,1,0.00086832047,0.0013642311096191406,0.0016171292312437873,True
1412,211,0.5173101,-1.85765,2,2,64.19048,213.11485,-1.0,19.501547,-1.8655814,0.507135,13,10,37,41,0.013492628,0.013400712,21.147352,0.0044503375,0.0017175846,-0.6902069,0,-0.007931352,0.010175108909606934,0.012901130858179635,True
1413,211,1.4066231,1.4807646,2,2,38.35395,88.88693,-1.0,4.6399775,1.4865196,1.4168966,7,2,40,43,0.0047970614,0.00186356,16.572653,0.0025344014,1.035491e-08,-999.0,1,0.0057549477,0.010273456573486328,0.01177553965452766,True
1414,211,0.3509197,-1.97202,2,2,66.43959,240.23222,-1.0,32.6109,-1.9726746,0.35040763,37,9,5,23,0.012644382,0.014466209,23.480307,0.0037241958,0.0033877813,-0.53207725,0,-0.0006545782,0.0005120635032653809,0.0008310725893463503,True
1417,211,-2.9245558,-1.4464027,2,2,56.845406,128.82158,-1.0,7.356247,-1.4369762,-2.9016097,7,3,41,42,0.010781419,0.0,12.21275,0.0060785045,1.5035766e-08,-999.0,1,0.009426475,0.02294611930847168,0.024806910665401524,True
1417,-211,0.24810451,1.4709972,1,2,56.845406,128.82158,-1.0,16.77214,1.4592674,0.23998274,4,4,41,42,0.008943996,2.5347502e-08,8.54146,0.004904958,0.0,-999.0,1,-0.011729836,0.008121773600578308,0.014267174331141759,True
1419,-211,2.9766955,-2.942999,1,2,38.923634,368.00427,-1.0,23.252106,-2.9271493,2.9774704,27,14,3,9,0.041640077,0.053461768,8.773639,0.004590002,0.0038810736,0.1145042,0,0.01584959,0.0007748603820800781,0.015868519700091784,True
1428,-211,1.9012816,-2.8808808,1,2,12.480972,109.79501,-1.0,11.099709,-2.8783505,1.9041396,46,5,3,40,0.03987971,0.05165357,51.169468,0.0046772277,0.0028846096,-0.5316271,0,0.0025303364,0.0028580427169799805,0.0038171992758061642,True
1428,211,-1.2732502,2.848102,2,2,12.480972,109.79501,-1.0,7.929441,2.819437,-1.3118864,35,4,3,37,0.054071996,0.053279918,34.415607,0.0064901896,0.0051655853,-0.62684715,0,-0.028665066,0.038636207580566406,0.0481086534499961,True
1433,211,2.6722183,-1.6537035,2,2,6.0135803,16.02439,-1.0,2.4275503,-1.657429,2.6598406,28,5,3,29,0.011303947,0.007708192,11.650199,0.0044257995,0.0028884865,-0.600897,0,-0.0037255287,0.012377738952636719,0.012926251799100308,True
1436,-211,2.2922182,1.6229148,1,2,88.87205,234.79419,-1.0,44.86317,1.6246295,2.29476,33,11,11,21,0.008791173,0.009372351,22.982666,0.0038899817,0.0033536365,-0.14907119,0,0.0017147064,0.002541780471801758,0.003066083181634689,True
1439,211,-0.25943613,-2.2424479,2,2,90.693695,448.7137,-1.0,57.292217,-2.244484,-0.25749415,41,16,1,13,0.022492992,0.020521276,23.669668,0.004939213,0.004324464,-0.2919952,0,-0.0020360947,0.001941978931427002,0.002813709945444851,True
1439,-211,2.8903337,2.3226068,1,2,90.693695,448.7137,-1.0,53.847622,2.3154643,2.8928306,26,8,23,35,0.01597184,0.015232823,25.581066,0.0032487607,0.0027423636,-0.60237867,0,-0.007142544,0.002496957778930664,0.0075664213187191035,True
