event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
93268,211,-2.945636,-1.7066743,2,2,44.663242,128.74571,-1.0,38.14788,-1.7108347,-2.9470272,35,14,3,17,0.014725259,0.01719489,9.296966,0.0058444603,0.003246025,-0.004160404,0.0013911724090576172,0.004386835259730264,True
93268,-211,0.22577755,1.7342055,1,2,44.663242,128.74571,-1.0,32.365303,1.7276587,0.22632493,47,17,1,25,0.028691523,0.026368137,30.887249,0.011273866,0.0030236752,-0.0065467358,0.0005473792552947998,0.0065695793392939825,True
93271,211,-2.7782214,-2.087532,2,2,66.93489,267.6445,-1.0,61.118034,-2.079183,-2.7779346,43,17,1,29,0.036774725,0.019875973,23.566317,0.009613074,0.0028576562,0.008348942,0.0002868175506591797,0.008353867076300892,True
93271,-211,0.37722245,2.0392632,1,2,66.93489,267.6445,-1.0,60.005856,2.0361028,0.39973044,50,12,3,42,0.024121828,0.014496957,30.688395,0.0066015176,0.00039057745,-0.0031604767,0.02250799536705017,0.022728802615115132,True
93276,-211,2.7078283,1.9282745,1,2,42.062004,145.58897,-1.0,39.37322,1.9246409,2.7180223,41,13,1,29,0.014609415,0.022949062,18.53955,0.0045698937,0.0032573484,-0.0036336184,0.010194063186645508,0.010822296754486913,True
93276,211,-0.4595862,-1.8985037,2,2,42.062004,145.58897,-1.0,42.71148,-1.8934498,-0.46148434,41,12,3,29,0.019867875,0.011707792,11.061123,0.006389391,0.0032252332,0.005053878,0.0018981397151947021,0.0053985753730309664,True
93278,211,-2.161069,2.058958,2,2,85.29519,344.39713,-1.0,83.22878,2.0584147,-2.1609635,51,15,1,40,0.021911295,0.01557462,25.467892,0.005874904,0.0023253672,-0.00054335594,0.00010538101196289062,0.0005534806565199554,True
93278,-211,0.9913198,-2.0875244,1,2,85.29519,344.39713,-1.0,70.5829,-2.0836017,0.9942829,48,16,3,29,0.024078745,0.02449869,23.723543,0.0063035516,0.0035804627,0.003922701,0.002963125705718994,0.004916065149599907,True
93284,211,-0.42310238,-2.2604883,2,2,75.67559,367.81955,-1.0,59.06838,-2.2508645,-0.42249027,38,24,1,29,0.030694228,0.022675784,15.6403475,0.006784269,0.0041039563,0.009623766,0.000612109899520874,0.009643212680896147,True
93284,-211,2.7284923,2.2665887,1,2,75.67559,367.81955,-1.0,55.796947,2.2573364,2.7269692,47,14,3,43,0.023947833,0.02083164,45.501064,0.0052022873,0.0031899256,-0.00925231,0.0015230178833007812,0.009376823509418496,True
93285,-211,-1.5518774,-2.87529,1,2,94.425606,833.09,-1.0,63.002068,-2.8812263,-1.5589377,51,29,1,27,0.032861628,0.03401857,34.37837,0.003672363,0.003290755,-0.005936384,0.00706028938293457,0.009224334287180922,True
93285,211,1.5853313,2.8592756,2,2,94.425606,833.09,-1.0,53.005466,2.873675,1.5915442,43,17,1,17,0.027738819,0.026562104,18.038902,0.0031223127,0.0029267683,0.0143995285,0.006212830543518066,0.015682655733315082,True
93300,-211,-1.0204561,2.3863583,1,2,15.140925,82.217445,-1.0,12.81708,2.3792887,-1.0276716,35,15,1,17,0.026353758,0.023865292,9.039396,0.0050513474,0.0037092585,-0.0070695877,0.0072154998779296875,0.010101609175434373,True
93300,211,2.0766501,-2.3669515,2,2,15.140925,82.217445,-1.0,16.18337,-2.3631892,2.0753262,31,13,1,11,0.020344505,0.016914902,6.0355353,0.0039967676,0.0028268965,0.0037622452,0.0013239383697509766,0.003988395866505543,True
93303,211,-2.6237812,2.0209491,2,2,71.47616,273.7598,-1.0,61.961838,2.0194194,-2.6233315,43,17,1,27,0.016378386,0.020144546,17.584457,0.004616278,0.0034098227,-0.0015296936,0.0004496574401855469,0.0015944134765332476,True
93303,-211,0.5314489,-2.0161507,1,2,71.47616,273.7598,-1.0,70.08656,-2.0178163,0.52863854,48,21,1,29,0.019630639,0.016006036,32.131325,0.0054613394,0.003083967,-0.0016655922,0.002810359001159668,0.0032668509410121757,True
93306,-211,1.5964185,1.8665578,1,2,85.86726,283.57272,-1.0,77.95318,1.8645324,1.600404,47,12,3,36,0.01652891,0.018071318,21.66497,0.0055424813,0.002913889,-0.002025485,0.0039855241775512695,0.004470681446699667,True
93306,211,-1.558501,-1.861582,2,2,85.86726,283.57272,-1.0,68.411644,-1.8610758,-1.5588073,42,21,1,17,0.018983953,0.0193752,13.766946,0.0063739335,0.0034901653,0.00050628185,0.00030624866485595703,0.0005917005534144721,True
93308,211,-2.737271,1.7772579,2,2,43.955837,129.96393,-1.0,27.724041,1.7790066,-2.7480507,45,21,1,36,0.020298067,0.027531393,30.835972,0.007448659,0.003240529,0.0017486811,0.010779619216918945,0.010920534604143524,True
93310,211,1.4374294,2.3135464,2,2,98.93557,511.9986,-1.0,135.52908,2.313126,1.4366261,48,11,1,35,0.019914234,0.017635368,27.622116,0.0040369947,0.0025001536,-0.00042033195,0.0008033514022827148,0.0009066710693006495,True
93310,-211,-1.69707,-2.3417315,1,2,98.93557,511.9986,-1.0,88.38491,-2.3414106,-1.6985918,49,21,1,21,0.030175246,0.027787553,23.129477,0.005862608,0.0031978595,0.0003209114,0.0015218257904052734,0.0015552934989214939,True
