event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
93268,211,-2.945636,-1.7066743,2,2,44.663242,128.74571,-1.0,32.165546,-1.7081716,-2.9484324,35.0,10.0,3.0,17.0,0.011030824,0.012075958,7.70543,0.004388386,0.0035716135,-0.08709283,0.0,-0.0014972687,0.0027964115142822266,0.0031720231473950982,True
93268,-211,0.22577755,1.7342055,1,2,44.663242,128.74571,-1.0,18.339941,1.732075,0.2265846,18.0,8.0,21.0,25.0,0.010354603,0.0117335245,17.983171,0.0040261545,0.0029987697,-0.53711545,0.0,-0.0021305084,0.0008070468902587891,0.002278242924474437,True
93271,-211,0.37722245,2.0392632,1,2,66.93489,267.6445,-1.0,51.36551,2.044859,0.39060003,11.0,8.0,41.0,42.0,0.0041591325,0.010481244,21.265738,0.0011005607,0.0,-0.588162,0.0,0.005595684,0.013377577066421509,0.014500732669249422,True
93271,211,-2.7782214,-2.087532,2,2,66.93489,267.6445,-1.0,42.727596,-2.085782,-2.7756658,16.0,7.0,27.0,29.0,0.016275711,0.015593045,19.934036,0.004219531,0.003152344,-0.56429785,0.0,0.0017499924,0.0025556087493896484,0.0030973552229497784,True
93276,211,-0.4595862,-1.8985037,2,2,42.062004,145.58897,-1.0,38.422035,-1.9003899,-0.45918635,29.0,9.0,7.0,29.0,0.011387916,0.010042854,6.985231,0.003635839,0.0034210517,-0.6238248,0.0,-0.0018862486,0.000399857759475708,0.0019281649181162538,True
93276,-211,2.7078283,1.9282745,1,2,42.062004,145.58897,-1.0,33.242176,1.9253027,2.7102904,29.0,9.0,9.0,29.0,0.011297759,0.013308697,14.139925,0.0035096686,0.0030925272,-0.5361682,0.0,-0.0029717684,0.002462148666381836,0.003859220561309745,True
93278,-211,0.9913198,-2.0875244,1,2,85.29519,344.39713,-1.0,54.91614,-2.084697,0.9903441,18.0,11.0,23.0,29.0,0.01762252,0.016554322,13.293401,0.0045635714,0.0042408635,-0.6222247,0.0,0.002827406,0.0009756684303283691,0.002991012132102628,True
93278,211,-2.161069,2.058958,2,2,85.29519,344.39713,-1.0,74.24388,2.0606606,-2.1632843,12.0,12.0,34.0,40.0,0.015991792,0.012503929,20.578115,0.0042490335,0.0022685216,-0.431278,0.0,0.0017025471,0.0022153854370117188,0.002794029190023144,True
93284,211,-0.42310238,-2.2604883,2,2,75.67559,367.81955,-1.0,50.498924,-2.2578666,-0.4219462,36.0,13.0,3.0,29.0,0.021008192,0.020462304,12.756008,0.0045478838,0.0041503827,-0.5098715,0.0,0.0026216507,0.0011561810970306396,0.0028652760948857433,True
93284,-211,2.7284923,2.2665887,1,2,75.67559,367.81955,-1.0,48.918655,2.2609363,2.7291234,38.0,12.0,9.0,43.0,0.019429866,0.019664709,38.971523,0.0041639847,0.00345926,-0.56162804,0.0,-0.0056524277,0.0006310939788818359,0.005687549323128924,True
93285,-211,-1.5518774,-2.87529,1,2,94.425606,833.09,-1.0,71.374596,-2.8724525,-1.5518943,42.0,19.0,1.0,27.0,0.038019426,0.040053803,27.958399,0.004349679,0.0040308037,-0.44430068,0.0,0.0028374195,1.6927719116210938e-05,0.002837470073969017,True
93285,211,1.5853313,2.8592756,2,2,94.425606,833.09,-1.0,72.94895,2.8628407,1.5848048,38.0,17.0,5.0,23.0,0.03457344,0.03969195,15.881459,0.003963025,0.0037369158,-0.51860476,0.0,0.003565073,0.0005265474319458008,0.0036037477341575434,True
93300,211,2.0766501,-2.3669515,2,2,15.140925,82.217445,-1.0,15.650402,-2.3643558,2.0767016,25.0,11.0,1.0,11.0,0.01706104,0.016500473,5.022649,0.0032767372,0.0029879762,0.20120436,1.0,0.002595663,5.14984130859375e-05,0.0025961738782662815,True
93300,-211,-1.0204561,2.3863583,1,2,15.140925,82.217445,-1.0,10.931857,2.3828845,-1.025447,25.0,9.0,7.0,15.0,0.02358483,0.024079023,6.421374,0.004421079,0.0038256857,-0.3454337,0.0,-0.0034737587,0.004990935325622559,0.006080825164868517,True
93303,-211,0.5314489,-2.0161507,1,2,71.47616,273.7598,-1.0,52.075706,-2.0187552,0.52911496,36.0,14.0,5.0,29.0,0.011121988,0.011502019,19.082325,0.0031176335,0.002904894,-0.39073807,0.0,-0.0026044846,0.0023339390754699707,0.0034972291062233055,True
93303,211,-2.6237812,2.0209491,2,2,71.47616,273.7598,-1.0,53.117268,2.0208418,-2.623817,16.0,12.0,21.0,27.0,0.01327746,0.013411388,10.463138,0.0037130432,0.00353918,-0.579165,0.0,-0.00010728836,3.5762786865234375e-05,0.00011309186196929381,True
93306,-211,1.5964185,1.8665578,1,2,85.86726,283.57272,-1.0,66.35201,1.8660865,1.5996212,42.0,9.0,3.0,36.0,0.011682858,0.011203959,13.239424,0.0038640914,0.0031856052,-0.44019783,0.0,-0.00047135353,0.003202676773071289,0.0032371766500836714,True
93306,211,-1.558501,-1.861582,2,2,85.86726,283.57272,-1.0,59.402233,-1.8627474,-1.5585787,29.0,17.0,5.0,17.0,0.012791955,0.014602319,9.528552,0.0042664446,0.0038232799,-0.5549011,0.0,-0.00116539,7.772445678710938e-05,0.0011679790141201753,True
93308,211,-2.737271,1.7772579,2,2,43.955837,129.96393,-1.0,17.285707,1.7755136,-2.7404723,28.0,4.0,17.0,36.0,0.011890502,0.01010596,30.280931,0.0043539032,0.0030585467,-0.6416593,0.0,-0.0017442703,0.0032012462615966797,0.0036456078495965922,True
93310,211,1.4374294,2.3135464,2,2,98.93557,511.9986,-1.0,129.23271,2.3148098,1.4361402,48.0,8.0,1.0,35.0,0.014017588,0.016122103,25.784365,0.0028508992,0.0026146702,-0.44073343,0.0,0.00126338,0.0012892484664916992,0.0018050736006909444,True
93310,-211,-1.69707,-2.3417315,1,2,98.93557,511.9986,-1.0,69.68439,-2.3373015,-1.6965461,28.0,14.0,7.0,17.0,0.017524052,0.019837504,7.981749,0.003443654,0.0032880455,0.009439343,1.0,0.0044300556,0.0005239248275756836,0.004460929320664325,True
93318,211,-1.970974,-1.8270001,2,2,42.47094,136.9873,-1.0,35.458473,-1.8272045,-1.9729527,14.0,9.0,23.0,27.0,0.009998721,0.012037236,10.338287,0.003486416,0.0032669308,-0.5839678,0.0,-0.00020432472,0.001978754997253418,0.0019892762330290573,True
93319,-211,-2.5958009,2.360052,1,2,97.5509,512.88617,-1.0,70.90405,2.3616586,-2.5947464,36.0,22.0,1.0,11.0,0.024141405,0.023767086,14.717176,0.004672785,0.0042200475,-0.56878334,0.0,0.0016064644,0.001054525375366211,0.0019216533482222225,True
93319,211,0.5386605,-2.3275461,2,2,97.5509,512.88617,-1.0,89.55023,-2.3325403,0.5392966,40.0,10.0,3.0,31.0,0.0169179,0.017786574,14.88081,0.0033721079,0.0031856562,-0.43820766,0.0,-0.004994154,0.0006361007690429688,0.00503450073166963,True
93323,211,2.4706123,1.7254575,2,2,71.671585,208.16644,-1.0,61.90959,1.725124,2.4719534,19.0,13.0,17.0,27.0,0.011544249,0.011336642,11.500592,0.0045155846,0.004114548,-0.5853052,0.0,-0.0003335476,0.001341104507446289,0.0013819606709782105,True
93323,-211,-0.65257645,-1.7312663,1,2,71.671585,208.16644,-1.0,64.86169,-1.7316661,-0.6537188,8.0,8.0,39.0,43.0,0.0018803744,0.002758991,14.025962,0.00072610116,0.000639559,-0.588162,0.0,-0.00039982796,0.0011423826217651367,0.001210330719197189,True
93329,-211,-2.3708258,-2.336101,1,2,22.451595,120.24331,-1.0,7.9656477,-2.3434868,-2.3684,38.0,8.0,5.0,32.0,0.01973448,0.022007735,30.54431,0.0038178088,0.0031168903,-0.55857116,0.0,-0.0073857307,0.002425670623779297,0.007773859811047358,True
93329,211,0.7402947,2.3896706,2,2,22.451595,120.24331,-1.0,19.648445,2.377656,0.7391739,41.0,5.0,5.0,44.0,0.019045563,0.02086582,34.676968,0.0036083332,0.0027048837,-0.6285565,0.0,-0.012014627,0.0011208057403564453,0.012066792418978485,True
93337,211,-2.994109,-2.8787851,2,2,46.9828,418.88565,-1.0,36.56703,-2.8633833,-2.9937527,41.0,7.0,3.0,30.0,0.032008305,0.03753279,34.443268,0.0036528897,0.0028435881,-0.4631568,0.0,0.01540184,0.0003561973571777344,0.01540595841784766,True
93341,-211,0.18769193,-2.0055943,1,2,45.697678,173.79674,-1.0,29.293283,-2.009008,0.18753153,33.0,6.0,5.0,27.0,0.013910178,0.013892341,13.864916,0.003918735,0.0034751506,-0.65912604,0.0,-0.0034136772,0.00016039609909057617,0.0034174433153124403,True
93341,211,-2.9753478,2.0169504,2,2,45.697678,173.79674,-1.0,22.339128,2.0180998,-2.9746501,26.0,12.0,7.0,17.0,0.017678056,0.01535847,10.507051,0.0049344883,0.003980441,-0.3932751,0.0,0.001149416,0.0006976127624511719,0.0013445521861327695,True
93345,-211,2.9113176,1.5130763,1,2,67.98372,160.80508,-1.0,26.67442,1.5223019,2.9077702,17.0,5.0,29.0,41.0,0.0047511347,0.0066515147,37.3313,0.0023813243,0.0018368961,-0.6624755,0.0,0.009225607,0.0035474300384521484,0.00988413292818312,True
93362,-211,-3.0591226,1.9887582,1,2,59.119793,217.3418,-1.0,57.965153,1.9875864,-3.056426,33.0,13.0,3.0,13.0,0.011810757,0.01259465,5.8936,0.003417738,0.0032496622,0.26578626,1.0,-0.0011718273,0.002696514129638672,0.002940130550449651,True
93362,211,0.06527342,-1.9634823,2,2,59.119793,217.3418,-1.0,43.262867,-1.965868,0.067047894,43.0,12.0,5.0,35.0,0.014379131,0.012767903,16.776228,0.0042627556,0.0033828898,-0.5098962,0.0,-0.0023857355,0.0017744749784469604,0.002973297034169947,True
93365,-211,0.74537855,-2.1222622,1,2,98.435005,418.3956,-1.0,64.75325,-2.1235905,0.74791235,20.0,19.0,27.0,29.0,0.01877556,0.015603537,34.073757,0.004672239,0.0032549733,-0.5750682,0.0,-0.0013282299,0.0025337934494018555,0.0028608222359546467,True
93365,211,-2.4050605,2.1298475,2,2,98.435005,418.3956,-1.0,73.499985,2.1265025,-2.4028077,35.0,17.0,5.0,27.0,0.016639465,0.01865087,15.471757,0.0041156593,0.0037507566,-0.7536863,0.0,-0.0033450127,0.002252817153930664,0.004032901514952851,True
93368,211,-0.21697295,2.3879654,2,2,56.371056,309.2492,-1.0,37.225826,2.3813477,-0.21679653,47.0,11.0,3.0,36.0,0.02042952,0.020583719,37.79198,0.0038727329,0.0030526898,-0.390699,0.0,-0.0066177845,0.0001764148473739624,0.006620135587420286,True
93368,-211,2.936427,-2.3859,1,2,56.371056,309.2492,-1.0,58.99809,-2.3898578,2.9405384,33.0,7.0,5.0,33.0,0.020242298,0.021262936,11.440913,0.0037930175,0.0036132159,-0.6340896,0.0,-0.0039577484,0.004111289978027344,0.0057067046344376655,True
93370,-211,-0.82472056,-1.5204136,1,2,34.12718,80.44152,-1.0,5.2834578,-1.5290095,-0.82438874,17.0,9.0,1.0,7.0,0.0077586896,0.007634868,3.71563,0.003883723,0.0034631172,0.100730464,1.0,-0.008595824,0.0003318190574645996,0.008602226308927976,True
93370,211,2.2674515,1.4845984,2,2,34.12718,80.44152,-1.0,18.5306,1.4702578,2.2776546,4.0,4.0,42.0,43.0,7.259649e-08,7.760892e-08,6.729953,4.84449e-08,0.0,-999.0,1.0,-0.014340639,0.010203123092651367,0.01759993307301548,True
93378,-211,-2.7829309,1.8522016,1,2,47.331593,153.4833,-1.0,23.645576,1.8485906,-2.7836254,12.0,10.0,33.0,35.0,0.011341838,0.013764547,22.74351,0.0038355761,0.0028235766,-0.5246222,0.0,-0.0036109686,0.0006945133209228516,0.003677151511181762,True
93379,-211,1.7431151,2.415979,1,2,70.88756,392.50122,-1.0,56.873272,2.4158711,1.7458093,14.0,11.0,31.0,33.0,0.021760682,0.018554052,13.565478,0.003982094,0.0035455239,-0.6088198,0.0,-0.0001077652,0.002694249153137207,0.002696403500410778,True
93379,211,-1.4077992,-2.3770964,2,2,70.88756,392.50122,-1.0,53.4048,-2.3782663,-1.4032612,22.0,13.0,11.0,21.0,0.02087621,0.017685216,8.945093,0.003970827,0.0036440345,-0.24190563,0.0,-0.00116992,0.004538059234619141,0.004686437270547641,True
93380,-211,0.50703996,2.6361313,1,2,24.447441,170.7521,-1.0,12.197273,2.6366253,0.5111145,42.0,9.0,1.0,42.0,0.026602445,0.026630173,26.218712,0.003848671,0.0034250703,-0.49052495,0.0,0.0004940033,0.004074513912200928,0.004104351699973752,True
