entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
1,0,6301,-11,1.2398067,2.5055223,1,2,9.530481,57.0024,0.42472306
1,1,6301,11,-1.8380281,-2.4451323,2,2,9.530481,57.0024,0.37408245
4,0,6303,-11,-0.6047729,1.6348393,1,2,41.83556,110.12443,0.18588811
4,1,6303,11,2.572063,-1.6110442,2,2,41.83556,110.12443,0.22082499
15,0,6304,-11,-1.1973162,2.4773974,1,2,59.329365,357.46826,0.9064066
15,1,6304,11,1.954384,-2.486896,2,2,59.329365,357.46826,0.15131937
16,0,6321,-11,2.9838247,1.8646134,1,2,47.668293,159.81958,0.029822093
16,1,6321,11,-0.13425651,-1.8955139,2,2,47.668293,159.81958,0.13194364
17,1,6323,11,2.7684062,1.4563599,2,2,92.916664,207.19493,0.2438314
19,0,6319,-11,-1.8906108,-2.972631,1,2,27.96376,271.4219,0.21990223
19,1,6319,11,1.2642725,2.953968,2,2,27.96376,271.4219,0.04493414
21,0,6325,-11,0.6962041,2.3092937,1,2,19.822254,101.94622,0.4687899
21,1,6325,11,-2.4095457,-2.3333638,2,2,19.822254,101.94622,0.9631845
23,0,6313,-11,-1.2447591,2.8523667,1,2,58.60874,509.90042,0.008520366
23,1,6313,11,1.9038423,-2.8539572,2,2,58.60874,509.90042,0.31863615
25,0,6324,-11,-2.0171094,-2.3200057,1,2,42.77348,220.83421,0.7092056
25,1,6324,11,1.1410409,2.3302999,2,2,42.77348,220.83421,0.20509392
26,0,6322,-11,0.6730906,2.9340446,1,2,25.306606,237.07744,0.3524429
26,1,6322,11,-2.4533024,-2.9212317,2,2,25.306606,237.07744,0.9075368
27,0,6331,-11,-0.14220656,2.9758446,1,2,5.806127,57.46941,0.18637487
27,1,6331,11,3.062085,-2.9903862,2,2,5.806127,57.46941,0.49947292
29,1,6337,11,-1.2094144,3.015549,2,2,38.029877,390.13785,0.099586144
33,0,6333,-11,-0.79660636,-2.5535529,1,2,12.810359,83.961464,0.8549332
33,1,6333,11,2.3882034,2.581565,2,2,12.810359,83.961464,0.7213417
34,0,6309,-11,1.1372353,2.6593418,1,2,85.80642,633.12885,0.7520589
34,1,6309,11,-1.9986154,-2.7156832,2,2,85.80642,633.12885,0.65315336
35,0,6342,-11,2.2505138,2.2480774,1,2,14.429864,68.62432,0.0144743305
35,1,6342,11,-0.8375949,-2.2347102,2,2,14.429864,68.62432,0.3027465
36,0,6328,-11,0.40790093,-1.9539266,1,2,78.742744,287.36682,0.4838301
36,1,6328,11,-2.7207232,1.9831207,2,2,78.742744,287.36682,0.06419483
37,0,6344,-11,-2.5085385,-2.4250393,1,2,9.752882,56.606903,0.123218924
37,1,6344,11,0.69736457,2.4641228,2,2,9.752882,56.606903,0.5400915
41,0,6310,-11,-2.5768318,-2.9608264,1,2,80.94028,783.3311,0.18436687
41,1,6310,11,0.5693762,2.9597979,2,2,80.94028,783.3311,0.0018721739
42,0,6334,-11,-2.1711655,-2.11007,1,2,62.09573,257.9325,0.5091872
42,1,6334,11,0.9848023,2.0947165,2,2,62.09573,257.9325,0.3827829
45,0,6353,-11,-1.1628926,1.9950206,1,2,5.075646,19.137527,0.8306773
45,1,6353,11,2.1730943,-2.0126839,2,2,5.075646,19.137527,0.5661828
46,0,6343,-11,-0.66069466,2.0954497,1,2,50.67059,206.4245,0.067650884
46,1,6343,11,2.4988592,-2.0694025,2,2,50.67059,206.4245,0.46132478
47,0,6340,-11,-1.2390827,2.3202708,1,2,53.911854,276.6841,0.46152988
47,1,6340,11,1.9157481,-2.3178325,2,2,53.911854,276.6841,0.3015705
50,1,6358,11,2.484321,-3.0269494,2,2,32.43213,339.8861,0.7204099
51,0,6339,-11,1.416862,-2.3595376,1,2,64.30705,344.42813,0.16556437
51,1,6339,11,-1.7140936,2.3655455,2,2,64.30705,344.42813,0.3551579
55,0,6360,-11,-0.33359113,1.815445,1,2,2.7817507,8.970198,0.875609
55,1,6360,11,-3.054406,-1.8779346,2,2,2.7817507,8.970198,0.8806545
57,0,6364,-11,3.0570028,-1.985638,1,2,11.108316,41.238697,0.7852216
57,1,6364,11,0.0057499143,1.9873753,2,2,11.108316,41.238697,0.9760424
59,0,6362,-11,-0.33053008,-2.9246972,1,2,5.761735,54.10793,0.62284714
59,1,6362,11,2.8776946,2.9357893,2,2,5.761735,54.10793,0.25497216
60,0,6363,-11,3.1267836,1.6673536,1,2,41.237057,112.94278,0.8278106
60,1,6363,11,0.019334327,-1.6638669,2,2,41.237057,112.94278,0.6740594
64,1,6356,11,-1.7004158,-1.6968423,2,2,77.06044,216.14888,0.07246427
65,0,6357,-11,3.045036,-2.021763,1,2,59.14957,227.41168,0.9942296
65,1,6357,11,-0.08023061,2.0232215,2,2,59.14957,227.41168,0.20263214
68,0,6374,-11,3.0247953,-2.1395392,1,2,2.2067196,9.579332,0.52690756
68,1,6374,11,0.26803276,2.1682148,2,2,2.2067196,9.579332,0.25666004
70,0,6332,-11,2.0093613,2.719993,1,2,95.35231,735.1734,0.24650285
70,1,6332,11,-1.1273586,-2.7430303,2,2,95.35231,735.1734,0.9896074
