event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
9010,-11,2.0423489,-1.8419482,1,2,29.289772,94.734795,0.92559445,21.909857,-1.8423432,2.0451427,19.0,10.0,3.0,7.0,0.010502602,0.013406839,5.0172195,0.0035919761,0.0034559884,-0.14163345,1.0,-0.0003950596,0.0027937889099121094,0.0028215826320169414,True
9010,11,-1.0593929,1.8425534,2,2,29.289772,94.734795,0.38245115,24.686388,1.8429501,-1.0583099,17.0,9.0,1.0,9.0,0.009613065,0.014881917,4.6007442,0.0032734454,0.0029730576,-0.11388937,1.0,0.00039672852,0.0010830163955688477,0.0011533941339286213,True
9012,11,2.59192,1.5022172,2,2,82.03089,194.49336,0.99900323,67.09209,1.5027918,2.603636,23.0,10.0,1.0,7.0,0.0076899356,0.012173874,4.3484893,0.003971887,0.00368215,-0.015370472,1.0,0.0005745888,0.011716127395629883,0.011730208583470054,True
9012,-11,-0.5700341,-1.5152264,1,2,82.03089,194.49336,0.22998986,67.72379,-1.5157107,-0.56999016,21.0,11.0,1.0,7.0,0.007986343,0.010183677,4.9713197,0.004052523,0.0038163415,0.025285214,0.0,-0.00048434734,4.392862319946289e-05,0.000486335350389275,True
9014,11,-1.1765697,1.6740215,2,2,76.00298,210.79205,0.12826116,75.703026,1.674504,-1.175434,23.0,12.0,1.0,7.0,0.008696977,0.010806447,4.5723805,0.003611896,0.00347643,0.12014599,1.0,0.0004825592,0.001135706901550293,0.0012339746965363998,True
9014,-11,1.9467771,-1.6841083,1,2,76.00298,210.79205,0.9805563,62.072384,-1.6843696,1.9520512,19.0,10.0,3.0,9.0,0.00932202,0.009769798,4.677175,0.003828993,0.0036858495,-0.17569253,0.0,-0.00026130676,0.005274057388305664,0.005280526731242998,True
9017,11,-0.73070836,-1.5365514,2,2,23.121195,56.71127,0.97955906,20.770866,-1.5377672,-0.7543972,19.0,10.0,1.0,7.0,0.0066911373,0.010247377,4.025585,0.0032065632,0.0030173936,-0.005448497,1.0,-0.0012158155,0.023688852787017822,0.023720032752678387,True
9017,-11,2.3415422,1.5558513,1,2,23.121195,56.71127,0.04801889,21.165586,1.5555024,2.3376245,19.0,10.0,1.0,7.0,0.008352019,0.007979524,4.8679614,0.004029223,0.0037064063,-0.015370472,1.0,-0.0003489256,0.003917694091796875,0.003933201757425683,True
9018,-11,-0.023235425,-2.3643622,1,2,44.806877,242.80301,0.58249825,46.333164,-2.3639743,-0.027011938,23.0,12.0,1.0,9.0,0.01873742,0.021570515,5.029734,0.003631264,0.0034636091,0.12991391,1.0,0.00038790703,0.0037765130400657654,0.0037963828316322844,True
9018,11,3.1334007,2.3845866,2,2,44.806877,242.80301,0.94155437,43.8792,2.383878,3.1362844,21.0,11.0,3.0,9.0,0.021350494,0.020851653,5.588492,0.0040494,0.003715872,-0.096146286,0.0,-0.00070858,0.0028836727142333984,0.0029694534789137983,True
9020,-11,-1.7360241,2.3798919,1,2,65.17139,351.05313,0.93621063,63.180767,2.3784578,-1.7326566,28.0,12.0,3.0,13.0,0.021203494,0.021318413,5.665769,0.0040260796,0.003653704,0.01021143,1.0,-0.0014340878,0.0033675432205200195,0.003660185100425961,True
9020,11,1.4159971,-2.356925,2,2,65.17139,351.05313,0.08348243,67.25182,-2.3601067,1.4196284,25.0,13.0,3.0,15.0,0.01920196,0.019387612,6.760179,0.0037279278,0.003522945,0.04817607,1.0,-0.003181696,0.0036312341690063477,0.0048279447569233545,True
9022,-11,-0.7993119,1.746434,1,2,49.8144,148.86252,0.4804281,48.84437,1.7477716,-0.7989858,21.0,11.0,3.0,9.0,0.008366476,0.010099411,4.3751016,0.0031809227,0.0030891504,-0.020048046,1.0,0.0013376474,0.0003260970115661621,0.0013768223978645273,True
9022,11,2.3678813,-1.7710296,2,2,49.8144,148.86252,0.31493458,45.584183,-1.7718698,2.368782,17.0,9.0,3.0,7.0,0.009657308,0.013206556,4.221889,0.0035846026,0.0034600755,-0.24635556,1.0,-0.0008401871,0.0009007453918457031,0.0012317696936335327,True
9026,-11,0.2859525,2.34489,1,2,85.77702,456.10266,0.4859841,85.63191,2.3464878,0.28380987,25.0,13.0,1.0,11.0,0.018200822,0.022848548,5.5326977,0.0035708928,0.0032161605,0.24565427,1.0,0.0015976429,0.0021426379680633545,0.002672706537699391,True
9026,11,-2.8476555,-2.3655317,2,2,85.77702,456.10266,0.99425995,82.7365,-2.3686032,-2.8439155,25.0,13.0,3.0,13.0,0.021134011,0.020351406,5.7931056,0.004054892,0.0037381544,0.07690291,0.0,-0.0030715466,0.003740072250366211,0.004839683778174569,True
9027,-11,-1.9176513,1.614388,1,2,65.448814,169.65253,0.38008353,59.026775,1.615501,-1.9205065,25.0,11.0,1.0,9.0,0.009013472,0.0113125285,4.518693,0.0040401183,0.003885017,-0.08929239,0.0,0.0011130571,0.0028551816940307617,0.003064467112062135,True
9027,11,1.2468905,-1.5980506,2,2,65.448814,169.65253,0.9713855,54.120235,-1.5987115,1.2476714,23.0,10.0,3.0,7.0,0.008578438,0.013757859,4.657756,0.0039169765,0.003786554,-0.21457526,0.0,-0.0006608963,0.0007808208465576172,0.0010229687754035805,True
9028,11,1.6735848,1.5305918,2,2,75.51546,186.12592,0.42948517,61.346622,1.5323708,1.6745863,25.0,13.0,1.0,5.0,0.0076741325,0.0095430855,5.456567,0.003811627,0.0036504595,0.059960276,0.0,0.0017789602,0.0010014772415161133,0.002041483837172523,True
9028,-11,-1.4891064,-1.5725626,1,2,75.51546,186.12592,0.11021963,69.6535,-1.5719982,-1.4899164,21.0,11.0,1.0,9.0,0.0074646445,0.007878417,4.610309,0.0035321817,0.0034792044,0.06562418,1.0,0.0005643368,0.0008100271224975586,0.0009872284116431802,True
9029,-11,0.7244339,1.8925385,1,2,23.515594,79.2534,0.89068633,20.193716,1.8935642,0.7426105,15.0,8.0,3.0,7.0,0.010439536,0.011908872,4.233514,0.0033622966,0.0033120445,-0.2070413,1.0,0.0010256767,0.018176615238189697,0.018205530870208216,True
9029,11,-2.3697715,-1.8784181,2,2,23.515594,79.2534,0.1722329,21.651876,-1.879038,-2.367339,21.0,9.0,1.0,7.0,0.009027241,0.011274933,4.565967,0.0029597953,0.0028897498,-0.11388937,1.0,-0.0006198883,0.002432584762573242,0.0025103247078022755,True
9031,11,2.682199,1.673894,2,2,88.19783,242.58734,0.58392084,86.78069,1.6743995,2.6834245,25.0,11.0,1.0,9.0,0.009296629,0.011895959,4.812963,0.003874486,0.0036636044,0.06562418,1.0,0.0005054474,0.0012254714965820312,0.0013256158759848266,True
9034,-11,1.5312356,1.9587718,1,2,62.80516,225.72551,0.14662974,58.495773,1.9596453,1.5314109,23.0,12.0,1.0,11.0,0.012242051,0.011830125,5.5076337,0.0036554248,0.0034519082,0.1914699,1.0,0.00087344646,0.00017535686492919922,0.0008908752675217095,True
9034,11,-1.5938166,-1.9462711,2,2,62.80516,225.72551,0.84398335,59.434002,-1.9482667,-1.5947356,27.0,12.0,1.0,11.0,0.0131350905,0.019423736,5.7109246,0.003976727,0.0036528565,0.18189266,1.0,-0.0019956827,0.0009189844131469727,0.002197107634026956,True
9036,11,1.7508917,-1.4862477,2,2,30.96308,71.49996,0.24938461,27.17158,-1.4870545,1.7519476,19.0,10.0,1.0,7.0,0.00650569,0.009555352,3.832814,0.0034240915,0.003240669,-999.0,1.0,-0.0008068085,0.0010559558868408203,0.0013289028350213933,True
9039,11,-1.455064,-1.5407848,2,2,49.61411,122.97072,0.7815564,37.757706,-1.5435112,-1.4554653,17.0,9.0,1.0,5.0,0.008921108,0.016281802,3.6845448,0.004349369,0.0037216533,-0.23547024,0.0,-0.0027263165,0.0004012584686279297,0.0027556867925059717,True
9039,-11,1.6545984,1.574426,1,2,49.61411,122.97072,0.69882923,46.79692,1.5743847,1.655157,17.0,9.0,1.0,7.0,0.008679138,0.012824375,3.8049679,0.0040887385,0.0038057189,-0.16326258,0.0,-4.1365623e-05,0.0005586147308349609,0.0005601442067103958,True
9040,-11,-3.035293,2.6390882,1,2,74.534096,529.14307,0.44113597,77.59541,2.6345232,-3.0333922,27.0,14.0,1.0,9.0,0.029626181,0.030232137,5.2379146,0.0042351247,0.003849271,0.08159425,0.0,-0.0045650005,0.0019009113311767578,0.004944966548202976,True
9046,11,1.0874704,1.706031,2,2,16.342628,46.139572,0.96948797,4.884111,1.7054331,1.0475738,11.0,6.0,3.0,9.0,0.007720262,0.008213648,3.4642246,0.0030820272,0.0027690167,-0.2070413,1.0,-0.0005978346,0.039896607398986816,0.03990108630260846,True
