event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
9002,211,1.7239407,-1.9897009,2,2,91.56119,335.13934,-1.0,54.850628,-1.9888189,1.7223861,43.0,17.0,5.0,27.0,0.013888927,0.01506723,29.214844,0.004015872,0.0037990802,-0.7536863,0.0,0.00088202953,0.0015546083450317383,0.0017873956445054343,True
9002,-211,-1.4064882,1.9536343,1,2,91.56119,335.13934,-1.0,95.77185,1.9575962,-1.4062245,15.0,9.0,25.0,33.0,0.013898357,0.013355389,6.1778226,0.0041651223,0.003867946,-0.68837607,0.0,0.0039619207,0.0002636909484863281,0.003970686235287635,True
9008,-211,-1.3593631,2.0836232,1,2,28.80233,114.992294,-1.0,16.036972,2.0789115,-1.3613293,28.0,9.0,13.0,37.0,0.01858569,0.015022141,13.3403845,0.0048632333,0.0037534775,-0.6940322,0.0,-0.004711628,0.001966238021850586,0.00510544119215798,True
9008,211,1.7498922,-2.039962,2,2,28.80233,114.992294,-1.0,13.986338,-2.0379963,1.7524844,32.0,15.0,1.0,13.0,0.019028764,0.020404838,10.013896,0.0052302135,0.0040326593,-0.22960034,0.0,0.0019657612,0.0025922060012817383,0.00325326742391105,True
9009,211,-0.8886467,1.4518749,2,2,46.345192,105.813835,-1.0,12.7289295,1.4180529,-0.9162978,3.0,3.0,41.0,41.0,1.144675e-07,9.59576e-08,5.36822,1.5602378e-08,0.0,-999.0,1.0,-0.03382194,0.027651071548461914,0.04368644376872899,True
9012,211,1.523031,2.980252,2,2,57.09495,561.61597,-1.0,31.509367,2.960244,1.5225425,41.0,13.0,1.0,13.0,0.029638276,0.039494634,10.844306,0.0031975398,0.0025228127,0.25037044,1.0,-0.020008087,0.0004885196685791016,0.020014049781214353,True
9012,-211,-1.612146,-2.9730763,1,2,57.09495,561.61597,-1.0,30.202852,-2.9568229,-1.6129501,32.0,11.0,9.0,17.0,0.030455735,0.03924565,23.131586,0.0032883207,0.0027280017,0.071146965,1.0,0.016253471,0.0008040666580200195,0.016273347741849523,True
9013,211,1.97009,2.8711746,2,2,57.925976,508.49612,-1.0,59.245216,2.897199,1.9697638,42.0,10.0,1.0,32.0,0.044664882,0.035765406,20.400404,0.004866025,0.0034749063,-0.43124548,0.0,0.026024342,0.0003262758255004883,0.026026386393443793,True
9013,-211,-1.1643294,-2.8532686,1,2,57.925976,508.49612,-1.0,59.238773,-2.8606277,-1.1649609,38.0,8.0,3.0,31.0,0.03011743,0.0337048,14.434273,0.0034679018,0.0031014313,-0.4631568,0.0,-0.007359028,0.0006314516067504883,0.007386069454457091,True
9014,211,-2.8993838,2.4953008,2,2,23.125998,141.985,-1.0,18.552046,2.4976215,-2.908032,32.0,12.0,5.0,27.0,0.033364087,0.027292244,15.239869,0.005566401,0.0041294103,-0.59804565,0.0,0.0023207664,0.008648157119750977,0.008954137493427944,True
9022,211,-0.7126477,-1.8790166,2,2,14.569727,48.967148,-1.0,8.572696,-1.8805708,-0.7147057,9.0,6.0,23.0,29.0,0.008579887,0.012960035,5.2682376,0.002812394,0.0024657634,-0.5995415,0.0,-0.0015541315,0.0020580291748046875,0.0025789162312080853,True
9025,-211,-2.5342083,2.4109006,1,2,40.0373,225.78998,-1.0,35.094387,2.4086912,-2.540295,30.0,8.0,7.0,33.0,0.019197462,0.019722622,11.036778,0.0035617778,0.0032685322,-0.6096278,0.0,-0.002209425,0.006086587905883789,0.006475191965375625,True
