event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
11529,11,1.5587734,2.3453603,2,2,87.4286,457.17487,0.77858865,82.892395,2.3470721,1.5553732,21.0,11.0,3.0,9.0,0.021081282,0.022219528,4.8793435,0.0041386397,0.0037898093,-0.13602386,0.0,0.0017118454,0.0034002065658569336,0.0038068122303282206,True
11532,-11,2.7818913,-2.9249876,1,2,10.265658,95.22893,0.49429715,14.643719,-2.9173503,2.7719646,40.0,10.0,3.0,9.0,0.037800126,0.051803347,20.445402,0.0042051882,0.003891118,0.01991248,0.0,0.0076372623,0.009926795959472656,0.012524737685107173,True
11532,11,-0.3218674,2.9106033,2,2,10.265658,95.22893,0.24828362,12.768847,2.912235,-0.3049716,19.0,10.0,3.0,7.0,0.033068348,0.05555077,4.6037984,0.0036559182,0.003225108,-0.08714307,0.0,0.0016317368,0.016895800828933716,0.01697441163898844,True
11533,-11,-0.5414053,-1.8352939,1,2,92.56572,299.33774,0.45208237,87.40907,-1.8370965,-0.5417328,27.0,14.0,1.0,9.0,0.010904769,0.01263806,5.1663394,0.0037343488,0.0035276131,0.17458433,1.0,-0.0018025637,0.0003274679183959961,0.0018320674108853832,True
11533,11,2.6127853,1.8487476,2,2,92.56572,299.33774,0.54370415,85.310295,1.8495762,2.6108859,21.0,11.0,1.0,9.0,0.012582746,0.013860884,4.4196353,0.0042622727,0.004148433,-0.2770141,0.0,0.0008286238,0.0018994808197021484,0.002072352461618904,True
11534,-11,2.7081506,1.6467764,1,2,35.321835,95.85088,0.9122742,15.053277,1.6484277,2.680233,17.0,9.0,3.0,7.0,0.0077251983,0.011092041,4.7439547,0.003311067,0.0031882965,-0.2070413,1.0,0.0016512871,0.02791762351989746,0.027966416502933182,True
11534,11,-0.3931535,-1.6646839,2,2,35.321835,95.85088,0.9115562,27.112778,-1.6631763,-0.4015485,19.0,8.0,3.0,5.0,0.007924896,0.009625588,4.6203437,0.0033487831,0.0031334406,-0.3146899,0.0,0.0015076399,0.008395016193389893,0.008529318548146498,True
11535,-11,-0.34317634,-2.367419,1,2,11.948417,63.49786,0.74702394,11.357159,-2.360113,-0.33907902,13.0,7.0,3.0,5.0,0.02006356,0.024804067,3.8609073,0.0038634746,0.0038234105,-0.41576734,0.0,0.007306099,0.004097312688827515,0.008376577585876331,True
11536,11,-0.27748126,-2.1440299,2,2,70.23347,308.10242,0.26666185,73.341965,-2.145043,-0.27705818,23.0,12.0,1.0,9.0,0.016227303,0.016944975,4.4955096,0.003951435,0.003787285,0.080128975,1.0,-0.0010130405,0.00042307376861572266,0.0010978353691714154,True
11536,-11,2.8521886,2.173218,1,2,70.23347,308.10242,0.037035577,70.287926,2.1743562,2.8571696,25.0,13.0,3.0,11.0,0.015730508,0.013783277,4.8288827,0.0037102308,0.003391201,0.14254794,1.0,0.0011382103,0.004981040954589844,0.0051094316387106905,True
11537,-11,-2.4286988,-2.5254347,1,2,32.229176,202.99359,0.38591054,33.93765,-2.5269756,-2.4274156,19.0,10.0,3.0,9.0,0.027237082,0.025984146,4.8924103,0.0044472166,0.004005113,-0.38014516,0.0,-0.0015408993,0.0012831687927246094,0.0020052163660853215,True
11538,11,-1.0862608,2.4104004,2,2,47.492447,261.78906,0.17949009,46.503372,2.4101915,-1.0804237,19.0,10.0,3.0,9.0,0.020477558,0.022360975,4.498405,0.0037531413,0.003644276,-0.17569253,0.0,-0.00020885468,0.005837082862854004,0.005840818146733866,True
11538,-11,2.0414405,-2.373541,1,2,47.492447,261.78906,0.52386135,48.339127,-2.36926,2.0450206,21.0,11.0,3.0,9.0,0.022224827,0.022258012,4.2532134,0.0042512203,0.0039045208,-0.26607943,0.0,0.004281044,0.0035800933837890625,0.00558071729363177,True
11540,11,-2.0083845,2.5604851,2,2,81.643166,546.10754,0.6756097,84.77583,2.5607302,-2.0119987,23.0,12.0,1.0,9.0,0.023701465,0.028773546,4.82147,0.0037347216,0.0033500602,0.12991391,1.0,0.0002450943,0.003614187240600586,0.0036224881815787166,True
11540,-11,1.1265285,-2.6162627,1,2,81.643166,546.10754,0.26754525,81.50565,-2.6138067,1.1279553,23.0,12.0,3.0,11.0,0.027534926,0.025905345,4.6817975,0.004018389,0.003650357,0.01021143,1.0,0.0024559498,0.0014268159866333008,0.0028403332799310744,True
11541,-11,-0.48860198,-2.5753021,1,2,45.718693,297.30545,0.6429211,48.6277,-2.5725486,-0.49092704,21.0,11.0,1.0,7.0,0.026641045,0.030606655,4.8990574,0.0041224025,0.0038207225,0.025285214,0.0,0.0027534962,0.0023250579833984375,0.00360383625151977,True
11541,11,2.6652257,2.5438364,2,2,45.718693,297.30545,0.41773954,51.168526,2.5444124,2.6714814,27.0,11.0,3.0,9.0,0.027537528,0.02876247,5.535721,0.004370305,0.003954772,-0.28444174,0.0,0.0005760193,0.006255626678466797,0.00628209068379847,True
11543,-11,-2.077095,2.446,1,2,18.132662,103.474434,0.57820797,18.961927,2.444957,-2.0815308,23.0,12.0,1.0,7.0,0.02052905,0.025015324,5.335679,0.003658249,0.0033797384,0.12991391,1.0,-0.0010430813,0.00443577766418457,0.004556768810612182,True
11543,11,1.0997674,-2.4084496,2,2,18.132662,103.474434,0.44566998,19.913649,-2.4068832,1.0981698,21.0,11.0,3.0,7.0,0.021751884,0.022071447,5.0945396,0.00401805,0.003725008,-0.096146286,0.0,0.0015664101,0.0015976428985595703,0.0022374323055911025,True
11545,11,1.2140026,1.9850426,2,2,14.62852,54.86222,0.87607825,13.512266,1.9879824,1.1998527,15.0,8.0,3.0,7.0,0.013211415,0.020255495,3.5956118,0.0037925919,0.003690489,-0.27888405,0.0,0.0029398203,0.014149904251098633,0.014452070223672056,True
11545,-11,-1.9954919,-2.0089495,1,2,14.62852,54.86222,0.60851574,8.310617,-2.008854,-1.9752431,23.0,9.0,5.0,9.0,0.014294466,0.021398023,5.644623,0.0040538404,0.003739149,-0.27888405,0.0,9.560585e-05,0.020248770713806152,0.02024899641707929,True
11546,11,2.263684,1.5272622,2,2,15.389229,36.997147,0.95378244,10.750921,1.5268945,2.222667,15.0,8.0,1.0,5.0,0.005677437,0.010703111,3.9145734,0.0028425558,0.0027714896,-0.23465839,0.0,-0.00036776066,0.04101705551147461,0.0410187041571666,True
11546,-11,-0.98467314,-1.5215296,1,2,15.389229,36.997147,0.06483769,8.231721,-1.5234425,-0.987283,11.0,6.0,1.0,7.0,0.0068724663,0.010863764,3.0142868,0.0034632673,0.003172816,-0.11388937,1.0,-0.0019129515,0.002609848976135254,0.0032358453282542447,True
11549,-11,0.22868669,-1.7309285,1,2,17.50407,52.153595,0.18657413,15.737595,-1.7328473,0.22265789,19.0,10.0,3.0,9.0,0.008326501,0.012140301,4.954803,0.00323191,0.0031013796,-0.10079757,1.0,-0.0019187927,0.006028801202774048,0.006326785081112182,True
