entry,subentry,event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem
23,0,165643,-211,-1.4763632,1.7047948,1,2,5.980395,16.924246,-1.0
23,1,165643,211,1.437895,-1.7004542,2,2,5.980395,16.924246,-1.0
28,0,165637,-211,1.4786625,1.620833,1,2,44.057354,116.62766,-1.0
28,1,165637,211,-1.6963162,-1.6371118,2,2,44.057354,116.62766,-1.0
29,0,165654,-211,0.4154279,1.5413096,1,2,13.260368,32.031605,-1.0
29,1,165654,211,-2.849667,-1.5184051,2,2,13.260368,32.031605,-1.0
30,0,165651,-211,0.5030462,1.9481689,1,2,29.481716,104.41486,-1.0
30,1,165651,211,-2.6744766,-1.9264553,2,2,29.481716,104.41486,-1.0
32,0,165652,-211,-1.1096194,-2.0011458,1,2,23.830278,89.80412,-1.0
32,1,165652,211,1.9904424,2.0024595,2,2,23.830278,89.80412,-1.0
44,0,165647,-211,-1.4577336,2.1551495,1,2,37.76809,165.26431,-1.0
44,1,165647,211,1.6615208,-2.156709,2,2,37.76809,165.26431,-1.0
49,1,165669,211,1.4430407,-1.4505177,2,2,49.598145,110.220604,-1.0
50,0,165649,-211,1.6683308,2.1418397,1,2,52.04899,225.2304,-1.0
50,1,165649,211,-1.4897085,-2.1471076,2,2,52.04899,225.2304,-1.0
51,1,165672,211,0.73201394,2.4295475,2,2,28.459425,166.32887,-1.0
52,0,165677,-211,2.0970063,-2.5328321,1,2,12.292461,78.849785,-1.0
52,1,165677,211,-1.0908164,2.55866,2,2,12.292461,78.849785,-1.0
53,1,165675,211,2.3030698,1.8670216,2,2,28.917082,97.1768,-1.0
54,0,165656,-211,-1.9588917,-2.6618056,1,2,43.942623,314.36844,-1.0
55,0,165629,-211,2.560264,1.9994792,1,2,85.35096,322.36008,-1.0
55,1,165629,211,-0.5929327,-2.0086336,2,2,85.35096,322.36008,-1.0
56,0,165679,-211,0.48068509,2.1027596,1,2,35.304214,145.22914,-1.0
56,1,165679,211,-2.6864495,-2.0821,2,2,35.304214,145.22914,-1.0
62,0,165678,-211,1.1035906,2.1794307,1,2,85.644295,383.3046,-1.0
62,1,165678,211,-2.0475965,-2.1786835,2,2,85.644295,383.3046,-1.0
67,0,165690,-211,1.1172545,1.8781872,1,2,29.66686,96.83021,-1.0
67,1,165690,211,-2.063404,-1.8261821,2,2,29.66686,96.83021,-1.0
71,0,165670,-211,-2.7363832,2.2604997,1,2,49.3427,242.87161,-1.0
71,1,165670,211,0.39006492,-2.2926085,2,2,49.3427,242.87161,-1.0
73,0,165699,-211,-0.9468017,2.0449283,1,2,11.980666,46.487972,-1.0
73,1,165699,211,2.1146934,-2.0197833,2,2,11.980666,46.487972,-1.0
80,1,165685,211,1.7832332,2.5251439,2,2,27.666142,170.89166,-1.0
81,0,165683,-211,-1.1852221,-1.5832052,1,2,99.276024,254.89966,-1.0
81,1,165683,211,1.9410204,1.6086794,2,2,99.276024,254.89966,-1.0
84,0,165700,-211,0.99525476,-2.5097234,1,2,51.51666,315.10977,-1.0
84,1,165700,211,-2.157897,2.485269,2,2,51.51666,315.10977,-1.0
86,0,165684,-211,1.9725679,-1.6766789,1,2,77.26537,212.99905,-1.0
86,1,165684,211,-1.1871783,1.6684446,2,2,77.26537,212.99905,-1.0
88,0,165714,-211,1.7389792,1.9728341,1,2,5.725547,20.413465,-1.0
88,1,165714,211,-1.5862285,-1.9189204,2,2,5.725547,20.413465,-1.0
89,0,165717,-211,-0.5126319,2.5768251,1,2,2.0199711,13.391447,-1.0
