event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
33725,-211,2.1538987,2.3497393,1,2,16.01452,82.87201,-1.0,5.8731413,2.33603,2.1647372,22,3,21,42,0.026752004,0.02437318,23.479027,0.005056046,0.0037695179,-0.69056565,0,-0.013709307,0.010838508605957031,0.017476222569834533,True
33728,211,1.243186,-2.527063,2,2,55.708344,348.15845,-1.0,58.98621,-2.5268059,1.2433918,29,10,5,29,0.018416129,0.015925951,7.9073586,0.0029925616,0.00283014,-0.51853454,0,0.00025701523,0.00020575523376464844,0.00032922946980030256,True
33737,211,-1.946704,2.0993521,2,2,79.61633,337.1508,-1.0,46.827385,2.100063,-1.9479312,34,19,7,29,0.017433986,0.017739957,19.65316,0.0044695665,0.003686685,-0.74029857,0,0.0007109642,0.0012271404266357422,0.0014182185037792192,True
33748,-211,-2.3246694,2.126849,1,2,80.79402,343.47845,-1.0,71.90454,2.1302493,-2.3223252,43,9,1,29,0.014550206,0.012530983,27.17481,0.0036058521,0.0028767684,-0.4080544,0,0.0034003258,0.0023441314697265625,0.004130032384511565,True
33752,211,1.2520754,-2.9626284,2,2,79.55586,776.11127,-1.0,48.276108,-2.9486532,1.2469835,40,19,3,27,0.033329513,0.03823141,17.206566,0.0035976255,0.0032241307,-0.54009163,0,0.013975143,0.00509190559387207,0.014873874172560093,True
33752,-211,-1.8849217,2.9740999,1,2,79.55586,776.11127,-1.0,76.55893,2.9593658,-1.890867,23,15,17,33,0.024765536,0.03028433,10.649323,0.0026502286,0.002228199,-0.50071573,0,-0.01473403,0.005945324897766113,0.015888313786456887,True
33753,211,2.6056385,-2.8275304,2,2,33.588654,275.89606,-1.0,29.056976,-2.8300693,2.6045947,40,9,1,33,0.039709423,0.041718006,25.650282,0.004722946,0.0035433832,-0.43870777,0,-0.0025389194,0.0010437965393066406,0.002745108946178053,True
33753,-211,-0.5227877,2.7640278,1,2,33.588654,275.89606,-1.0,20.243738,2.773638,-0.5321358,35,14,1,13,0.050133068,0.046855014,10.160721,0.0061553987,0.0048857857,-0.3322235,0,0.009610176,0.009348094463348389,0.013406802512094374,True
33756,211,-1.3078191,-2.8797,2,2,17.914091,158.04948,-1.0,9.811246,-2.873083,-1.3339207,34,6,7,36,0.033414267,0.052408017,29.288908,0.003817593,0.0034906396,-0.48825324,0,0.006616831,0.02610158920288086,0.026927224293026204,True
33756,-211,1.8565857,2.8549805,1,2,17.914091,158.04948,-1.0,14.88983,2.8683085,1.8719506,45,10,1,21,0.038727965,0.051544566,30.029213,0.0044409325,0.0036313937,-0.09065773,0,0.013328075,0.015364885330200195,0.02034004184767223,True
33758,-211,-3.1158445,2.0037131,1,2,45.00523,169.33902,-1.0,29.707743,2.0036104,-3.1123543,21,11,9,27,0.01326363,0.015505167,7.2274303,0.0037831857,0.0035950793,-0.61719483,0,-0.00010275841,0.0034902095794677734,0.0034917219532688473,True
33758,211,0.0037151382,-1.996591,2,2,45.00523,169.33902,-1.0,16.57268,-1.9972124,-0.00090473716,13,7,17,27,0.013675193,0.018602144,4.5632586,0.003923449,0.0035865335,-0.6379077,0,-0.000621438,0.004619875457137823,0.004661484146271932,True
33760,211,0.10629608,-1.6782866,2,2,15.624809,43.284996,-1.0,8.112669,-1.6811177,0.10314356,25,5,15,35,0.007566064,0.009472258,9.293417,0.003102199,0.002679121,-0.6335887,0,-0.0028311014,0.003152519464492798,0.004237158700726243,True
33761,-211,-2.923096,2.1419587,1,2,75.60177,330.49887,-1.0,64.18554,2.141944,-2.9222314,28,12,15,27,0.0169942,0.01761484,17.511646,0.004139384,0.0035353254,-0.579165,0,-1.4781952e-05,0.0008645057678222656,0.0008646321348990367,True
33766,-211,-1.5095088,1.7997051,1,2,34.70645,107.87294,-1.0,20.23489,1.8003032,-1.5049702,30,13,3,27,0.01593834,0.016071346,10.032925,0.0056379195,0.004089011,-0.5152982,0,0.000598073,0.0045386552810668945,0.004577890678714838,True
33766,211,1.596858,-1.8008544,2,2,34.70645,107.87294,-1.0,22.526697,-1.8003705,1.5942292,23,5,19,27,0.010202978,0.0106337685,14.948745,0.0036507715,0.003264494,-0.67896664,0,0.00048398972,0.002628803253173828,0.0026729857067857295,True
33767,211,2.5753736,2.9520888,2,2,58.648983,561.4766,-1.0,52.032,2.9427679,2.5710866,33,9,5,23,0.027649567,0.034343474,11.111831,0.0030026415,0.002830209,-0.28724435,0,-0.009320974,0.004287004470825195,0.010259579564359286,True
33767,-211,-0.5597592,-2.946738,1,2,58.648983,561.4766,-1.0,42.200203,-2.939834,-0.5738621,50,8,3,35,0.02949796,0.040429257,40.169044,0.003215947,0.0028953988,-0.4631568,0,0.006903887,0.01410287618637085,0.0157020625745568,True
33779,211,1.962809,1.51731,2,2,60.08421,145.16858,-1.0,33.70246,1.5224185,1.9632894,30,6,21,43,0.00016368624,0.000762114,21.268768,8.1318554e-05,6.2485084e-09,-0.6305054,0,0.0051084757,0.00048041343688964844,0.005131015635332436,True
33779,-211,-1.1515131,-1.5417833,1,2,60.08421,145.16858,-1.0,13.013985,-1.5712597,-1.1270981,9,5,36,41,0.005841698,0.0046600797,18.825022,0.0027357126,0.00051960617,-0.6624755,0,-0.029476404,0.024415016174316406,0.03827468399715646,True
33781,211,-1.351797,1.8028284,2,2,84.60596,260.67523,-1.0,63.687103,1.7942617,-1.3454846,10,10,38,39,0.010968935,0.010345996,20.784489,0.003943854,0.002380018,-0.5246222,0,-0.008566737,0.006312370300292969,0.010641193620232175,True
33781,-211,1.8043956,-1.7793028,1,2,84.60596,260.67523,-1.0,42.931484,-1.7809768,1.8039349,40,12,5,13,0.013070785,0.012845122,21.580605,0.0047864695,0.0042951186,-0.44107455,0,-0.0016739368,0.00046062469482421875,0.0017361565626149256,True
33782,211,-0.43248826,2.9387388,2,2,19.389124,185.2522,-1.0,17.822224,2.9251,-0.43524688,27,14,3,23,0.03808741,0.058842286,8.938133,0.004231407,0.0035078414,-0.22610359,0,-0.013638735,0.002758622169494629,0.013914922810356998,True
33782,-211,2.7286005,-2.9561756,1,2,19.389124,185.2522,-1.0,19.67993,-2.9243364,2.7277887,40,6,1,38,0.047455378,0.046146598,32.300236,0.0052837026,0.003137742,-0.4283726,0,0.031839132,0.0008118152618408203,0.03184947954682653,True
33785,211,-1.3173925,2.9850388,2,2,14.660506,144.93613,-1.0,5.2146707,2.95054,-1.3260219,38,4,1,37,0.043303587,0.060247518,28.621029,0.0047963527,0.0033819277,-0.41460487,0,-0.03449869,0.008629441261291504,0.0355615938781663,True
33796,211,2.0496726,1.9941025,2,2,41.114647,151.751,-1.0,33.07191,1.9927396,2.0544372,31,11,11,27,0.011090242,0.0115588475,24.113548,0.003197532,0.002661494,-0.48607934,0,-0.0013629198,0.004764556884765625,0.004955658654049209,True
33796,-211,-1.0672532,-1.9664497,1,2,41.114647,151.751,-1.0,16.27025,-1.9693367,-1.0638024,35,8,15,27,0.01128489,0.01586396,30.84816,0.0033441759,0.0024067464,-0.554619,0,-0.0028870106,0.0034508705139160156,0.004499259690001749,True
33803,211,-0.20707974,-1.8596649,2,2,98.23197,329.9224,-1.0,56.7173,-1.8614079,-0.20441881,34,10,5,21,0.01116911,0.01264209,14.931844,0.0037357425,0.00329195,-0.18197739,0,-0.001742959,0.0026609301567077637,0.003180951988405914,True
33803,-211,2.9459429,1.9043854,1,2,98.23197,329.9224,-1.0,96.06996,1.900732,2.9464343,14,9,32,34,0.011444627,0.011223214,11.645342,0.0036640882,0.003479486,-0.62629396,0,-0.003653407,0.0004913806915283203,0.003686304132573673,True
33806,-211,2.5946133,-1.9901092,1,2,89.56715,340.6039,-1.0,91.85182,-1.9920223,2.595925,35,9,11,42,0.006978211,0.00899648,17.723335,0.0020077338,0.0019053085,-0.56147546,0,-0.0019130707,0.0013117790222167969,0.002319612817879653,True
33806,211,-0.55795825,2.032651,2,2,89.56715,340.6039,-1.0,57.628162,2.0340748,-0.5590309,23,16,15,35,0.01539153,0.01511307,17.337196,0.004251584,0.003781996,-0.705414,0,0.0014238358,0.0010726451873779297,0.0017826597974648101,True
33810,211,1.8688537,-2.9157655,2,2,73.16498,676.82007,-1.0,76.01726,-2.9128246,1.8778523,32,19,3,21,0.033060987,0.04152694,10.523913,0.003648671,0.003393756,-0.2847007,0,0.0029408932,0.008998632431030273,0.009467007881491664,True
33810,-211,-1.26738,2.9140406,1,2,73.16498,676.82007,-1.0,63.708607,2.9067924,-1.2599171,39,20,3,27,0.029264731,0.029172705,20.38792,0.0032114214,0.0026099181,-0.54009163,0,-0.007248163,0.007462859153747559,0.01040337141521655,True
33817,-211,-1.0598125,2.0989456,1,2,89.23831,365.49963,-1.0,116.13634,2.0974293,-1.0610096,8,8,30,33,0.012599275,0.011286051,6.808196,0.0032358172,0.0030869856,-0.5639648,0,-0.0015163422,0.0011970996856689453,0.0019319268135674363,True
33817,211,2.0716553,-2.0769045,2,2,89.23831,365.49963,-1.0,71.5472,-2.0797408,2.0673387,26,19,15,23,0.01351577,0.014485475,19.188873,0.0035314765,0.0033677544,-0.49611744,0,-0.0028362274,0.004316568374633789,0.00516497323263023,True
33820,211,-2.2453933,-1.7108788,2,2,89.17445,248.86769,-1.0,53.484688,-1.7091298,-2.2441797,14,10,21,29,0.00835139,0.015581084,9.253982,0.0033241857,0.0030448914,-0.5344089,0,0.0017490387,0.0012135505676269531,0.0021288121902376085,True
33820,-211,0.9116754,1.6613014,1,2,89.17445,248.86769,-1.0,52.68644,1.6632398,0.91207546,29,14,7,30,0.012398423,0.010984223,13.317058,0.005213621,0.0043460713,-0.59317476,0,0.0019384623,0.0004000663757324219,0.001979315317925568,True
33821,211,-1.7787839,1.525611,2,2,45.2654,106.16303,-1.0,19.385836,1.522462,-1.8064158,7,5,42,43,9.954138e-08,8.1275196e-08,13.675642,5.2402477e-08,0.0,-0.6624755,0,-0.0031490326,0.02763187885284424,0.027810737768146496,True
33827,211,1.4845831,1.503917,2,2,52.02593,124.714645,-1.0,39.154602,1.522462,1.4922565,12,5,41,42,1.0512481e-07,0.0,17.459206,2.7649902e-08,1.5908537e-08,-0.6624755,0,0.018545032,0.007673382759094238,0.02006985281812323,True
33827,-211,-1.6252294,-1.5380929,1,2,52.02593,124.714645,-1.0,30.989264,-1.5368546,-1.6256158,29,11,3,29,0.011055412,0.008409935,12.57157,0.0054666908,0.0045093726,-0.61575174,0,0.0012382269,0.0003864765167236328,0.0012971391275740944,True
33846,-211,-1.5359684,1.9851134,1,2,77.62215,282.8161,-1.0,50.824734,1.984367,-1.536209,43,19,1,32,0.016313236,0.016918525,20.382109,0.0047755204,0.003945597,-0.65373427,0,-0.00074636936,0.00024056434631347656,0.0007841800908309995,True
33847,-211,-0.88396776,1.5022572,1,2,97.99871,236.77707,-1.0,104.86446,1.5224624,-0.86393803,10,10,43,44,3.4946834e-07,6.169904e-08,21.196318,6.985232e-08,1.5810132e-08,-0.55978465,0,0.02020514,0.020029723644256592,0.02845061553938236,True
33851,-211,-2.5594146,-2.5676732,1,2,57.074425,375.3661,-1.0,43.893948,-2.566158,-2.5628402,38,7,3,33,0.02120303,0.022938542,17.19665,0.0033185303,0.0031816976,-0.47176805,0,0.0015151501,0.00342559814453125,0.003745717865265694,True
33853,211,-0.18682478,1.7214255,2,2,13.840388,39.264477,-1.0,9.039655,1.7190888,-0.19081035,15,8,9,13,0.010389696,0.008439534,4.5841227,0.004115929,0.0036352617,-0.16892129,0,-0.0023367405,0.003985568881034851,0.004620077421848585,True
33860,211,-1.5781854,-1.6741899,2,2,76.2213,210.20412,-1.0,78.0353,-1.6745908,-1.5800412,12,8,29,31,0.008694315,0.01029547,8.1245775,0.003619697,0.003314508,-0.6157743,0,-0.00040090084,0.0018557310104370117,0.0018985412998455073,True
33860,-211,1.5817727,1.671766,1,2,76.2213,210.20412,-1.0,60.4237,1.672847,1.5822579,30,19,7,32,0.011112408,0.011265884,17.144432,0.00463429,0.0040738364,-0.7463707,0,0.0010809898,0.0004851818084716797,0.0011848799164332318,True
33864,-211,0.5438086,2.4921057,1,2,75.01952,463.0489,-1.0,62.470985,2.492305,0.54523265,11,8,27,29,0.019408181,0.020596525,8.1699505,0.0032652155,0.0031306816,-0.56429785,0,0.00019931793,0.0014240741729736328,0.0014379551064614916,True
33864,211,-2.605613,-2.5213296,2,2,75.01952,463.0489,-1.0,62.485313,-2.5212364,-2.6092858,37,11,3,23,0.020919979,0.024537275,16.947472,0.0034501122,0.0032031918,-0.2497243,0,9.3221664e-05,0.0036728382110595703,0.0036740210673508835,True
33869,-211,0.88966763,-2.383189,1,2,26.507505,144.20267,-1.0,14.976301,-2.3786497,0.8831687,39,6,5,29,0.02174791,0.0208949,20.705795,0.0040675914,0.0030120257,-0.5941579,0,0.0045392513,0.006498932838439941,0.00792722716944917,True
33869,211,-2.2773025,2.3736517,2,2,26.507505,144.20267,-1.0,19.669239,2.3815618,-2.2871833,27,9,5,27,0.01866684,0.02186687,7.236631,0.00354582,0.003195588,-0.53419924,0,0.007910013,0.009880781173706055,0.012656940635925281,True
33871,-211,-2.1267772,2.0989313,1,2,53.54251,219.0802,-1.0,67.31045,2.0962095,-2.1245642,27,7,9,31,0.011983591,0.013816809,6.9592533,0.003073791,0.002929651,-0.554619,0,-0.0027217865,0.002213001251220703,0.00350791908175925,True
33872,-211,-2.0081947,1.9743072,1,2,54.564438,198.33723,-1.0,45.059734,1.9724514,-2.0060213,41,9,1,35,0.009982623,0.011746118,9.748697,0.0029312358,0.0027254594,-0.4080544,0,-0.001855731,0.0021734237670898438,0.002857885309146909,True
33872,211,1.1145345,-1.9543357,2,2,54.564438,198.33723,-1.0,28.183884,-1.9499868,1.1153852,36,6,13,47,0.013374766,0.0141406525,49.64644,0.00402584,0.003135723,-0.60849,0,0.004348874,0.000850677490234375,0.004431293044601884,True
33875,211,1.7426363,2.3828533,2,2,65.650566,359.7514,-1.0,47.126404,2.3818355,1.7430602,46,16,3,42,0.022153387,0.018986875,41.189068,0.004178598,0.0034825238,-0.5793432,0,-0.0010178089,0.0004239082336425781,0.0011025575356869708,True
33875,-211,-1.3888136,-2.38873,1,2,65.650566,359.7514,-1.0,37.675076,-2.388632,-1.3852301,37,21,1,17,0.022059401,0.019888181,18.011568,0.0041366587,0.0037473321,-0.38801658,0,9.7990036e-05,0.003583550453186035,0.0035848899422000705,True
33879,-211,-2.0600843,2.6461911,1,2,19.452578,136.18335,-1.0,16.495865,2.646473,-2.0699747,37,7,3,36,0.028051289,0.03111028,20.99775,0.0039552427,0.0029009096,-0.46740022,0,0.00028181076,0.009890317916870117,0.00989433200380372,True
33879,211,1.0548469,-2.6220758,2,2,19.452578,136.18335,-1.0,5.6772823,-2.658555,1.0732089,27,8,3,29,0.042914797,0.03741376,9.841755,0.0059783026,0.0047739027,-0.6533902,0,-0.036479235,0.018362045288085938,0.0408399227103288,True
33880,211,-1.6140224,2.20973,2,2,43.014736,198.99466,-1.0,30.144476,2.2098727,-1.612963,46,17,3,47,0.018740708,0.022276714,46.19163,0.0042450363,0.0037142935,-0.7120484,0,0.00014281273,0.001059412956237793,0.0010689954571349574,True
33880,-211,1.5461112,-2.216291,1,2,43.014736,198.99466,-1.0,25.316067,-2.2176442,1.5486234,21,10,15,21,0.01773734,0.019985268,12.9897375,0.00400822,0.0037087135,-0.34566164,0,-0.0013532639,0.002512216567993164,0.0028535162774541785,True
33889,211,-0.48100886,2.2487519,2,2,59.00954,286.4526,-1.0,38.809334,2.2517936,-0.4855863,35,12,5,17,0.019658461,0.021328706,8.757347,0.0042789667,0.004041277,-0.37261415,0,0.0030417442,0.004577428102493286,0.005495912643056486,True
33889,-211,2.6734016,-2.2759364,1,2,59.00954,286.4526,-1.0,48.06142,-2.2725167,2.6725397,12,9,23,27,0.014730265,0.013591384,7.904052,0.0031045412,0.0028775819,-0.52640706,0,0.0034196377,0.0008618831634521484,0.003526579701841714,True
33897,-211,0.61527354,2.0136085,1,2,49.71232,188.76746,-1.0,25.45847,2.0097117,0.61744267,28,12,7,23,0.018209018,0.01738348,12.382,0.005138925,0.004449097,-0.54741895,0,-0.0038967133,0.0021691322326660156,0.0044597655598463464,True
33897,211,-2.5460944,-2.005645,2,2,49.71232,188.76746,-1.0,26.590708,-2.0008018,-2.5479894,33,9,7,37,0.015142968,0.011984616,13.306835,0.004316117,0.003963142,-0.6791207,0,0.004843235,0.0018949508666992188,0.005200746482839882,True
33898,211,0.8419302,2.2905393,2,2,69.138115,344.14896,-1.0,42.343403,2.2914188,0.83791167,17,9,27,37,0.01845046,0.019055136,15.715323,0.0038326243,0.0034176349,-0.6238248,0,0.00087952614,0.004018545150756836,0.004113668843822283,True
33900,211,-1.1751649,-2.0101228,2,2,25.805183,98.38111,-1.0,25.984955,-2.0073638,-1.1774517,23,6,17,31,0.011914597,0.011103307,9.526259,0.003395227,0.002819144,-0.5995415,0,0.0027589798,0.0022867918014526367,0.003583488002693706,True
33900,-211,2.0043232,2.0175247,1,2,25.805183,98.38111,-1.0,19.521023,2.0144198,2.0085568,39,6,1,36,0.01169062,0.013078824,10.778059,0.0032887214,0.002975729,-0.4933996,0,-0.0031049252,0.004233598709106445,0.0052501350644557935,True
33903,-211,0.7722631,2.2401087,1,2,86.01834,411.63565,-1.0,61.518337,2.2400844,0.77157533,32,16,9,17,0.0170789,0.016635112,13.605033,0.0037507864,0.0034543118,-0.25971836,0,-2.4318695e-05,0.0006877779960632324,0.0006882077962349624,True
33903,211,-2.3782847,-2.255209,2,2,86.01834,411.63565,-1.0,55.996906,-2.254035,-2.3779585,43,17,1,13,0.02173906,0.021560393,15.646817,0.004720425,0.00427914,-0.60441923,0,0.0011739731,0.0003261566162109375,0.0012184379094034685,True
33904,211,-3.0405242,-2.5252695,2,2,23.780884,151.65677,-1.0,17.998951,-2.5286005,-3.0402641,23,5,27,35,0.023145009,0.023377372,46.43099,0.0037752574,0.0030049514,-0.6335887,0,-0.003330946,0.0002601146697998047,0.0033410868119921173,True
33904,-211,0.12505916,2.5543578,1,2,23.780884,151.65677,-1.0,15.419621,2.567008,0.12154224,33,8,1,27,0.034354106,0.025383161,13.956514,0.005297953,0.0035490452,-0.5121392,0,0.012650251,0.0035169199109077454,0.013130026375358598,True
33906,211,0.27461642,-2.9723854,2,2,38.656784,372.78464,-1.0,28.36254,-2.9567976,0.2742585,36,7,9,33,0.022323294,0.03647352,17.286356,0.0023765224,0.002002348,-0.5400399,0,0.015587807,0.0003579258918762207,0.015591915462921865,True
33906,-211,-2.857315,2.941321,1,2,38.656784,372.78464,-1.0,37.86372,2.9325976,-2.8554835,15,9,17,23,0.03083616,0.034895595,5.316645,0.0033513755,0.0029280928,-0.28724435,0,-0.008723259,0.0018315315246582031,0.008913459144004142,True
33908,211,-2.7739873,2.2626798,2,2,13.805235,65.990105,-1.0,14.7938595,2.260421,-2.7752829,7,7,30,31,0.010949192,0.008360012,7.526923,0.002366144,0.0020988532,-0.588162,0,-0.0022587776,0.0012955665588378906,0.002603952536131796,True
33909,-211,-2.4746022,-2.967038,1,2,31.520454,304.82596,-1.0,33.378002,-2.964003,-2.4766836,10,7,23,27,0.024361089,0.026073206,5.926382,0.002572052,0.0024245044,-0.51547736,0,0.00303483,0.0020813941955566406,0.0036799993799131697,True
33913,-211,1.6988965,-1.565351,1,2,70.262146,177.37033,-1.0,43.573254,-1.5676954,1.7012258,22,15,15,29,0.00975358,0.010803216,14.889407,0.0046377415,0.004143957,-0.65995383,0,-0.00234437,0.002329230308532715,0.0033047517223746626,True
33913,211,-1.4648135,1.5896531,2,2,70.262146,177.37033,-1.0,34.259724,1.5886555,-1.4667791,10,10,29,33,0.007466737,0.006874423,9.926222,0.0034643812,0.0032054384,-0.53840005,0,-0.0009976625,0.001965641975402832,0.002204331851934969,True
33916,-211,-2.7203946,1.9939576,1,2,66.57333,255.31612,-1.0,48.528194,1.9980946,-2.718171,33,11,5,29,0.011499308,0.013411573,11.607766,0.003304032,0.0031276494,-0.49044037,0,0.00413692,0.0022237300872802734,0.004696709787019952,True
33918,211,0.6831914,-2.1402204,2,2,92.447334,398.48544,-1.0,53.005302,-2.1395645,0.68448293,28,14,9,27,0.018444493,0.016962312,13.373406,0.004507569,0.0041117873,-0.59317476,0,0.0006558895,0.001291513442993164,0.0014485158004709754,True
33919,211,2.9275298,1.7230294,2,2,37.136154,106.94182,-1.0,22.911877,1.7236269,2.929092,22,7,9,29,0.00875249,0.007903179,10.350618,0.0034228393,0.0031586925,-0.56777394,0,0.00059747696,0.0015621185302734375,0.0016724810968834888,True
33919,-211,-0.17816292,-1.7155509,1,2,37.136154,106.94182,-1.0,21.837914,-1.7147237,-0.17315128,32,8,5,27,0.009990885,0.011038039,12.599865,0.0039597033,0.0032522215,-0.60212266,0,0.00082719326,0.005011633038520813,0.005079440361722048,True
33921,-211,-2.577628,-1.9564677,1,2,82.62416,294.7539,-1.0,67.30232,-1.9569604,-2.5759447,29,11,13,21,0.0126276305,0.012911358,18.876493,0.0037984527,0.003418594,-0.24308704,0,-0.000492692,0.0016832351684570312,0.0017538603190644859,True
33921,211,0.55123913,1.9331696,2,2,82.62416,294.7539,-1.0,57.352757,1.9334278,0.5486401,38,19,3,13,0.014265899,0.014606631,12.694063,0.004392721,0.003824096,-0.48292723,0,0.00025820732,0.002599060535430908,0.002611855028047811,True
33927,211,1.9576192,-2.2447176,2,2,67.918755,321.15042,-1.0,43.507195,-2.245287,1.9558566,20,12,21,27,0.01699389,0.018882014,13.060176,0.003727172,0.003379342,-0.51605827,0,-0.00056934357,0.0017626285552978516,0.0018522989826471263,True
33927,-211,-1.1724769,2.2261264,1,2,67.918755,321.15042,-1.0,61.152176,2.2260869,-1.1689162,14,6,29,33,0.014381518,0.015478543,9.178606,0.0032181104,0.0029951225,-0.5995415,0,-3.9577484e-05,0.003560662269592285,0.003560882218685169,True
33928,-211,0.19476755,-2.7111921,1,2,30.329346,227.48161,-1.0,13.909504,-2.701978,0.2157802,40,8,5,39,0.03880187,0.03649748,42.112656,0.0051970067,0.0035140633,-0.5109699,0,0.009214163,0.021012648940086365,0.022944110676705463,True
33928,211,-2.9628165,2.6961403,2,2,30.329346,227.48161,-1.0,18.921436,2.6991646,-2.9567142,41,6,1,40,0.026763082,0.02357143,12.807114,0.0035673454,0.0031682313,-0.4976272,0,0.0030243397,0.006102323532104492,0.006810652198110191,True
33930,211,-2.8425715,2.8027375,2,2,21.480335,176.6482,-1.0,18.375183,2.7954295,-2.842884,8,8,29,31,0.025344215,0.025044492,10.389603,0.0031358583,0.0028209933,-0.49702755,0,-0.0073080063,0.00031256675720214844,0.007314687481602108,True
33930,-211,0.31957698,-2.790241,1,2,21.480335,176.6482,-1.0,11.402521,-2.7833312,0.3325222,31,13,3,23,0.037769947,0.037152175,11.722329,0.004718513,0.003741729,-0.22997807,0,0.0069098473,0.012945234775543213,0.014673959729243694,True
