event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
45637,211,-1.3222847,-2.1252942,2,2,69.5567,297.12015,-1.0,61.955,-2.1365576,-1.3346622,5.0,5.0,41.0,43.0,0.022133576,0.0117814895,7.7749047,0.005532792,0.0,-0.6624755,0.0,-0.0112633705,0.012377500534057617,0.016735173411710064,True
45637,-211,1.8318028,2.1370559,1,2,69.5567,297.12015,-1.0,44.30409,2.1381392,1.8395067,44.0,14.0,5.0,43.0,0.01946391,0.020138165,31.854181,0.0047403513,0.0023816023,-0.4307331,0.0,0.001083374,0.007703900337219238,0.007779703058630571,True
45640,-211,1.3585422,2.527206,1,2,5.8295503,36.38946,-1.0,5.2107067,2.500091,1.3868568,26.0,3.0,9.0,30.0,0.031026872,0.015521154,10.327619,0.005193196,0.0018953414,-0.6624755,0.0,-0.027114868,0.028314590454101562,0.03920372569205623,True
45643,211,-1.760223,2.248519,2,2,55.141094,266.47964,-1.0,33.641796,2.2481053,-1.7507408,20.0,7.0,33.0,39.0,0.017313866,0.023517616,29.579817,0.0037578864,0.003009115,-0.554619,0.0,-0.00041365623,0.009482264518737793,0.009491282941934348,True
45643,-211,1.3951516,-2.2669253,1,2,55.141094,266.47964,-1.0,48.15653,-2.2693431,1.391439,15.0,12.0,23.0,27.0,0.01573284,0.018935898,12.36689,0.0033471272,0.0028934884,-0.431278,0.0,-0.0024178028,0.0037126541137695312,0.004430527163095274,True
45647,-211,2.6004653,2.5833178,1,2,44.56139,294.02994,-1.0,38.92179,2.582407,2.5974128,31.0,8.0,7.0,33.0,0.019952117,0.021422165,10.946764,0.0030518686,0.0029212823,-0.554619,0.0,-0.000910759,0.0030524730682373047,0.003185447180177144,True
45647,211,-0.5535204,-2.5651176,2,2,44.56139,294.02994,-1.0,41.109085,-2.5640285,-0.55200756,25.0,10.0,7.0,23.0,0.021103913,0.02047752,5.8438725,0.0033040922,0.0030193368,-0.41284108,0.0,0.0010890961,0.0015128254890441895,0.0018640738205727744,True
45649,211,-2.7820754,1.6134852,2,2,82.34065,219.18964,-1.0,42.92399,1.6130883,-2.783096,33.0,19.0,1.0,29.0,0.011073164,0.01049756,15.95362,0.004973462,0.0041818726,-0.6272288,0.0,-0.00039696693,0.001020669937133789,0.0010951483312410682,True
45660,211,1.328056,2.51679,2,2,78.89114,489.01114,-1.0,74.33957,2.5164542,1.3282917,35.0,22.0,3.0,31.0,0.02277448,0.022459568,16.868307,0.003749431,0.0032427763,-0.44980365,0.0,-0.00033569336,0.00023567676544189453,0.0004101628570429393,True
45660,-211,-1.8061193,-2.5050354,1,2,78.89114,489.01114,-1.0,82.79529,-2.504211,-1.8036736,30.0,17.0,3.0,27.0,0.021042041,0.026710775,12.311401,0.0035184242,0.0033573522,-0.46662956,0.0,0.00082445145,0.002445697784423828,0.0025809218973898286,True
45661,-211,-1.6104987,1.774746,1,2,85.834305,259.0851,-1.0,52.041508,1.7751614,-1.6072814,20.0,9.0,23.0,29.0,0.01096189,0.013158724,19.47094,0.00404929,0.0034455992,-0.62629396,0.0,0.00041544437,0.0032172203063964844,0.0032439328796768172,True
45661,211,1.516346,-1.7637901,2,2,85.834305,259.0851,-1.0,74.56891,-1.765749,1.5166413,7.0,7.0,33.0,35.0,0.009456034,0.009973082,7.009285,0.0035320104,0.003287782,-0.612186,0.0,-0.001958847,0.00029528141021728516,0.001980977753647159,True
45662,211,2.8946831,-1.8184108,2,2,21.351213,66.795235,-1.0,14.324283,-1.8161619,2.8892736,6.0,6.0,31.0,33.0,0.008024244,0.0091831945,6.5726,0.0028388659,0.0025516003,-0.5995415,0.0,0.0022488832,0.0054094791412353516,0.005858322321755233,True
