event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
256,11,0.97588843,-2.7612023,2,2,63.824467,498.069,0.34315586,71.45488,-2.7605162,0.94536227,51.0,37.0,1.0,9.0,0.029011408,0.01627211,21.387962,0.0037164313,0.0028942882,0.00068616867,0.030526161193847656,0.03053387208785283,True
256,-11,-2.1729152,2.7263503,1,2,63.824467,498.069,0.90258074,81.929436,2.7238636,-2.1658638,50.0,29.0,1.0,9.0,0.02717621,0.019298576,10.285039,0.0036611892,0.0029762713,-0.0024867058,0.0070514678955078125,0.007477092007621333,True
257,11,-3.0436478,-2.6957788,2,2,91.61681,699.60297,0.98571676,113.87731,-2.7083924,-3.041255,50.0,29.0,1.0,9.0,0.023139367,0.01897253,12.818966,0.0030958035,0.002084293,-0.012613535,0.0023927688598632812,0.012838481705026009,True
257,-11,0.09276715,2.748394,1,2,91.61681,699.60297,0.60057414,105.14992,2.7421067,0.10496721,52.0,30.0,1.0,9.0,0.028896583,0.015977792,16.28364,0.0037963425,0.0031279456,-0.0062873363,0.01220005750656128,0.01372486797835942,True
259,-11,0.16509078,2.499433,1,2,48.449562,296.40527,0.86044693,57.575012,2.4898908,0.15153633,46.0,27.0,1.0,7.0,0.02836588,0.014563168,8.812647,0.0048692366,0.0032589626,-0.009542227,0.01355445384979248,0.016576408245997723,True
259,11,-2.9642386,-2.495791,2,2,48.449562,296.40527,0.70442927,69.20067,-2.4915693,-2.967632,47.0,27.0,1.0,11.0,0.038108952,0.029073123,12.036183,0.0065389443,0.003138547,0.004221678,0.003393411636352539,0.005416438517241798,True
262,11,-0.4979298,2.8333051,2,2,50.406635,432.21,0.65502846,36.1768,2.8280058,-0.46026248,39.0,13.0,3.0,9.0,0.025796529,0.013063569,18.255463,0.0031717739,0.0021938628,-0.0052993298,0.03766733407974243,0.03803828271681147,True
262,-11,2.6352658,-2.8437645,1,2,50.406635,432.21,0.33801332,54.672783,-2.839445,2.6361463,51.0,26.0,1.0,11.0,0.035001874,0.0090275025,22.481667,0.004081975,0.0028498368,0.0043194294,0.0008804798126220703,0.004408255371350806,True
265,-11,2.286408,-1.9120212,1,2,72.76811,256.1558,0.23934492,98.69247,-1.9134196,2.2866488,42.0,22.0,1.0,11.0,0.016981935,0.020200891,11.262865,0.005309754,0.0025600079,-0.0013984442,0.00024080276489257812,0.0014190250821115476,True
265,11,-0.8406036,1.9500858,2,2,72.76811,256.1558,0.72746456,87.03482,1.9489353,-0.83501357,43.0,20.0,1.0,9.0,0.017469767,0.028709384,10.449869,0.005316739,0.0033235857,-0.0011504889,0.00559002161026001,0.005707185487688859,True
267,11,0.48965836,-1.8996094,2,2,92.80789,318.75674,0.1494046,111.05064,-1.9012508,0.4889123,45.0,20.0,1.0,9.0,0.012013551,0.0071940045,6.477049,0.0037798511,0.0027853444,-0.0016413927,0.0007460415363311768,0.001802983078406631,True
267,-11,-2.6636822,1.9107238,1,2,92.80789,318.75674,0.9761709,108.402565,1.9106753,-2.6654263,43.0,21.0,1.0,17.0,0.01459568,0.017252501,8.005525,0.004596978,0.0028960695,-4.851818e-05,0.0017440319061279297,0.001744706652553643,True
268,-11,1.5330302,-2.464992,1,2,34.851818,208.84703,0.41165268,43.384903,-2.4677954,1.5301327,40.0,23.0,1.0,7.0,0.025176682,0.014859286,7.891673,0.0042364085,0.0025988426,-0.0028033257,0.002897500991821289,0.004031643149812074,True
269,11,-0.769111,2.432709,2,2,91.0522,521.55975,0.9562871,114.49732,2.4316497,-0.7706488,52.0,34.0,1.0,11.0,0.028332539,0.02266519,14.518122,0.0051985537,0.0027199115,-0.0010592937,0.0015377998352050781,0.001867332728422279,True
269,-11,2.365478,-2.4289594,1,2,91.0522,521.55975,0.63445485,108.14293,-2.429812,2.357848,49.0,23.0,1.0,9.0,0.023318427,0.024070991,8.271386,0.0041610557,0.0028258918,-0.00085258484,0.007630109786987305,0.007677595734925461,True
271,-11,0.8169121,2.1105433,1,2,63.564415,269.79974,0.04064827,77.260185,2.109745,0.8140215,40.0,21.0,1.0,11.0,0.021444438,0.019352023,7.7050877,0.005589833,0.00276223,-0.0007982254,0.0028905868530273438,0.0029987757749823313,True
271,11,-2.3110282,-2.1388874,2,2,63.564415,269.79974,0.45344785,80.48882,-2.1334624,-2.3055575,52.0,20.0,1.0,9.0,0.018270336,0.018145205,8.783143,0.0044089467,0.0024508731,0.0054249763,0.005470752716064453,0.007704511888421435,True
273,11,-0.14687836,2.3039882,2,2,67.730804,336.84235,0.024828508,86.04559,2.3031247,-0.1532439,52.0,28.0,1.0,9.0,0.027053159,0.019899938,10.99423,0.0054435492,0.0030443554,-0.0008635521,0.006365537643432617,0.006423845554506742,True
273,-11,2.9838521,-2.2702367,1,2,67.730804,336.84235,0.3367464,77.56186,-2.2644408,2.9803774,51.0,26.0,1.0,9.0,0.025968697,0.018921642,9.302861,0.0057796254,0.003340632,0.0057959557,0.003474712371826172,0.0067577163041640294,True
