event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
256,11,0.97588843,-2.7612023,2,2,63.824467,498.069,0.34315586,63.79726,-2.7611077,0.9657272,25.0,13.0,1.0,11.0,0.03557529,0.03581466,5.1304,0.0045036515,0.0039706333,0.035859108,0.0,9.4652176e-05,0.010161221027374268,0.010161661862193418,True
256,-11,-2.1729152,2.7263503,1,2,63.824467,498.069,0.90258074,68.77975,2.7213266,-2.166103,21.0,11.0,3.0,9.0,0.030211154,0.028775169,5.434912,0.004035395,0.0035353978,0.035118587,0.0,-0.005023718,0.006812334060668945,0.008464374556790394,True
257,11,-3.0436478,-2.6957788,2,2,91.61681,699.60297,0.98571676,101.22799,-2.699563,-3.041829,42.0,14.0,1.0,9.0,0.03252238,0.032064814,9.39675,0.0044230465,0.0038796284,0.056787897,0.0,-0.0037841797,0.0018186569213867188,0.004198515083335466,True
257,-11,0.09276715,2.748394,1,2,91.61681,699.60297,0.60057414,86.96446,2.7439854,0.09854765,23.0,12.0,3.0,9.0,0.029741418,0.026963629,5.4152727,0.0038567241,0.0037094816,0.097655214,0.0,-0.004408598,0.005780503153800964,0.007269797312164532,True
259,11,-2.9642386,-2.495791,2,2,48.449562,296.40527,0.70442927,49.95226,-2.4953327,-2.964929,27.0,11.0,1.0,11.0,0.024826529,0.026447972,5.324181,0.0041720667,0.003710557,0.12821923,1.0,0.0004582405,0.000690460205078125,0.0008286855006065544,True
259,-11,0.16509078,2.499433,1,2,48.449562,296.40527,0.86044693,48.418827,2.4975412,0.1602233,23.0,12.0,1.0,9.0,0.02542694,0.030889336,5.3469896,0.004238709,0.0040318454,-0.16641225,0.0,-0.0018918514,0.004867479205131531,0.005222207921029727,True
262,11,-0.4979298,2.8333051,2,2,50.406635,432.21,0.65502846,54.20302,2.8287683,-0.48099774,40.0,11.0,1.0,9.0,0.039927587,0.04205956,8.7926,0.0047400473,0.004126466,-0.095921226,0.0,-0.004536867,0.01693207025527954,0.017529351584963937,True
262,-11,2.6352658,-2.8437645,1,2,50.406635,432.21,0.33801332,52.930977,-2.841554,2.6317577,37.0,13.0,3.0,11.0,0.03620877,0.038625345,7.8787274,0.004245696,0.0039641093,0.011721241,0.0,0.002210617,0.0035080909729003906,0.0041465081796753,True
265,11,-0.8406036,1.9500858,2,2,72.76811,256.1558,0.72746456,55.607906,1.9486108,-0.8357988,23.0,12.0,1.0,9.0,0.013967514,0.01844836,4.6802473,0.0042246045,0.0040440746,-0.16641225,0.0,-0.0014749765,0.004804790019989014,0.00502608824316359,True
265,-11,2.286408,-1.9120212,1,2,72.76811,256.1558,0.23934492,76.38218,-1.9118803,2.285503,27.0,14.0,1.0,11.0,0.011801555,0.011860686,5.9483905,0.0037175096,0.0034721536,0.24565427,1.0,0.00014090538,0.0009050369262695312,0.0009159400439409355,True
267,-11,-2.6636822,1.9107238,1,2,92.80789,318.75674,0.9761709,89.00882,1.9097452,-2.6647122,25.0,13.0,3.0,17.0,0.011476372,0.012827757,6.0409346,0.0036316186,0.0034453063,0.05641755,1.0,-0.000978589,0.00102996826171875,0.0014207290910734768,True
267,11,0.48965836,-1.8996094,2,2,92.80789,318.75674,0.1494046,92.618126,-1.9006318,0.48991832,23.0,12.0,1.0,9.0,0.01163215,0.00996557,4.9569054,0.0036997935,0.0035192799,0.12014599,1.0,-0.0010223389,0.0002599656581878662,0.001054873880044089,True
268,-11,1.5330302,-2.464992,1,2,34.851818,208.84703,0.41165268,35.656464,-2.4649968,1.5337026,23.0,12.0,1.0,7.0,0.01991532,0.023942979,4.547072,0.0034745233,0.00308398,0.12991391,1.0,-4.7683716e-06,0.000672459602355957,0.0006724765082649922,True
269,-11,2.365478,-2.4289594,1,2,91.0522,521.55975,0.63445485,93.11558,-2.4301343,2.3672464,27.0,14.0,1.0,9.0,0.022758096,0.0265144,5.1698656,0.0040770057,0.0038251895,0.11334993,0.0,-0.0011749268,0.001768350601196289,0.0021230913157410515,True
269,11,-0.769111,2.432709,2,2,91.0522,521.55975,0.9562871,91.59313,2.4311616,-0.77118325,25.0,13.0,1.0,9.0,0.022917392,0.025627159,4.8160076,0.0041323565,0.003798313,0.11334993,1.0,-0.0015473366,0.002072274684906006,0.0025862275337760606,True
271,-11,0.8169121,2.1105433,1,2,63.564415,269.79974,0.04064827,62.496696,2.1111438,0.81588364,23.0,12.0,3.0,11.0,0.013775962,0.015324393,5.6422205,0.0034940864,0.0033780474,0.08638938,1.0,0.0006005764,0.0010284781455993652,0.001190990893802948,True
271,11,-2.3110282,-2.1388874,2,2,63.564415,269.79974,0.45344785,61.828495,-2.138244,-2.3105693,23.0,12.0,3.0,9.0,0.015977815,0.015302819,5.212589,0.0038981298,0.003728942,-0.04140998,0.0,0.00064349174,0.0004589557647705078,0.0007903935854325632,True
273,11,-0.14687836,2.3039882,2,2,67.730804,336.84235,0.024828508,65.69692,2.3027554,-0.1505534,27.0,14.0,1.0,11.0,0.017185818,0.018013556,5.251655,0.0035287614,0.003404562,0.24565427,1.0,-0.0012328625,0.0036750435829162598,0.003876324954860422,True
273,-11,2.9838521,-2.2702367,1,2,67.730804,336.84235,0.3367464,63.792747,-2.2667496,2.979447,23.0,12.0,3.0,9.0,0.019830447,0.01991613,5.128956,0.004230752,0.003975095,-0.28198662,0.0,0.0034871101,0.00440526008605957,0.005618385294065904,True
279,11,-0.2499511,2.584853,2,2,40.35665,269.76297,0.64031523,42.708206,2.585654,-0.24650931,23.0,12.0,3.0,9.0,0.028750483,0.027162055,5.028359,0.00440362,0.0039324905,-0.22104067,0.0,0.0008010864,0.0034417808055877686,0.0035337790784489296,True
279,-11,2.8782094,-2.5897522,1,2,40.35665,269.76297,0.6087842,43.851112,-2.5913515,2.8799558,21.0,11.0,3.0,9.0,0.024765892,0.027598921,4.939008,0.0037769452,0.0034856289,-0.07130369,1.0,-0.0015993118,0.0017464160919189453,0.00236807252660382,True
280,-11,1.8274964,2.6955535,1,2,65.27208,481.56287,0.97709435,65.91747,2.6929672,1.8258885,21.0,11.0,1.0,9.0,0.02906605,0.0323882,5.14973,0.003976512,0.0036282262,0.06562418,1.0,-0.0025863647,0.0016078948974609375,0.003045424207087989,True
282,11,-1.9563023,2.0412896,2,2,77.238525,304.95505,0.23990597,78.08273,2.0413547,-1.9542457,23.0,12.0,1.0,9.0,0.014372873,0.013668262,4.6142907,0.003918182,0.003730827,0.12014599,1.0,6.508827e-05,0.002056598663330078,0.0020576283787835307,True
282,-11,1.1730906,-2.0587573,1,2,77.238525,304.95505,0.52044463,75.51892,-2.0576084,1.174679,23.0,12.0,3.0,9.0,0.014152565,0.017577974,4.840029,0.0037990075,0.00349968,-0.016412893,1.0,0.0011489391,0.0015884637832641602,0.0019604280819570776,True
283,11,-0.048733037,2.3480701,2,2,91.91387,491.31876,0.9647342,95.19352,2.3493564,-0.0488689,25.0,13.0,3.0,11.0,0.021096349,0.020737568,5.3420444,0.004140033,0.0038705016,-0.028428419,0.0,0.0012862682,0.000135861337184906,0.00129342344827454,True
283,-11,3.085419,-2.3731437,1,2,91.91387,491.31876,0.71856135,94.93429,-2.3737526,3.0872545,25.0,13.0,1.0,11.0,0.020570837,0.021549515,5.7408104,0.0039094193,0.003549667,0.24565427,1.0,-0.00060892105,0.0018355846405029297,0.001933948246161757,True
284,11,-0.5120865,2.768064,2,2,59.638218,484.30066,0.19634664,61.06512,2.7616138,-0.50838965,23.0,12.0,3.0,9.0,0.035896886,0.03140265,5.3811917,0.0045103924,0.0038003586,0.08276933,0.0,-0.0064501762,0.0036968588829040527,0.007434483094813619,True
284,-11,2.6220105,-2.7996833,1,2,59.638218,484.30066,0.06587445,59.549225,-2.8061476,2.626998,23.0,12.0,3.0,13.0,0.03907407,0.036005493,6.2243648,0.0048230006,0.0046307207,-0.23588158,0.0,-0.006464243,0.004987478256225586,0.008164641762809807,True
288,11,2.6703322,-1.9281164,2,2,57.907707,206.4701,0.9216945,59.09358,-1.9288843,2.670904,25.0,13.0,3.0,11.0,0.011935848,0.012570084,5.2761097,0.0037010738,0.0035368938,0.101721324,1.0,-0.00076782703,0.0005717277526855469,0.0009573040076778116,True
