event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,cl3d_bdteg,cl3d_quality,deta,dphi,deltar,matches
11912,-211,-2.3808029,-1.4759692,1,2,70.49678,164.0764,-1.0,18.855473,-1.4702578,-2.3823745,6.0,6.0,41.0,45.0,3.8184798e-08,1.9001656e-07,13.352103,6.207069e-08,2.0375168e-08,-999.0,1.0,0.0057114363,0.0015716552734375,0.005923732336711851,True
11923,-211,-1.1030979,1.7792163,1,2,69.70993,214.587,-1.0,57.89391,1.7802927,-1.1029518,35.0,11.0,13.0,35.0,0.008653913,0.010515583,25.195627,0.0031482154,0.002902036,-0.48607934,0.0,0.0010764599,0.0001461505889892578,0.0010863359614158518,True
11923,211,2.0207667,-1.8010008,2,2,69.70993,214.587,-1.0,73.18795,-1.8001723,2.018763,19.0,7.0,21.0,27.0,0.008796677,0.009319313,18.656424,0.0031530424,0.0027140891,-0.554619,0.0,0.00082850456,0.0020036697387695312,0.0021682048408630137,True
11924,211,3.0255127,-2.4527047,2,2,42.672302,251.00839,-1.0,29.678776,-2.4489202,3.0278654,27.0,12.0,7.0,27.0,0.020972509,0.019258978,10.161051,0.0036535126,0.0032627208,-0.49394944,0.0,0.003784418,0.0023527145385742188,0.004456129042655118,True
11924,-211,-0.10153486,2.4628968,1,2,42.672302,251.00839,-1.0,19.509533,2.4678059,-0.09256713,43.0,9.0,3.0,45.0,0.027398273,0.024115134,43.771946,0.0047682677,0.0040493417,-0.61757064,0.0,0.0049090385,0.008967727422714233,0.010223443369250447,True
11925,-211,1.6195651,-2.6665325,1,2,29.740156,216.22081,-1.0,13.121136,-2.673198,1.6257585,41.0,5.0,1.0,41.0,0.026312696,0.03133579,28.317694,0.0036655618,0.0030461666,-0.5338411,0.0,-0.006665468,0.006193399429321289,0.009098717680352508,True
11925,211,-1.5387774,2.677895,2,2,29.740156,216.22081,-1.0,34.99602,2.6785734,-1.5382652,24.0,7.0,13.0,29.0,0.01810221,0.019106003,7.6269627,0.0025143751,0.00232653,-0.554619,0.0,0.00067830086,0.0005121231079101562,0.0008499188967192159,True
11928,-211,0.97798455,-1.7366679,1,2,82.1944,239.94624,-1.0,61.173203,-1.734932,0.9793029,27.0,12.0,13.0,33.0,0.012384187,0.009690162,14.259921,0.0047876593,0.0040375236,-0.6204461,0.0,0.0017359257,0.0013183355331420898,0.0021797812890921647,True
11928,211,-2.179604,1.7308758,2,2,82.1944,239.94624,-1.0,85.4793,1.7309432,-2.1804771,9.0,9.0,30.0,32.0,0.00944001,0.0092806155,7.5292544,0.0036592563,0.0034461392,-0.62629396,0.0,6.735325e-05,0.0008730888366699219,0.0008756829202480187,True
11938,211,0.6818091,-2.8011212,2,2,15.953807,131.38081,-1.0,9.587925,-2.7985864,0.6810537,23.0,10.0,1.0,11.0,0.05530451,0.06517996,4.8924246,0.0067032776,0.005836004,-0.4675624,0.0,0.0025348663,0.0007554292678833008,0.0026450369950137133,True
11943,-211,0.22593191,2.5620675,1,2,98.353546,639.62585,-1.0,102.26887,2.5633388,0.22627267,39.0,13.0,1.0,33.0,0.023905957,0.0257706,21.89698,0.0037204076,0.00339409,-0.2778774,0.0,0.0012712479,0.0003407597541809082,0.001316126263398778,True
11943,211,-2.9213948,-2.5569375,2,2,98.353546,639.62585,-1.0,76.38372,-2.55535,-2.9271903,40.0,13.0,7.0,21.0,0.023017531,0.024494106,17.49296,0.0036246968,0.0033039316,-0.07184597,0.0,0.0015873909,0.005795478820800781,0.006008942055858759,True
11947,-211,-1.2975868,-2.6915715,1,2,85.4455,623.9305,-1.0,106.299736,-2.6885734,-1.3025095,9.0,9.0,32.0,35.0,0.019996101,0.020436695,7.524539,0.0027532994,0.002712957,-0.52640706,0.0,0.0029981136,0.004922747611999512,0.005763864098519311,True
11948,211,-1.4230644,2.2729356,2,2,18.147152,87.39968,-1.0,6.4714603,2.259317,-1.4363705,2.0,2.0,44.0,44.0,0.01814328,0.012954695,3.885131,0.003823734,0.0028880727,-0.6335887,0.0,-0.013618708,0.013306140899658203,0.019040025740259946,True
