event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
11912,-211,-2.3808029,-1.4759692,1,2,70.49678,164.0764,-1.0,32.518463,-1.4793636,-2.3775144,47,9,1,44,0.026396258,0.019237867,30.249079,0.014070324,0.00047005317,-0.0033943653,0.0032885074615478516,0.004726097500563495,True
11923,-211,-1.1030979,1.7792163,1,2,69.70993,214.587,-1.0,66.544586,1.780845,-1.1025877,45,21,3,35,0.015554522,0.013828341,26.529003,0.0056870286,0.0032242788,0.0016287565,0.0005102157592773438,0.0017068004916949724,True
11923,211,2.0207667,-1.8010008,2,2,69.70993,214.587,-1.0,78.052956,-1.8009195,2.0189009,40,10,1,27,0.014507545,0.010386309,19.249046,0.005086337,0.0027126381,8.1300735e-05,0.0018658638000488281,0.0018676342066692843,True
11924,211,3.0255127,-2.4527047,2,2,42.672302,251.00839,-1.0,34.7904,-2.4476418,3.0249755,32,15,3,27,0.029008571,0.021889616,12.5679655,0.0051167156,0.0035469134,0.0050628185,0.0005371570587158203,0.005091234490152321,True
11924,-211,-0.10153486,2.4628968,1,2,42.672302,251.00839,-1.0,33.58372,2.4717076,-0.09103004,44,22,3,29,0.05396254,0.034535825,38.735588,0.008853322,0.003471292,0.008810759,0.010504819452762604,0.013710605416814963,True
11925,211,-1.5387774,2.677895,2,2,29.740156,216.22081,-1.0,37.231186,2.6753047,-1.539047,46,11,1,29,0.021836417,0.021520644,12.890199,0.0030859916,0.0023989624,-0.0025904179,0.0002696514129638672,0.0026044148147174825,True
11925,-211,1.6195651,-2.6665325,1,2,29.740156,216.22081,-1.0,14.049003,-2.6631994,1.6166579,42,20,1,41,0.032990128,0.0236909,30.841742,0.0046063242,0.003444896,0.0033330917,0.002907276153564453,0.004422867299909459,True
11928,-211,0.97798455,-1.7366679,1,2,82.1944,239.94624,-1.0,74.022934,-1.7365814,0.97837263,42,15,1,33,0.017732572,0.014840193,16.34252,0.0068106935,0.0042185765,8.6426735e-05,0.00038808584213256836,0.0003975930097139823,True
11928,211,-2.179604,1.7308758,2,2,82.1944,239.94624,-1.0,101.72236,1.7242177,-2.1782453,38,12,3,32,0.019472424,0.013500785,14.119622,0.0076973713,0.0030548382,-0.0066581964,0.0013587474822998047,0.006795423092398858,True
11938,211,0.6818091,-2.8011212,2,2,15.953807,131.38081,-1.0,8.2058,-2.820821,0.72291017,43,12,1,11,0.06917738,0.029558409,31.680468,0.007872924,0.004779822,-0.019699812,0.041101038455963135,0.0455782617556014,True
11943,211,-2.9213948,-2.5569375,2,2,98.353546,639.62585,-1.0,84.2103,-2.5541,-2.9250011,46,25,1,21,0.026825035,0.028309539,20.25937,0.0042926953,0.0029302305,0.0028374195,0.0036063194274902344,0.004588735085629672,True
11943,-211,0.22593191,2.5620675,1,2,98.353546,639.62585,-1.0,105.66312,2.562467,0.22582252,41,13,1,33,0.028210895,0.025675226,22.410412,0.0044199927,0.0033300733,0.00039958954,0.00010938942432403564,0.00041429198096499647,True
