event,genpart_pid,genpart_exphi,genpart_exeta,genpart_gen,genpart_reachedEE,genpart_pt,genpart_energy,genpart_fbrem,cl3d_pt,cl3d_eta,cl3d_phi,cl3d_showerlength,cl3d_coreshowerlength,cl3d_firstlayer,cl3d_maxlayer,cl3d_seetot,cl3d_spptot,cl3d_szz,cl3d_srrtot,cl3d_srrmean,deta,dphi,deltar,matches
52262,-211,-1.1207571,1.7243862,1,2,51.610737,149.6675,-1.0,50.300117,1.7168311,-1.1211958,44,17,1,29,0.029652394,0.03060021,19.850643,0.012182023,0.0037143412,-0.007555127,0.000438690185546875,0.007567852718560598,True
52269,211,-1.17276,2.0163755,2,2,79.64233,305.726,-1.0,52.96383,2.0116758,-1.1717209,46,17,3,29,0.03213904,0.023785587,31.072182,0.009310093,0.0038141948,-0.004699707,0.0010391473770141602,0.004813218616553387,True
52270,211,2.8278236,-2.7942934,2,2,92.89701,768.48846,-1.0,73.93333,-2.792018,2.8318796,50,26,1,29,0.04312387,0.01437921,18.601738,0.005046013,0.0033812784,0.002275467,0.004055976867675781,0.004650666409272495,True
52270,-211,-0.30911678,2.8105922,1,2,92.89701,768.48846,-1.0,68.2264,2.8091543,-0.3138817,42,28,1,32,0.03852548,0.039386634,18.014704,0.004656768,0.0037803394,-0.0014379025,0.004764914512634277,0.004977145136843024,True
52271,211,-3.0269659,2.6917365,2,2,65.65742,500.03183,-1.0,47.051647,2.6939223,-3.0213773,49,17,1,35,0.050774492,0.020050954,26.801647,0.0066678952,0.0034328874,0.0021858215,0.005588531494140625,0.006000791617446493,True
52272,-211,-1.1479789,-1.7038621,1,2,82.26967,232.82196,-1.0,46.434788,-1.7065206,-1.1453884,49,13,1,38,0.021921312,0.020556279,32.936172,0.008658463,0.0022890547,-0.0026584864,0.0025905370712280273,0.003711931026994299,True
52272,211,1.9771347,1.6974334,2,2,82.26967,232.82196,-1.0,73.9914,1.6987381,1.9784267,43,26,1,31,0.022922155,0.025525948,19.426403,0.009152026,0.0038483352,0.0013047457,0.0012919902801513672,0.0018361917503257428,True
52273,211,1.9438692,-1.8475189,2,2,18.5472,60.229683,-1.0,20.190779,-1.8457413,1.9456168,39,8,3,31,0.04062645,0.03675733,15.45212,0.013597165,0.0044777594,0.0017776489,0.0017476081848144531,0.002492823714377272,True
52273,-211,-1.1350935,1.8455827,1,2,18.5472,60.229683,-1.0,15.309982,1.8456823,-1.1339648,37,8,1,31,0.0134250615,0.019601448,13.873416,0.0045658182,0.0029953881,9.953976e-05,0.0011286735534667969,0.0011330543470964545,True
52280,-211,1.1169981,2.8083835,1,2,23.475405,193.82312,-1.0,23.717129,2.8221188,1.1003033,47,15,1,7,0.04918416,0.029096935,16.381124,0.0057378816,0.004396139,0.013735294,0.01669478416442871,0.02161883723226163,True
52285,211,0.6511621,1.7190571,2,2,73.25233,212.28688,-1.0,71.810745,1.7189354,0.6506324,42,19,1,29,0.016731467,0.0128443455,10.563724,0.006663775,0.0034389016,-0.000121712685,0.0005297064781188965,0.0005435098256345463,True
52288,-211,-0.87624395,-1.8157848,1,2,48.59491,152.60904,-1.0,51.889027,-1.8146381,-0.8707772,42,10,1,29,0.019422203,0.020491008,14.909235,0.0068793106,0.004111582,0.0011466742,0.005466759204864502,0.005585724466014376,True
52293,211,0.47991472,-2.439735,2,2,33.162376,192.10866,-1.0,26.539068,-2.4301882,0.48545146,41,10,1,34,0.03324292,0.027397178,20.562052,0.006052946,0.002793531,0.009546757,0.0055367350578308105,0.011036122554080508,True
52298,-211,-2.6721551,-2.2623353,1,2,25.908472,125.95256,-1.0,11.937075,-2.2684433,-2.6838932,43,16,1,29,0.02894098,0.02584741,23.015545,0.0061964523,0.0036473505,-0.0061080456,0.011738061904907227,0.013232169866420021,True
52299,211,0.14390673,2.5879273,2,2,45.351845,301.0133,-1.0,49.23343,2.577555,0.13672926,40,8,1,33,0.038105335,0.032632962,18.176384,0.0060071577,0.003291246,-0.0103724,0.007177472114562988,0.012613595655685542,True
52301,211,0.9653917,1.9534702,2,2,79.18906,289.297,-1.0,62.68496,1.954692,0.9714934,43,24,1,21,0.031688552,0.032628916,22.876259,0.009662476,0.003823635,0.001221776,0.006101727485656738,0.006222846206537098,True
52301,-211,-2.1633332,-1.9857981,1,2,79.18906,289.297,-1.0,68.299,-1.9857843,-2.1652362,41,23,1,9,0.032389704,0.02523205,21.192509,0.009424443,0.0035180994,1.3828278e-05,0.0019030570983886719,0.0019031073382730042,True
52306,-211,-1.3719794,-1.699944,1,2,59.63981,165.48315,-1.0,52.01239,-1.6988504,-1.3737204,37,19,1,7,0.01540256,0.013467479,9.611553,0.006418904,0.0038639887,0.001093626,0.0017410516738891602,0.0020560347154281126,True
52308,-211,-0.55804217,2.3181713,1,2,27.954699,143.79015,-1.0,23.143528,2.3094995,-0.5681437,52,6,1,43,0.025399772,0.023112552,40.70559,0.005168214,0.002879476,-0.008671761,0.010101556777954102,0.013313184428332181,True
52308,211,2.558123,-2.3245535,2,2,27.954699,143.79015,-1.0,34.572956,-2.3274333,2.555476,41,21,1,32,0.042114384,0.029884443,18.64756,0.00830967,0.0028035296,-0.002879858,0.0026471614837646484,0.003911655156347143,True
52309,211,-1.2586733,-2.355674,2,2,29.717945,157.06985,-1.0,24.419132,-2.3594553,-1.2673621,49,13,1,38,0.02197036,0.03384389,28.00869,0.0042834827,0.0026373786,-0.0037813187,0.008688807487487793,0.009475956226023,True
52309,-211,1.906177,2.3424454,1,2,29.717945,157.06985,-1.0,18.144276,2.3315349,1.898822,44,9,1,33,0.031567086,0.03226385,29.125914,0.005928768,0.0028976416,-0.010910511,0.007355093955993652,0.013158140351996256,True
52313,211,1.4735258,-1.9930133,2,2,16.926588,62.537846,-1.0,14.416887,-1.9957807,1.4697213,36,8,1,31,0.02048894,0.023881614,18.440578,0.005799605,0.0034594205,-0.0027674437,0.003804445266723633,0.004704524271620539,True
52313,-211,-1.608507,1.9698087,1,2,16.926588,62.537846,-1.0,13.018785,1.977632,-1.6356784,40,23,1,29,0.035068657,0.035586935,23.27161,0.010012843,0.002883175,0.007823348,0.02717137336730957,0.028275224208476963,True
52321,211,-2.4066615,-1.7095838,2,2,23.56436,67.42102,-1.0,17.296047,-1.7031987,-2.4307513,49,7,1,38,0.023693876,0.03381414,29.426691,0.009634086,0.0005764726,0.006385088,0.024089813232421875,0.024921646201779498,True
52325,211,2.7385008,1.7014179,2,2,81.886024,229.55962,-1.0,56.123707,1.6959457,2.736964,39,25,1,33,0.0194866,0.022182727,20.288372,0.008097417,0.0039138123,-0.005472183,0.0015368461608886719,0.005683897025632861,True
52325,-211,-0.3863599,-1.6798167,1,2,81.886024,229.55962,-1.0,70.20717,-1.6826389,-0.38218683,41,20,1,7,0.017175563,0.017824404,16.204283,0.0070720045,0.0039398335,-0.0028221607,0.004173070192337036,0.005037767994086706,True
52327,211,-2.3213758,-2.2902327,2,2,38.214737,193.4055,-1.0,47.249325,-2.2864327,-2.3160539,46,21,1,3,0.04018696,0.026872959,21.03702,0.008448543,0.003182782,0.0037999153,0.005321979522705078,0.006539328880257332,True
52327,-211,0.8391228,2.319643,1,2,38.214737,193.4055,-1.0,24.554747,2.3156257,0.84517044,41,9,1,29,0.03357274,0.027227491,19.060923,0.006982033,0.0034726437,-0.004017353,0.006047666072845459,0.007260398769542904,True
52330,-211,-0.5118817,1.7310333,1,2,6.7340627,19.454714,-1.0,9.629636,1.7269408,-0.5070346,38,4,3,29,0.013809303,0.039618596,19.307936,0.005346216,0.0030707617,-0.004092574,0.004847109317779541,0.006343786898760496,True
52330,211,2.4330814,-1.7173469,2,2,6.7340627,19.454714,-1.0,3.706553,-1.720885,2.445892,27,9,1,11,0.03939798,0.050528273,8.829225,0.015282887,0.0033840612,-0.0035381317,0.012810707092285156,0.013290319493112194,True
52331,211,-3.0372155,-2.6449249,2,2,98.26394,716.7888,-1.0,111.328896,-2.638298,-3.0385494,49,25,1,13,0.041709032,0.031435076,22.452425,0.0059924205,0.004105009,0.0066268444,0.0013339519500732422,0.0067597704025752145,True
52331,-211,0.10944772,2.7071514,1,2,98.26394,716.7888,-1.0,90.63368,2.7097087,0.10996631,46,15,1,32,0.02980109,0.024935238,23.688848,0.0039031152,0.0027074513,0.0025572777,0.0005185902118682861,0.0026093303183482024,True
52336,-211,-1.914527,-2.1929746,1,2,29.573248,136.40741,-1.0,22.976566,-2.1915474,-1.9090441,44,17,1,29,0.032046672,0.023542404,24.187525,0.0074500856,0.0033973146,0.0014271736,0.005482912063598633,0.005665611107646375,True
52336,211,1.2001071,2.2273192,2,2,29.573248,136.40741,-1.0,29.66443,2.2279286,1.2043052,41,16,3,11,0.021663547,0.022330392,12.01509,0.0047704545,0.0036107318,0.0006093979,0.0041980743408203125,0.004242074251728336,True
52340,-211,2.9036639,-2.489336,1,2,8.748934,53.379093,-1.0,4.433906,-2.5025637,2.9049282,29,13,3,9,0.043389447,0.030667227,12.583921,0.0071286154,0.0044051036,-0.013227701,0.001264333724975586,0.013287987919728156,True
52340,211,-0.30604663,2.5007741,2,2,8.748934,53.379093,-1.0,13.227003,2.5018377,-0.3094403,33,12,1,11,0.05395135,0.049045015,12.340556,0.008906949,0.003798424,0.0010635853,0.0033936798572540283,0.0035564415596828817,True
52349,-211,2.8381517,2.89196,1,2,91.41112,825.2906,-1.0,80.73238,2.8937247,2.8316288,45,23,1,11,0.028654292,0.025993213,19.189835,0.003172753,0.0029533876,0.0017647743,0.0065228939056396484,0.006757408772127129,True
52349,-211,2.8381517,2.89196,1,2,91.41112,825.2906,-1.0,80.73238,2.8937247,2.8316288,45,23,1,11,0.028654292,0.025993213,19.189835,0.003172753,0.0029533876,0.0017647743,0.0065228939056396484,0.006757408772127129,True
52352,-211,1.9908328,-2.763211,1,2,37.57044,296.079,-1.0,29.772871,-2.7917633,1.9807916,44,9,1,29,0.045140848,0.02768431,23.611843,0.0053265695,0.0022504362,-0.028552294,0.010041236877441406,0.030266482199899823,True
52352,211,-1.1629201,2.7439094,2,2,37.57044,296.079,-1.0,31.66352,2.7351987,-1.163322,40,20,1,7,0.03564431,0.03856645,19.125778,0.004759054,0.0039351177,-0.008710623,0.0004018545150756836,0.008719887560548952,True
52355,-211,1.6566719,-2.956987,1,2,60.697666,582.3186,-1.0,26.337547,-2.9496331,1.6651676,45,26,3,31,0.03685873,0.011535707,39.81257,0.0040101237,0.0032455185,0.0073537827,0.008495688438415527,0.011236317922370688,True
52355,-211,1.6566719,-2.956987,1,2,60.697666,582.3186,-1.0,26.337547,-2.9496331,1.6651676,45,26,3,31,0.03685873,0.011535707,39.81257,0.0040101237,0.0032455185,0.0073537827,0.008495688438415527,0.011236317922370688,True
52355,211,-1.4911538,2.946111,2,2,60.697666,582.3186,-1.0,26.715195,2.9465842,-1.4591597,37,24,3,17,0.028497254,0.031818613,20.504192,0.0030671242,0.0026941395,0.00047326088,0.03199410438537598,0.031997604461622045,True
52355,211,-1.4911538,2.946111,2,2,60.697666,582.3186,-1.0,26.715195,2.9465842,-1.4591597,37,24,3,17,0.028497254,0.031818613,20.504192,0.0030671242,0.0026941395,0.00047326088,0.03199410438537598,0.031997604461622045,True
52360,-211,1.2641324,-1.4456239,1,2,42.861404,93.73692,-1.0,9.411055,-1.4783275,1.2502674,43,7,1,41,0.032040738,0.04931934,45.608265,0.016338011,0.0012233877,-0.032703638,0.013864994049072266,0.03552134561480152,True
52362,-211,0.41488498,-1.4699183,1,2,58.601036,134.65944,-1.0,20.083868,-1.47738,0.42094237,48,9,1,42,0.020171573,0.03869338,50.076797,0.010678926,0.0023744034,-0.0074617863,0.006057381629943848,0.009610937857213077,True
52362,211,-2.756345,1.4782325,2,2,58.601036,134.65944,-1.0,17.493979,1.4910318,-2.7671435,52,13,1,44,0.04922186,0.06399086,64.326584,0.026757695,0.0034127224,0.012799263,0.010798454284667969,0.016745977267994698,True
52363,-211,-1.1727527,2.1576056,1,2,33.94433,149.38718,-1.0,25.360245,2.1729703,-1.1754695,43,14,1,33,0.04332603,0.022107352,23.934013,0.0098930765,0.004457774,0.015364647,0.0027167797088623047,0.015602989001975836,True
52369,211,2.7837164,2.2271996,2,2,15.544408,72.95037,-1.0,15.5425005,2.2334847,2.7763631,35,14,1,7,0.041043915,0.036448073,13.890782,0.008963529,0.004997738,0.0062851906,0.007353305816650391,0.009673403159194982,True
52369,-211,-0.30753997,-2.2283573,1,2,15.544408,72.95037,-1.0,8.174322,-2.2270436,-0.30489022,42,8,1,37,0.027425565,0.017614981,27.038204,0.0060852794,0.0027061286,0.0013136864,0.002649754285812378,0.0029575276255915314,True
52369,-211,-0.30753997,-2.2283573,1,2,15.544408,72.95037,-1.0,8.174322,-2.2270436,-0.30489022,42,8,1,37,0.027425565,0.017614981,27.038204,0.0060852794,0.0027061286,0.0013136864,0.002649754285812378,0.0029575276255915314,True
52371,211,0.34354424,1.4886616,2,2,45.033367,105.2064,-1.0,27.945272,1.48633,0.33861256,50,7,3,23,0.02603853,0.023682509,64.07885,0.014751014,0.0021130992,-0.0023316145,0.00493168830871582,0.005455087161322689,True
52371,-211,-2.760283,-1.4961623,1,2,45.033367,105.2064,-1.0,22.68412,-1.4896033,-2.7813482,23,8,29,45,0.020947222,0.056008648,37.096806,0.01051361,1.2615175e-08,0.0065590143,0.021065235137939453,0.022062746854809454,True
52372,211,-2.618618,2.045459,2,2,32.589363,129.12408,-1.0,32.090355,2.0473335,-2.6161554,37,16,1,9,0.022354834,0.022095585,7.906446,0.0061500077,0.003457151,0.0018744469,0.002462625503540039,0.003094846593128917,True
52372,-211,0.5516715,-2.0619128,1,2,32.589363,129.12408,-1.0,37.78498,-2.0592902,0.55699956,30,16,1,9,0.019405188,0.015297635,6.744521,0.005226063,0.0032146922,0.0026226044,0.005328059196472168,0.005938540938923416,True
52373,-211,2.7313612,2.7262995,1,2,95.44494,740.9669,-1.0,88.22971,2.7251596,2.747443,43,23,1,17,0.036360025,0.021011844,16.94743,0.0048987404,0.0029671679,-0.0011398792,0.016081809997558594,0.01612215672272662,True
52373,211,-0.41516924,-2.7506127,2,2,95.44494,740.9669,-1.0,73.66986,-2.7373724,-0.41218218,46,13,3,36,0.03472352,0.025306316,25.084818,0.0045461273,0.0032802178,0.013240337,0.0029870569705963135,0.013573099837546777,True
52376,-211,0.59515345,1.6512277,1,2,4.0129986,10.476106,-1.0,4.813254,1.6741664,0.58852375,27,7,1,15,0.032488804,0.025787262,8.745073,0.013275552,0.0032707294,0.022938728,0.0066297054290771484,0.023877568091326472,True
52376,211,-2.9174705,-1.5882232,2,2,4.0129986,10.476106,-1.0,0.8275167,-1.5986078,-2.904639,24,3,7,29,0.013868968,0.034267444,12.72114,0.006242063,0.0017381338,-0.01038456,0.012831449508666992,0.016507124956242108,True
52377,-211,-1.2699821,2.0321743,1,2,97.42799,380.13354,-1.0,58.576035,2.0316827,-1.2657325,50,27,1,33,0.022681063,0.024605762,26.77071,0.006206754,0.004188405,-0.0004916191,0.00424957275390625,0.004277915139430089,True
52377,211,1.8618733,-2.0432954,2,2,97.42799,380.13354,-1.0,63.920002,-2.038667,1.8592371,52,24,1,29,0.034471452,0.02325933,46.66702,0.009455273,0.003988336,0.00462842,0.0026361942291259766,0.005326517714327618,True
52380,-211,-0.08330004,-2.1454592,1,2,99.42202,426.2847,-1.0,74.27321,-2.141385,-0.08953975,48,17,1,35,0.025197104,0.02480805,26.21526,0.0060312185,0.0036807605,0.0040740967,0.006239712238311768,0.007451997891329436,True
52384,211,2.9018369,-2.5993838,2,2,28.401587,189.6766,-1.0,24.145863,-2.5986161,2.893737,46,9,1,35,0.034978706,0.03460357,28.725124,0.0051291455,0.0025502834,0.0007677078,0.008099794387817383,0.008136095158553295,True
52384,-211,-0.22063363,2.5735579,1,2,28.401587,189.6766,-1.0,23.828222,2.5804617,-0.21728155,39,20,1,29,0.036492225,0.0312778,14.745537,0.0055653416,0.0041829403,0.006903887,0.0033520758152008057,0.007674637752887463,True
52385,-211,1.4734726,2.3958066,1,2,53.81141,295.62778,-1.0,36.35843,2.3963919,1.4885743,38,12,1,23,0.020163294,0.014909966,9.909766,0.0037167433,0.0025792145,0.0005853176,0.01510167121887207,0.015113009968549238,True
52388,211,-0.3101047,-2.157712,2,2,48.580833,217.93478,-1.0,36.94299,-2.1601477,-0.30091006,46,15,1,30,0.023438988,0.04362571,29.946281,0.005630949,0.0035038,-0.0024356842,0.009194642305374146,0.009511782412665138,True
52391,211,2.9088802,2.6792789,2,2,75.93017,567.9512,-1.0,68.291306,2.6648054,2.9116993,46,30,1,11,0.045500252,0.025133349,29.826979,0.006748643,0.0034167685,-0.014473438,0.002819061279296875,0.014745423991738409,True
52395,211,0.34686935,2.5728035,2,2,99.12756,665.53064,-1.0,83.74702,2.5781784,0.3490305,45,29,1,29,0.03834946,0.031367276,25.572308,0.006019062,0.003465691,0.0053749084,0.0021611452102661133,0.005793115693333212,True
52395,-211,-2.7892776,-2.6110394,1,2,99.12756,665.53064,-1.0,125.17705,-2.6060145,-2.7843275,44,12,1,37,0.026778398,0.016511507,13.411048,0.0041082175,0.002551449,0.00502491,0.004950046539306641,0.007053557972400476,True
52399,211,-2.9125104,-2.4739594,2,2,37.737392,226.78833,-1.0,36.529747,-2.478523,-2.9080396,42,17,1,9,0.03004383,0.03778889,18.621723,0.0050755003,0.0030869609,-0.00456357,0.0044708251953125,0.00638861876120052,True
52402,211,2.3905458,2.0921452,2,2,81.05852,330.3618,-1.0,72.23529,2.0916789,2.3924809,44,30,1,29,0.03368198,0.02617628,23.23966,0.008501452,0.003520866,-0.00046634674,0.0019350051879882812,0.0019904080888411323,True
52404,-211,-1.5465246,2.1903691,1,2,24.336203,111.936195,-1.0,17.788235,2.1896892,-1.5441478,37,18,1,11,0.029895687,0.028253889,16.519985,0.006904617,0.0044439854,-0.0006799698,0.0023767948150634766,0.002472147346935095,True
52404,211,1.5622385,-2.2241826,2,2,24.336203,111.936195,-1.0,13.500853,-2.2274768,1.5620849,39,26,3,13,0.042303607,0.036104698,26.836128,0.009300546,0.0028547323,-0.0032942295,0.00015354156494140625,0.0032978057861328125,True
52406,211,1.7429801,-1.6949531,2,2,94.16352,263.32205,-1.0,76.106834,-1.6949366,1.7443616,42,24,1,15,0.01989699,0.02009742,17.677881,0.007954388,0.003181977,1.6450882e-05,0.001381516456604004,0.0013816144003971872,True
52406,-211,-1.3840315,1.680865,1,2,94.16352,263.32205,-1.0,87.21661,1.6818564,-1.3801349,42,19,1,13,0.021423938,0.015952814,16.52292,0.008912883,0.0037484325,0.0009913445,0.0038965940475463867,0.004020722446737074,True
52409,-211,-2.3818972,2.3028188,1,2,16.833906,86.45129,-1.0,17.160835,2.2893596,-2.3813593,45,8,1,32,0.039047442,0.033705417,25.143045,0.0083217975,0.0028451732,-0.013459206,0.000537872314453125,0.013469948843218034,True
52417,-211,2.7922065,-2.5123684,1,2,65.510765,398.86102,-1.0,41.453907,-2.5083594,2.786255,47,24,1,29,0.029245142,0.027510207,28.123526,0.0048792292,0.0037956778,0.0040090084,0.005951642990112305,0.00717594611441997,True
52417,211,-0.35850897,2.473496,2,2,65.510765,398.86102,-1.0,44.14763,2.4788272,-0.3629399,52,26,1,7,0.038845595,0.033226542,32.208744,0.006478602,0.0037423987,0.005331278,0.004430919885635376,0.006932212876894059,True
52419,211,3.092139,-1.7908053,2,2,66.64487,206.70041,-1.0,62.269447,-1.7905679,3.0916638,40,17,1,13,0.01670786,0.021952966,14.259386,0.006096242,0.003435713,0.0002374649,0.00047516822814941406,0.0005312009281310387,True
52419,-211,-0.031113066,1.8052306,1,2,66.64487,206.70041,-1.0,43.021385,1.8015984,-0.028495057,48,22,1,29,0.024310427,0.019659849,30.311666,0.008746338,0.0044204253,-0.0036321878,0.0026180092245340347,0.004477360882669112,True
52420,-211,0.2060511,-1.9294786,1,2,84.15654,299.9743,-1.0,63.567917,-1.9299546,0.20451578,44,28,1,7,0.022465251,0.024966812,26.82315,0.0068833386,0.004037901,-0.0004760027,0.0015353113412857056,0.0016074076889798599,True
52423,211,1.4623693,-1.981191,2,2,91.39307,334.1585,-1.0,68.5777,-1.9832408,1.4605767,50,20,1,32,0.028108481,0.02754296,25.147793,0.008063573,0.0038727059,-0.0020498037,0.0017926692962646484,0.002723115614962333,True
52423,-211,-1.6680748,1.959638,1,2,91.39307,334.1585,-1.0,79.2707,1.9625529,-1.6676348,45,13,3,37,0.016345266,0.018256366,16.972588,0.004899647,0.0032088377,0.0029149055,0.0004400014877319336,0.002947927311884021,True
52424,-211,-2.704942,-2.140997,1,2,45.90484,196.52496,-1.0,33.048508,-2.1443012,-2.7141898,37,15,1,15,0.039634302,0.02471607,14.589178,0.009530357,0.0039733322,-0.003304243,0.009247779846191406,0.009820359202421984,True
